"NMSPC_CD","CMPNT_CD","PARM_NM","OBJ_ID","VER_NBR","PARM_TYP_CD","VAL","PARM_DESC_TXT","EVAL_OPRTR_CD","APPL_ID"
"KFS-PURAP","VendorCreditMemo","ITEM_TYPES_ALLOWING_NEGATIVE","KFS554","1","VALID","RSTO;MSCR","Item type code(s) that allow for negative amounts on below the line items in the Credit Memo Document created from a Payment Request.","A","KFS"
"KFS-PURAP","VendorCreditMemo","ITEM_TYPES_ALLOWING_POSITIVE","KFS555","1","VALID","MSCR","Item type code(s) that allow for positive amounts on below the line items in the Credit Memo Document created from a Payment Request.","A","KFS"
"KFS-PURAP","VendorCreditMemo","ITEM_TYPES_ALLOWING_ZERO","KFS556","1","VALID","RSTO;MSCR","Item type code(s) that allow for zero amounts on below the line items in the Credit Memo Document created from a Payment Request.","A","KFS"
"KFS-PURAP","VendorCreditMemo","ITEM_TYPES_REQUIRING_USER_ENTERED_DESCRIPTION","KFS557","1","VALID","MSCR","Item type code(s) that require the description field to be completed on below the line items in the Credit Memo Document created from a Payment Request.","A","KFS"
"KFS-PURAP","VendorCreditMemo","OBJECT_CODES_OVERRIDING_RESTRICTIONS","KFS558","1","CONFG","","Object Code(s) allowed for use on a <doc type> document regardless of object code restrictions from other parameters.","A","KFS"
"KFS-PURAP","VendorCreditMemo","OBJECT_CONSOLIDATIONS","KFS559","1","VALID","CMPN;SCHL;RSRX;ASEX","Object Consolidation(s) restricted from use on a Credit Memo document.","D","KFS"
"KFS-PURAP","VendorCreditMemo","OBJECT_LEVELS","KFS560","1","VALID","DEPR;ICOE;VADJ;TAX","Object Level(s) restricted from use on a Credit Memo document.","D","KFS"
"KFS-PURAP","VendorCreditMemo","OBJECT_SUB_TYPES","KFS561","1","VALID","TN","Object Sub-Type(s) restricted from use on a Credit Memo document.","D","KFS"
"KFS-PURAP","VendorCreditMemo","OBJECT_TYPES","KFS562","1","VALID","EE;ES;EX","Allowed object type code(s) for use on a Credit Memo document.","A","KFS"
"KFS-PURAP","VendorCreditMemo","OVERRIDE_DOCUMENT_TITLE_IND","KFS563","1","CONFG","N","Indicator related default document titles. Set to ""N"" if accepting the Kuali default document title, related to Credit Memo, as listed in the Document Search results.","A","KFS"
"KFS-PURAP","VendorCreditMemo","REQUIRE_ATTACHMENT_IND","KFS564","1","CONFG","N","Indicates whether or not an attachment is required in order for a Credit Memo to route for fiscal approval.","A","KFS"
"KFS-PURAP","VendorCreditMemo","RESET_NOTE","KFS565","1","CONFG","Reset for Extraction by PDP","Note generated when a Credit Memo document is reset during pre disbursement processing","A","KFS"
"KFS-PURAP","VendorCreditMemo","VALID_OBJECT_LEVELS_BY_OBJECT_TYPE","KFS566","1","VALID","AS=INV","Allowed object levels by object type for use on a Credit Memo document. Format of list is object type 1=object level 1, object level 2;object type 2=object level 3,object level 4,object level 5.","A","KFS"
"KFS-SEC","All","ACCESS_SECURITY_DOCUMENT_TYPES","KFSSEC1","1","CONFG","AD;AP;AV;BA;BT;CCR;CM;CR;DI;DV;FP;FPYE;GEC;IB;ICA;JV;LD;ND;PCDO;PE;PO;PREQ;REQS;SB;ST;TF","List of documents that the security can be applied to. The document type can be at the parent level.","A","KFS"
"KFS-SEC","All","ALWAYS_ALLOW_FISCAL_OFFICER_LINE_ACCESS_IND","KFSSEC4","1","CONFG","Y","Allows fiscal officers to always view or edit accounting lines for their accounts regardless of access permissions.","A","KFS"
"KFS-SEC","All","ALWAYS_ALLOW_INITIATOR_DOCUMENT_ACCESS_IND","KFSSEC3","1","CONFG","Y","Allows the document initiator to always view the document and notes/attachments regardless of access permissions.","A","KFS"
"KFS-SEC","All","ALWAYS_ALLOW_INITIATOR_LINE_ACCESS_IND","KFSSEC6","1","CONFG","Y","Allows the document initiator to always view the accounting line regardless of access permissions.","A","KFS"
"KFS-SEC","All","ALWAYS_ALLOW_PRINCIPAL_INVESTIGATOR_LINE_ACCESS_IND","KFSSEC5","1","CONFG","Y","Allows principal investigators to always view or edit accounting lines for their accounts regardless of access permissions.","A","KFS"
"KFS-SEC","All","ENABLE_ACCESS_SECURITY","KFSSEC2","1","CONFG","N","Enables access security checks in the system.","A","KFS"
"KFS-SYS","All","ACCOUNTS_CAN_CROSS_CHARTS_IND","KFS567","1","CONFG","Y","This parameter indicates whether the same account number may be allowed to be associated with multiple chart codes. For example, if account number ""123"" is in chart ""BL"", it may not also be in chart ""BA"". When the value is false, it will turn on the pre-scrubber for the GL scrubber, LL scrubber, GLCP scrubber, LLCP scrubber, and GL collector. When the work is complete, if the parameter is false, the Account maintenance document will prevent the creation of account numbers that span mulitple charts and will allow accounting documents deduce the chart code based on the account number.","A","KFS"
"KFS-SYS","All","DOCUMENT_LOCKOUT_DEFAULT_MESSAGE","KFSMI4452","1","CONFG","This document is currently locked out for running batch job.","This parameter is to set the default message for the various documents during the lockout time.","A","KFS"
"KFS-SYS","All","ENABLE_FRINGE_BENEFIT_CALC_BY_BENEFIT_RATE_CATEGORY_IND","KFSLD6987a","1","CONFG","Y","When this parameter is enabled, the fringe benefit rate calculation will be performed using the benefit category code assigned to the account and labor benefit calculation type. When the parameter is not enabled, the fringe benefit will be calculated solely based on the fringe benefit type.","A","KFS"
"KFS-SYS","All","INSTITUTION_NAME","KFS15","1","CONFG","Kuali University","The value in this parameter will display on various AR and TEM reports.","A","KFS"
"KFS-SYS","All","OLTP_LOCKOUT_ACTIVE_IND","KFSCNTRB65-14",1,"CONFG","N","Y/N indicator showing if the system module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","KFS"
"KFS-SYS","All","SUFFICIENT_FUNDS_CURRENT_LIABILITIES_OBJECT_CODES","KFS568","1","CONFG","","Current liability object codes used in cash sufficient funds calculation. The formula is: available cash = cash balance less current liabilities plus/minus open encumbrances plus/minus pending ledger entries. There isn't a given (or group of) object type, sub-type, level, or consolidation that defines current liabilities so these are the codes that are current liabilities that commonly appear on accounts. ?","A","KFS"
"KFS-SYS","All","USE_COST_SHARE_SOURCE_ACCOUNT_BENEFIT_RATE_IND","KFSLD6987b","1","CONFG","Y","When this parameter is enabled, the fringe benefit rate calculation will be performed using the benefit category code assigned to the cost share source account and labor benefit calculation type for the cost share sub-account.  When the parameter is not enabled, the fringe benefit will be calculated solely based on benefit category code assigned to the grant account associated with the sub-account.","A","KFS"
"KFS-SYS","AutoDisapproveDocumentsStep","YEAR_END_AUTO_DISAPPROVE_ANNOTATION","KFS569","1","CONFG","This document has been automatically disapproved as part of year-end closing.  If these are valid  transactions they should be recreated using a year-end closing document.","The annotation that will be added to the route log when a document is auto disapproved.","A","KFS"
"KFS-SYS","AutoDisapproveDocumentsStep","YEAR_END_AUTO_DISAPPROVE_DOCUMENT_CREATE_DATE","KFS570","1","CONFG","6/30/2010","The automatic disapproval job will disapprove enroute documents with a create date equal to or earlier than this date.","A","KFS"
"KFS-SYS","AutoDisapproveDocumentsStep","YEAR_END_AUTO_DISAPPROVE_DOCUMENT_RUN_DATE","KFS571","1","CONFG","6/30/2010","Controls the date on which the auto disapproval step should run.","A","KFS"
"KFS-SYS","AutoDisapproveDocumentsStep","YEAR_END_AUTO_DISAPPROVE_DOCUMENT_TYPES","KFS572","1","CONFG","AV;CR;ND;PCDO;DV;CCR;AD;CMD","The document type(s) that are not allowed to be automatically disapproved.","D","KFS"
"KFS-SYS","AutoDisapproveDocumentsStep","YEAR_END_AUTO_DISAPPROVE_PARENT_DOCUMENT_TYPE","KFS573","1","CONFG","FP","Documents that are children of this document type are eligible for automatic disapproval.","A","KFS"
"KFS-SYS","Bank","BANK_CODE_DOCUMENT_TYPES","KFS574","1","CONFG","DV;PREQ;CM;CTRL;TA;TAA;TR;RELO;ENT","This specifies the document types that should display the bank code field when the ENABLE_BANK_SPECIFICATION_IND parameter is set to Y. Document types not in the list that support the functionality will still generate bank offsets if the specification indicator is Y. For document types not in the list the default bank code given by the DEFAULT_BANK_BY_DOCUMENT_TYPE parameter will be used to generate the offsets. Supported document types include DV;ND;AD;CMD;PREQ;CM;CTRL.","A","KFS"
"KFS-SYS","Bank","DEFAULT_BANK_BY_DOCUMENT_TYPE","KFS575","1","CONFG","DV=TEST;ND=TEST;AD=TEST;CMD=TEST;PREQ=TEST;CM=TEST;CTRL=TEST;CCR=TEST;TA=TEST;TR=TEST;RELO=TEST;ENT=TEST","This specifies the default bank for document types where bank can be selected when the ENABLE_BANK_SPECIFICATION_IND parameter is set to Y.","A","KFS"
"KFS-SYS","Bank","ENABLE_BANK_SPECIFICATION_IND","KFS576","1","CONFG","Y","Controls whether the bank code functionality is enabled in the system. If set to Y additional bank entries will be created on supported documents. Also when set to Y document types that appear in the BANK_CODE_DOCUMENT_TYPES parameter list will display the bank code for viewing and editing by users who have permission.","A","KFS"
"KFS-SYS","Batch","ACTIVE_FILE_TYPES","KFS577","1","CONFG","collectorInputFileType;procurementCardInputFileType;enterpriseFeederFileSetType;assetBarcodeInventoryInputFileType;customerLoadInputFileType","Batch file types that are active options for the file upload screen.","A","KFS"
"KFS-SYS","Batch","MAX_FILE_SIZE_UPLOAD","KFSCNTRB672","1","CONFG","30M","The size limitation for batch file uploads in megabytes.","A","KFS"
"KFS-SYS","Batch","RUN_DATE_CUTOFF_TIME","KFSMI7006","1","CONFG","2:00:00","Time, in 24 hour time format (hh:mm:ss), after which it is considered to be the next day for the purposes of evaluating RUN_DATE parameters. For example: Today is 9/27/2011, RUN_DATE=9/27/2011, RUN_DATE_CUTOFF_TIME=2:00:00. Due to a slow running schedule a job triggered by RUN_DATE does not have its turn until 1:00 9/28/2011. The job will still run because the cutoff time is 2 hours after midnight. In this case, anything running after 2:00 is considered the next day.","A","KFS"
"KFS-SYS","BatchContainerStep","SEMAPHORE_PROCESSING_INTERVAL","KFSMI6315","1","CONFG","3000","Controls the frequency (in milliseconds) with which the batch container (BatchContainerStep) will check for semaphore step files to process. The semaphore files are created by the brte scripts via BatchStepTrigger.","A","KFS"
"KFS-SYS","BatchUpload","BATCH_UPLOAD_HELP_URL","KFS676","1","HELP","customerLoadInputFileType=default.htm?turl=WordDocuments%2Fbatch.htm;customerLoadCSVInputFileType=default.htm?turl=WordDocuments%2Fbatch.htm;procurementCardInputFileType=default.htm?turl=WordDocuments%2Fbatch.htm;collectorFlatFileInputFileType=default.htm?turl=WordDocuments%2Fbatch.htm;collectorXmlInputFileType=default.htm?turl=WordDocuments%2Fbatch.htm;enterpriseFeederFileSetType=default.htm?turl=WordDocuments%2Fbatch.htm;laborEnterpriseFeederFileSetType=default.htm?turl=WordDocuments%2Fbatch.htm;assetBarcodeInventoryInputFileType=default.htm?turl=WordDocuments%2Fbatch.htm;paymentInputFileType=default.htm?turl=WordDocuments%2Fbatch.htm","A Parameter to provide customizing the help URL for the Batch Upload help page","A","KFS"
"KFS-SYS","Document","ACCOUNTING_LINE_IMPORT","KFS578","1","CONFG","default.htm?turl=WordDocuments%2Fdataimporttemplates.htm","Relative URL for the accounting line import help. ","A","KFS"
"KFS-SYS","Document","DEFAULT_CHART_CODE","KFS-PARM-185","1","CONFG","","Used as the default chart when parameter DEFAULT_CHART_CODE_METHOD is 1 or 3. If ACCOUNTS_CAN_CROSS_CHARTS_IND is set to N, then this parameter should be blank.","A","KFS"
"KFS-SYS","Document","DEFAULT_CHART_CODE_METHOD","KFS-PARM-186","1","CONFG","","Leave blank if a default chart should not be set on transactional docs; 1: Use the chart code on transactional docs in parameter DEFAULT_CHART_CODE as the default; 2: Use the initiator's primary department chart code as the default on transactional docs; 3: Use the initiator's primary department code as the default on transactional docs, if there is none, use the chart code in DEFAULT_CHART_CODE. If ACCOUNTS_CAN_CROSS_CHARTS_IND is set to N, then this parameter should be blank.","A","KFS"
"KFS-SYS","Document","ENABLE_FISCAL_PERIOD_SELECTION_IND","KFSSYS7145-01","1","CONFG","Y","Enables fiscal period field on financial documents for posting back to a previous period (year end processing).","A","KFS"
"KFS-SYS","Document","FISCAL_PERIOD_SELECTION_DOCUMENT_TYPES","KFSSYS7145-03","1","CONFG","","TURN ON AT YOUR OWN RISK; THIS FUNCTIONALITY IS NOT YET SANCTIONED BY THE KFS PROJECT. Document types for which the accounting period will be rendered for posting back to previous periods (year end processing). Use in conjunction with ENABLE_FISCAL_PERIOD_SELECTION_IND.","A","KFS"
"KFS-SYS","Document","MAX_FILE_SIZE_ACCOUNTING_LINE_IMPORT","KFS579","1","CONFG","5M","Maximum upload size for accounting line spreadsheets. Used by KualiAccountingDocumentFormBase. Must be an integer, optionally followed by ""K"", ""M"", or ""G"".","A","KFS"
"KFS-SYS","Document","NUMBER_OF_POSTBACK_PERIODS","KFSSYS7145-02","1","CONFG","1","Number of periods previous to the current period to allow for year end posting.","A","KFS"
"KFS-SYS","Document","UPDATE_TOTAL_AMOUNT_IN_POST_PROCESSING_IND","KFSMI7014","1","CONFG","N","Determines whether functionality to update a financial document's total amount during routing post-processing should be carried out.","A","KFS"
"KFS-SYS","Document","WORKSTUDY_ROUTE_OBJECT_CODES","KFSMI4606","1","CONFG","","Object codes that trigger workstudy routing on Salary Transfer and Effort Certification Documents.","A","KFS"
"KFS-SYS","ElectronicPaymentClaim","ELECTRONIC_FUNDS_CLAIM_SUMMARIES_PER_NOTE","KFS580","1","CONFG","10","The number of ElectronicPaymentClaim summaries which should appear on a single note attached to a claiming document.","A","KFS"
"KFS-SYS","FilePurgeStep","DEFAULT_NUMBER_OF_DAYS_OLD","KFS581","1","CONFG","30","The FilePurgeStep will traverse the application I/O directories and their sub-directories deleting files with a last modified date more that this number of days prior to today.","A","KFS"
"KFS-SYS","FilePurgeStep","TEMPORARY_FILES_NUMBER_OF_DAYS_OLD","KFS582","1","CONFG","1","The FilePurgeStep will traverse the temporary files directory, deleting files with a last modified date more that this number of days prior to today.","A","KFS"
"KFS-SYS","FiscalYearMakerStep","OVERRIDE_TARGET_YEAR_DATA_IND","KFS583","1","CONFG","N","Controls in which mode the Fiscal Year Makers batch process runs. N=copies values to the new fiscal year without overwriting any values that already exist in the new year, and Y=copies values to the new fiscal year and overwrites any values that already exist in the new year.","A","KFS"
"KFS-SYS","FiscalYearMakerStep","SOURCE_FISCAL_YEAR","KFS584","1","CONFG","2015","Controls the fiscal year for which the Fiscal Year Makers batch process will copy certain Chart, GL, and Labor data to the next sequential year.","A","KFS"
"KFS-SYS","PopulateFinancialSystemDocumentHeadersFromKewStep","BATCH_SIZE","KFS-PARM-168","1","CONFG","1000","Determines the maximum number of document headers that the PopulateFinancialSystemDocumentHeadersFromKewJob will read at once.  Any non-numeric, zero, negative, or empty value will be treated as if the default value of 1000 has been chosen.","A","KFS"
"KFS-SYS","PopulateFinancialSystemDocumentHeadersFromKewStep","DOCUMENT_STATUSES_TO_POPULATE","KFS-PARM-172","1","CONFG","","If a value is set, the PopulateFinancialSystemDocumentHeadersFromKewJob will only ppoulate a document if it has one of the given statuses.  Note that this may mean that a run of the population job may fall short of hitting the number of documents processed set by KFS-SYS / PopulateFinancialSystemDocumentHeadersFromKewStep / POPULATION_LIMIT.","A","KFS"
"KFS-SYS","PopulateFinancialSystemDocumentHeadersFromKewStep","POPULATION_LIMIT","KFS-PARM-167","1","CONFG","100000","Determines the maximum number of documents that the PopulateFinancialSystemDocumentHeadersFromKewJob will handle in a given run.  Any non-numeric, zero, negative, or empty value will be treated as if the job should convert all available Financial System document header records.","A","KFS"
"KFS-SYS","PurgePendingAttachmentsStep","MAX_AGE","KFS585","1","CONFG","86400","Pending attachments are attachments that do not yet have a permanent link with the associated Business Object (BO). These pending attachments are stored in the attachments.pending.directory (defined in the configuration service). If the BO is never persisted, then this attachment will become orphaned (i.e. not associated with any BO), but will remain in this directory. The PurgePendingAttachmentsStep batch step deletes these pending attachment files that are older than the value of this parameter. The unit of this value is seconds. Do not set this value too short, as this will cause problems attaching files to BO's.","A","KFS"
"KFS-SYS","PurgeSessionDocumentsStep","NUMBER_OF_DAYS_SINCE_LAST_UPDATE","KFS586","1","CONFG","1","Determines the age of the session document records that the the step will operate on, e.g. if this param is set to 4, the rows with a last update timestamp older that 4 days prior to when the job is running will be deleted. ","A","KFS"
"KFS-SYS","ScheduleStep","CUTOFF_TIME","KFS587","1","CONFG","02:00:00:AM","Controls when the daily batch schedule should terminate. The scheduler service implementation compares the start time of the schedule job from quartz with this time on day after the schedule job started running.","A","KFS"
"KFS-SYS","ScheduleStep","CUTOFF_TIME_NEXT_DAY_IND","KFS588","1","CONFG","Y","Controls whether when the system is comparing the schedule start day & time with the scheduleStep_CUTOFF_TIME parameter, it considers the specified time to apply to the day after the schedule starts.","A","KFS"
"KFS-SYS","ScheduleStep","STATUS_CHECK_INTERVAL","KFS589","1","CONFG","30000","Time in milliseconds that the scheduleStep should wait between iterations.","A","KFS"
"KFS-TEM","AgencyDataImportStep","ACCOUNTING_LINE_VALIDATION","KFS-TEM-PARM-113","1","CONFG","Account;Sub-Account","Defines the fields within the accounting line for matching between the TA encumbrance accounting line and downloaded agency data. List the accounting line elements that will be used for matching. Valid VALUES are: Account, Sub-Account.","A","KFS"
"KFS-TEM","All","FROM_EMAIL_ADDRESS","KFS-TEM-PARM-128","1","CONFG","knoreceipt-l@indiana.edu","The email address from which the notification is sent from.","A","KFS"
"KFS-TEM","All","OLTP_LOCKOUT_ACTIVE_IND","KFS-TEM-PARM-164",1,"CONFG","N","Y/N indicator showing if the Travel/Entertainment module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","KFS"
"KFS-TEM","All","TRAVEL_CREDIT_CARD_CLEARING_ACCOUNT","KFS-TEM-PARM-114","1","CONFG","9323001","AP clearing account where the Travel Credit Card payment will be made.","A","KFS"
"KFS-TEM","All","TRAVEL_CREDIT_CARD_CLEARING_CHART","KFS-TEM-PARM-115","1","CONFG","UA","AP clearing chart code where the Travel Credit Card payment will be made.","A","KFS"
"KFS-TEM","All","TRAVEL_CREDIT_CARD_CLEARING_OBJECT_CODE","KFS-TEM-PARM-116","1","CONFG","6000","AP clearing object code where the Travel Credit Card payment will be made.","A","KFS"
"KFS-TEM","All","TRAVEL_CREDIT_CARD_AIRFARE_OBJECT_CODE","KFS-TEM-PARM-118","1","CONFG","6000","Object Code to distribute airline charges from travel credit cards when the Trip ID is not known.","A","KFS"
"KFS-TEM","All","TRAVEL_CREDIT_CARD_LODGING_OBJECT_CODE","KFS-TEM-PARM-119","1","CONFG","6100","Object Code to distribute lodging from travel credit cards when the Trip ID is not known.","A","KFS"
"KFS-TEM","All","TRAVEL_CREDIT_CARD_RENTAL_CAR_OBJECT_CODE","KFS-TEM-PARM-120","1","CONFG","6180","Object Code to distribute rental car charges from travel credit cards when the Trip ID is not known.","A","KFS"
"KFS-TEM","Document","ALWAYS_REIMBURSABLE_CARD_TYPE","KFS-TEM-PARM-003","1","CONFG","MC","Specifies the card types used in the Imported Tab where the expense is always reimbursable (for example, CTS card).","A","KFS"
"KFS-TEM","Document","AMOUNT_DUE_CORPORATE_CARD_TOTAL_LINE_IND","KFS-TEM-PARM-010","1","CONFG","Y","When this parameter value is ""Y"", Due Corporate Card Total line is displayed in the Total tab.","A","KFS"
"KFS-TEM","Document","CHANGE_NOTIFICATION_SUBJECT","KFS-TEM-PARM-034","1","CONFG","Expense Report Status Change","The email notification subject when Travel Entertainment (TR), Entertainment (ENT), Relocation (RELO) documents statuses have changed.","A","KFS"
"KFS-TEM","Document","CORPORATE_CARD_PAYMENT_IND","KFS-TEM-PARM-011","1","CONFG","Y","When this parameter value is ""Y"" and the corporate credit card transactions are included in the imported expense, a PDP payment group is created to pay the corporate credit card company when the document becomes final.","A","KFS"
"KFS-TEM","Document","CUMULATIVE_REIMBURSABLE_AMOUNT_WITHOUT_DIVISION_APPROVAL","KFS-TEM-PARM-006","1","CONFG","10000","The cumulative amount for reimbursement without division approval","A","KFS"
"KFS-TEM","Document","DOCUMENTATION_LOCATION_CODE","KFS-TEM-PARM-030","1","CONFG","T","The documentation location code used by payments on the Travel Authorization, Travel Authorization Amendment, Travel Reimbursement, Entertainment, and Moving & Relocation documents.  If a document specific parameter with the same name is created (for example, KFS-TEM / TravelAuthorization / DOCUMENTATION_LOCATION_CODE), the documentation location code for Travel Authorization documents will default to that instead.","A","KFS"
"KFS-TEM","Document","EMPLOYEE_CERTIFICATION_STATEMENT","KFS-TEM-PARM-008","1","CONFG","I certify the statements herein are true and just in all respects; that payment of the amounts claimed has not and will not be reimbursed to me from any other sources; that travel performed for which reimbursement is claimed was performed by me on State business and that no claims are included for expense of a personal or political nature or for any other expense not authorized by the State of Colorado Fiscal Rules; and that I actually incurred or paid the operating expenses of the motor vehicles for which reimbursement is claimed.","The statement displayed in the Employee Certification tab of the Travel Reimbursement document when the Traveler Type is ""Employee""","A","KFS"
"KFS-TEM","Document","EMPLOYEE_TRAVELER_TYPE_CODES","KFS-TEM-PARM-009","1","CONFG","EMP","The traveler type code(s) that represents an employee.","A","KFS"
"KFS-TEM","Document","FINAL_NOTIFICATION_SUBJECT","KFS-TEM-PARM-035","1","CONFG","Expense Report Final","The email notification subject when Travel Entertainment (TR), Entertainment (ENT), Relocation (RELO) document statuses are final","A","KFS"
"KFS-TEM","Document","FOREIGN_CURRENCY_URL","KFS-TEM-PARM-159",1,"CONFG","https://www.kuali.org","URL directing users to the site your institution wishes them to use for calculating currency conversions.","A","KFS"
"KFS-TEM","Document","IMMEDIATE_EXTRACT_NOTIFICATION_FROM_EMAIL_ADDRESS","KFS-TEM-PARM-152","1","CONFG","knoreceipt-l@indiana.edu","Email address which sends out the notification that a Travel or Entertainment document was prepared for immediate extraction.","A","KFS"
"KFS-TEM","Document","IMMEDIATE_EXTRACT_NOTIFICATION_TO_EMAIL_ADDRESS","KFS-TEM-PARM-153","1","CONFG","knoreceipt-l@indiana.edu","Email addresses which receive notification that a Travel or Entertainment document was prepared for immediate extraction.","A","KFS"
"KFS-TEM","Document","IMPORTED_EXPENSE_DETAIL_IND","KFS-TEM-PARM-007","1","CONFG","N","When this parameter value is ""Y"", the Imported Expense Detail section of the Imported Expense tab is disabled.","A","KFS"
"KFS-TEM","Document","INCIDENTALS_WITH_MEALS_IND","KFS-TEM-PARM-020","1","CONFG","N","When this parameter value is ""Y"", then the incidentals are added to the Per Diem when there is at least one meal (breakfast, lunch or dinner) claimed. If ""N"", then the incidentals will be added regardless.","A","KFS"
"KFS-TEM","Document","INCLUDE_ARRANGER_EXPENSE_IN_IMPORTED_EXPENSE_IND","KFS-TEM-PARM-144","1","CONFG","Y","Allow the user (arranger) to select their own imported expense for the traveler.","A","KFS"
"KFS-TEM","Document","INCLUDE_TRAVELER_TYPE_IN_TRIP_ID_IND","KFS-TEM-PARM-155","1","CONFG","N","If true, the traveler type (""EMP"" for Employee, ""NON"" for Non-Employee) will be included as part of generated trip ids.","A","KFS"
"KFS-TEM","Document","INTERNATIONAL_TRIP_REQUIRES_ACCOMMODATION_IND","KFS-TEM-PARM-161",1,"CONFG","Y","If set to ""Y"", then on international trips where per diem is requested, information about accommodations must also be provided.","A","KFS"
"KFS-TEM","Document","INTERNATIONAL_TRIP_TYPES","KFS-TEM-PARM-021","1","CONFG","INT","The trip type code(s) representing international travel.","A","KFS"
"KFS-TEM","Document","NON_EMPLOYEE_CERTIFICATION_STATEMENT","KFS-TEM-PARM-022","1","CONFG","(TBD)","The statement displayed in the Employee Certification tab of the Travel Reimbursement document when the Traveler Type is ""Non-Employee"" as defined in parameter KFS-TEM / Document / NON_EMPLOYEE_TRAVELER_TYPES.","A","KFS"
"KFS-TEM","Document","NON_EMPLOYEE_TRAVELER_TYPE_CODES","KFS-TEM-PARM-023","1","CONFG","NON","The traveler type code(s) that represents a non-employee.","A","KFS"
"KFS-TEM","Document","NUMBER_OF_DAYS_DELINQUENT","KFS-TEM-PARM-024","1","CONFG","W=60;S=120","Parameter to determine whether a Travel Document is considered delinquent and the appropriate action for it. W=Warning; S=Stop.  With a warning the document can continue through; Stop does not allow the initiator to continue.","A","KFS"
"KFS-TEM","Document","PER_DIEM_CATEGORIES","KFS-TEM-PARM-012","1","CONFG","LODGING=Y;MILEAGE=Y;PER_DIEM=Y","When this parameter value associated with each category is ""Y"", the per diem category will be displayed. Format will be LODGING=Y;MILEAGE=Y;PER_DIEM=Y.  If the flag is all ""N"", the Trip Details Estimate Tab/Per Diem section will not be displayed.","A","KFS"
"KFS-TEM","Document","PER_DIEM_MILEAGE_RATE_EXPENSE_TYPE_CODE","KFS-TEM-PARM-160",1,"CONFG","MP","The expense type code which will be the default for per diem expenses.","A","KFS"
"KFS-TEM","Document","PRE_DISBURSEMENT_EXTRACT_ORGANIZATION","KFS-TEM-PARM-157",1,"CONFG","KUAL","Allowed organization code for loading Travel Document payments to process checks.","A","KFS"
"KFS-TEM","Document","PRE_DISBURSEMENT_EXTRACT_SUB_UNIT","KFS-TEM-PARM-158",1,"CONFG","TEM","PDP sub-unit code for loading Travel Document payments.","A","KFS"
"KFS-TEM","Document","QUARTER_DAY_TIME_TABLE","KFS-TEM-PARM-026","1","CONFG","1=6:00;2=12:00;3=18:00;4=24:00","Defines the quarter time table for a day. The format is quarter=ending time in the military format.","A","KFS"
"KFS-TEM","Document","SEND_NOTIFICATION_DOCUMENT_TYPES","KFS-TEM-PARM-036","1","CONFG","TR;ENT;RELO","the  non-travel authorization document type codes qualified for on change notification.","A","KFS"
"KFS-TEM","Document","SEND_NOTIFICATION_ON_WORKFLOW_STATUS_CHANGE_IND","KFS-TEM-PARM-025","1","CONFG","Y","When this parameter value is ""Y"", send notifications when the travel document workflow statuses change, if the traveler has indicated notifications should be sent via their profile.","A","KFS"
"KFS-TEM","Document","SEPARATION_OF_DUTIES_ROUTING_CHOICE","KFS-TEM-PARM-027","1","CONFG","F","F-Traveler and Fiscal Officer cannot be the same;D-Traveler and Division Approver cannot be the same","A","KFS"
"KFS-TEM","Document","TRAVEL_COVERSHEET_INSTRUCTIONS","KFS-TEM-PARM-029","1","CONFG","Attach receipts to the coversheet and mail to the Travel Office.","Instructions that will print on the Coversheet.","A","KFS"
"KFS-TEM","Document","TRAVEL_EMAIL_ADDRESS","KFS-TEM-PARM-004","1","CONFG","travel@localhost","The campus travel email address from which the notification is sent","A","KFS"
"KFS-TEM","Document","UPLOAD_PARSER_INSTRUCTIONS_URL","KFS-TEM-PARM-037","1","CONFG","default.htm?turl=WordDocuments%2Fdataimporttemplates.htm","Travel import instructions URL.","A","KFS"
"KFS-TEM","Document","VALIDATE_DAILY_PER_DIEM_AND_INCIDENTALS_IND","KFS-TEM-PARM-143","1","CONFG","Y","When this parameter value is ""Y"", validate per diem against daily total versus each individual meal and incidental.","A","KFS"
"KFS-TEM","Document","VENDOR_PAYMENT_REASON_CODE","KFS-TEM-PARM-038","1","CONFG","V","Payment Reason Code used to populate the Disbursement Voucher when making travel vendor payments.","A","KFS"
"KFS-TEM","PerDiemLoadStep","BYPASS_STATE_OR_COUNTRY_CODES","KFS-TEM-PARM-156","1","CONFG","RC;RES","List of per diem codes (state_alpha for CONUS records, country_code for OCONUS records) which will be skipped during the load process.","D","KFS"
"KFS-TEM","PerDiemLoadStep","CONUS_MEAL_BREAKDOWN","KFS-TEM-PARM-104","1","CONFG","B=15;L=25;D=40","Breaks down the MIE total into breakfast, lunch, and dinner in the event that the matching MEI total is not found in the CONUS MEAL_BREAKDOWN table.","A","KFS"
