univ_fiscal_yr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fin_balance_typ_cd|fin_obj_typ_cd|position_nbr|emplid|obj_id|ver_nbr|acln_annl_bal_amt|fin_beg_bal_ln_amt|contr_gr_bb_ac_amt|mo1_acct_ln_amt|mo2_acct_ln_amt|mo3_acct_ln_amt|mo4_acct_ln_amt|mo5_acct_ln_amt|mo6_acct_ln_amt|mo7_acct_ln_amt|mo8_acct_ln_amt|mo9_acct_ln_amt|mo10_acct_ln_amt|mo11_acct_ln_amt|mo12_acct_ln_amt|mo13_acct_ln_amt|timestamp|
2009.0|BL|4631663|CS001|2000|---|IE|EX|00013674|0000199199|531CC9D0FF9A6831E0404F8189D83280|1.0|5012.34|0.0|0.0|0.0|45111.04|-5012.32|-5012.34|-5012.34|-5012.35|-5012.33|-5012.34|-5012.34|-5012.34|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5625|---|A2|EX|--------|0000000001|531CC9D0FF9B6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|701.73|0.0|-701.73|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5625|---|AC|EX|--------|0000000001|531CC9D0FF9C6831E0404F8189D83280|1.0|6315.57|0.0|11395.7|0.0|0.0|701.73|1403.46|701.73|701.73|701.73|701.73|701.73|701.73|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5625|---|IE|EX|MTFRING|0000000001|531CC9D0FF9D6831E0404F8189D83280|1.0|701.73|0.0|0.0|0.0|6315.55|-701.73|-701.73|-701.72|-701.73|-701.73|-701.73|-701.72|-701.73|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5760|---|A2|EX|--------|0000000001|531CC9D0FF9E6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|353.87|0.0|-353.87|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5760|---|AC|EX|--------|0000000001|531CC9D0FF9F6831E0404F8189D83280|1.0|3184.83|0.0|6367.5|0.0|0.0|353.87|707.74|353.87|353.87|353.87|353.87|353.87|353.87|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5760|---|IE|EX|MTFRING|0000000001|531CC9D0FFA06831E0404F8189D83280|1.0|353.87|0.0|0.0|0.0|3184.84|-353.87|-353.87|-353.87|-353.87|-353.88|-353.87|-353.87|-353.87|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5772|---|A2|EX|--------|0000000001|531CC9D0FFA16831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|902.22|0.0|-902.22|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5772|---|AC|EX|--------|0000000001|531CC9D0FFA26831E0404F8189D83280|1.0|8119.98|0.0|16214.2|0.0|0.0|902.22|1804.44|902.22|902.22|902.22|902.22|902.22|902.22|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|CS001|5772|---|IE|EX|MTFRING|0000000001|531CC9D0FFA36831E0404F8189D83280|1.0|902.22|0.0|0.0|0.0|8119.99|-902.22|-902.22|-902.22|-902.23|-902.22|-902.22|-902.22|-902.22|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|2010|---|A2|EX|00001185|0000199199|531CC9D0FFA46831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|159.08|-159.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|2010|---|AC|EX|00001185|0000199199|531CC9D0FFA56831E0404F8189D83280|1.0|14598.06|0.0|14438.98|7219.49|7219.49|159.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|2010|---|IE|EX|00001185|0000199199|531CC9D0FFA66831E0404F8189D83280|1.0|0.0|0.0|0.0|1883.35|-1883.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|5625|---|A2|EX|--------|0000000001|531CC9D0FFA76831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|22.27|-22.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|5625|---|AC|EX|--------|0000000001|531CC9D0FFA86831E0404F8189D83280|1.0|2043.73|0.0|1825.08|1010.73|1010.73|22.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|5625|---|IE|EX|MTFRING|0000000001|531CC9D0FFA96831E0404F8189D83280|1.0|0.0|0.0|0.0|263.67|-263.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|5760|---|A2|EX|--------|0000000001|531CC9D0FFAA6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|11.23|-11.23|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|5760|---|AC|EX|--------|0000000001|531CC9D0FFAB6831E0404F8189D83280|1.0|1030.63|0.0|1026.62|509.7|509.7|11.23|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631663|INST2|5760|---|IE|EX|MTFRING|0000000001|531CC9D0FFAC6831E0404F8189D83280|1.0|0.0|0.0|0.0|132.96|-132.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631664|-----|5821|---|AC|EX|00003272|D000000003|531CC9D0FFAD6831E0404F8189D83280|1.0|0.0|0.0|35914.92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|2010|---|AC|EX|00001185|0000197632|531CC9D0FFAE6831E0404F8189D83280|1.0|6336.32|0.0|23998.32|3168.16|3168.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|2010|---|IE|EX|00001185|0000197632|531CC9D0FFAF6831E0404F8189D83280|1.0|7633.65|0.0|0.0|688.73|-688.73|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7633.65|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|2300|---|AC|EX|00027618|0000011663|531CC9D0FFB06831E0404F8189D83280|1.0|0.0|0.0|1500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|2350|---|AC|EX|00001736|0000171886|531CC9D0FFB16831E0404F8189D83280|1.0|4125.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|825.0|825.0|825.0|825.0|825.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|2350|---|IE|EX|00001736|0000171886|531CC9D0FFB26831E0404F8189D83280|1.0|0.0|0.0|0.0|4124.99|-825.0|-3299.99|0.0|4125.0|0.0|-825.0|-825.0|-825.0|-825.0|-825.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|3500|---|AC|ES|00002965|0000000174|531CC9D0FFB36831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|3500|---|AC|ES|00002965|0000193376|531CC9D0FFB46831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|3500|---|AC|EX|00002965|0000000174|531CC9D0FFB56831E0404F8189D83280|1.0|0.0|0.0|300.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|3500|---|AC|EX|00002965|0000193376|531CC9D0FFB66831E0404F8189D83280|1.0|0.0|0.0|794.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|5625|---|AC|EX|--------|0000000001|531CC9D0FFB76831E0404F8189D83280|1.0|887.08|0.0|3042.22|443.54|443.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|5625|---|IE|EX|MTFRING|0000000001|531CC9D0FFB86831E0404F8189D83280|1.0|0.0|0.0|0.0|96.42|-96.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1068.71|-1068.71|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|5760|---|AC|EX|--------|0000000001|531CC9D0FFB96831E0404F8189D83280|1.0|447.34|0.0|1808.81|223.67|223.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|-----|5760|---|IE|EX|MTFRING|0000000001|531CC9D0FFBA6831E0404F8189D83280|1.0|0.0|0.0|0.0|48.62|-48.62|0.0|0.0|0.0|0.0|0.0|0.0|0.0|538.94|-538.94|0.0|0.0|20070502165835|
2009.0|BL|4631666|CS001|2000|---|AC|EX|00005514|0000197632|531CC9D0FFBB6831E0404F8189D83280|1.0|10277.46|0.0|20922.9|0.0|1141.94|1141.94|1141.94|1141.94|1141.94|1141.94|1141.94|1141.94|1141.94|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|CS001|2000|---|IE|EX|00005514|0000197632|531CC9D0FFBC6831E0404F8189D83280|1.0|1141.94|0.0|0.0|0.0|10277.44|-1141.92|-1141.94|-1141.94|-1141.94|-1141.94|-1141.94|-1141.94|-1141.94|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|CS001|5625|---|AC|EX|--------|0000000001|531CC9D0FFBD6831E0404F8189D83280|1.0|1438.83|0.0|2654.43|0.0|159.87|159.87|159.87|159.87|159.87|159.87|159.87|159.87|159.87|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|CS001|5625|---|IE|EX|MTFRING|0000000001|531CC9D0FFBE6831E0404F8189D83280|1.0|159.87|0.0|0.0|0.0|1438.84|-159.87|-159.87|-159.87|-159.87|-159.87|-159.88|-159.87|-159.87|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|CS001|5760|---|AC|EX|--------|0000000001|531CC9D0FFBF6831E0404F8189D83280|1.0|725.58|0.0|1483.66|0.0|80.62|80.62|80.62|80.62|80.62|80.62|80.62|80.62|80.62|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|CS001|5760|---|IE|EX|MTFRING|0000000001|531CC9D0FFC06831E0404F8189D83280|1.0|80.62|0.0|0.0|0.0|725.59|-80.62|-80.62|-80.62|-80.63|-80.62|-80.62|-80.62|-80.62|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|CS001|5772|---|AC|EX|--------|0000000001|531CC9D0FFC16831E0404F8189D83280|1.0|1849.95|0.0|3773.79|0.0|205.55|205.55|205.55|205.55|205.55|205.55|205.55|205.55|205.55|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631666|CS001|5772|---|IE|EX|MTFRING|0000000001|531CC9D0FFC26831E0404F8189D83280|1.0|205.55|0.0|0.0|0.0|1849.94|-205.55|-205.55|-205.54|-205.55|-205.55|-205.55|-205.55|-205.55|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|A2|EX|00016117|0000029598|531CC9D0FFC56831E0404F8189D83280|1.0|-0.02|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.02|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|A2|EX|00018034|0000040704|531CC9D0FFC46831E0404F8189D83280|1.0|1794.65|0.0|0.0|1724.4|70.25|0.0|0.0|0.0|0.0|3.69|-3.69|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|AC|EX|00005207|0000001243|531CC9D0FFC76831E0404F8189D83280|1.0|4333.3|0.0|9500.04|433.33|433.33|433.33|433.33|433.33|433.33|433.33|433.33|433.33|433.33|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|AC|EX|00016117|0000029598|531CC9D0FFC86831E0404F8189D83280|1.0|7645.82|0.0|21894.22|764.58|764.58|764.58|764.58|764.58|764.58|764.58|764.58|764.58|764.6|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|AC|EX|00018034|0000040704|531CC9D0FFC66831E0404F8189D83280|1.0|3010.01|0.0|8880.07|-1245.41|408.74|478.99|478.99|478.99|478.99|478.99|486.37|482.68|482.68|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|AC|EX|00027131|A000000002|531CC9D0FFC96831E0404F8189D83280|1.0|0.0|0.0|30998.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|IE|EX|00005207|0000001243|531CC9D0FFCA6831E0404F8189D83280|1.0|866.66|0.0|0.0|4766.63|-433.33|-433.33|-433.33|-433.34|-433.32|-433.33|-433.33|-433.33|-433.33|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|IE|EX|00016117|0000029598|531CC9D0FFCB6831E0404F8189D83280|1.0|1529.16|0.0|0.0|8410.38|-764.58|-764.58|-764.58|-764.59|-764.57|-764.58|-764.58|-764.58|-764.58|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2008|---|IE|EX|00018034|0000040704|531CC9D0FFCC6831E0404F8189D83280|1.0|965.34|0.0|0.0|5268.89|-478.99|-478.99|-478.99|-479.0|-478.98|-478.99|-464.27|-482.67|-482.67|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2010|---|AC|EX|00001185|0000242134|531CC9D0FFCD6831E0404F8189D83280|1.0|10725.0|0.0|30903.0|5362.5|5362.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2010|---|AC|EX|00001185|0000274174|531CC9D0FFCE6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2010|---|IE|EX|00001185|0000242134|531CC9D0FFCF6831E0404F8189D83280|1.0|0.0|0.0|0.0|1165.76|-1165.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2370|---|AC|EX|00001185|0000011572|531CC9D0FFD06831E0404F8189D83280|1.0|0.0|0.0|4200.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2370|---|AC|EX|00001185|0000265727|531CC9D0FFD16831E0404F8189D83280|1.0|0.0|0.0|4200.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2488|---|AC|EX|00020348|0000000016|531CC9D0FFD26831E0404F8189D83280|1.0|12916.65|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2583.33|2583.33|2583.33|2583.33|2583.33|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2488|---|IE|EX|00020348|0000000016|531CC9D0FFD36831E0404F8189D83280|1.0|5166.66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15499.98|-2583.33|-2583.33|-2583.33|-2583.33|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2500|---|AC|ES|00020348|0000000016|531CC9D0FFD46831E0404F8189D83280|1.0|-1000.0|0.0|1000.0|134.29|309.37|103.13|206.25|206.22|-1959.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2500|---|AC|ES|00020348|0000138531|531CC9D0FFD56831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2500|---|AC|EX|00020348|0000000016|531CC9D0FFD66831E0404F8189D83280|1.0|12240.08|0.0|21000.0|2031.2|2062.4|2062.4|2062.4|2062.4|1959.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2500|---|AC|EX|00020348|0000138531|531CC9D0FFD76831E0404F8189D83280|1.0|0.0|0.0|20246.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2500|---|IE|ES|00020348|0000000016|531CC9D0FFD86831E0404F8189D83280|1.0|0.0|0.0|0.0|-1134.29|-309.37|-103.13|-206.25|-206.22|1959.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2500|---|IE|EX|00020348|0000000016|531CC9D0FFD96831E0404F8189D83280|1.0|0.0|0.0|0.0|25780.0|-2062.4|-2062.4|-2062.4|-2062.4|-17530.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|2550|---|AC|EX|00020348|0000138531|531CC9D0FFDA6831E0404F8189D83280|1.0|0.0|0.0|2563.74|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3000|---|AC|ES|00001964|0000171336|531CC9D0FFDB6831E0404F8189D83280|1.0|-912.0|0.0|912.0|64.8|-640.8|-336.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3000|---|AC|ES|00002151|0000000016|531CC9D0FFDC6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3000|---|AC|EX|00001964|0000171336|531CC9D0FFDD6831E0404F8189D83280|1.0|2352.0|0.0|2196.0|1752.0|600.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3000|---|AC|EX|00002151|0000000016|531CC9D0FFDE6831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3000|---|IE|ES|00001964|0000171336|531CC9D0FFDF6831E0404F8189D83280|1.0|0.0|0.0|0.0|-976.8|640.8|336.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3100|---|AC|EX|00020348|0000000016|531CC9D0FFE06831E0404F8189D83280|1.0|37.03|0.0|19.74|0.0|0.0|5.0|6.25|25.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3100|---|AC|EX|00020348|0000138531|531CC9D0FFE16831E0404F8189D83280|1.0|0.0|0.0|7.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3200|---|AC|EX|00020348|0000138531|531CC9D0FFE26831E0404F8189D83280|1.0|0.0|0.0|661.38|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3250|---|AC|EX|00001964|0000171336|531CC9D0FFE36831E0404F8189D83280|1.0|0.0|0.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3500|---|A2|EX|00002965|0000001542|531CC9D0FFE46831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|50.4|-50.4|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3500|---|AC|ES|00001964|0000171336|531CC9D0FFE56831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|1062.0|978.0|1209.0|-2829.0|-420.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3500|---|AC|EX|00001964|0000171336|531CC9D0FFE66831E0404F8189D83280|1.0|5412.0|0.0|2418.0|0.0|0.0|708.0|1530.0|1710.0|1464.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3500|---|AC|EX|00002965|0000001542|531CC9D0FFE76831E0404F8189D83280|1.0|67.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|67.9|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3500|---|IE|ES|00001964|0000171336|531CC9D0FFE86831E0404F8189D83280|1.0|0.0|0.0|0.0|0.0|0.0|-1062.0|-978.0|-1209.0|2829.0|420.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|3800|---|AC|EX|00002689|C000000002|531CC9D0FFE96831E0404F8189D83280|1.0|24.78|0.0|0.0|0.0|0.0|0.0|24.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5625|---|A2|EX|--------|0000000001|531CC9D0FFEA6831E0404F8189D83280|1.0|226.95|0.0|0.0|218.07|8.88|0.0|0.0|0.0|0.0|0.52|-0.52|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5625|---|AC|ES|--------|0000000001|531CC9D0FFEB6831E0404F8189D83280|1.0|-126.4|0.0|126.4|32.38|43.34|14.43|28.87|28.88|-274.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5625|---|AC|EX|--------|0000000001|531CC9D0FFEC6831E0404F8189D83280|1.0|7146.28|0.0|18514.83|1051.81|1265.38|523.51|523.51|523.51|870.72|596.43|597.49|596.97|596.95|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5625|---|IE|ES|--------|0000000001|531CC9D0FFED6831E0404F8189D83280|1.0|0.0|0.0|0.0|-158.78|-43.34|-14.43|-28.87|-28.88|274.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5625|---|IE|EX|BWFRING|0000000001|531CC9D0FFEE6831E0404F8189D83280|1.0|0.0|0.0|0.0|3609.2|-288.74|-288.73|-288.74|-288.73|-2454.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5625|---|IE|EX|MTFRING|0000000001|531CC9D0FFEF6831E0404F8189D83280|1.0|1193.89|0.0|0.0|2745.63|-397.97|-234.76|-234.77|-234.77|1935.24|-596.44|-594.38|-596.94|-596.95|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5760|---|A2|EX|--------|0000000001|531CC9D0FFF06831E0404F8189D83280|1.0|127.56|0.0|0.0|122.57|4.99|0.0|0.0|0.0|0.0|0.26|-0.26|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5760|---|AC|ES|--------|0000000001|531CC9D0FFF16831E0404F8189D83280|1.0|-135.95|0.0|135.95|13.04|-23.4|-16.38|14.54|14.55|-138.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5760|---|AC|EX|--------|0000000001|531CC9D0FFF26831E0404F8189D83280|1.0|3759.27|0.0|10561.9|641.5|679.95|264.36|264.43|265.81|439.08|300.78|301.31|301.03|301.02|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5760|---|IE|ES|--------|0000000001|531CC9D0FFF36831E0404F8189D83280|1.0|0.0|0.0|0.0|-148.99|23.4|16.38|-14.54|-14.55|138.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5760|---|IE|EX|BWFRING|0000000001|531CC9D0FFF46831E0404F8189D83280|1.0|0.0|0.0|0.0|1820.07|-145.61|-145.6|-145.61|-145.6|-1237.65|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5760|---|IE|EX|MTFRING|0000000001|531CC9D0FFF56831E0404F8189D83280|1.0|602.07|0.0|0.0|1384.57|-200.68|-118.39|-118.4|-118.38|975.92|-300.77|-299.74|-301.03|-301.03|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5772|---|A2|EX|--------|0000000001|531CC9D0FFF66831E0404F8189D83280|1.0|200.85|0.0|0.0|193.0|7.85|0.0|0.0|0.0|0.0|0.42|-0.42|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5772|---|AC|EX|--------|0000000001|531CC9D0FFF76831E0404F8189D83280|1.0|3182.16|0.0|8078.96|-1.99|183.16|191.01|191.01|191.01|485.26|485.27|486.09|485.66|485.68|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5772|---|IE|EX|MTFRING|0000000001|531CC9D0FFF86831E0404F8189D83280|1.0|971.31|0.0|0.0|2100.99|-191.0|-191.0|-190.99|-191.01|1574.45|-485.24|-483.56|-485.66|-485.67|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5773|---|AC|ES|--------|0000000001|531CC9D0FFF96831E0404F8189D83280|1.0|-70.5|0.0|70.5|-0.77|19.04|6.35|12.67|12.69|-120.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5773|---|AC|EX|--------|0000000001|531CC9D0FFFA6831E0404F8189D83280|1.0|755.05|0.0|3359.31|124.91|126.85|127.15|127.22|128.43|120.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5773|---|IE|ES|--------|0000000001|531CC9D0FFFB6831E0404F8189D83280|1.0|0.0|0.0|0.0|-69.73|-19.04|-6.35|-12.67|-12.69|120.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|-----|5773|---|IE|EX|BWFRING|0000000001|531CC9D0FFFC6831E0404F8189D83280|1.0|0.0|0.0|0.0|1585.47|-126.84|-126.84|-126.83|-126.84|-1078.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|INST1|2000|---|A2|EX|00018034|0000040704|531CC9D0FFFD6831E0404F8189D83280|1.0|183.98|0.0|0.0|254.23|21.86|-92.11|0.0|0.0|0.0|-3.69|3.69|0.0|0.0|0.0|0.0|0.0|20070502165835|
2009.0|BL|4631669|INST1|2000|---|AC|EX|00018034|0000040704|531CC9D0FFFE6831E0404F8189D83280|1.0|722.39|0.0|1757.37|-162.12|70.25|184.22|92.11|92.11|92.11|92.11|84.74|88.43|88.43|0.0|0.0|0.0|20070502165835|
