fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|cg_acct_resp_id|lbr_ben_rt_cat_cd|
EA|2567584|35A5641EAA0D91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19930330000000|20070706000000||UA|2512891|||||EA|2567584|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567585|35A5641EAA0E91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19920313000000|20060313000000||UA|2512891|||||EA|2567585|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567586|35A5641EAA0F91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|5291706249|3236804114|1781003865|ENSV|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19960229111944|19960229000000|20000710000000|UA|2512891|||||EA|2567586|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567587|35A5641EAA1091B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3474206166|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|100E|47374-1289|UA|6612160|19940215000000|19940128000000|20070305000000|UA|2512891|||||EA|2567587|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567588|35A5641EAA1191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3236804114|2566903942|ENSV|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|100 E|47374-1289|UA|6612160|19950214131315|20050125000000|20070305000000|UA|2512891|||||EA|2567588|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567589|35A5641EAA1291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3247002806|3236804114|1781003865|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19880324000000|19970123000000|20020307000000|UA|2512891|||||EA|2567589|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567590|35A5641EAA1391B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3236804114|3247002806|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19890308000000|19990215000000|20030411000000|UA|2512891|||||EA|2567590|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567591|35A5641EAA1491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3247002806|3236804114|1781003865|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19900312000000|19980121000000|20020307000000|EA|0367720|||||EA|2567591|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567592|35A5641EAA1591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3236804114|3247002806|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|100E|47374-1289|||19910313000000|20001102000000|20050603000000|UA|2512891|||||EA|2567592|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567700|35A5641EAA1691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19760701000000|19760701000000||BL|5431400|||||EA|2567700||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567701|35A5641EABC991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20000720131253|20000720000000||EA|2367200|||||EA|2567701|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567702|35A5641EABCA91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20000720155641|20000720000000||EA|2367200|||||EA|2567702|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567703|35A5641EAA1791B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19891102000000|19891102000000||BL|5431400|||||EA|2567703|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567704|35A5641EAC4891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|20020918143944|20020918000000||BL|5431400|||||EA|2567704|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567705|35A5641EAA1891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19861204000000|19861204000000||BL|5431400|||||EA|2567705||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567706|35A5641EAA1991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19850701000000|19850701000000||BL|5431400|||||EA|2567706||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567707|35A5641EAA1A91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19850327000000|19850327000000||BL|5431400|||||EA|2567707||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567708|35A5641EAA1B91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19760701000000|19760701000000||BL|5431400|||||EA|2567708||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567709|35A5641EAA1C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19910411000000|19910411000000||BL|5431400|||||EA|2567709||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567710|35A5641EAA1D91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 Chester Blvd|47374-1289|UA|6612160|19930427000000|19930427000000||BL|5431400|||||EA|2567710|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567711|35A5641EAC4991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|20020918144315|20020918000000||BL|5431400|||||EA|2567711|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567712|35A5641EAA1E91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960403105122|19960403000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567713|35A5641EACA991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20040823164543|20040823000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567714|35A5641EABF191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20010620083716|20010620000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567715|35A5641EAA1F91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3247002806|3236804114|3127805179|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19870219000000|19970129000000|20010220000000|UA|2512892|||||EA|2567715|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567716|35A5641EAA2091B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19921229000000|19921229000000||BL|5431400|||||EA|2567716||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567717|35A5641EAC4A91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|20020918145420|20020918000000||BL|5431400|||||EA|2567717|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567718|35A5641EAA2191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970707105704|20020601000000||EA|2367200|||||EA|0367587|||||||O|N|N|N|N|N|N||N|N||--|
EA|2567719|35A5641EAA2291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970708091109|19970708000000||EA|2367200|||||EA|0367587|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567720|35A5641EAC2891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20020412084623|20020412000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567721|35A5641EAA2391B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19870518000000|19870518000000||BL|5431400|||||EA|2567721||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567722|35A5641EAC4B91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|20020918145656|20020918000000||BL|5431400|||||EA|2567722|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567723|35A5641EAA2491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960404135946|19960404000000||BL|5431400|||||||||||||N|N|N|N|N|N|N||N|N||--|
EA|2567724|35A5641EAA2591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19760701000000|19760701000000||BL|5431400|||||EA|2567724||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567725|35A5641EABF491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20010627080046|20010627000000||BL|5431400|||||||||||||N|N|N|N|N|N|N||N|N||--|
EA|2567726|35A5641EAC5C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|20030408144115|20030408000000||BL|5431400|||||EA|2567726|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567727|35A5641EAA2691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19760701000000|19760701000000||BL|5431400|||||EA|2567727||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567728|35A5641EAA2791B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19891102000000|19891102000000||BL|5431400|||||EA|2567728||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567729|35A5641EAA2891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3236804114|3247002806|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19760701000000|20001106000000|20050614000000|UA|2512892|||||EA|2567729|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567730|35A5641EABC191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325CHESTER BLVD|47374|||20000613082356|20000613000000||EA|2367200|||||EA|2567730|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567731|35A5641EABF891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20010720111339|20010720000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567732|35A5641EAA2991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19760701000000|19760701000000||BL|5431400|||||EA|2567732|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567733|35A5641EAA2A91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19870518000000|19870518000000||BL|5431400|||||EA|2567733||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567734|35A5641EAC5D91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20030506141928|20030506000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567735|35A5641EAA2B91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19900906000000|19900906000000||BL|5431400|||||EA|2567735||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567736|35A5641EABCD91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20000803105928|20000803000000||EA|2367200|||||EA|2567736|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567737|35A5641EAA2C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19891102000000|19891102000000||BL|5431400|||||EA|2567737||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567738|35A5641EAA2D91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19780911000000|19780911000000||BL|5431400|||||EA|2567738||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567739|35A5641EAC5E91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20030506142034|20030506000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567740|35A5641EAC7091B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20030814165301|20030814000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567741|35A5641EAA2E91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19980604081521|19980604000000||EA|2367200|||||EA|0367587|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567742|35A5641EAC7591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20030915093403|20030915000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567743|35A5641EAC7491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20030915093155|20030915000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567744|35A5641EAA2F91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BVLD|47374|||19990416082005|19990416000000||EA|2367200|||||EA|2567744|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567745|35A5641EAC9991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20040413102301|20040413000000||EA|2367200|||||EA|2567745|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567746|35A5641EACA891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20040823164532|20040823000000||BL|5431400|||||||||||||N|N|N|N|N|N|N||N|N||--|
EA|2567747|35A5641EACAA91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20040823164929|20040823000000||BL|5431400|||||||||||||N|N|N|N|N|N|N||N|N||--|
EA|2567748|35A5641EAA3091B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990603093933|19990603000000||EA|2367200|||||EA|2567748|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567749|35A5641EACB491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||20050301112345|20050301000000||BL|5431400|||||EA|2567749|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567750|35A5641EAA3191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19980604081728|19980604000000||EA|2367200|||||EA|0367587|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567751|35A5641EABCC91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20000803105858|20000803000000||EA|2367200|||||EA|2567751|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567752|35A5641EACDB91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||20050609131856|20050609000000||BL|5431400|||||EA|2567752|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567753|35A5641EACBA91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||20050427153753|20050427000000||BL|5431400|||||EA|2567753|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567754|35A5641EAA3291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19760701000000|19760701000000||BL|5431400|||||EA|2567754||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567755|35A5641EAA3391B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19980604081754|19980604000000||EA|2367200|||||EA|0367587|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567756|35A5641EACBB91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||20050427153805|20050427000000||BL|5431400|||||EA|2567756|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567757|35A5641EACB991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||20050427153729|20050427000000||BL|5431400|||||EA|2567757|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567758|35A5641EAA3491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19850327000000|19850327000000||BL|5431400|||||EA|2567758||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567759|35A5641EACE591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20051111125424|20051111000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567760|35A5641EAA3591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19960725113930|19960725000000||BL|5431400|||||EA|0367587|||||||O|N|N|N|N|N|N||N|N||--|
EA|2567761|35A5641EAC7991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|1860205280|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20031017142908|20031017000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567762|35A5641EAC5591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|20021028112926|20021028000000||BL|5431400|||||EA|0367587|||||||O|N|N|N|N|N|N||N|N||--|
EA|2567763|35A5641EAA3691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19850327000000|19850327000000||BL|5431400|||||EA|2567763||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567764|35A5641EACF291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||20060509110730|20060509000000||BL|5431400|||||EA|2567764|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567765|35A5641EAA3791B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19850327000000|19850327000000||BL|5431400|||||EA|2567765||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567767|35A5641EAA3891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19910501000000|19910501000000||BL|5431400|||||EA|2567767||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567769|35A5641EAA3991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19930125000000|19930125000000||BL|5431400|||||EA|2567769||||||N|N|N|N|N|N|N|N||N|N||--|
