acct_icr_typ_cd|fin_coa_cd|fin_object_cd|obj_id|ver_nbr|acct_icr_excl_typ_actv_ind|
26|IU|5549|0C4EE51FDDD42018E043814FD8812018|1.0|Y|
26|IU|5553|0C4EE51FDDD52018E043814FD8812018|1.0|Y|
26|IU|5555|0C4EE51FDDD62018E043814FD8812018|1.0|Y|
26|IU|5557|0C4EE51FDDD72018E043814FD8812018|1.0|Y|
26|IU|5560|0C4EE51FDDD82018E043814FD8812018|1.0|Y|
26|IU|5562|0C4EE51FDDD92018E043814FD8812018|1.0|Y|
26|IU|5565|0C4EE51FDDDA2018E043814FD8812018|1.0|Y|
26|IU|5566|0C4EE51FDDDB2018E043814FD8812018|1.0|Y|
26|IU|5570|0C4EE51FDDDC2018E043814FD8812018|1.0|Y|
26|IU|5572|0C4EE51FDDDD2018E043814FD8812018|1.0|Y|
26|IU|5574|0C4EE51FDDDE2018E043814FD8812018|1.0|Y|
26|IU|5576|0C4EE51FDDDF2018E043814FD8812018|1.0|Y|
26|IU|5578|0C4EE51FDDE02018E043814FD8812018|1.0|Y|
26|IU|5584|0C4EE51FDDE12018E043814FD8812018|1.0|Y|
26|IU|5591|0C4EE51FDDE22018E043814FD8812018|1.0|Y|
26|IU|5595|0C4EE51FDDE32018E043814FD8812018|1.0|Y|
26|IU|7000|0C4EE51FDDE42018E043814FD8812018|1.0|Y|
26|IU|7030|0C4EE51FDDE52018E043814FD8812018|1.0|Y|
26|IU|7031|0C4EE51FDDE62018E043814FD8812018|1.0|Y|
26|IU|7032|0C4EE51FDDE72018E043814FD8812018|1.0|Y|
26|IU|7098|0C4EE51FDDE82018E043814FD8812018|1.0|Y|
26|IU|7099|0C4EE51FDDE92018E043814FD8812018|1.0|Y|
26|IU|7100|0C4EE51FDDEA2018E043814FD8812018|1.0|Y|
26|IU|7130|0C4EE51FDDEB2018E043814FD8812018|1.0|Y|
26|IU|7200|0C4EE51FDDEC2018E043814FD8812018|1.0|Y|
26|IU|7300|0C4EE51FDDED2018E043814FD8812018|1.0|Y|
26|IU|7400|0C4EE51FDDEE2018E043814FD8812018|1.0|Y|
26|IU|7500|0C4EE51FDDEF2018E043814FD8812018|1.0|Y|
26|IU|7530|0C4EE51FDDF02018E043814FD8812018|1.0|Y|
26|IU|7531|0C4EE51FDDF12018E043814FD8812018|1.0|Y|
26|IU|7550|0C4EE51FDDF22018E043814FD8812018|1.0|Y|
26|IU|7600|0C4EE51FDDF32018E043814FD8812018|1.0|Y|
26|IU|7800|0C4EE51FDDF42018E043814FD8812018|1.0|Y|
26|IU|7900|0C4EE51FDDF52018E043814FD8812018|1.0|Y|
26|IU|9900|0C4EE51FDDF62018E043814FD8812018|1.0|Y|
26|IU|9915|0C4EE51FDDF72018E043814FD8812018|1.0|Y|
26|IU|9970|0C4EE51FDDF82018E043814FD8812018|1.0|Y|
26|IU|9975|0C4EE51FDDF92018E043814FD8812018|1.0|Y|
26|IU|9979|0C4EE51FDDFA2018E043814FD8812018|1.0|Y|
26|IU|9980|0C4EE51FDDFB2018E043814FD8812018|1.0|Y|
27|IU|3125|0C4EE51FDDFC2018E043814FD8812018|1.0|Y|
27|IU|3135|0C4EE51FDDFD2018E043814FD8812018|1.0|Y|
27|IU|3542|0C4EE51FDDFE2018E043814FD8812018|1.0|Y|
27|IU|3543|0C4EE51FDDFF2018E043814FD8812018|1.0|Y|
27|IU|3544|0C4EE51FDE002018E043814FD8812018|1.0|Y|
27|IU|3702|0C4EE51FDE012018E043814FD8812018|1.0|Y|
27|IU|3703|0C4EE51FDE022018E043814FD8812018|1.0|Y|
27|IU|3705|0C4EE51FDE032018E043814FD8812018|1.0|Y|
27|IU|3709|0C4EE51FDE042018E043814FD8812018|1.0|Y|
27|IU|5199|0C4EE51FDE052018E043814FD8812018|1.0|Y|
27|IU|5510|0C4EE51FDE062018E043814FD8812018|1.0|Y|
27|IU|5512|0C4EE51FDE072018E043814FD8812018|1.0|Y|
27|IU|5514|0C4EE51FDE082018E043814FD8812018|1.0|Y|
27|IU|5516|0C4EE51FDE092018E043814FD8812018|1.0|Y|
27|IU|5518|0C4EE51FDE0A2018E043814FD8812018|1.0|Y|
27|IU|5520|0C4EE51FDE0B2018E043814FD8812018|1.0|Y|
27|IU|5530|0C4EE51FDE0C2018E043814FD8812018|1.0|Y|
27|IU|5540|0C4EE51FDE0D2018E043814FD8812018|1.0|Y|
27|IU|5546|0C4EE51FDE0E2018E043814FD8812018|1.0|Y|
27|IU|5548|0C4EE51FDE0F2018E043814FD8812018|1.0|Y|
27|IU|5549|0C4EE51FDE102018E043814FD8812018|1.0|Y|
27|IU|5553|0C4EE51FDE112018E043814FD8812018|1.0|Y|
27|IU|5555|0C4EE51FDE122018E043814FD8812018|1.0|Y|
27|IU|5557|0C4EE51FDE132018E043814FD8812018|1.0|Y|
27|IU|5560|0C4EE51FDE142018E043814FD8812018|1.0|Y|
27|IU|5562|0C4EE51FDE152018E043814FD8812018|1.0|Y|
27|IU|5565|0C4EE51FDE162018E043814FD8812018|1.0|Y|
27|IU|5566|0C4EE51FDE172018E043814FD8812018|1.0|Y|
27|IU|5570|0C4EE51FDE182018E043814FD8812018|1.0|Y|
27|IU|5572|0C4EE51FDE192018E043814FD8812018|1.0|Y|
27|IU|5574|0C4EE51FDE1A2018E043814FD8812018|1.0|Y|
27|IU|5576|0C4EE51FDE1B2018E043814FD8812018|1.0|Y|
27|IU|5578|0C4EE51FDE1C2018E043814FD8812018|1.0|Y|
27|IU|5584|0C4EE51FDE1D2018E043814FD8812018|1.0|Y|
27|IU|5591|0C4EE51FDE1E2018E043814FD8812018|1.0|Y|
27|IU|5595|0C4EE51FDE1F2018E043814FD8812018|1.0|Y|
27|IU|7000|0C4EE51FDE202018E043814FD8812018|1.0|Y|
27|IU|7030|0C4EE51FDE212018E043814FD8812018|1.0|Y|
27|IU|7031|0C4EE51FDE222018E043814FD8812018|1.0|Y|
27|IU|7032|0C4EE51FDE232018E043814FD8812018|1.0|Y|
27|IU|7098|0C4EE51FDE242018E043814FD8812018|1.0|Y|
27|IU|7099|0C4EE51FDE252018E043814FD8812018|1.0|Y|
27|IU|7100|0C4EE51FDE262018E043814FD8812018|1.0|Y|
27|IU|7130|0C4EE51FDE272018E043814FD8812018|1.0|Y|
27|IU|7200|0C4EE51FDE282018E043814FD8812018|1.0|Y|
27|IU|7300|0C4EE51FDE292018E043814FD8812018|1.0|Y|
27|IU|7400|0C4EE51FDE2A2018E043814FD8812018|1.0|Y|
27|IU|7500|0C4EE51FDE2B2018E043814FD8812018|1.0|Y|
27|IU|7530|0C4EE51FDE2C2018E043814FD8812018|1.0|Y|
27|IU|7531|0C4EE51FDE2D2018E043814FD8812018|1.0|Y|
27|IU|7550|0C4EE51FDE2E2018E043814FD8812018|1.0|Y|
27|IU|7600|0C4EE51FDE2F2018E043814FD8812018|1.0|Y|
27|IU|7800|0C4EE51FDE302018E043814FD8812018|1.0|Y|
27|IU|7900|0C4EE51FDE312018E043814FD8812018|1.0|Y|
27|IU|9900|0C4EE51FDE322018E043814FD8812018|1.0|Y|
27|IU|9915|0C4EE51FDE332018E043814FD8812018|1.0|Y|
27|IU|9970|0C4EE51FDE342018E043814FD8812018|1.0|Y|
27|IU|9975|0C4EE51FDE352018E043814FD8812018|1.0|Y|
27|IU|9979|0C4EE51FDE362018E043814FD8812018|1.0|Y|
27|IU|9980|0C4EE51FDE372018E043814FD8812018|1.0|Y|
28|IU|3702|0C4EE51FDE382018E043814FD8812018|1.0|Y|
28|IU|3705|0C4EE51FDE392018E043814FD8812018|1.0|Y|
29|IU|2000|0C4EE51FDE3A2018E043814FD8812018|1.0|Y|
29|IU|2002|0C4EE51FDE3B2018E043814FD8812018|1.0|Y|
29|IU|2004|0C4EE51FDE3C2018E043814FD8812018|1.0|Y|
29|IU|2006|0C4EE51FDE3D2018E043814FD8812018|1.0|Y|
29|IU|2008|0C4EE51FDE3E2018E043814FD8812018|1.0|Y|
29|IU|2010|0C4EE51FDE3F2018E043814FD8812018|1.0|Y|
29|IU|2315|0C4EE51FDE402018E043814FD8812018|1.0|Y|
29|IU|2320|0C4EE51FDE412018E043814FD8812018|1.0|Y|
29|IU|2325|0C4EE51FDE422018E043814FD8812018|1.0|Y|
29|IU|2330|0C4EE51FDE432018E043814FD8812018|1.0|Y|
29|IU|2400|0C4EE51FDE442018E043814FD8812018|1.0|Y|
29|IU|2402|0C4EE51FDE452018E043814FD8812018|1.0|Y|
29|IU|2404|0C4EE51FDE462018E043814FD8812018|1.0|Y|
29|IU|2408|0C4EE51FDE472018E043814FD8812018|1.0|Y|
29|IU|2412|0C4EE51FDE482018E043814FD8812018|1.0|Y|
29|IU|2415|0C4EE51FDE492018E043814FD8812018|1.0|Y|
29|IU|2420|0C4EE51FDE4A2018E043814FD8812018|1.0|Y|
29|IU|2425|0C4EE51FDE4B2018E043814FD8812018|1.0|Y|
29|IU|2428|0C4EE51FDE4C2018E043814FD8812018|1.0|Y|
29|IU|2430|0C4EE51FDE4D2018E043814FD8812018|1.0|Y|
29|IU|2458|0C4EE51FDE4E2018E043814FD8812018|1.0|Y|
29|IU|2500|0C4EE51FDE4F2018E043814FD8812018|1.0|Y|
29|IU|2502|0C4EE51FDE502018E043814FD8812018|1.0|Y|
29|IU|2504|0C4EE51FDE512018E043814FD8812018|1.0|Y|
29|IU|2505|0C4EE51FDE522018E043814FD8812018|1.0|Y|
29|IU|2510|0C4EE51FDE532018E043814FD8812018|1.0|Y|
29|IU|2512|0C4EE51FDE542018E043814FD8812018|1.0|Y|
29|IU|2525|0C4EE51FDE552018E043814FD8812018|1.0|Y|
29|IU|2530|0C4EE51FDE562018E043814FD8812018|1.0|Y|
29|IU|2600|0C4EE51FDE572018E043814FD8812018|1.0|Y|
29|IU|2610|0C4EE51FDE582018E043814FD8812018|1.0|Y|
29|IU|2650|0C4EE51FDE592018E043814FD8812018|1.0|Y|
29|IU|2700|0C4EE51FDE5A2018E043814FD8812018|1.0|Y|
29|IU|2703|0C4EE51FDE5B2018E043814FD8812018|1.0|Y|
29|IU|2705|0C4EE51FDE5C2018E043814FD8812018|1.0|Y|
29|IU|2710|0C4EE51FDE5D2018E043814FD8812018|1.0|Y|
29|IU|2715|0C4EE51FDE5E2018E043814FD8812018|1.0|Y|
29|IU|2800|0C4EE51FDE5F2018E043814FD8812018|1.0|Y|
29|IU|2805|0C4EE51FDE602018E043814FD8812018|1.0|Y|
29|IU|2810|0C4EE51FDE612018E043814FD8812018|1.0|Y|
29|IU|2815|0C4EE51FDE622018E043814FD8812018|1.0|Y|
29|IU|2835|0C4EE51FDE632018E043814FD8812018|1.0|Y|
29|IU|2900|0C4EE51FDE642018E043814FD8812018|1.0|Y|
29|IU|2905|0C4EE51FDE652018E043814FD8812018|1.0|Y|
29|IU|2910|0C4EE51FDE662018E043814FD8812018|1.0|Y|
29|IU|2915|0C4EE51FDE672018E043814FD8812018|1.0|Y|
29|IU|2920|0C4EE51FDE682018E043814FD8812018|1.0|Y|
29|IU|2925|0C4EE51FDE692018E043814FD8812018|1.0|Y|
29|IU|2930|0C4EE51FDE6A2018E043814FD8812018|1.0|Y|
29|IU|2935|0C4EE51FDE6B2018E043814FD8812018|1.0|Y|
29|IU|2940|0C4EE51FDE6C2018E043814FD8812018|1.0|Y|
29|IU|2945|0C4EE51FDE6D2018E043814FD8812018|1.0|Y|
29|IU|2950|0C4EE51FDE6E2018E043814FD8812018|1.0|Y|
29|IU|2955|0C4EE51FDE6F2018E043814FD8812018|1.0|Y|
29|IU|2960|0C4EE51FDE702018E043814FD8812018|1.0|Y|
29|IU|2971|0C4EE51FDE712018E043814FD8812018|1.0|Y|
29|IU|2972|0C4EE51FDE722018E043814FD8812018|1.0|Y|
29|IU|2973|0C4EE51FDE732018E043814FD8812018|1.0|Y|
29|IU|3702|0C4EE51FDE742018E043814FD8812018|1.0|Y|
29|IU|3703|0C4EE51FDE752018E043814FD8812018|1.0|Y|
29|IU|3705|0C4EE51FDE762018E043814FD8812018|1.0|Y|
29|IU|3706|0C4EE51FDE772018E043814FD8812018|1.0|Y|
29|IU|3708|0C4EE51FDE782018E043814FD8812018|1.0|Y|
29|IU|3709|0C4EE51FDE792018E043814FD8812018|1.0|Y|
29|IU|3710|0C4EE51FDE7A2018E043814FD8812018|1.0|Y|
29|IU|4580|0C4EE51FDE7B2018E043814FD8812018|1.0|Y|
29|IU|4581|0C4EE51FDE7C2018E043814FD8812018|1.0|Y|
29|IU|4582|0C4EE51FDE7D2018E043814FD8812018|1.0|Y|
29|IU|4583|0C4EE51FDE7E2018E043814FD8812018|1.0|Y|
29|IU|4585|0C4EE51FDE7F2018E043814FD8812018|1.0|Y|
29|IU|4586|0C4EE51FDE802018E043814FD8812018|1.0|Y|
29|IU|4590|0C4EE51FDE812018E043814FD8812018|1.0|Y|
29|IU|5199|0C4EE51FDE822018E043814FD8812018|1.0|Y|
29|IU|5510|0C4EE51FDE832018E043814FD8812018|1.0|Y|
29|IU|5512|0C4EE51FDE842018E043814FD8812018|1.0|Y|
29|IU|5514|0C4EE51FDE852018E043814FD8812018|1.0|Y|
29|IU|5516|0C4EE51FDE862018E043814FD8812018|1.0|Y|
29|IU|5518|0C4EE51FDE872018E043814FD8812018|1.0|Y|
29|IU|5520|0C4EE51FDE882018E043814FD8812018|1.0|Y|
29|IU|5530|0C4EE51FDE892018E043814FD8812018|1.0|Y|
29|IU|5540|0C4EE51FDE8A2018E043814FD8812018|1.0|Y|
29|IU|5546|0C4EE51FDE8B2018E043814FD8812018|1.0|Y|
29|IU|5548|0C4EE51FDE8C2018E043814FD8812018|1.0|Y|
29|IU|5549|0C4EE51FDE8D2018E043814FD8812018|1.0|Y|
29|IU|5553|0C4EE51FDE8E2018E043814FD8812018|1.0|Y|
29|IU|5555|0C4EE51FDE8F2018E043814FD8812018|1.0|Y|
29|IU|5557|0C4EE51FDE902018E043814FD8812018|1.0|Y|
29|IU|9920|0C4EE51FDE912018E043814FD8812018|1.0|Y|
29|IU|9955|0C4EE51FDE922018E043814FD8812018|1.0|Y|
30|IU|2940|0C4EE51FDE932018E043814FD8812018|1.0|Y|
30|IU|3125|0C4EE51FDE942018E043814FD8812018|1.0|Y|
30|IU|3135|0C4EE51FDE952018E043814FD8812018|1.0|Y|
30|IU|3542|0C4EE51FDE962018E043814FD8812018|1.0|Y|
30|IU|3543|0C4EE51FDE972018E043814FD8812018|1.0|Y|
30|IU|3544|0C4EE51FDE982018E043814FD8812018|1.0|Y|
30|IU|3702|0C4EE51FDE992018E043814FD8812018|1.0|Y|
30|IU|3703|0C4EE51FDE9A2018E043814FD8812018|1.0|Y|
30|IU|3705|0C4EE51FDE9B2018E043814FD8812018|1.0|Y|
30|IU|3706|0C4EE51FDE9C2018E043814FD8812018|1.0|Y|
30|IU|3708|0C4EE51FDE9D2018E043814FD8812018|1.0|Y|
30|IU|3709|0C4EE51FDE9E2018E043814FD8812018|1.0|Y|
30|IU|3710|0C4EE51FDE9F2018E043814FD8812018|1.0|Y|
30|IU|3739|0C4EE51FDEA02018E043814FD8812018|1.0|Y|
30|IU|5199|0C4EE51FDEA12018E043814FD8812018|1.0|Y|
30|IU|5510|0C4EE51FDEA22018E043814FD8812018|1.0|Y|
30|IU|5512|0C4EE51FDEA32018E043814FD8812018|1.0|Y|
30|IU|5514|0C4EE51FDEA42018E043814FD8812018|1.0|Y|
30|IU|5516|0C4EE51FDEA52018E043814FD8812018|1.0|Y|
30|IU|5518|0C4EE51FDEA62018E043814FD8812018|1.0|Y|
30|IU|5520|0C4EE51FDEA72018E043814FD8812018|1.0|Y|
30|IU|5530|0C4EE51FDEA82018E043814FD8812018|1.0|Y|
30|IU|5540|0C4EE51FDEA92018E043814FD8812018|1.0|Y|
30|IU|5546|0C4EE51FDEAA2018E043814FD8812018|1.0|Y|
30|IU|5548|0C4EE51FDEAB2018E043814FD8812018|1.0|Y|
30|IU|5549|0C4EE51FDEAC2018E043814FD8812018|1.0|Y|
30|IU|5553|0C4EE51FDEAD2018E043814FD8812018|1.0|Y|
30|IU|5555|0C4EE51FDEAE2018E043814FD8812018|1.0|Y|
30|IU|5557|0C4EE51FDEAF2018E043814FD8812018|1.0|Y|
30|IU|5560|0C4EE51FDEB02018E043814FD8812018|1.0|Y|
30|IU|5562|0C4EE51FDEB12018E043814FD8812018|1.0|Y|
30|IU|5565|0C4EE51FDEB22018E043814FD8812018|1.0|Y|
30|IU|5566|0C4EE51FDEB32018E043814FD8812018|1.0|Y|
30|IU|5570|0C4EE51FDEB42018E043814FD8812018|1.0|Y|
30|IU|5572|0C4EE51FDEB52018E043814FD8812018|1.0|Y|
30|IU|5574|0C4EE51FDEB62018E043814FD8812018|1.0|Y|
30|IU|5576|0C4EE51FDEB72018E043814FD8812018|1.0|Y|
30|IU|5578|0C4EE51FDEB82018E043814FD8812018|1.0|Y|
30|IU|5584|0C4EE51FDEB92018E043814FD8812018|1.0|Y|
30|IU|5591|0C4EE51FDEBA2018E043814FD8812018|1.0|Y|
30|IU|5595|0C4EE51FDEBB2018E043814FD8812018|1.0|Y|
30|IU|5599|0C4EE51FDEBC2018E043814FD8812018|1.0|Y|
30|IU|5870|0C4EE51FDEBD2018E043814FD8812018|1.0|Y|
30|IU|7000|0C4EE51FDEBE2018E043814FD8812018|1.0|Y|
30|IU|7030|0C4EE51FDEBF2018E043814FD8812018|1.0|Y|
30|IU|7031|0C4EE51FDEC02018E043814FD8812018|1.0|Y|
30|IU|7032|0C4EE51FDEC12018E043814FD8812018|1.0|Y|
30|IU|7098|0C4EE51FDEC22018E043814FD8812018|1.0|Y|
30|IU|7099|0C4EE51FDEC32018E043814FD8812018|1.0|Y|
30|IU|7100|0C4EE51FDEC42018E043814FD8812018|1.0|Y|
30|IU|7130|0C4EE51FDEC52018E043814FD8812018|1.0|Y|
30|IU|7200|0C4EE51FDEC62018E043814FD8812018|1.0|Y|
30|IU|7300|0C4EE51FDEC72018E043814FD8812018|1.0|Y|
30|IU|7400|0C4EE51FDEC82018E043814FD8812018|1.0|Y|
30|IU|7500|0C4EE51FDEC92018E043814FD8812018|1.0|Y|
30|IU|7530|0C4EE51FDECA2018E043814FD8812018|1.0|Y|
30|IU|7550|0C4EE51FDECB2018E043814FD8812018|1.0|Y|
30|IU|7600|0C4EE51FDECC2018E043814FD8812018|1.0|Y|
30|IU|7800|0C4EE51FDECD2018E043814FD8812018|1.0|Y|
30|IU|7900|0C4EE51FDECE2018E043814FD8812018|1.0|Y|
30|IU|9900|0C4EE51FDECF2018E043814FD8812018|1.0|Y|
30|IU|9905|0C4EE51FDED02018E043814FD8812018|1.0|Y|
30|IU|9915|0C4EE51FDED12018E043814FD8812018|1.0|Y|
30|IU|9954|0C4EE51FDED22018E043814FD8812018|1.0|Y|
30|IU|9975|0C4EE51FDED32018E043814FD8812018|1.0|Y|
30|IU|9979|0C4EE51FDED42018E043814FD8812018|1.0|Y|
30|IU|9980|0C4EE51FDED52018E043814FD8812018|1.0|Y|
30|IU|9990|0C4EE51FDED62018E043814FD8812018|1.0|Y|
31|IU|3702|0C4EE51FDED72018E043814FD8812018|1.0|Y|
31|IU|3703|0C4EE51FDED82018E043814FD8812018|1.0|Y|
31|IU|3705|0C4EE51FDED92018E043814FD8812018|1.0|Y|
31|IU|3706|0C4EE51FDEDA2018E043814FD8812018|1.0|Y|
31|IU|3708|0C4EE51FDEDB2018E043814FD8812018|1.0|Y|
31|IU|3709|0C4EE51FDEDC2018E043814FD8812018|1.0|Y|
31|IU|3710|0C4EE51FDEDD2018E043814FD8812018|1.0|Y|
31|IU|3739|0C4EE51FDEDE2018E043814FD8812018|1.0|Y|
31|IU|3740|0C4EE51FDEDF2018E043814FD8812018|1.0|Y|
31|IU|3741|0C4EE51FDEE02018E043814FD8812018|1.0|Y|
31|IU|4561|0C4EE51FDEE12018E043814FD8812018|1.0|Y|
32|IU|3100|0C4EE51FDEE22018E043814FD8812018|1.0|Y|
32|IU|3105|0C4EE51FDEE32018E043814FD8812018|1.0|Y|
32|IU|3110|0C4EE51FDEE42018E043814FD8812018|1.0|Y|
32|IU|3115|0C4EE51FDEE52018E043814FD8812018|1.0|Y|
32|IU|3120|0C4EE51FDEE62018E043814FD8812018|1.0|Y|
32|IU|3122|0C4EE51FDEE72018E043814FD8812018|1.0|Y|
32|IU|3125|0C4EE51FDEE82018E043814FD8812018|1.0|Y|
32|IU|3130|0C4EE51FDEE92018E043814FD8812018|1.0|Y|
32|IU|3135|0C4EE51FDEEA2018E043814FD8812018|1.0|Y|
32|IU|3140|0C4EE51FDEEB2018E043814FD8812018|1.0|Y|
32|IU|3145|0C4EE51FDEEC2018E043814FD8812018|1.0|Y|
32|IU|3150|0C4EE51FDEED2018E043814FD8812018|1.0|Y|
32|IU|3542|0C4EE51FDEEE2018E043814FD8812018|1.0|Y|
32|IU|3543|0C4EE51FDEEF2018E043814FD8812018|1.0|Y|
32|IU|3544|0C4EE51FDEF02018E043814FD8812018|1.0|Y|
32|IU|3702|0C4EE51FDEF12018E043814FD8812018|1.0|Y|
32|IU|3703|0C4EE51FDEF22018E043814FD8812018|1.0|Y|
32|IU|3705|0C4EE51FDEF32018E043814FD8812018|1.0|Y|
32|IU|3706|0C4EE51FDEF42018E043814FD8812018|1.0|Y|
32|IU|3708|0C4EE51FDEF52018E043814FD8812018|1.0|Y|
32|IU|3709|0C4EE51FDEF62018E043814FD8812018|1.0|Y|
32|IU|3710|0C4EE51FDEF72018E043814FD8812018|1.0|Y|
32|IU|4520|0C4EE51FDEF82018E043814FD8812018|1.0|Y|
32|IU|4534|0C4EE51FDEF92018E043814FD8812018|1.0|Y|
32|IU|4536|0C4EE51FDEFA2018E043814FD8812018|1.0|Y|
32|IU|5199|0C4EE51FDEFB2018E043814FD8812018|1.0|Y|
32|IU|5510|0C4EE51FDEFC2018E043814FD8812018|1.0|Y|
32|IU|5512|0C4EE51FDEFD2018E043814FD8812018|1.0|Y|
32|IU|5514|0C4EE51FDEFE2018E043814FD8812018|1.0|Y|
32|IU|5516|0C4EE51FDEFF2018E043814FD8812018|1.0|Y|
32|IU|5518|0C4EE51FDF002018E043814FD8812018|1.0|Y|
32|IU|5520|0C4EE51FDF012018E043814FD8812018|1.0|Y|
32|IU|5530|0C4EE51FDF022018E043814FD8812018|1.0|Y|
32|IU|5540|0C4EE51FDF032018E043814FD8812018|1.0|Y|
32|IU|5546|0C4EE51FDF042018E043814FD8812018|1.0|Y|
32|IU|5548|0C4EE51FDF052018E043814FD8812018|1.0|Y|
32|IU|5549|0C4EE51FDF062018E043814FD8812018|1.0|Y|
32|IU|5553|0C4EE51FDF072018E043814FD8812018|1.0|Y|
32|IU|5555|0C4EE51FDF082018E043814FD8812018|1.0|Y|
32|IU|5557|0C4EE51FDF092018E043814FD8812018|1.0|Y|
32|IU|5560|0C4EE51FDF0A2018E043814FD8812018|1.0|Y|
32|IU|5562|0C4EE51FDF0B2018E043814FD8812018|1.0|Y|
32|IU|5565|0C4EE51FDF0C2018E043814FD8812018|1.0|Y|
32|IU|5566|0C4EE51FDF0D2018E043814FD8812018|1.0|Y|
32|IU|5570|0C4EE51FDF0E2018E043814FD8812018|1.0|Y|
32|IU|5572|0C4EE51FDF0F2018E043814FD8812018|1.0|Y|
32|IU|5574|0C4EE51FDF102018E043814FD8812018|1.0|Y|
32|IU|5576|0C4EE51FDF112018E043814FD8812018|1.0|Y|
32|IU|5578|0C4EE51FDF122018E043814FD8812018|1.0|Y|
32|IU|5584|0C4EE51FDF132018E043814FD8812018|1.0|Y|
32|IU|5591|0C4EE51FDF142018E043814FD8812018|1.0|Y|
32|IU|5595|0C4EE51FDF152018E043814FD8812018|1.0|Y|
32|IU|5599|0C4EE51FDF162018E043814FD8812018|1.0|Y|
32|IU|7000|0C4EE51FDF172018E043814FD8812018|1.0|Y|
32|IU|7030|0C4EE51FDF182018E043814FD8812018|1.0|Y|
32|IU|7031|0C4EE51FDF192018E043814FD8812018|1.0|Y|
32|IU|7032|0C4EE51FDF1A2018E043814FD8812018|1.0|Y|
32|IU|7098|0C4EE51FDF1B2018E043814FD8812018|1.0|Y|
32|IU|7099|0C4EE51FDF1C2018E043814FD8812018|1.0|Y|
32|IU|7100|0C4EE51FDF1D2018E043814FD8812018|1.0|Y|
32|IU|7130|0C4EE51FDF1E2018E043814FD8812018|1.0|Y|
32|IU|7200|0C4EE51FDF1F2018E043814FD8812018|1.0|Y|
32|IU|7300|0C4EE51FDF202018E043814FD8812018|1.0|Y|
32|IU|7400|0C4EE51FDF212018E043814FD8812018|1.0|Y|
32|IU|7500|0C4EE51FDF222018E043814FD8812018|1.0|Y|
32|IU|7530|0C4EE51FDF232018E043814FD8812018|1.0|Y|
32|IU|7531|0C4EE51FDF242018E043814FD8812018|1.0|Y|
32|IU|7550|0C4EE51FDF252018E043814FD8812018|1.0|Y|
32|IU|7600|0C4EE51FDF262018E043814FD8812018|1.0|Y|
32|IU|7800|0C4EE51FDF272018E043814FD8812018|1.0|Y|
32|IU|7900|0C4EE51FDF282018E043814FD8812018|1.0|Y|
32|IU|9900|0C4EE51FDF292018E043814FD8812018|1.0|Y|
32|IU|9905|0C4EE51FDF2A2018E043814FD8812018|1.0|Y|
32|IU|9915|0C4EE51FDF2B2018E043814FD8812018|1.0|Y|
32|IU|9954|0C4EE51FDF2C2018E043814FD8812018|1.0|Y|
32|IU|9970|0C4EE51FDF2D2018E043814FD8812018|1.0|Y|
32|IU|9975|0C4EE51FDF2E2018E043814FD8812018|1.0|Y|
32|IU|9979|0C4EE51FDF2F2018E043814FD8812018|1.0|Y|
32|IU|9980|0C4EE51FDF302018E043814FD8812018|1.0|Y|
32|IU|9990|0C4EE51FDF312018E043814FD8812018|1.0|Y|
33|IU|3702|0C4EE51FDF322018E043814FD8812018|1.0|Y|
33|IU|3705|0C4EE51FDF332018E043814FD8812018|1.0|Y|
33|IU|4530|0C4EE51FDF342018E043814FD8812018|1.0|Y|
33|IU|4532|0C4EE51FDF352018E043814FD8812018|1.0|Y|
33|IU|4534|0C4EE51FDF362018E043814FD8812018|1.0|Y|
33|IU|4536|0C4EE51FDF372018E043814FD8812018|1.0|Y|
34|IU|3100|0C4EE51FDF382018E043814FD8812018|1.0|Y|
34|IU|3105|0C4EE51FDF392018E043814FD8812018|1.0|Y|
34|IU|3110|0C4EE51FDF3A2018E043814FD8812018|1.0|Y|
34|IU|3115|0C4EE51FDF3B2018E043814FD8812018|1.0|Y|
34|IU|3120|0C4EE51FDF3C2018E043814FD8812018|1.0|Y|
34|IU|3122|0C4EE51FDF3D2018E043814FD8812018|1.0|Y|
34|IU|3125|0C4EE51FDF3E2018E043814FD8812018|1.0|Y|
34|IU|3130|0C4EE51FDF3F2018E043814FD8812018|1.0|Y|
34|IU|3135|0C4EE51FDF402018E043814FD8812018|1.0|Y|
34|IU|3140|0C4EE51FDF412018E043814FD8812018|1.0|Y|
34|IU|3145|0C4EE51FDF422018E043814FD8812018|1.0|Y|
34|IU|3150|0C4EE51FDF432018E043814FD8812018|1.0|Y|
34|IU|3542|0C4EE51FDF442018E043814FD8812018|1.0|Y|
34|IU|3543|0C4EE51FDF452018E043814FD8812018|1.0|Y|
34|IU|3544|0C4EE51FDF462018E043814FD8812018|1.0|Y|
34|IU|3702|0C4EE51FDF472018E043814FD8812018|1.0|Y|
34|IU|3703|0C4EE51FDF482018E043814FD8812018|1.0|Y|
34|IU|3705|0C4EE51FDF492018E043814FD8812018|1.0|Y|
34|IU|3706|0C4EE51FDF4A2018E043814FD8812018|1.0|Y|
34|IU|3708|0C4EE51FDF4B2018E043814FD8812018|1.0|Y|
34|IU|3709|0C4EE51FDF4C2018E043814FD8812018|1.0|Y|
