fin_coa_cd|org_cd|obj_id|ver_nbr|rpts_to_fin_coa_cd|rpts_to_org_cd|rc_cd|
IN|ZINT|1295000D-206D-2E0F-D267-25D264D6BC8E|2.0|IN|IN|NO|
IN|ZLOA|F4DBCD14-3D1D-3A3B-A880-0DD5B3B71EC3|2.0|IN|IN|NO|
IN|ZPLT|857ACD33-9E9E-50B6-E261-B3F4D3ED8686|2.0|IN|IN|NO|
IN|ZTAX|4B246DB1-7D8A-A29E-CD5A-FADC8D29C834|2.0|IN|IN|NO|
IU|UNIV|B85D6E52-86D8-A7B1-2263-9CA661A653F7|2.0|IU|UNIV|NO|
KO|ACAD|358E01E1-F37E-ECE6-94B3-D8B4F9FCADE7|2.0|KO|ACSP|58|
KO|ACSP|C09704C1-C1A0-FEA5-551F-ACEB20BA1C01|2.0|KO|CACA|58|
KO|ADMS|D8E9D774-EB20-B7DA-62CA-95179B891332|2.0|KO|SSER|70|
KO|AFFA|F8DC39CD-FD9B-7DDC-19EB-535839009D0E|2.0|KO|EXEC|74|
KO|AHLT|5F9972EE-5790-EA37-0413-1F756CF89824|2.0|KO|ARSC|04|
KO|AMST|16886920-BCD7-9170-3675-B27814F384A9|2.0|KO|SBSC|04|
KO|ARSC|5E06613D-EFC7-BDFD-906D-2619E5F94B18|2.0|KO|CACA|04|
KO|ARSD|648F92E1-8B76-77DD-DD92-9D577A3FFBA6|2.0|KO|ARSC|04|
KO|AST|59D7131B-70C1-ECFD-9064-133CB2E99174|2.0|KO|NIMS|04|
KO|AUTM|39B7804C-2688-B3FE-B61C-D7021E8BFFF5|2.0|KO|PHYP|82|
KO|BALS|058BDD30-42BF-5C19-2C76-590BD9FAD37E|2.0|KO|KO|01|
KO|BI|E649042A-8727-3ED2-CB49-D0C1032A96A9|2.0|KO|NIMS|04|
KO|BOOK|64C3B43F-6B22-8C89-9DE6-073AAA4E6626|2.0|KO|GENA|76|
KO|BSPS|3CF2999A-C6C0-47FA-A603-2CEBF88B1776|2.0|KO|ARSC|04|
KO|BURS|287F7FE2-444D-B042-4521-21A66BF897DC|2.0|KO|GENA|76|
KO|BUS|97672C93-599F-9131-0BD7-859B085D22AC|2.0|KO|CACA|24|
KO|BUSD|F4258342-942B-5D1D-68C7-21A182895C17|2.0|KO|BUS|24|
KO|BUSE|C42D5B35-A779-269E-744C-EBFA2D4E8C13|2.0|KO|BUS|24|
KO|BUSM|4A7F84C9-039F-77A8-BE4B-72BDE1ACB6C7|2.0|KO|BUS|24|
KO|CACA|DC69E49E-33FB-20DF-3509-E01C27CFED7E|2.0|KO|KO|NO|
KO|CADM|AAD3F57B-64CB-6326-5D7A-91869203E2E5|2.0|KO|KO|NO|
KO|CASS|EDBB75CD-4755-DA8B-1F60-EAEFAE25F13E|2.0|KO|KO|NO|
KO|CHAN|BAE76C9C-A8CF-A17F-3FE0-92A3E818EA97|2.0|KO|EXEC|74|
KO|CHOF|9FAE0B11-D830-C0E7-6BE4-3344AE556F39|2.0|KO|KO|NO|
KO|COAS|6BF99080-CC21-12F0-1ADC-96B86DC3C6FB|2.0|KO|ARSC|04|
KO|COMM|17E1DD88-32B6-8ACC-06F4-C1B35327547D|2.0|KO|TELE|76|
KO|COMR|4EA0DC65-EAD9-121B-CD9D-B0C1E0284D86|2.0|KO|EXEC|74|
KO|CONT|5680666E-0E5E-DEF8-0FF4-D5BF0948C1E3|2.0|KO|CTSD|58|
KO|CSCI|E0AC2B78-0A8E-0A3F-2BBC-AC3FCB338619|2.0|KO|NIMS|04|
KO|CSER|56129C88-3924-4DBD-54D3-BF403AB12A20|2.0|KO|CHOF|66|
KO|CSP|30074570-D4F7-BA0C-1E38-34C453E3EEC1|2.0|KO|SSER|70|
KO|CTEC|194EE9BD-0BAB-79AC-96E9-3E79A996072D|2.0|KO|SWTE|56|
KO|CTED|47139884-2C59-32D9-BF35-0EFB09AF0654|2.0|KO|CTSD|58|
KO|CTS|49B44F4F-C61D-4ED1-3773-0DF569F875EA|2.0|KO|CTSD|58|
KO|CTSD|4F534ECC-663B-8528-7717-C42144A0C303|2.0|KO|ACSP|58|
KO|DEBT|4781CCBF-2D76-0B42-5DBD-398C99086372|2.0|KO|KO|85|
KO|DFAC|CB8BC490-16C3-9A2B-A65F-AC47604FEE6C|2.0|KO|ACSP|58|
KO|DGBU|3AE1A5FF-7F24-0981-447D-E8DB95B40D99|2.0|KO|DGTS|58|
KO|DGEN|CB4A59B8-0F3F-2204-7F24-DFC7201CEDE6|2.0|KO|DGTS|58|
KO|DGMA|329AD35A-7A26-8005-2F13-F54613A2C879|2.0|KO|DGTS|58|
KO|DGTA|D645D525-48CE-423E-272A-089061EAE03F|2.0|KO|DGTS|58|
KO|DGTS|BA9C9F0D-4C11-1D92-F763-7814D0AD16C4|2.0|KO|ACSP|58|
KO|ECON|D39D1654-B037-203D-D94A-63B58E345B08|2.0|KO|BUS|24|
KO|EDUC|0898E1CD-ABBC-4852-AC27-90E5EFDCF7E9|2.0|KO|CACA|26|
KO|EDUD|A98DA378-AA28-6302-4C07-E2EE265CE221|2.0|KO|EDUC|26|
KO|EET|6643FD39-02EF-3F13-C5E0-146CD53AF25F|2.0|KO|SWTE|56|
KO|ELET|47FEAA56-A7B6-D908-72D1-6F43030BEB92|2.0|KO|SWTE|56|
KO|ENG|30F8DFBA-67A6-D966-FA7B-62CAA88C0236|2.0|KO|HMAN|04|
KO|EXAF|7D80BC08-2C67-B59F-849E-692608E9D596|2.0|KO|EXEC|74|
KO|EXEC|3EC8FAE7-065E-1397-ACCA-14CAEA07B0CE|2.0|KO|CHOF|74|
KO|FAFF|F43B2277-9A04-989B-C954-64EE046575FE|2.0|KO|GENA|76|
KO|FINA|DD4A7E4B-A629-2C25-EFF5-49B5F868680E|2.0|KO|HMAN|04|
KO|FIRE|12C6587F-1D05-6866-588F-64BAFD0C3EC2|2.0|KO|DGTS|58|
KO|GALL|25CEA6AD-7879-C373-36A5-229D923E4E37|2.0|KO|ACSP|58|
KO|GBS|4FE96F1D-A026-78E1-59AE-32676FA3DFC1|2.0|KO|KO|NO|
KO|GENA|0F717C3E-59FB-7406-56E6-3E0AE61793CB|2.0|KO|CADM|76|
KO|GEOG|44B515F3-EF70-030C-08E3-E0DA6E42F848|2.0|KO|SBSC|04|
KO|GER|A0E6FFD5-C4C3-5C7F-1014-3B2339965651|2.0|KO|HMAN|04|
KO|GRAD|8C9A4A8D-2A99-BF4C-3499-D50866A558AF|2.0|KO|ACSP|58|
KO|HIST|0861CFBA-95CB-C63C-E532-4C04005602A1|2.0|KO|SBSC|04|
KO|HMAN|C4A00FF7-C4F9-6162-573E-664ACFD6D5E6|2.0|KO|ARSC|04|
KO|HMEC|04596E0B-CA22-7307-FAEA-65FBA515D736|2.0|KO|ACSP|58|
KO|HON|54F02A84-A9FF-467F-2737-FE78DCF7A34A|2.0|KO|ARSC|04|
KO|HPER|5B480301-18B2-9845-F094-6363F304A807|2.0|KO|ARSC|04|
KO|HSDP|7244D416-9176-1A00-803A-C3146C05524C|2.0|KO|AHLT|04|
KO|HUM|C4E35D7C-6159-B39A-E7C7-9C42F19EEFCD|2.0|KO|HMAN|04|
KO|HUMD|4C2123FD-CC86-7F84-984A-331DD4C9FFE0|2.0|KO|HMAN|04|
KO|HUMN|BABB0B51-A73D-A729-52B0-CABD1B243815|2.0|KO|ACSP|58|
KO|INCO|6C201554-91DA-30DB-EB24-602ABCB2CC8E|2.0|KO|KO|77|
KO|INTP|7D8FA7DB-B05A-5D93-BF24-6008577CB9A1|2.0|KO|ACSP|58|
KO|IUFD|57FDBCD8-D9BB-7AE1-D215-17AC2FE93E0B|2.0|KO|EXEC|74|
KO|JOUR|B0501205-8874-A355-88B9-CA295D21364A|2.0|KO|HMAN|04|
KO|KO|0D172B9D-6F00-8435-BFB0-382FC404C519|2.0|IU|UNIV|NO|
KO|LABR|A6803704-663D-BE4B-C419-9ADA66F60797|2.0|KO|ARSC|04|
KO|LABS|3C8FEE5D-7F4E-7CFF-F692-74B2DB987E93|2.0|KO|ARSC|04|
KO|LART|3E8FA913-42BD-27F4-DA99-EC8116BD7337|2.0|KO|ARSC|04|
KO|LAW|E7DA0B6A-72A2-090C-CD1A-7D842ABBE449|2.0|KO|ACSP|58|
KO|LBRL|02D04CA6-182E-DAA6-5AB0-44FD13AC4212|2.0|KO|ARSC|04|
KO|LBST|B14D274B-82C8-A390-B3BA-49E149397559|2.0|KO|ARSC|04|
KO|LEC|FE7C1202-704B-897E-F424-3BD79A1E5F4C|2.0|KO|ARSC|04|
KO|LIBC|2BCA2F83-60FD-F8A6-2A51-E09C7A688A68|2.0|KO|LIBG|68|
KO|LIBG|9408F565-58CD-C0F0-0E0D-3F59293E59B5|2.0|KO|LIBR|68|
KO|LIBR|9A97A085-A0D9-76C1-7826-C4E926A96B97|2.0|KO|CACA|68|
KO|MAIL|BCA82AA3-268F-3966-A941-37C7BCAD10B6|2.0|KO|GENA|76|
KO|MAIS|EA4F2B4F-1958-DD95-5776-1E377FF15E41|2.0|KO|ARSC|04|
KO|MAS|BD3D3FFB-897E-59D9-441D-71136D696B37|2.0|KO|NIMS|04|
KO|MATH|96A2B65C-B96C-6BF8-6F88-AB405CD97821|2.0|KO|NIMS|04|
KO|MDUP|2C77C15F-732D-D09F-FFED-3FCE7761A219|2.0|KO|GENA|76|
KO|MECH|897EC8F2-1C60-74BC-B1DA-52EDCCC3C68B|2.0|KO|SWTE|56|
KO|MFLG|5F048F55-10A0-5889-0DF8-497EF077838B|2.0|KO|HMAN|04|
KO|MICR|CDE76EDA-B673-AE6A-7F9F-FC1F34959824|2.0|KO|NIMS|04|
KO|MOTR|E6E1D2D8-69ED-A483-914A-6594E2FC02E4|2.0|KO|GENA|76|
KO|MREL|B98FB603-DDBA-B98F-6273-1D7AD399A264|2.0|KO|EXEC|74|
KO|MUS|14EE3BBA-6AD2-3084-500A-2AA67F776940|2.0|KO|HMAN|04|
KO|MUSD|3FA58E46-108D-EBEA-0BC8-00A5478C0DC6|2.0|KO|HMAN|04|
KO|NIMS|7B2F97EE-F17F-0301-2CF8-799CADFA0B29|2.0|KO|ARSC|04|
KO|NSCI|28E38D5A-076A-3726-A26E-52BFD5C9D708|2.0|KO|NIMS|04|
KO|NTC|0CF27629-43B2-2A33-21DF-9ED949722483|2.0|KO|ARSC|04|
KO|NURD|FE311140-3E86-DF7F-5C38-04F561F75FA0|2.0|KO|NURS|12|
KO|NURS|C5F7AD20-7E60-2E2F-7299-C7A4DB754873|2.0|KO|CACA|12|
KO|NUTR|A1FB6AC0-28D7-ECE9-0316-AF5F69973B61|2.0|KO|ACSP|58|
KO|OTAC|ED1041FF-9C9D-87E7-A9A4-81130A7E6EBB|2.0|KO|ACSP|58|
KO|OVER|0C57843C-00C8-C5EA-D73F-EA059E2089F7|2.0|KO|ACSP|58|
KO|PAII|C95C2A79-13BE-3ADB-5FCD-907210DA358F|2.0|KO|ACSP|58|
KO|PARK|9DE42004-6F4B-F9BB-ECB5-DBF3872F1261|2.0|KO|GENA|76|
KO|PDUP|07E28C8D-42C6-D1AE-C309-AD349A4FF6FB|2.0|KO|GENA|76|
KO|PERP|0FA89ABD-E6CB-76F9-54E0-9C7DA6965065|2.0|KO|SWTE|56|
KO|PHAR|6E0B12E4-D50D-0231-23C4-F724783C097D|2.0|KO|ACSP|58|
KO|PHP|1B8891D7-B47E-54A4-9DE2-C27B37FEBBF2|2.0|KO|PHYP|82|
KO|PHYP|4520E71A-2572-6413-F660-F07344FF17F4|2.0|KO|CADM|82|
KO|PHYS|E202812D-F7E5-AC09-E147-F613BCD3BCEB|2.0|KO|NIMS|04|
KO|PL|0A79EAE8-9609-595F-C02D-FA894D746421|2.0|KO|HMAN|04|
KO|PMED|5CEA00E5-2CBE-3D49-316C-F6488D3228AD|2.0|KO|ACSP|58|
KO|POR|C94865CB-6ADD-A206-E959-762D76F13A13|2.0|KO|CTSD|58|
KO|PROF|9E256C50-42AB-CB4D-DD76-1B802DA7AC09|2.0|KO|CSP|70|
KO|PSY|B6FC2F58-DA5D-DE4B-8C0B-83AD7EB37B56|2.0|KO|SBSC|04|
KO|PSYC|0F09F66A-6E41-A8C9-C5BB-44EFA4FF395E|2.0|KO|ACSP|58|
KO|RCLN|B8FB2C02-38E8-8ABD-71A5-5AD5525AA930|2.0|KO|EDUC|26|
KO|READ|D1ADEEE6-EF3E-3FEA-3FDC-7A779CE5AE04|2.0|KO|EDUC|26|
KO|RECP|8DD33259-D378-AA45-3675-B151E4D611E1|2.0|KO|CTSD|58|
KO|REGR|173BF3E5-C2E9-8994-15D8-B077656F666F|2.0|KO|SSER|70|
KO|RTVS|16BF89A1-8419-6353-5BDE-9AFCE1FFFF7D|2.0|KO|ACSP|58|
KO|SACT|97E32890-7430-0CBE-3505-AD8EDFF6F5AD|2.0|KO|SSER|70|
KO|SAID|3F8A74E5-4947-D8E5-439B-DC512686CD16|2.0|KO|SSER|70|
KO|SBSC|6E78AEC6-2FA8-DB17-D89B-500991388252|2.0|KO|ARSC|04|
KO|SCS|82B51BDC-DEC4-642B-D7E5-03B1C92A652D|2.0|KO|CTSD|58|
KO|SHLE|D451D01B-732C-21DB-C773-C7C93B1C67CC|2.0|KO|CTSD|58|
KO|SOC|96B7651A-B33B-8C4E-EB1A-A454346721CE|2.0|KO|SBSC|04|
KO|SOCS|01687C95-6B9E-F96D-7B6B-6DB7347DC3CC|2.0|KO|SBSC|04|
KO|SORG|36839372-EBFD-0DBF-CCC8-A823D25FAEF7|2.0|KO|SACT|70|
KO|SPCH|A4C9F301-61A4-550D-0357-4B54E4F89374|2.0|KO|HMAN|04|
KO|SPEA|7274FE5C-B8D9-69DB-EF5B-432A8A3A0B71|2.0|KO|ARSC|04|
KO|SPPG|BCFFE615-798F-045F-8EFF-C0D58F8A79D8|2.0|KO|ACSP|58|
KO|SPSH|888B198C-FC75-E21F-AE40-B5EEAB283171|2.0|KO|HMAN|04|
KO|SSER|82804161-4EE2-15A9-9682-58E38A0CBCEA|2.0|KO|CASS|70|
KO|SUMS|2AE9C257-9004-BBB1-3D51-A846560D7E1A|2.0|KO|ACSP|58|
KO|SWTE|61B651E5-7917-5B2B-96AE-6F03759C6052|2.0|KO|CADM|56|
KO|SYSC|8AA27EA9-067A-7E3F-56D1-D5054931968A|2.0|KO|KO|84|
KO|TELC|728DCC48-CB7F-FDCF-1BE1-66F87E264D8E|2.0|KO|TELE|76|
KO|TELE|3B49E1F2-C17F-BC28-2A62-B4524F3632B1|2.0|KO|CSER|66|
KO|UART|99F471A9-21E2-232A-7BF1-F6E13125BC94|2.0|KO|GENA|76|
KO|UCRA|C2A45974-A512-0D69-8362-FA730F2CC766|2.0|KO|KO|NO|
KO|UCRS|1347F2AB-8CAB-2293-9DB0-B9C4683AF61A|2.0|KO|KO|NO|
KO|UDIV|D9DB9FB3-95A2-BE5B-2754-B121AEEB9496|2.0|KO|ACSP|58|
KO|ULIB|92057AE9-7556-6670-9AA1-FC4E27494E80|2.0|KO|LIBR|68|
KO|UREL|888ED31A-7121-B3EF-3B9A-B3C44F967522|2.0|KO|EXAF|74|
KO|VCAF|898F8BAD-D624-675A-27A4-60DDD47B67A1|2.0|KO|ACSP|58|
KO|WEC|16A87B66-D095-E126-0810-CCEE98637809|2.0|KO|ACSP|58|
NW|ACCT|37075927-1769-E8E0-6919-EE6403133F02|2.0|NW|BUS|24|
NW|ACSP|D1A5FE0D-80A0-C1D7-F0EF-66E62762141D|2.0|NW|CACA|58|
NW|ADMS|12224EE8-A073-97F6-E51A-DD40784AE308|2.0|NW|GENA|76|
NW|AHLT|5B610B76-060F-9AD2-36AD-DAC68BAB7FB6|2.0|NW|NURS|12|
NW|ANTH|934E04FF-1BAD-E21F-D909-6023F4EE51A1|2.0|NW|SOC|04|
NW|ARSC|485C19BD-45E7-B952-E48C-36A7EFFB9D0F|2.0|NW|CACA|04|
NW|AST|B616135B-A097-EADA-03E5-78B0887A56D5|2.0|NW|CHEM|04|
NW|BALS|DFC89620-8157-2CEF-1AD9-4475479499D1|2.0|NW|NW|01|
NW|BI|451BC22F-E6BF-A728-ABB8-B6B9C47420CE|2.0|NW|ARSC|04|
NW|BOOK|139AF41A-59D2-0A1F-3ABF-591112075E9B|2.0|NW|GENA|76|
NW|BUS|2C67EE6E-7E47-F15A-D4A2-431F40C70798|2.0|NW|CACA|24|
NW|CACA|75A69038-59D0-7A2C-007E-3B2BD031C657|2.0|NW|NW|NO|
NW|CART|EA6EC6D2-80F8-1775-3D5D-E507975BA6DD|2.0|NW|ARSC|04|
NW|CHEM|1D149758-2C02-500A-68C9-939EB70CF6F8|2.0|NW|ARSC|04|
NW|CIS|14941776-461C-0232-5A79-4F2991414C9E|2.0|NW|ARSC|04|
NW|CLT|A8F2A579-376B-148E-8506-9BFDAE59A31B|2.0|NW|AHLT|12|
NW|COAS|D3516991-EE72-0015-FB63-F7D2525E1239|2.0|NW|CACA|04|
NW|CONF|3A335648-C8EE-060A-50D3-90F2948A02DA|2.0|NW|GENA|76|
NW|CSER|A72071DB-A3BA-EFC2-5724-D5746C22FE89|2.0|NW|CACA|67|
NW|CSP|0AA1FF84-E9E2-AFDD-B12D-7758FB24AAEB|2.0|NW|GENA|76|
NW|CTSD|C774C86A-AC81-7142-79E8-2FF724F3BFB6|2.0|NW|ACSP|58|
NW|DATA|ACCC79B9-3215-2614-F045-4E0B41E1175F|2.0|NW|LIBR|68|
NW|DEBT|28487AC8-E9E1-7CDE-7149-A4D1B5EBE337|2.0|NW|NW|85|
NW|DEDU|59BDBE1D-B05C-EA95-DBE9-AEF6832209B8|2.0|NW|NURS|12|
NW|DPIS|31056768-E9E1-256C-34B2-A87AD2F91FB6|2.0|NW|ARSC|04|
NW|ECON|80320D6E-40B2-7746-D919-71F26929D557|2.0|NW|BUS|24|
NW|EDUC|F9AE095E-1E1D-8C74-74D5-05935FC1707B|2.0|NW|CACA|26|
NW|ENG|270B5874-6521-3E6C-EA36-01E912D9B98E|2.0|NW|ARSC|04|
NW|EXEC|4D35EC4A-8C76-508C-797A-3F2021FB0C76|2.0|NW|NW|74|
NW|FINA|62A643EB-AEEC-3A85-EA04-B9BD4C3D1EAB|2.0|NW|ARSC|04|
NW|FINB|12CE9E0F-07EF-9BB3-3ADB-BAD2DF2BFB87|2.0|NW|BUS|24|
NW|FORN|ACF4C168-A814-AAD6-EB56-FCFF553D768C|2.0|NW|ARSC|04|
NW|FREN|F95EFA21-5CCD-DC4A-F8EF-00A5B6BE914A|2.0|NW|FORN|04|
NW|GBS|DDC7E6D1-B7E1-B4BE-21B5-1857E9FC8BF7|2.0|NW|NW|NO|
NW|GENA|24E0C04B-5EB6-2130-2972-450F97321D62|2.0|NW|NW|76|
NW|GEOG|004A5024-369D-1C66-46ED-0E5919E53419|2.0|NW|GEOS|04|
NW|GEOL|5370CC30-AFE4-8061-2A07-B5B4524A33BD|2.0|NW|GEOS|04|
NW|GEOS|83555F9E-01D0-45D2-6764-DE930C862FAC|2.0|NW|ARSC|04|
NW|GER|07907EDA-DCE1-C9C1-12C6-AC7088938012|2.0|NW|FORN|04|
NW|GRAD|34E682D7-EE00-7233-2095-96B4971F1C9F|2.0|NW|NW|NO|
NW|HIM|861DCA3B-A5CF-3705-A26A-52E4362AA5B2|2.0|NW|AHLT|12|
NW|HIST|BF6A11A8-B640-29B8-C9DE-340F9A5528EE|2.0|NW|ARSC|04|
NW|HPSC|7039B360-8DA0-F4A4-1193-1D8CE162276A|2.0|NW|ARSC|04|
NW|INCO|36EEB2C2-1C89-43E0-A70D-F3F5D27AAA68|2.0|NW|NW|77|
NW|LIBR|6980AF21-000D-0713-5B36-C1F4AFE0A6B7|2.0|NW|CACA|68|
NW|MATH|899A5A97-C430-36F3-BAF7-F7C7067A0F26|2.0|NW|ARSC|04|
NW|MGMT|B6CDB21E-1386-9D6A-B77C-306A40E190BA|2.0|NW|BUS|24|
NW|MILS|D54D2204-2EFF-4FF1-374F-DF1D5DF503FB|2.0|NW|ARSC|04|
NW|MINR|EA4DF8DE-9CDE-4333-C2E3-2307BB309DA4|2.0|NW|ARSC|04|
NW|MKTG|8751B0A3-AF9E-24E3-EEA0-2E9A7A1AD236|2.0|NW|BUS|24|
NW|NURS|C2C08EF2-C808-EDDE-47E1-F86340D06010|2.0|NW|CACA|12|
NW|NW|1BCF479A-708B-F7D3-27D7-DD97BC830A39|2.0|IU|UNIV|NO|
NW|OACA|055EEFFF-DF60-CEB0-5BBB-3F54BD73B9D4|2.0|NW|CACA|52|
NW|PARK|CF974FD1-746C-2F78-C116-B8134E0B6339|2.0|NW|GENA|76|
NW|PART|61EB2FD9-6A8A-2336-4D95-777308081D8C|2.0|NW|ARSC|04|
NW|PD|8CC1C0C7-3703-5F88-7079-2676D39D980B|2.0|NW|PHYP|82|
NW|PDUP|361E5EE2-A55E-5508-EE99-A67AF765CB17|2.0|NW|GENA|76|
NW|PHIL|1E2A3BE9-4DCA-9685-4A3A-0A70C4E65F2A|2.0|NW|HIST|04|
NW|PHYP|5BC70C39-85F3-F325-2754-6C77CE2D6F1C|2.0|NW|NW|82|
NW|PHYS|AD342AE3-8F39-F7C2-D993-4B2453879BE6|2.0|NW|CHEM|04|
NW|POLS|A60593B9-F061-D0C9-3DFA-34E2E6222CB8|2.0|NW|SPEA|36|
NW|PSY|A3DDAB28-95EF-6759-2430-E396ACC0CF12|2.0|NW|ARSC|04|
NW|RADS|44411DB1-89E6-47BE-7664-2A100EB1CBAE|2.0|NW|AHLT|12|
NW|REG|1489F562-7616-F1D9-5DEB-C7EC5EAF20E2|2.0|NW|GENA|76|
NW|REL|9806E933-5BC5-F2AD-36D1-9D124F6B27D3|2.0|NW|HIST|04|
NW|RESP|35DE920C-76A9-41FB-4352-331D6F518D91|2.0|NW|AHLT|12|
NW|SACT|67860F7C-9A44-8AE0-EAFC-41BDE7BAB345|2.0|NW|SSER|70|
NW|SAID|D9D8AB7A-7B87-B01B-6CC2-EA56E8B9FEE3|2.0|NW|GENA|76|
NW|SOC|CBACE502-E847-236F-7339-B310804C1D2F|2.0|NW|ARSC|04|
NW|SOCW|C2EE46C4-5950-44AD-7100-9199E8AB5C54|2.0|NW|CACA|38|
NW|SPAN|DD60CC9D-450B-1A8B-B78B-4413CBACD5DD|2.0|NW|FORN|04|
NW|SPEA|99142F91-BBAF-4FD4-C7C3-2FB0A6635877|2.0|NW|CACA|36|
NW|SSER|2EF3BDFC-E7C2-4EEC-FCA2-7AD080075480|2.0|NW|NW|70|
NW|SYSC|D60346BF-904F-D417-77BE-6BD53752247D|2.0|NW|NW|84|
NW|TELC|79334835-DB52-6EB9-724E-C743DEECE4BF|2.0|NW|CSER|67|
NW|UCRA|B56256ED-9198-6859-CF70-8E84568045F4|2.0|NW|NW|NO|
NW|UCRS|F5042C4C-1FB2-BDA8-609A-A3B7B6BA5023|2.0|NW|NW|NO|
NW|UDIV|B516240A-1120-8F57-9F52-475FD6686FCC|2.0|NW|GENA|76|
NW|UTEP|46E8A61D-2ED9-7E1B-4D9C-722795756850|2.0|NW|EDUC|26|
NW|WKST|E7F9EF60-6E69-6E61-E67F-E2358D8946AF|2.0|NW|NW|NO|
NW|WMNS|3B961CC4-17A0-3813-ADB0-1618411A685A|2.0|NW|ARSC|04|
SB|AAIS|8DCC1E86-8890-6B2A-5A64-8B8EAD9DEA7F|2.0|SB|ACTG|24|
SB|ACAD|76567ED0-EE4F-D1E9-42CC-A89FBF9925D3|2.0|SB|ACSP|58|
SB|ACCT|2B907D32-E69F-794F-6F8B-14C7E5D40A0B|2.0|SB|ADAF|78|
SB|ACP|D6155B83-A14A-F96F-C54F-D4BA33B5BD30|2.0|SB|COLS|04|
SB|ACPJ|873E6329-1E3B-9393-1111-BAEE03C0F010|2.0|SB|DLAS|04|
SB|ACPU|E98B09B5-6BEA-5DD0-E5D1-2D52F9FFA441|2.0|SB|ASSO|58|
SB|ACSP|B5511C6F-5F79-7F68-EAAC-115B0914A6D0|2.0|SB|SB|58|
SB|ACTF|EC511D2C-B2ED-A1B9-7DFB-21ACE2679808|2.0|SB|ACTG|24|
SB|ACTG|423980F6-243F-F33D-CC54-36F06E49DF44|2.0|SB|SBUE|24|
SB|ADAF|1F817562-1F58-DCBB-AAE7-09EA07D8B87D|2.0|SB|SB|78|
SB|ADM|4ED61857-B236-3371-5DE1-A42BADCDB5D5|2.0|SB|SEMS|58|
SB|ADMN|A0AA7593-C805-837C-572C-0CD853A0462B|2.0|SB|PHYP|82|
SB|ADMS|C95E78E4-9533-E5C0-7845-696DA0F9A82E|2.0|SB|SEMS|70|
SB|ADRS|4AD9AD00-C464-BA70-911E-0DCD27658959|2.0|SB|ASU|70|
SB|ADV|6BFAF32E-FE81-0DF1-B221-F7BD8AB593EE|2.0|SB|SASS|70|
SB|AFFA|EF6BB3BA-ADDE-581D-52D0-E3DD9967DB6D|2.0|SB|GENA|76|
SB|ALUM|141A1FB8-AE82-FEB5-C905-170B37BBDAC1|2.0|SB|EXAF|79|
SB|AMST|AE4FF583-3C69-AA27-789C-43DAEC41A8EA|2.0|SB|ENG|04|
SB|ANAT|FF6DF65B-EDFA-612B-ABA7-D70619FD888A|2.0|SB|BSCI|04|
SB|ANTH|94A14240-FD81-16AF-DAEE-D8101F4215AF|2.0|SB|SOCA|04|
SB|ARC|23C16770-394C-59D7-C19C-FDB3A0A2A3EB|2.0|SB|SASS|70|
SB|ARSC|243A7040-5395-FA13-7170-16DE53789747|2.0|SB|SB|04|
SB|ARTA|1D0FDB28-3A5A-6C81-F4E7-FA55D31C49A8|2.0|SB|ARTD|43|
SB|ARTD|6FCBCC30-1560-E84C-22F7-8690EACB888E|2.0|SB|SB|43|
SB|ARTH|358D03A3-40BB-5BFE-7021-2208EEAF979A|2.0|SB|FINA|43|
SB|ASOC|5D2D2F17-6435-EB4A-822F-CB2CB29E1FF7|2.0|SB|ADAF|78|
SB|ASSE|665FAA0E-2BE0-A33F-A911-30F852A7B06D|2.0|SB|ACAD|58|
SB|ASSO|4CBAFB58-DEBE-DA64-25E8-5B22920CDA84|2.0|SB|ACAD|58|
SB|ASST|30315C4F-FE20-7EFE-5328-43B3E6909B37|2.0|SB|SSER|70|
SB|AST|B9499DF5-C8FD-D5F6-0893-0B22664EA4C1|2.0|SB|PHYS|04|
SB|ASU|6BFA6161-A7BE-B801-9145-518ADCC362E5|2.0|SB|SSER|70|
SB|ATHL|F7EF222E-10F1-FF40-A79C-C538ED35AB8F|2.0|SB|STLP|70|
SB|AUTM|A13A748C-87CA-DE91-D17F-8871EBC1FF84|2.0|SB|MUSC|43|
SB|AUX|FF5B997A-B022-56C6-583C-966CDB6C97FA|2.0|SB|ADAF|78|
SB|BALS|E168268C-0EC7-46DA-AB2B-1D2616A84997|2.0|SB|SB|01|
SB|BBER|83CE613A-5965-C784-590E-675CA15500BD|2.0|SB|SBUE|24|
SB|BI|1F3D2171-F572-C100-1DAD-4A708E215F4E|2.0|SB|BSCI|04|
SB|BIOL|1FA34247-84FE-31C1-1529-2E13E73EA43E|2.0|SB|DLAS|04|
SB|BLAN|6A05C7D7-0D73-9224-089D-E956FBF3EE50|2.0|SB|SBUE|24|
SB|BLLT|C314DD02-8415-BD75-DA90-34ABE7E89F7D|2.0|SB|MUSC|43|
SB|BNDS|E23DEDF6-A775-D138-DE35-5F868E023B2D|2.0|SB|MUSC|43|
SB|BOOK|7579EA1F-315B-2D10-018B-6B3E5B022450|2.0|SB|ADAF|78|
SB|BOT|0A61661E-524B-E17B-A721-C30438D80D6C|2.0|SB|BSCI|04|
SB|BSCI|E3FDFE42-EE0A-29C0-F429-31AFBD8360CC|2.0|SB|COLS|04|
