univ_fiscal_yr|fin_coa_cd|org_cd|org_rvrsn_ctgry_cd|obj_id|ver_nbr|org_rvrsn_cd|org_rvrsn_obj_cd|actv_ind|
2013.0|EA|CTSD|C01|7e677245-8de5-4901-8916-005bc6fadd89|2.0|R2|3000|Y|
2013.0|EA|CTSD|C03|84ad868f-d0e7-4879-ba6e-e8616d22a17f|2.0|R2|5880|Y|
2013.0|EA|CTSD|C04|95eda228-b8f9-4fae-b9a8-4bfde44eb9a2|2.0|R1|7000|Y|
2013.0|EA|CTSD|C05|f07bb440-9519-4c0a-a83a-290a3897f6fc|2.0|R2|7900|Y|
2013.0|EA|CTSD|C06|2f986ea1-000d-4971-9756-92ff71db6d56|2.0|R2|9900|Y|
2013.0|EA|CTSD|C07|d145b003-6c67-4f97-bea8-3f5abcfe3245|2.0|R2|9915|Y|
2013.0|EA|CTSD|C08|ec019879-ec92-4b8f-929a-a774591ea0b6|2.0|R1|6000|Y|
2013.0|EA|CTSD|C09|e42bb404-f061-42aa-8150-6901e055b105|2.0|R1|5000|Y|
2013.0|EA|CTSD|C10|a5945c5f-55e6-43e2-a754-b02ddc153862|2.0|R2|5000|Y|
2013.0|EA|CTSD|C11|60f76af6-2d32-4f4e-b0f7-41300b4eaa3a|2.0|R2|1800|Y|
2013.0|EA|DEBT|C01|12bb7d04-b34d-431b-84f3-59a5eb7cd7a2|2.0|R2|3000|Y|
2013.0|EA|DEBT|C03|92cbe380-34fd-432e-889f-2bb15f3ef786|2.0|R2|5880|Y|
2013.0|EA|DEBT|C04|9f901498-218c-463c-b84e-c83e6108adcc|2.0|R1|7000|Y|
2013.0|EA|DEBT|C05|1788cea8-7c87-4c79-8f15-a30c65ad198c|2.0|R2|7900|Y|
2013.0|EA|DEBT|C06|080854fc-20d0-4894-bec2-a55a656e480b|2.0|R2|9900|Y|
2013.0|EA|DEBT|C07|f02b8d31-d1d6-4f8c-88d7-5455c8e66933|2.0|R2|9915|Y|
2013.0|EA|DEBT|C08|5bc2ddd5-80b6-46e3-ba3f-c71c30af12f3|2.0|R1|6000|Y|
2013.0|EA|DEBT|C09|08c1499b-88e8-4c63-bbf7-99f632b61006|2.0|R1|5000|Y|
2013.0|EA|DEBT|C10|8c20550b-93ca-49c5-aafd-dfc115a0dd8a|2.0|R2|5000|Y|
2013.0|EA|DEBT|C11|9ebfcbed-8720-4b49-b6cd-a023cfb586a6|2.0|R2|1800|Y|
2013.0|EA|ECTR|C01|7c3d7c9b-b352-4b6c-b33e-0989a0da7822|2.0|R2|3000|Y|
2013.0|EA|ECTR|C03|eb20fbd8-da90-4740-b1a2-9d6fd9fb39f2|2.0|R2|5880|Y|
2013.0|EA|ECTR|C04|1b86dfac-5e2d-46f1-8178-db0d9d9b9e33|2.0|R1|7000|Y|
2013.0|EA|ECTR|C05|c9e6f123-7a7f-4db0-a1eb-149354721359|2.0|R2|7900|Y|
2013.0|EA|ECTR|C06|712d6ef9-1ef8-4f1d-b9e3-d0f0945480ab|2.0|R2|9900|Y|
2013.0|EA|ECTR|C07|ebd9c998-bb35-4f7d-985e-7498f419d517|2.0|R2|9915|Y|
2013.0|EA|ECTR|C08|38a4a713-0b59-4a5f-8268-b12963745c9f|2.0|R1|6000|Y|
2013.0|EA|ECTR|C09|45615ef1-450f-466c-a77a-fb9778fee408|2.0|R1|5000|Y|
2013.0|EA|ECTR|C10|d710bb51-3753-41df-9e2d-ef809a5e7b8e|2.0|R2|5000|Y|
2013.0|EA|ECTR|C11|ee0e67b3-1a3e-4a6e-8010-dfe9d0c5bce8|2.0|R2|1800|Y|
2013.0|EA|EDUC|C01|7fc2fabe-7e01-402f-9ec2-d96737e349dd|2.0|R2|3000|Y|
2013.0|EA|EDUC|C03|0f8a1157-b3b4-4eb0-bb43-abaadb3ba82b|2.0|R2|5880|Y|
2013.0|EA|EDUC|C04|4cc21cdc-82d3-470f-83a4-5103cc6d3482|2.0|R1|7000|Y|
2013.0|EA|EDUC|C05|598164f4-4f83-45f4-a6ef-80d6c88186fe|2.0|R2|7900|Y|
2013.0|EA|EDUC|C06|2c19a5ed-f07e-4120-bba5-75c5af763827|2.0|R2|9900|Y|
2013.0|EA|EDUC|C07|9f32716e-9084-4946-95da-a8ce37db17b8|2.0|R2|9915|Y|
2013.0|EA|EDUC|C08|997e0d49-64d3-4f11-b45c-60a8f630b1f5|2.0|R1|6000|Y|
2013.0|EA|EDUC|C09|bfca8641-4762-4009-adc5-2dce35f11497|2.0|R1|5000|Y|
2013.0|EA|EDUC|C10|5b053dd4-4edf-4bcc-aa70-50e178c596d3|2.0|R2|5000|Y|
2013.0|EA|EDUC|C11|19ec6bb8-9026-4bd0-8bfd-78c9d29d6fa2|2.0|R2|1800|Y|
2013.0|EA|ENSV|C01|02e580cc-8331-40ca-9d03-961e6b764f8f|2.0|R2|3000|Y|
2013.0|EA|ENSV|C03|f9ba3cf5-0133-467f-8450-e852190662f5|2.0|R2|5880|Y|
2013.0|EA|ENSV|C04|9dcff48c-c766-420f-96bf-9948eab544eb|2.0|R1|7000|Y|
2013.0|EA|ENSV|C05|5c049662-2335-43e7-8393-60831b6943a2|2.0|R2|7900|Y|
2013.0|EA|ENSV|C06|c42ec489-8a6c-40b7-9478-40b761b8835d|2.0|R2|9900|Y|
2013.0|EA|ENSV|C07|b4b8d101-2190-41ac-b5a4-6d2e64eaa215|2.0|R2|9915|Y|
2013.0|EA|ENSV|C08|2197b044-4feb-442e-89da-57db2b372dcf|2.0|R1|6000|Y|
2013.0|EA|ENSV|C09|8f23a90b-a9f4-4452-b188-9c7d7ad6a359|2.0|R1|5000|Y|
2013.0|EA|ENSV|C10|072f61c3-1634-4df6-beef-48ed5282c655|2.0|R2|7900|Y|
2013.0|EA|ENSV|C11|6938f3a3-4c5b-4226-a8e6-7900dd063aca|2.0|R2|1800|Y|
2013.0|EA|EXAF|C01|04e20895-6dda-465e-bb29-0afb79478aa3|2.0|R2|3000|Y|
2013.0|EA|EXAF|C03|cfc17c60-a9bc-49bf-80d6-2529d1168ac7|2.0|R2|5880|Y|
2013.0|EA|EXAF|C04|3b5064b6-6422-4fa5-a65a-aa7ed12fb417|2.0|R1|7000|Y|
2013.0|EA|EXAF|C05|9e532a10-a211-4644-8918-e95d0013f57b|2.0|R2|7900|Y|
2013.0|EA|EXAF|C06|bdd210b7-1b7b-4509-88e7-962fc43efe82|2.0|R2|9900|Y|
2013.0|EA|EXAF|C07|f4f18f96-abd2-46f5-9b17-91cb65406186|2.0|R2|9915|Y|
2013.0|EA|EXAF|C08|6eb65f9d-77cc-4544-aade-9d46d29924ab|2.0|R1|6000|Y|
2013.0|EA|EXAF|C09|68a8e064-f6ca-426f-8606-5a78b87d91b8|2.0|R1|5000|Y|
2013.0|EA|EXAF|C10|e5336ce7-1d4d-4a43-8ffd-221c7709e846|2.0|R2|5000|Y|
2013.0|EA|EXAF|C11|59727bf8-2112-4e0e-8027-a4b99a32ea7b|2.0|R2|1800|Y|
2013.0|EA|EXTL|C01|fb7bf6f3-a51f-43bd-974c-d07f16170c1d|2.0|R2|3000|Y|
2013.0|EA|EXTL|C03|2504b801-8704-401c-804a-5fd20953e5c1|2.0|R2|5880|Y|
2013.0|EA|EXTL|C04|7940d03b-e707-48f9-8e91-872517b42d05|2.0|R1|7000|Y|
2013.0|EA|EXTL|C05|60cc1132-7b12-4f63-a0a0-ed77daf9fe6a|2.0|R2|7900|Y|
2013.0|EA|EXTL|C06|d0e71128-b244-4026-a5e8-f3e51a18f77c|2.0|R2|9900|Y|
2013.0|EA|EXTL|C07|7a2861ff-083f-4ca3-88f7-3d9baaa09135|2.0|R2|9915|Y|
2013.0|EA|EXTL|C08|3e2e94d5-af83-408c-8baf-f5747464c5f1|2.0|R1|6000|Y|
2013.0|EA|EXTL|C09|c4f59bfc-a932-4bc2-ad85-847b5f1a46db|2.0|R1|5000|Y|
2013.0|EA|EXTL|C10|404121dc-d3d3-47d7-8325-4ba7d26a6adf|2.0|R2|7900|Y|
2013.0|EA|EXTL|C11|1857a72e-d342-45f7-96ff-88c81e267480|2.0|R2|1800|Y|
2013.0|EA|GENA|C01|4e7d7218-a5f8-442f-9e68-9dccede93e70|2.0|R2|3000|Y|
2013.0|EA|GENA|C03|8867bd1b-70c5-4537-a51f-f0360aab17c5|2.0|R2|5880|Y|
2013.0|EA|GENA|C04|820e1568-7203-42af-af74-0b7c2f4062f5|2.0|R1|7000|Y|
2013.0|EA|GENA|C05|70ca2caa-2846-41de-8b90-751a090d1cb8|2.0|R2|7900|Y|
2013.0|EA|GENA|C06|84ef697d-7d90-4733-b5cb-b0592654bc81|2.0|R2|9900|Y|
2013.0|EA|GENA|C07|66b768a8-a85f-43d4-aff1-cd7e99777748|2.0|R2|9915|Y|
2013.0|EA|GENA|C08|e327f720-511d-42a0-b8e8-e9479700da81|2.0|R1|6000|Y|
2013.0|EA|GENA|C09|f4af5673-fee5-40b0-8c3b-43105d964df9|2.0|R1|5000|Y|
2013.0|EA|GENA|C10|ad9c7523-a2bd-45f8-b6ba-46fd36a71cdc|2.0|R2|5000|Y|
2013.0|EA|GENA|C11|9b5458a9-ec81-41c1-99c0-ce5c92f30201|2.0|R2|1800|Y|
2013.0|EA|GENS|C01|65484409-2588-4693-8b5f-2aaff0b2f501|2.0|R2|3000|Y|
2013.0|EA|GENS|C03|f91d127b-ae51-4bf1-a5b1-452cebb13360|2.0|R2|5880|Y|
2013.0|EA|GENS|C04|00236c05-90ac-414b-a587-b084f9d41401|2.0|R1|7000|Y|
2013.0|EA|GENS|C05|bf14dee9-a5e8-4cc4-bd77-5d3149b9bcf0|2.0|R2|7900|Y|
2013.0|EA|GENS|C06|60b9f546-fc1e-4766-87f4-0a950648a037|2.0|R2|9900|Y|
2013.0|EA|GENS|C07|99dfc0bf-7d45-4eee-a4fc-2fa0338461da|2.0|R2|9915|Y|
2013.0|EA|GENS|C08|b8555862-46eb-463e-82ec-84ed386dafef|2.0|R1|6000|Y|
2013.0|EA|GENS|C09|79c27690-d3a3-4695-bdc9-761ec87ed7b9|2.0|R1|5000|Y|
2013.0|EA|GENS|C10|e464220b-cc86-4f78-920e-1efd2a5f8006|2.0|R2|5000|Y|
2013.0|EA|GENS|C11|58e5851c-ea0d-4606-8496-d4a9f24ed1e8|2.0|R2|1800|Y|
2013.0|EA|HUFA|C01|4aab5589-570e-4ebd-99f0-1ef9a495b74f|2.0|R2|3000|Y|
2013.0|EA|HUFA|C03|e43af52a-cd92-4c84-8efc-46ea6b52d084|2.0|R2|5880|Y|
2013.0|EA|HUFA|C04|04baf1db-e89d-4083-bee8-b48a437e4eec|2.0|R1|7000|Y|
2013.0|EA|HUFA|C05|2c029cc9-809b-4c06-aa56-0b8ac1d4009b|2.0|R2|7900|Y|
2013.0|EA|HUFA|C06|fed0b120-ae4e-4ca7-86e9-25b7874772e3|2.0|R2|9900|Y|
2013.0|EA|HUFA|C07|a2a702d3-8513-4a10-997e-6d0b46080cfc|2.0|R2|9915|Y|
2013.0|EA|HUFA|C08|3e033dff-0a72-41e1-b8c4-5de66b84686f|2.0|R1|6000|Y|
2013.0|EA|HUFA|C09|1857e880-b0f6-4d29-bae5-4d6bd2396603|2.0|R1|5000|Y|
2013.0|EA|HUFA|C10|b5814417-f1c1-4dc0-b45a-d6ce9668b2e1|2.0|R2|5000|Y|
2013.0|EA|HUFA|C11|e36e228c-9d3a-4db2-a954-d0c348a0d1b5|2.0|R2|1800|Y|
2013.0|EA|HUMR|C01|f5f3dba0-bfaf-482b-9cb3-d19ee4914a2e|2.0|R2|3000|Y|
2013.0|EA|HUMR|C03|6ad82253-ca0c-4a3e-9659-750e9f22da3e|2.0|R2|5880|Y|
2013.0|EA|HUMR|C04|931fcb55-802f-48b8-b0c2-d790bc7d2cc6|2.0|R1|7000|Y|
2013.0|EA|HUMR|C05|7d74e7aa-960c-4717-be16-003005b890ef|2.0|R2|7900|Y|
2013.0|EA|HUMR|C06|cdb5987c-8e83-479c-ba74-4515cd7b5e09|2.0|R2|9900|Y|
2013.0|EA|HUMR|C07|21456b56-61b5-41f9-8ebd-6ac5c2097c36|2.0|R2|9915|Y|
2013.0|EA|HUMR|C08|a84b0924-3794-430d-817b-4f666e0f9a23|2.0|R1|6000|Y|
2013.0|EA|HUMR|C09|438579f0-f4ae-429d-b310-a6c3b446b85c|2.0|R1|5000|Y|
2013.0|EA|HUMR|C10|afb7d322-1403-4e66-ba15-d088e90740e9|2.0|R2|7900|Y|
2013.0|EA|HUMR|C11|e67b60f4-21d9-4e6b-b91a-b49cb667f7b6|2.0|R2|1800|Y|
2013.0|EA|HUSE|C01|a320b88a-b420-46e4-bd16-7fa5f6924f61|2.0|R2|3000|Y|
2013.0|EA|HUSE|C03|1c2347bc-a085-43c1-95a2-165ee28a6795|2.0|R2|5880|Y|
2013.0|EA|HUSE|C04|da048de7-0e2e-44f9-baa9-a53c665eab19|2.0|R1|7000|Y|
2013.0|EA|HUSE|C05|7718e58f-f531-4b87-ae2e-6935eeb98e81|2.0|R2|7900|Y|
2013.0|EA|HUSE|C06|da8f54b7-d263-4f03-b302-719a8b253e14|2.0|R2|9900|Y|
2013.0|EA|HUSE|C07|d226a0cf-8b57-4799-9965-97cce46c70bf|2.0|R2|9915|Y|
2013.0|EA|HUSE|C08|ce60d677-5f25-4039-a6ae-9b40aeaaf66f|2.0|R1|6000|Y|
2013.0|EA|HUSE|C09|8524ecbc-486a-4781-b409-ea58a51b15c5|2.0|R1|5000|Y|
2013.0|EA|HUSE|C10|7b756818-251d-47da-aa05-74c4cc261f9c|2.0|R2|5000|Y|
2013.0|EA|HUSE|C11|676ff317-c5ee-44b2-a759-dd577684ec75|2.0|R2|1800|Y|
2013.0|EA|INPR|C01|ab5712b6-f2fa-4de9-80f3-95c06433d1e4|2.0|R2|3000|Y|
2013.0|EA|INPR|C03|42ea72a3-7ab7-4efa-a962-a2b07fdd0312|2.0|R2|5880|Y|
2013.0|EA|INPR|C04|30395820-d39e-45e5-9566-4877c0ed81e3|2.0|R1|7000|Y|
2013.0|EA|INPR|C05|5c68f34f-9d5f-4fdf-85dd-c2279fd56e95|2.0|R2|7900|Y|
2013.0|EA|INPR|C06|3b5c3491-52f3-4dfe-9a18-691bc775c08a|2.0|R2|9900|Y|
2013.0|EA|INPR|C07|aceb3331-15fa-44b4-b8af-17a50dce30b8|2.0|R2|9915|Y|
2013.0|EA|INPR|C08|88d7e5d6-2166-4b99-b3c6-4264ed070cd7|2.0|R1|6000|Y|
2013.0|EA|INPR|C09|0b3352fd-872d-4f5e-a41b-19e35753398c|2.0|R1|5000|Y|
2013.0|EA|INPR|C10|15070151-320c-473a-ba72-313a50c9df95|2.0|R2|5000|Y|
2013.0|EA|INPR|C11|6f102f0a-15b2-49de-9a85-f16db834dc97|2.0|R2|1800|Y|
2013.0|EA|LIBR|C01|9b6de91a-accc-429f-a6f2-9231eb17a6a2|2.0|R2|3000|Y|
2013.0|EA|LIBR|C03|2af32749-ed37-4cef-ac72-eb958db1d590|2.0|R2|5880|Y|
2013.0|EA|LIBR|C04|caff5bee-69d8-45e7-a58e-8fd9789d8026|2.0|R1|7000|Y|
2013.0|EA|LIBR|C05|327365c3-405a-426d-9b6f-650759ed4060|2.0|R2|7900|Y|
2013.0|EA|LIBR|C06|22f7c55e-6b0f-42ce-8260-341a952c78dc|2.0|R2|9900|Y|
2013.0|EA|LIBR|C07|a6fbbcdd-13b8-41f7-af5a-6a492301b320|2.0|R2|9915|Y|
2013.0|EA|LIBR|C08|e012b3a0-4aa6-40b0-91fe-475b6060c474|2.0|R1|6000|Y|
2013.0|EA|LIBR|C09|9b917a00-ce0b-4c78-a4b6-8efb32557eaf|2.0|R1|5000|Y|
2013.0|EA|LIBR|C10|74d377fa-987f-414a-8d4f-3b6a6dabb235|2.0|R2|5000|Y|
2013.0|EA|LIBR|C11|7de612ea-d70c-4239-b62c-272e6c5452a1|2.0|R2|1800|Y|
2013.0|EA|MULT|C01|cbd6c1f2-4cc0-4ed8-8d73-a564d9f30704|2.0|R2|3000|Y|
2013.0|EA|MULT|C03|97a1c0d9-7436-404f-90b4-f17c3a99d398|2.0|R2|5880|Y|
2013.0|EA|MULT|C04|ef0c3749-8443-475a-af57-904ccffcb7c4|2.0|R1|7000|Y|
2013.0|EA|MULT|C05|710b0b9f-190b-436f-9882-fbb517845785|2.0|R2|7900|Y|
2013.0|EA|MULT|C06|2bfe785a-e1b5-4442-bcf6-fe8c4719620e|2.0|R2|9900|Y|
2013.0|EA|MULT|C07|a8ea9874-23b8-4625-80e1-794fda6b341d|2.0|R2|9915|Y|
2013.0|EA|MULT|C08|0fe217c3-cb6e-41aa-9e04-5dfec2ca016a|2.0|R1|6000|Y|
2013.0|EA|MULT|C09|37a58412-e3b3-444c-8bfb-179e0f7b55f2|2.0|R1|5000|Y|
2013.0|EA|MULT|C10|d3f5b989-6e14-4917-808c-ec8caf336fa7|2.0|R2|7900|Y|
2013.0|EA|MULT|C11|61aa10f5-a526-410b-89a3-34f1a158f37e|2.0|R2|1800|Y|
2013.0|EA|NURS|C01|24718c18-a20b-4d10-a392-aaeb4e2d87ce|2.0|R2|3000|Y|
2013.0|EA|NURS|C03|97a3058f-4871-4608-8672-690ca0a57c5e|2.0|R2|5880|Y|
2013.0|EA|NURS|C04|c8ae7711-5bb6-404b-b548-23ded16b32ba|2.0|R1|7000|Y|
2013.0|EA|NURS|C05|c07cea1f-e2bb-4962-b2bc-afe28652c02b|2.0|R2|7900|Y|
2013.0|EA|NURS|C06|e10745d8-3078-46b1-a34d-429898809bca|2.0|R2|9900|Y|
2013.0|EA|NURS|C07|68eff290-3020-4199-beb9-6712230b1bf1|2.0|R2|9915|Y|
2013.0|EA|NURS|C08|c60b20a2-03e5-49a6-b12e-0d10f0d75cd6|2.0|R1|6000|Y|
2013.0|EA|NURS|C09|a18ea5dc-acfc-4a50-8a77-4dd5c934e57d|2.0|R1|5000|Y|
2013.0|EA|NURS|C10|0110b1f5-f8d0-4858-a2c4-6f70e19262ef|2.0|R2|5000|Y|
2013.0|EA|NURS|C11|a6c70528-2d68-4d68-b41b-d04f9cc67eff|2.0|R2|1800|Y|
2013.0|EA|PERC|C01|e9d5e021-42fd-4836-b181-49a39c21e3e1|2.0|R2|3000|Y|
2013.0|EA|PERC|C03|010b9652-d469-4c50-a6d0-031a6bc81954|2.0|R2|5880|Y|
2013.0|EA|PERC|C04|c94bbb7d-9a2a-4666-a2c2-e31ff27eb3ef|2.0|R1|7000|Y|
2013.0|EA|PERC|C05|9d315f56-2713-4118-988e-1aa18c629d1b|2.0|R2|7900|Y|
2013.0|EA|PERC|C06|ee2c565c-affb-4740-8606-456c74cfe072|2.0|R2|9900|Y|
2013.0|EA|PERC|C07|882a7140-efd1-43fb-81a0-e20e137942a2|2.0|R2|9915|Y|
2013.0|EA|PERC|C08|19e70925-c4e5-4573-bd79-8a44129f62a4|2.0|R1|6000|Y|
2013.0|EA|PERC|C09|2bf06ff3-da94-449f-a069-0548a8621561|2.0|R1|5000|Y|
2013.0|EA|PERC|C10|527e0841-e3a1-4ffd-83dc-253501190064|2.0|R2|5000|Y|
2013.0|EA|PERC|C11|f0678e70-6341-4b6d-9eff-001a33a12215|2.0|R2|1800|Y|
2013.0|EA|PERS|C01|16280765-c8cf-4d96-b7d4-d1550aeaff1f|2.0|R2|3000|Y|
2013.0|EA|PERS|C03|6ce474a0-91c7-4fde-8558-e223bf175c2c|2.0|R2|5880|Y|
2013.0|EA|PERS|C04|9b5acea4-e010-4d29-9b70-1dccfcd02abc|2.0|R1|7000|Y|
2013.0|EA|PERS|C05|bae35b4f-5fc3-4b24-942a-7e5cbf49265c|2.0|R2|7900|Y|
2013.0|EA|PERS|C06|ae9b35c4-daa4-4df6-9962-38cc593492f3|2.0|R2|9900|Y|
2013.0|EA|PERS|C07|3f4ce36b-8d6b-4e44-86dc-34598d562367|2.0|R2|9915|Y|
2013.0|EA|PERS|C08|ab284a16-a4dc-4d45-9839-0df14d78e5e9|2.0|R1|6000|Y|
2013.0|EA|PERS|C09|ca984f4d-be0e-4858-9277-673c20780dd7|2.0|R1|5000|Y|
2013.0|EA|PERS|C10|cc91d76c-368f-4804-99fb-c51a817bbdfe|2.0|R2|5000|Y|
2013.0|EA|PERS|C11|9d44a856-5a07-4d3c-beb7-80027f67f462|2.0|R2|1800|Y|
2013.0|EA|PHYP|C01|79b6138b-4202-40db-98a9-727aa81faf80|2.0|R2|3000|Y|
2013.0|EA|PHYP|C03|b88532d5-7090-41bb-ac56-beecdbbdf5d3|2.0|R2|5880|Y|
2013.0|EA|PHYP|C04|8fb4ef0a-cb29-43eb-8b85-98df2b5de06c|2.0|R1|7000|Y|
2013.0|EA|PHYP|C05|22a3e0c9-67ac-41b9-9540-ac69798ae761|2.0|R2|7900|Y|
2013.0|EA|PHYP|C06|0ac42328-1423-4b61-8f7c-2b63dcbb3313|2.0|R2|9900|Y|
2013.0|EA|PHYP|C07|fe6f82a2-4595-4889-8545-4d8310b88c3b|2.0|R2|9915|Y|
2013.0|EA|PHYP|C08|3b0f1463-bcb7-4758-adee-4cc05a7f1d89|2.0|R1|6000|Y|
2013.0|EA|PHYP|C09|f4a93b45-7442-4f34-9139-5fb99bd74c83|2.0|R1|5000|Y|
2013.0|EA|PHYP|C10|8edb46d3-fc1a-41d5-941c-94d797c382b3|2.0|R2|5000|Y|
2013.0|EA|PHYP|C11|f7bcb57a-7b21-4725-a47e-9d904bd43195|2.0|R2|1800|Y|
2013.0|EA|REGR|C01|6bd0fbf8-b295-4817-9ee5-bc383a668fbd|2.0|R2|3000|Y|
2013.0|EA|REGR|C03|3a9a1a9b-49aa-4376-858f-fcde8204c67c|2.0|R2|5880|Y|
2013.0|EA|REGR|C04|c9b1a5c4-7a64-4a74-a48d-e536c6f514ca|2.0|R1|7000|Y|
2013.0|EA|REGR|C05|851c64e6-a87d-4cff-a4f3-2ac3712a5c19|2.0|R2|7900|Y|
2013.0|EA|REGR|C06|fff75fed-29d8-40ea-87a9-17e455bebb70|2.0|R2|9900|Y|
2013.0|EA|REGR|C07|0e85aab3-12aa-4d0a-9ad8-b09b47f2724e|2.0|R2|9915|Y|
2013.0|EA|REGR|C08|000b003e-05cf-4f20-937c-ffb458fe9a03|2.0|R1|6000|Y|
2013.0|EA|REGR|C09|3e9f7d0a-476a-4797-adb1-47ab293600cb|2.0|R1|5000|Y|
2013.0|EA|REGR|C10|c579b699-4aa1-4998-b966-18ac6480231f|2.0|R2|5000|Y|
2013.0|EA|REGR|C11|74a00525-77b7-4a29-94ee-ba66e23aeb57|2.0|R2|1800|Y|
2013.0|EA|SACT|C01|be9ba8c9-1732-4908-866f-88eafecefa7f|2.0|R2|3000|Y|
2013.0|EA|SACT|C03|3f7d26b3-46b0-4e40-85e1-69a7e8d66f40|2.0|R2|5880|Y|
2013.0|EA|SACT|C04|8b8a7ee1-a88b-4007-8243-4ec04f3c9029|2.0|R1|7000|Y|
2013.0|EA|SACT|C05|2c43182d-0811-40b8-ab42-8dbd6c229607|2.0|R2|7900|Y|
2013.0|EA|SACT|C06|598381c9-ae01-4ca8-ba0c-5a55166e1f15|2.0|R2|9900|Y|
2013.0|EA|SACT|C07|5b32fed3-fd7f-4db9-ab92-1accc09b9fba|2.0|R2|9915|Y|
2013.0|EA|SACT|C08|75ff6bb7-2a1e-4497-ad4b-59716bc30bf0|2.0|R1|6000|Y|
2013.0|EA|SACT|C09|8a426bf7-3cff-47bd-bf97-43149d3a8636|2.0|R1|5000|Y|
2013.0|EA|SACT|C10|57e0f22f-fc3b-4f62-adfe-4c249fde18e4|2.0|R2|5000|Y|
2013.0|EA|SACT|C11|092fa809-658e-49a4-916d-37d5054b06ee|2.0|R2|1800|Y|
2013.0|EA|SAID|C01|2e9dfa6a-f096-4698-90aa-f807baac752c|2.0|R2|3000|Y|
2013.0|EA|SAID|C03|83b63464-ce23-4c6a-8693-68bab86164bd|2.0|R2|5880|Y|
2013.0|EA|SAID|C04|8126012f-8cf2-4902-932c-bf27ad81488c|2.0|R1|7000|Y|
2013.0|EA|SAID|C05|4d94e2f9-7ad8-409c-b673-a96281c9f552|2.0|R2|7900|Y|
2013.0|EA|SAID|C06|d6982d71-329d-4fb9-9fcc-d719cbf2790c|2.0|R2|9900|Y|
2013.0|EA|SAID|C07|e47370d9-a324-4226-b48f-2bac15d23b65|2.0|R2|9915|Y|
2013.0|EA|SAID|C08|1ccde100-3308-44f4-b795-2a585b464dcf|2.0|R1|6000|Y|
2013.0|EA|SAID|C09|1e2375d1-3190-443c-9dd6-27b8550f5e1b|2.0|R1|5000|Y|
2013.0|EA|SAID|C10|14bc793d-1e88-4ca3-8d31-99201d1da434|2.0|R2|7900|Y|
2013.0|EA|SAID|C11|a289df3b-cfab-4d78-863b-133fa29ec73f|2.0|R2|1800|Y|
2013.0|EA|SMD|C01|f1a72579-9f18-4837-a6a0-0f57a83a9c88|2.0|R2|3000|Y|
2013.0|EA|SMD|C03|20d7ec9e-b56f-4b16-9a90-5e301d7258d5|2.0|R2|5880|Y|
2013.0|EA|SMD|C04|920fbfd9-62c9-4925-be4b-6a1fb5db1383|2.0|R1|7000|Y|
2013.0|EA|SMD|C05|710afb7b-95cb-4b0e-b2a6-42c3af9b0b6d|2.0|R2|7900|Y|
2013.0|EA|SMD|C06|fd03e202-1fe1-4412-b602-70d43c97abe6|2.0|R2|9900|Y|
2013.0|EA|SMD|C07|f1a3477b-050d-4f30-b722-0253de3b6605|2.0|R2|9915|Y|
2013.0|EA|SMD|C08|da69690e-1d68-4b69-a5d3-aded3aeda5dc|2.0|R1|6000|Y|
2013.0|EA|SMD|C09|b6aff629-dd2e-453a-8b8a-84cf364d0c49|2.0|R1|5000|Y|
2013.0|EA|SMD|C10|4461215e-910c-4fe0-b99f-8802b67abc38|2.0|R2|5000|Y|
2013.0|EA|SMD|C11|97ef8302-c51f-42a9-b47c-8996d030e7c3|2.0|R2|1800|Y|
2013.0|EA|SSER|C01|3eea8248-1863-4e27-aab4-74f5d57bbba4|2.0|R2|3000|Y|
2013.0|EA|SSER|C03|db2e2f25-b2cd-4202-a065-b64031851ca8|2.0|R2|5880|Y|
2013.0|EA|SSER|C04|4e48208b-3150-42e7-87fa-6cb4679016a2|2.0|R1|7000|Y|
2013.0|EA|SSER|C05|d4e74c12-c760-4df0-9b18-048b303e3b85|2.0|R2|7900|Y|
2013.0|EA|SSER|C06|5bea97c3-e88a-4817-b78e-1da0a8355e8a|2.0|R2|9900|Y|
2013.0|EA|SSER|C07|26e19b7b-78b9-4ed2-9f43-7348fbff5e52|2.0|R2|9915|Y|
2013.0|EA|SSER|C08|5d3f6fdf-9e98-471f-9c17-e729de54212e|2.0|R1|6000|Y|
2013.0|EA|SSER|C09|dc1aec35-67f3-482b-a730-3bbcb5a6a3ba|2.0|R1|5000|Y|
2013.0|EA|SSER|C10|071e85e6-641e-4c18-97a2-ca22a201966f|2.0|R2|5000|Y|
2013.0|EA|SSER|C11|785e7098-6694-4fa0-a838-89586acee216|2.0|R2|1800|Y|
2013.0|EA|STSC|C01|bd4d51d9-b500-498a-89aa-d1504ccf8313|2.0|R2|3000|Y|
2013.0|EA|STSC|C03|7ef5957b-c1a0-4b2c-a854-88ba4d6376d1|2.0|R2|5880|Y|
2013.0|EA|STSC|C04|78b6aae0-7f07-40a8-9f41-6308117c46bd|2.0|R1|7000|Y|
2013.0|EA|STSC|C05|7051d34d-13f3-4fb7-b221-b8f160789872|2.0|R2|7900|Y|
2013.0|EA|STSC|C06|eae918ca-e403-4107-bbb0-1a31a0d439b4|2.0|R2|9900|Y|
2013.0|EA|STSC|C07|be0a4843-80bf-4ae4-b3f7-8a5d78c2298c|2.0|R2|9915|Y|
