entity_afltn_id|obj_id|ver_nbr|entity_id|afltn_typ_cd|campus_cd|dflt_ind|actv_ind|last_updt_dt|
KFS3472|KFS3472|1.0|KFS3472|STAFF|IN|Y|Y|20121207233000|
KFS3473|KFS3473|1.0|KFS3473|STAFF|SB|Y|Y|20121207233000|
KFS3474|KFS3474|1.0|KFS3474|STAFF|SE|Y|Y|20121207233000|
KFS3475|KFS3475|1.0|KFS3475|STAFF|IN|Y|Y|20121207233000|
KFS3476|KFS3476|1.0|KFS3476|STAFF|SB|Y|Y|20121207233000|
KFS3477|KFS3477|1.0|KFS3477|STAFF|NW|Y|Y|20121207233000|
KFS3478|KFS3478|1.0|KFS3478|STAFF|SB|Y|Y|20121207233000|
KFS3479|KFS3479|1.0|KFS3479|STAFF|BL|Y|Y|20121207233000|
KFS3480|KFS3480|1.0|KFS3480|STAFF|IN|Y|Y|20121207233000|
KFS3481|KFS3481|1.0|KFS3481|STAFF|SB|Y|Y|20121207233000|
KFS3482|KFS3482|1.0|KFS3482|STAFF|BL|Y|Y|20121207233000|
KFS3483|KFS3483|1.0|KFS3483|STAFF|BL|Y|Y|20121207233000|
KFS3484|KFS3484|1.0|KFS3484|STAFF|EA|Y|Y|20121207233000|
KFS3485|KFS3485|1.0|KFS3485|STAFF|IN|Y|Y|20121207233000|
KFS3486|KFS3486|1.0|KFS3486|STAFF|IN|Y|Y|20121207233000|
KFS3487|KFS3487|1.0|KFS3487|STAFF|SE|Y|Y|20121207233000|
KFS3488|KFS3488|1.0|KFS3488|STAFF|BL|Y|Y|20121207233000|
KFS3489|KFS3489|1.0|KFS3489|STAFF|BL|Y|Y|20121207233000|
KFS3490|KFS3490|1.0|KFS3490|STAFF|BL|Y|Y|20121207233000|
KFS3491|KFS3491|1.0|KFS3491|STAFF|BL|Y|Y|20121207233000|
KFS3492|KFS3492|1.0|KFS3492|STAFF|SB|Y|Y|20121207233000|
KFS3493|KFS3493|1.0|KFS3493|STAFF|BL|Y|Y|20121207233000|
KFS3494|KFS3494|1.0|KFS3494|STAFF|BL|Y|Y|20121207233000|
KFS3495|KFS3495|1.0|KFS3495|STAFF|BL|Y|Y|20121207233000|
KFS3496|KFS3496|1.0|KFS3496|STAFF|SB|Y|Y|20121207233000|
KFS3497|KFS3497|1.0|KFS3497|STAFF|SE|Y|Y|20121207233000|
KFS3498|KFS3498|1.0|KFS3498|STAFF|SE|Y|Y|20121207233000|
KFS3499|KFS3499|1.0|KFS3499|STAFF|SB|Y|Y|20121207233000|
KFS3500|KFS3500|1.0|KFS3500|STAFF|SE|Y|Y|20121207233000|
KFS3501|KFS3501|1.0|KFS3501|STAFF|BL|Y|Y|20121207233000|
KFS3502|KFS3502|1.0|KFS3502|STAFF|BL|Y|Y|20121207233000|
KFS3503|KFS3503|1.0|KFS3503|STAFF|IN|Y|Y|20121207233000|
KFS3504|KFS3504|1.0|KFS3504|STAFF|EA|Y|Y|20121207233000|
KFS3505|KFS3505|1.0|KFS3505|STAFF|SB|Y|Y|20121207233000|
KFS3506|KFS3506|1.0|KFS3506|STAFF|SB|Y|Y|20121207233000|
KFS3507|KFS3507|1.0|KFS3507|STAFF|SE|Y|Y|20121207233000|
KFS3508|KFS3508|1.0|KFS3508|STAFF|BL|Y|Y|20121207233000|
KFS3509|KFS3509|1.0|KFS3509|STAFF|BL|Y|Y|20121207233000|
KFS3510|KFS3510|1.0|KFS3510|STAFF|IN|Y|Y|20121207233000|
KFS3511|KFS3511|1.0|KFS3511|STAFF|IN|Y|Y|20121207233000|
KFS3512|KFS3512|1.0|KFS3512|STAFF|NW|Y|Y|20121207233000|
KFS3513|KFS3513|1.0|KFS3513|STAFF|IN|Y|Y|20121207233000|
KFS3514|KFS3514|1.0|KFS3514|STAFF|SE|Y|Y|20121207233000|
KFS3515|KFS3515|1.0|KFS3515|STAFF|BL|Y|Y|20121207233000|
KFS3516|KFS3516|1.0|KFS3516|STAFF|IN|Y|Y|20121207233000|
KFS3517|KFS3517|1.0|KFS3517|STAFF|EA|Y|Y|20121207233000|
KFS3518|KFS3518|1.0|KFS3518|STAFF|SB|Y|Y|20121207233000|
KFS3519|KFS3519|1.0|KFS3519|STAFF|IN|Y|Y|20121207233000|
KFS3520|KFS3520|1.0|KFS3520|STAFF|BL|Y|Y|20121207233000|
KFS3521|KFS3521|1.0|KFS3521|STAFF|SB|Y|Y|20121207233000|
KFS3522|KFS3522|1.0|KFS3522|STAFF|SB|Y|Y|20121207233000|
KFS3523|KFS3523|1.0|KFS3523|STAFF|BL|Y|Y|20121207233000|
KFS3524|KFS3524|1.0|KFS3524|STAFF|IN|Y|Y|20121207233000|
KFS3525|KFS3525|1.0|KFS3525|STAFF|BL|Y|Y|20121207233000|
KFS3526|KFS3526|1.0|KFS3526|STAFF|NW|Y|Y|20121207233000|
KFS3527|KFS3527|1.0|KFS3527|STAFF|BL|Y|Y|20121207233000|
KFS3528|KFS3528|1.0|KFS3528|STAFF|BL|Y|Y|20121207233000|
KFS3529|KFS3529|1.0|KFS3529|STAFF|SB|Y|Y|20121207233000|
KFS3530|KFS3530|1.0|KFS3530|STAFF|SE|Y|Y|20121207233000|
KFS3531|KFS3531|1.0|KFS3531|STAFF|BL|Y|Y|20121207233000|
KFS3532|KFS3532|1.0|KFS3532|STAFF|BL|Y|Y|20121207233000|
KFS3533|KFS3533|1.0|KFS3533|STAFF|SE|Y|Y|20121207233000|
KFS3534|KFS3534|1.0|KFS3534|STAFF|BL|Y|Y|20121207233000|
KFS3535|KFS3535|1.0|KFS3535|STAFF|IN|Y|Y|20121207233000|
KFS3536|KFS3536|1.0|KFS3536|STAFF|SE|Y|Y|20121207233000|
KFS3537|KFS3537|1.0|KFS3537|STAFF|BL|Y|Y|20121207233000|
KFS3538|KFS3538|1.0|KFS3538|STAFF|BL|Y|Y|20121207233000|
KFS3539|KFS3539|1.0|KFS3539|STAFF|BL|Y|Y|20121207233000|
KFS3540|KFS3540|1.0|KFS3540|STAFF|BL|Y|Y|20121207233000|
KFS3541|KFS3541|1.0|KFS3541|STAFF|BL|Y|Y|20121207233000|
KFS3542|KFS3542|1.0|KFS3542|STAFF|BL|Y|Y|20121207233000|
KFS3543|KFS3543|1.0|KFS3543|STAFF|BL|Y|Y|20121207233000|
KFS3544|KFS3544|1.0|KFS3544|STAFF|BL|Y|Y|20121207233000|
KFS3545|KFS3545|1.0|KFS3545|STAFF|BL|Y|Y|20121207233000|
KFS3546|KFS3546|1.0|KFS3546|STAFF|IN|Y|Y|20121207233000|
KFS3547|KFS3547|1.0|KFS3547|STAFF|SB|Y|Y|20121207233000|
KFS3548|KFS3548|1.0|KFS3548|STAFF|SB|Y|Y|20121207233000|
KFS3549|KFS3549|1.0|KFS3549|STAFF|BL|Y|Y|20121207233000|
KFS3550|KFS3550|1.0|KFS3550|STAFF|BL|Y|Y|20121207233000|
KFS3551|KFS3551|1.0|KFS3551|STAFF|BL|Y|Y|20121207233000|
KFS3552|KFS3552|1.0|KFS3552|STAFF|IN|Y|Y|20121207233000|
KFS3553|KFS3553|1.0|KFS3553|STAFF|BL|Y|Y|20121207233000|
KFS3554|KFS3554|1.0|KFS3554|STAFF|BL|Y|Y|20121207233000|
KFS3555|KFS3555|1.0|KFS3555|STAFF|BL|Y|Y|20121207233000|
KFS3556|KFS3556|1.0|KFS3556|STAFF|IN|Y|Y|20121207233000|
KFS3557|KFS3557|1.0|KFS3557|STAFF|SE|Y|Y|20121207233000|
KFS3558|KFS3558|1.0|KFS3558|STAFF|IN|Y|Y|20121207233000|
KFS3559|KFS3559|1.0|KFS3559|STAFF|SB|Y|Y|20121207233000|
KFS3560|KFS3560|1.0|KFS3560|STAFF|IN|Y|Y|20121207233000|
KFS3561|KFS3561|1.0|KFS3561|STAFF|IN|Y|Y|20121207233000|
KFS3562|KFS3562|1.0|KFS3562|STAFF|SE|Y|Y|20121207233000|
KFS3563|KFS3563|1.0|KFS3563|STAFF|IN|Y|Y|20121207233000|
KFS3564|KFS3564|1.0|KFS3564|STAFF|IN|Y|Y|20121207233000|
KFS3565|KFS3565|1.0|KFS3565|STAFF|IN|Y|Y|20121207233000|
KFS3566|KFS3566|1.0|KFS3566|STAFF|BL|Y|Y|20121207233000|
KFS3567|KFS3567|1.0|KFS3567|STAFF|SB|Y|Y|20121207233000|
KFS3568|KFS3568|1.0|KFS3568|STAFF|NW|Y|Y|20121207233000|
KFS3569|KFS3569|1.0|KFS3569|STAFF|BL|Y|Y|20121207233000|
KFS3570|KFS3570|1.0|KFS3570|STAFF|BL|Y|Y|20121207233000|
KFS3571|KFS3571|1.0|KFS3571|STAFF|SB|Y|Y|20121207233000|
KFS3572|KFS3572|1.0|KFS3572|STAFF|BL|Y|Y|20121207233000|
KFS3573|KFS3573|1.0|KFS3573|STAFF|SE|Y|Y|20121207233000|
KFS3574|KFS3574|1.0|KFS3574|STAFF|IN|Y|Y|20121207233000|
KFS3575|KFS3575|1.0|KFS3575|STAFF|BL|Y|Y|20121207233000|
KFS3576|KFS3576|1.0|KFS3576|STAFF|BL|Y|Y|20121207233000|
KFS3577|KFS3577|1.0|KFS3577|STAFF|IN|Y|Y|20121207233000|
KFS3578|KFS3578|1.0|KFS3578|STAFF|EA|Y|Y|20121207233000|
KFS3579|KFS3579|1.0|KFS3579|STAFF|BL|Y|Y|20121207233000|
KFS3580|KFS3580|1.0|KFS3580|STAFF|IN|Y|Y|20121207233000|
KFS3581|KFS3581|1.0|KFS3581|STAFF|BL|Y|Y|20121207233000|
KFS3582|KFS3582|1.0|KFS3582|STAFF|IN|Y|Y|20121207233000|
KFS3583|KFS3583|1.0|KFS3583|STAFF|IN|Y|Y|20121207233000|
KFS3584|KFS3584|1.0|KFS3584|STAFF|SE|Y|Y|20121207233000|
KFS3585|KFS3585|1.0|KFS3585|STAFF|BL|Y|Y|20121207233000|
KFS3586|KFS3586|1.0|KFS3586|STAFF|EA|Y|Y|20121207233000|
KFS3587|KFS3587|1.0|KFS3587|STAFF|IN|Y|Y|20121207233000|
KFS3588|KFS3588|1.0|KFS3588|STAFF|SB|Y|Y|20121207233000|
KFS3589|KFS3589|1.0|KFS3589|STAFF|BL|Y|Y|20121207233000|
KFS3590|KFS3590|1.0|KFS3590|STAFF|BL|Y|Y|20121207233000|
KFS3591|KFS3591|1.0|KFS3591|STAFF|BL|Y|Y|20121207233000|
KFS3592|KFS3592|1.0|KFS3592|STAFF|BL|Y|Y|20121207233000|
KFS3593|KFS3593|1.0|KFS3593|STAFF|BL|Y|Y|20121207233000|
KFS3594|KFS3594|1.0|KFS3594|STAFF|BL|Y|Y|20121207233000|
KFS3595|KFS3595|1.0|KFS3595|STAFF|BL|Y|Y|20121207233000|
KFS3596|KFS3596|1.0|KFS3596|STAFF|BL|Y|Y|20121207233000|
KFS3597|KFS3597|1.0|KFS3597|STAFF|BL|Y|Y|20121207233000|
KFS3598|KFS3598|1.0|KFS3598|STAFF|SB|Y|Y|20121207233000|
KFS3599|KFS3599|1.0|KFS3599|STAFF|BL|Y|Y|20121207233000|
KFS3600|KFS3600|1.0|KFS3600|STAFF|BL|Y|Y|20121207233000|
KFS3601|KFS3601|1.0|KFS3601|STAFF|BL|Y|Y|20121207233000|
KFS3602|KFS3602|1.0|KFS3602|STAFF|BL|Y|Y|20121207233000|
KFS3603|KFS3603|1.0|KFS3603|STAFF|BL|Y|Y|20121207233000|
KFS3604|KFS3604|1.0|KFS3604|STAFF|SE|Y|Y|20121207233000|
KFS3605|KFS3605|1.0|KFS3605|STAFF|SB|Y|Y|20121207233000|
KFS3606|KFS3606|1.0|KFS3606|STAFF|BL|Y|Y|20121207233000|
KFS3607|KFS3607|1.0|KFS3607|STAFF|SB|Y|Y|20121207233000|
KFS3608|KFS3608|1.0|KFS3608|STAFF|BL|Y|Y|20121207233000|
KFS3609|KFS3609|1.0|KFS3609|STAFF|BL|Y|Y|20121207233000|
KFS3610|KFS3610|1.0|KFS3610|STAFF|BL|Y|Y|20121207233000|
KFS3611|KFS3611|1.0|KFS3611|STAFF|SB|Y|Y|20121207233000|
KFS3612|KFS3612|1.0|KFS3612|STAFF|IN|Y|Y|20121207233000|
KFS3613|KFS3613|1.0|KFS3613|STAFF|BL|Y|Y|20121207233000|
KFS3614|KFS3614|1.0|KFS3614|STAFF|SE|Y|Y|20121207233000|
KFS3615|KFS3615|1.0|KFS3615|STAFF|IN|Y|Y|20121207233000|
KFS3616|KFS3616|1.0|KFS3616|STAFF|IN|Y|Y|20121207233000|
KFS3617|KFS3617|1.0|KFS3617|STAFF|IN|Y|Y|20121207233000|
KFS3618|KFS3618|1.0|KFS3618|STAFF|BL|Y|Y|20121207233000|
KFS3619|KFS3619|1.0|KFS3619|STAFF|BL|Y|Y|20121207233000|
KFS3620|KFS3620|1.0|KFS3620|STAFF|BL|Y|Y|20121207233000|
KFS3621|KFS3621|1.0|KFS3621|STAFF|IN|Y|Y|20121207233000|
KFS3622|KFS3622|1.0|KFS3622|STAFF|BL|Y|Y|20121207233000|
KFS3623|KFS3623|1.0|KFS3623|STAFF|BL|Y|Y|20121207233000|
KFS3624|KFS3624|1.0|KFS3624|STAFF|IN|Y|Y|20121207233000|
KFS3625|KFS3625|1.0|KFS3625|STAFF|BL|Y|Y|20121207233000|
KFS3626|KFS3626|1.0|KFS3626|STAFF|BL|Y|Y|20121207233000|
KFS3627|KFS3627|1.0|KFS3627|STAFF|BL|Y|Y|20121207233000|
KFS3628|KFS3628|1.0|KFS3628|STAFF|BL|Y|Y|20121207233000|
KFS3629|KFS3629|1.0|KFS3629|STAFF|BL|Y|Y|20121207233000|
KFS3630|KFS3630|1.0|KFS3630|STAFF|BL|Y|Y|20121207233000|
KFS3631|KFS3631|1.0|KFS3631|STAFF|BL|Y|Y|20121207233000|
KFS3632|KFS3632|1.0|KFS3632|STAFF|BL|Y|Y|20121207233000|
KFS3633|KFS3633|1.0|KFS3633|STAFF|BL|Y|Y|20121207233000|
KFS3634|KFS3634|1.0|KFS3634|STAFF|IN|Y|Y|20121207233000|
KFS3635|KFS3635|1.0|KFS3635|STAFF|IN|Y|Y|20121207233000|
KFS3636|KFS3636|1.0|KFS3636|STAFF|IN|Y|Y|20121207233000|
KFS3637|KFS3637|1.0|KFS3637|STAFF|BL|Y|Y|20121207233000|
KFS3638|KFS3638|1.0|KFS3638|STAFF|IN|Y|Y|20121207233000|
KFS3639|KFS3639|1.0|KFS3639|STAFF|IN|Y|Y|20121207233000|
KFS3640|KFS3640|1.0|KFS3640|STAFF|BL|Y|Y|20121207233000|
KFS3641|KFS3641|1.0|KFS3641|STAFF|IN|Y|Y|20121207233000|
KFS3642|KFS3642|1.0|KFS3642|STAFF|BL|Y|Y|20121207233000|
KFS3643|KFS3643|1.0|KFS3643|STAFF|IN|Y|Y|20121207233000|
KFS3644|KFS3644|1.0|KFS3644|STAFF|BL|Y|Y|20121207233000|
KFS3645|KFS3645|1.0|KFS3645|STAFF|KO|Y|Y|20121207233000|
KFS3646|KFS3646|1.0|KFS3646|STAFF|KO|Y|Y|20121207233000|
KFS3647|KFS3647|1.0|KFS3647|STAFF|IN|Y|Y|20121207233000|
KFS3648|KFS3648|1.0|KFS3648|STAFF|IN|Y|Y|20121207233000|
KFS3649|KFS3649|1.0|KFS3649|STAFF|IN|Y|Y|20121207233000|
KFS3650|KFS3650|1.0|KFS3650|STAFF|IN|Y|Y|20121207233000|
KFS3651|KFS3651|1.0|KFS3651|STAFF|BL|Y|Y|20121207233000|
KFS3652|KFS3652|1.0|KFS3652|STAFF|BL|Y|Y|20121207233000|
KFS3653|KFS3653|1.0|KFS3653|STAFF|SB|Y|Y|20121207233000|
KFS3654|KFS3654|1.0|KFS3654|STAFF|SB|Y|Y|20121207233000|
KFS3655|KFS3655|1.0|KFS3655|STAFF|SB|Y|Y|20121207233000|
KFS3656|KFS3656|1.0|KFS3656|STAFF|BL|Y|Y|20121207233000|
KFS3657|KFS3657|1.0|KFS3657|STAFF|SB|Y|Y|20121207233000|
KFS3658|KFS3658|1.0|KFS3658|STAFF|BL|Y|Y|20121207233000|
KFS3659|KFS3659|1.0|KFS3659|STAFF|IN|Y|Y|20121207233000|
KFS3660|KFS3660|1.0|KFS3660|STAFF|NW|Y|Y|20121207233000|
KFS3661|KFS3661|1.0|KFS3661|STAFF|IN|Y|Y|20121207233000|
KFS3662|KFS3662|1.0|KFS3662|STAFF|SB|Y|Y|20121207233000|
KFS3663|KFS3663|1.0|KFS3663|STAFF|EA|Y|Y|20121207233000|
KFS3664|KFS3664|1.0|KFS3664|STAFF|IN|Y|Y|20121207233000|
KFS3665|KFS3665|1.0|KFS3665|STAFF|IN|Y|Y|20121207233000|
KFS3666|KFS3666|1.0|KFS3666|STAFF|IN|Y|Y|20121207233000|
KFS3667|KFS3667|1.0|KFS3667|STAFF|BL|Y|Y|20121207233000|
KFS3668|KFS3668|1.0|KFS3668|STAFF|IN|Y|Y|20121207233000|
KFS3669|KFS3669|1.0|KFS3669|STAFF|BL|Y|Y|20121207233000|
KFS3670|KFS3670|1.0|KFS3670|STAFF|SE|Y|Y|20121207233000|
KFS3671|KFS3671|1.0|KFS3671|STAFF|BL|Y|Y|20121207233000|
KFS3672|KFS3672|1.0|KFS3672|STAFF|IN|Y|Y|20121207233000|
KFS3673|KFS3673|1.0|KFS3673|STAFF|BL|Y|Y|20121207233000|
KFS3674|KFS3674|1.0|KFS3674|STAFF|BL|Y|Y|20121207233000|
KFS3675|KFS3675|1.0|KFS3675|STAFF|IN|Y|Y|20121207233000|
KFS3676|KFS3676|1.0|KFS3676|STAFF|BL|Y|Y|20121207233000|
KFS3677|KFS3677|1.0|KFS3677|STAFF|BL|Y|Y|20121207233000|
KFS3678|KFS3678|1.0|KFS3678|STAFF|SE|Y|Y|20121207233000|
KFS3679|KFS3679|1.0|KFS3679|STAFF|BL|Y|Y|20121207233000|
KFS3680|KFS3680|1.0|KFS3680|STAFF|IN|Y|Y|20121207233000|
KFS3681|KFS3681|1.0|KFS3681|STAFF|BL|Y|Y|20121207233000|
KFS3682|KFS3682|1.0|KFS3682|STAFF|IN|Y|Y|20121207233000|
KFS3683|KFS3683|1.0|KFS3683|STAFF|BL|Y|Y|20121207233000|
KFS3684|KFS3684|1.0|KFS3684|STAFF|BL|Y|Y|20121207233000|
KFS3685|KFS3685|1.0|KFS3685|STAFF|SB|Y|Y|20121207233000|
KFS3686|KFS3686|1.0|KFS3686|STAFF|BL|Y|Y|20121207233000|
KFS3687|KFS3687|1.0|KFS3687|STAFF|BL|Y|Y|20121207233000|
KFS3688|KFS3688|1.0|KFS3688|STAFF|BL|Y|Y|20121207233000|
KFS3689|KFS3689|1.0|KFS3689|STAFF|BL|Y|Y|20121207233000|
KFS3690|KFS3690|1.0|KFS3690|STAFF|EA|Y|Y|20121207233000|
KFS3691|KFS3691|1.0|KFS3691|STAFF|IN|Y|Y|20121207233000|
KFS3692|KFS3692|1.0|KFS3692|STAFF|IN|Y|Y|20121207233000|
KFS3693|KFS3693|1.0|KFS3693|STAFF|BL|Y|Y|20121207233000|
KFS3694|KFS3694|1.0|KFS3694|STAFF|IN|Y|Y|20121207233000|
KFS3695|KFS3695|1.0|KFS3695|STAFF|BL|Y|Y|20121207233000|
KFS3696|KFS3696|1.0|KFS3696|STAFF|BL|Y|Y|20121207233000|
KFS3697|KFS3697|1.0|KFS3697|STAFF|IN|Y|Y|20121207233000|
KFS3698|KFS3698|1.0|KFS3698|STAFF|BL|Y|Y|20121207233000|
KFS3699|KFS3699|1.0|KFS3699|STAFF|SE|Y|Y|20121207233000|
KFS3700|KFS3700|1.0|KFS3700|STAFF|BL|Y|Y|20121207233000|
KFS3701|KFS3701|1.0|KFS3701|STAFF|IN|Y|Y|20121207233000|
KFS3702|KFS3702|1.0|KFS3702|STAFF|IN|Y|Y|20121207233000|
KFS3703|KFS3703|1.0|KFS3703|STAFF|BL|Y|Y|20121207233000|
KFS3704|KFS3704|1.0|KFS3704|STAFF|IN|Y|Y|20121207233000|
KFS3705|KFS3705|1.0|KFS3705|STAFF|BL|Y|Y|20121207233000|
KFS3706|KFS3706|1.0|KFS3706|STAFF|BL|Y|Y|20121207233000|
KFS3707|KFS3707|1.0|KFS3707|STAFF|IN|Y|Y|20121207233000|
KFS3708|KFS3708|1.0|KFS3708|STAFF|SB|Y|Y|20121207233000|
KFS3709|KFS3709|1.0|KFS3709|STAFF|EA|Y|Y|20121207233000|
KFS3710|KFS3710|1.0|KFS3710|STAFF|BL|Y|Y|20121207233000|
KFS3711|KFS3711|1.0|KFS3711|STAFF|BL|Y|Y|20121207233000|
KFS3712|KFS3712|1.0|KFS3712|STAFF|BL|Y|Y|20121207233000|
KFS3713|KFS3713|1.0|KFS3713|STAFF|BL|Y|Y|20121207233000|
KFS3714|KFS3714|1.0|KFS3714|STAFF|IN|Y|Y|20121207233000|
KFS3715|KFS3715|1.0|KFS3715|STAFF|IN|Y|Y|20121207233000|
KFS3716|KFS3716|1.0|KFS3716|STAFF|BL|Y|Y|20121207233000|
KFS3717|KFS3717|1.0|KFS3717|STAFF|BL|Y|Y|20121207233000|
KFS3718|KFS3718|1.0|KFS3718|STAFF|IN|Y|Y|20121207233000|
KFS3719|KFS3719|1.0|KFS3719|STAFF|IN|Y|Y|20121207233000|
KFS3720|KFS3720|1.0|KFS3720|STAFF|IN|Y|Y|20121207233000|
KFS3721|KFS3721|1.0|KFS3721|STAFF|BL|Y|Y|20121207233000|
KFS3722|KFS3722|1.0|KFS3722|STAFF|IN|Y|Y|20121207233000|
KFS3723|KFS3723|1.0|KFS3723|STAFF|IN|Y|Y|20121207233000|
KFS3724|KFS3724|1.0|KFS3724|STAFF|BL|Y|Y|20121207233000|
KFS3725|KFS3725|1.0|KFS3725|STAFF|BL|Y|Y|20121207233001|
KFS3726|KFS3726|1.0|KFS3726|STAFF|IN|Y|Y|20121207233001|
KFS3727|KFS3727|1.0|KFS3727|STAFF|BL|Y|Y|20121207233001|
KFS3728|KFS3728|1.0|KFS3728|STAFF|SB|Y|Y|20121207233001|
KFS3729|KFS3729|1.0|KFS3729|STAFF|SB|Y|Y|20121207233001|
KFS3730|KFS3730|1.0|KFS3730|STAFF|SB|Y|Y|20121207233001|
KFS3731|KFS3731|1.0|KFS3731|STAFF|EA|Y|Y|20121207233001|
KFS3732|KFS3732|1.0|KFS3732|STAFF|IN|Y|Y|20121207233001|
KFS3733|KFS3733|1.0|KFS3733|STAFF|IN|Y|Y|20121207233001|
KFS3734|KFS3734|1.0|KFS3734|STAFF|IN|Y|Y|20121207233001|
KFS3735|KFS3735|1.0|KFS3735|STAFF|BL|Y|Y|20121207233001|
KFS3736|KFS3736|1.0|KFS3736|STAFF|BL|Y|Y|20121207233001|
KFS3737|KFS3737|1.0|KFS3737|STAFF|BL|Y|Y|20121207233001|
KFS3738|KFS3738|1.0|KFS3738|STAFF|BL|Y|Y|20121207233001|
KFS3739|KFS3739|1.0|KFS3739|STAFF|SB|Y|Y|20121207233001|
KFS3740|KFS3740|1.0|KFS3740|STAFF|BL|Y|Y|20121207233001|
KFS3741|KFS3741|1.0|KFS3741|STAFF|IN|Y|Y|20121207233001|
KFS3742|KFS3742|1.0|KFS3742|STAFF|EA|Y|Y|20121207233001|
KFS3743|KFS3743|1.0|KFS3743|STAFF|BL|Y|Y|20121207233001|
KFS3744|KFS3744|1.0|KFS3744|STAFF|BL|Y|Y|20121207233001|
KFS3745|KFS3745|1.0|KFS3745|STAFF|BL|Y|Y|20121207233001|
KFS3746|KFS3746|1.0|KFS3746|STAFF|SB|Y|Y|20121207233001|
KFS3747|KFS3747|1.0|KFS3747|STAFF|EA|Y|Y|20121207233001|
KFS3748|KFS3748|1.0|KFS3748|STAFF|SB|Y|Y|20121207233001|
KFS3749|KFS3749|1.0|KFS3749|STAFF|IN|Y|Y|20121207233001|
KFS3750|KFS3750|1.0|KFS3750|STAFF|BL|Y|Y|20121207233001|
KFS3751|KFS3751|1.0|KFS3751|STAFF|SE|Y|Y|20121207233001|
KFS3752|KFS3752|1.0|KFS3752|STAFF|IN|Y|Y|20121207233001|
KFS3753|KFS3753|1.0|KFS3753|STAFF|SB|Y|Y|20121207233001|
KFS3754|KFS3754|1.0|KFS3754|STAFF|IN|Y|Y|20121207233001|
KFS3755|KFS3755|1.0|KFS3755|STAFF|EA|Y|Y|20121207233001|
KFS3756|KFS3756|1.0|KFS3756|STAFF|SB|Y|Y|20121207233001|
KFS3757|KFS3757|1.0|KFS3757|STAFF|BL|Y|Y|20121207233001|
KFS3758|KFS3758|1.0|KFS3758|STAFF|BL|Y|Y|20121207233001|
KFS3759|KFS3759|1.0|KFS3759|STAFF|EA|Y|Y|20121207233001|
KFS3760|KFS3760|1.0|KFS3760|STAFF|BL|Y|Y|20121207233001|
KFS3761|KFS3761|1.0|KFS3761|STAFF|EA|Y|Y|20121207233001|
KFS3762|KFS3762|1.0|KFS3762|STAFF|BL|Y|Y|20121207233001|
KFS3763|KFS3763|1.0|KFS3763|STAFF|BL|Y|Y|20121207233001|
KFS3764|KFS3764|1.0|KFS3764|STAFF|IN|Y|Y|20121207233001|
KFS3765|KFS3765|1.0|KFS3765|STAFF|BL|Y|Y|20121207233001|
KFS3766|KFS3766|1.0|KFS3766|STAFF|IN|Y|Y|20121207233001|
KFS3767|KFS3767|1.0|KFS3767|STAFF|EA|Y|Y|20121207233001|
KFS3768|KFS3768|1.0|KFS3768|STAFF|EA|Y|Y|20121207233001|
KFS3769|KFS3769|1.0|KFS3769|STAFF|EA|Y|Y|20121207233001|
KFS3770|KFS3770|1.0|KFS3770|STAFF|IN|Y|Y|20121207233001|
KFS3771|KFS3771|1.0|KFS3771|STAFF|EA|Y|Y|20121207233001|
KFS3772|KFS3772|1.0|KFS3772|STAFF|BL|Y|Y|20121207233001|
KFS3773|KFS3773|1.0|KFS3773|STAFF|BL|Y|Y|20121207233001|
KFS3774|KFS3774|1.0|KFS3774|STAFF|BL|Y|Y|20121207233001|
KFS3775|KFS3775|1.0|KFS3775|STAFF|IN|Y|Y|20121207233001|
KFS3776|KFS3776|1.0|KFS3776|STAFF|BL|Y|Y|20121207233001|
KFS3777|KFS3777|1.0|KFS3777|STAFF|BL|Y|Y|20121207233001|
KFS3778|KFS3778|1.0|KFS3778|STAFF|IN|Y|Y|20121207233001|
KFS3779|KFS3779|1.0|KFS3779|STAFF|IN|Y|Y|20121207233001|
KFS3780|KFS3780|1.0|KFS3780|STAFF|BL|Y|Y|20121207233001|
KFS3781|KFS3781|1.0|KFS3781|STAFF|EA|Y|Y|20121207233001|
KFS3782|KFS3782|1.0|KFS3782|STAFF|IN|Y|Y|20121207233001|
KFS3783|KFS3783|1.0|KFS3783|STAFF|BL|Y|Y|20121207233001|
KFS3784|KFS3784|1.0|KFS3784|STAFF|BL|Y|Y|20121207233001|
KFS3785|KFS3785|1.0|KFS3785|STAFF|BL|Y|Y|20121207233001|
KFS3786|KFS3786|1.0|KFS3786|STAFF|BL|Y|Y|20121207233001|
KFS3787|KFS3787|1.0|KFS3787|STAFF|SE|Y|Y|20121207233001|
KFS3788|KFS3788|1.0|KFS3788|STAFF|IN|Y|Y|20121207233001|
KFS3789|KFS3789|1.0|KFS3789|STAFF|IN|Y|Y|20121207233001|
KFS3790|KFS3790|1.0|KFS3790|STAFF|BL|Y|Y|20121207233001|
KFS3791|KFS3791|1.0|KFS3791|STAFF|BL|Y|Y|20121207233001|
KFS3792|KFS3792|1.0|KFS3792|STAFF|NW|Y|Y|20121207233001|
KFS3793|KFS3793|1.0|KFS3793|STAFF|SB|Y|Y|20121207233001|
KFS3794|KFS3794|1.0|KFS3794|STAFF|IN|Y|Y|20121207233001|
KFS3795|KFS3795|1.0|KFS3795|STAFF|EA|Y|Y|20121207233001|
