cgprpsl_nbr|obj_id|ver_nbr|cgawd_beg_dt|cgawd_end_dt|cgawd_tot_amt|cgawd_addendum_nbr|cgawd_aloc_ucs_amt|cg_agency_awd_nbr|cg_fedpt_fnd_amt|cgawd_entry_dt|cg_agency_fut1_amt|cg_agency_fut2_amt|cg_agency_fut3_amt|cgawd_doc_nbr|cgawd_lst_updt_dt|cg_fedpt_ind|cg_old_prpsl_nbr|cgawd_drct_cst_amt|cgawd_indr_cst_amt|cg_fed_fnded_amt|cgawd_create_ts|cgawd_closing_dt|cgprpsl_awd_typ_cd|cgawd_stat_cd|cg_ltrcr_fndgrp_cd|cg_grant_desc_cd|cg_agency_nbr|cg_fedpt_agncy_nbr|cg_agncy_analst_nm|cg_analyst_phn_nbr|cgawd_proj_ttl|cgawd_purpose_cd|row_actv_ind|bill_freq_cd|excl_frm_inv_ind|addl_frms_req_ind|addl_frms_desc|instrmnt_typ_cd|min_inv_amt|cg_ltrcr_fnd_cd|auto_approve_ind|funding_exp_dt|inv_opt_cd|excl_frm_inv_reason_txt|state_trnsfr_ind|cmpgn_id|stop_wrk_ind|stop_wrk_reason_txt|
62234.0|12CF4661CD96EFE6E043814FD881EFE6|2.0|20010701000000|20020630000000|205514.0|||T32 MH17146-18||20010705000000|0.0|0.0|0.0|08T2MH17146D|20010711000000|N||193526.0|11988.0||20010619000000|20010912000000|C|A||G|12851||||Research Training in Clinical Science|C|Y||||||||||||||Y||
62251.0|12CF4661CD95EFE6E043814FD881EFE6|2.0|20010701000000|20020630000000|475243.0|||T32 DC00012-23||20010731000000|0.0|0.0|0.0|08T2DC00012E|20010803000000|N||447279.0|27964.0||20010619000000|20010912000000|C|A||G|12615||||Training in Speech, Hearing, and Sensory Communication|C|Y||||||||||||||Y||
62270.0|12CF4661CD81EFE6E043814FD881EFE6|2.0|20010401000000|20020331000000|440802.0|||R01 HD22830-16||20010521000000|0.0|0.0|0.0|08R1HD22830D|20010523000000|N||294268.0|146534.0||20010322000000|20010709000000|C|A||G|12636||||Dynamical Factors in the Development of Motor Skills|C|Y||||||||||||||Y||
62432.0|12CF4661CD7CEFE6E043814FD881EFE6|2.0|20001201000000|20011130000000|8823.0|||R01 DC00095-30(Rev.)||20010213000000|312898.0|0.0|0.0|08R1DC00095I|20010227000000|N||6769.0|2054.0||20010217000000|20010322000000|E|A||G|12615||Gail Hamilton|3014020909|Cutaneous Pattern Perception|C|Y||||||||||||||Y||
62487.0|12CF4661CD7DEFE6E043814FD881EFE6|2.0|20010201000000|20030131000000|116424.0|||KK0001 Mod 4||20010228000000|85485.0|149808.0|0.0||20020322000000|Y||79543.0|36881.0||20010228000000|20010322000000|C|A||NPT|51651|12851|||Perceiving Groups as Entities|C|Y||||||||||||||Y||
62502.0|12CF4661CD86EFE6E043814FD881EFE6|2.0|20010501000000|20020430000000|71136.0|||R01 HD37819-03||20010630000000|73423.0|0.0|0.0|08R1HD37819A|20010709000000|N||47742.0|23394.0||20010427000000|20010802000000|C|A||G|12636||||Early Number Development: A Domain General Approach|C|Y||||||||||||||Y||
62506.0|12CF4661CDA4EFE6E043814FD881EFE6|2.0|20011001000000|20050930000000|330910.0|||REC-0125287||20011001000000|0.0|0.0|0.0|000000125287|20040408000000|N||229104.0|101806.0||20011003000000|20011213000000|N|A||G|18500||Ramona Lauda|7032928218|ROLE: Facilitating the Understanding of Complex Adaptive Systems Through Computer Simulations|C|Y||||||||||||||Y||
62660.0|12CF4661CD8AEFE6E043814FD881EFE6|2.0|20010601000000|20020531000000|72515.0|||R03 DC04259-02||20010731000000|0.0|0.0|0.0|08R3DC04259A|20010912000000|N||50000.0|22515.0||20010515000000|20010912000000|C|A||G|12615||||Phonotactic Information in Speech Production|C|Y||||||||||||||Y||
62667.0|12CF4661CD83EFE6E043814FD881EFE6|2.0|20000301000000|20020228000000|31512.0|||4-63573-00-180 Amend 1||20010323000000|0.0|0.0|0.0||20040825000000|Y||21149.0|10363.0||20010410000000|20010420000000|C|A||NPT|51922|12500|||Novelty, Dopamine and Response to Amphetamine|C|Y||||||||||||||Y||
62719.0|12CF4661CD90EFE6E043814FD881EFE6|2.0|20010601000000|20020531000000|107634.0|||R01 MH60200-03||20010709000000|111098.0|0.0|0.0|08R1MH60200A|20020530000000|N||73668.0|33966.0||20010523000000|20010912000000|C|A||G|12851||||Cross-Linguistic Study of Nominal Category Formation|C|Y||||||||||||||Y||
62728.0|12CF4661CD8BEFE6E043814FD881EFE6|2.0|20010601000000|20020531000000|318922.0|||R37 AA12502-02||20010601000000|310947.0|277260.0|281029.0|08R1AA12502A|20010515000000|N||297412.0|21510.0||20010515000000|20010802000000|C|A||G|12852||||Adolescent Alcohol Use: A Twin-Study Perspective|C|Y||||||||||||||Y||
62732.0|12CF4661CD8FEFE6E043814FD881EFE6|2.0|20010601000000|20020531000000|212722.0|||R01 MH28355-25||20010712000000|215519.0|0.0|0.0|08R1MH28355G|20020530000000|N||154128.0|58594.0||20010523000000|20010912000000|C|A||G|12851||||Ontogeny of Control and Organization of Behavior|C|Y||||||||||||||Y||
63054.0|12CF4661CD93EFE6E043814FD881EFE6|2.0|20010626000000|20020429000000|21200.0|||F31 MH12614-02||20010626000000|0.0|0.0|0.0|08F1MH12614A|20020531000000|N||21200.0|0.0||20010530000000|20010802000000|C|A||G|12851||||The Role of Input in Dimensional Adjective Acquisition|C|Y||||||||||||||Y||
63064.0|12CF4661CD94EFE6E043814FD881EFE6|2.0|20010514000000|20011201000000|30000.0|||||20010606000000|0.0|0.0|0.0||20010619000000|N||20134.0|9866.0||20010606000000|20010802000000|N|A||N|54031||Annie Sorensen|Sweden|Space Perception and Visual Guidance of Reaching in Virtual Environments|C|Y||||||||||||||Y||
63073.0|12CF4661CD92EFE6E043814FD881EFE6|2.0|20010601000000|20020531000000|69822.0|||R01 MH56871-03||20010629000000|71917.0|0.0|0.0|08R1MH56871A|20010710000000|N||48291.0|21531.0||20010529000000|20010802000000|C|A||G|12851||||Interactions Between Perceptual and Conceptual Learning|C|Y||||||||||||||Y||
63075.0|12CF4661CD87EFE6E043814FD881EFE6|2.0|20000615000000|20020531000000|81825.0|||BCS-9910720-001||20010504000000|77296.0|80388.0|0.0|000009910720|20010504000000|N||58872.0|22953.0||20010504000000|20010709000000|C|A||G|18500||||Attention in Associative Learning|C|Y||||||||||||||Y||
63114.0|12CF4661CDA1EFE6E043814FD881EFE6|2.0|20010920000000|20030919000000|262573.0|||NMA201-01-C-0034||20010928000000|0.0|0.0|0.0||20020809000000|N||206984.0|55589.0||20010910000000|20011119000000|N|A||C|53960||Karen Eichelberger|3012277830|Cortical Architectures for Pattern Recognition|C|Y||||||||||||||Y||
63119.0|12CF4661CD89EFE6E043814FD881EFE6|2.0|19991001000000|20000930000000|17765.0|||Amend 1||20010514000000|0.0|0.0|0.0||20010706000000|Y||13624.0|4141.0||20010514000000|20010709000000|E|A||OPT|53419|19500|||Advanced Animal Habitat-Centrifuge|C|Y||||||||||||||Y||
63183.0|12CF4661CD8DEFE6E043814FD881EFE6|2.0|20010701000000|20020630000000|129536.0|||||20010817000000|0.0|0.0|0.0||20010817000000|Y||86937.0|42599.0||20010518000000|20011015000000|N|A||OPT|54040|12500|||A Modular Neuropsychological Test Battery: Midwest Normative Data Collection|C|Y||||||||||||||Y||
63210.0|12CF4661CD9CEFE6E043814FD881EFE6|2.0|20010401000000|20020331000000|44619.0|||R01 MH62013-01A1||20010717000000|0.0|0.0|0.0|08R1MH62013A|20010912000000|N||29946.0|14673.0||20010725000000|20010912000000|E|A||G|12851||||Research Supplement for Underrepresented Minorities|C|Y||||||||||||||Y||
63228.0|12CF4661CD8EEFE6E043814FD881EFE6|2.0|20000401000000|20020331000000|65000.0|||IBN 9817175 002||20010518000000|0.0|0.0|0.0|000009817175|20010518000000|N||43624.0|21376.0||20010518000000|20010709000000|C|A||G|18500||||Search For Modes and Repertoires in Traditional Parlovian Paradigms|C|Y||||||||||||||Y||
63271.0|12CF4661CD9BEFE6E043814FD881EFE6|2.0|20010801000000|20020731000000|166850.0|||R01 MH57024-04||20010810000000|157228.0|0.0|0.0|08R1MH57024A|20010810000000|N||111980.0|54870.0||20010723000000|20011015000000|C|A||G|12851||||How Chronic Conduct Problems Develop|C|Y||||||||||||||Y||
63333.0|12CF4661CDA3EFE6E043814FD881EFE6|2.0|20010801000000|20020731000000|148397.0|||R01 HD28675-08||20011001000000|149279.0|149279.0|149279.0|08R1HD28675C|20011001000000|N||112500.0|35897.0||20010725000000|20011213000000|C|A||G|12636||||Shape Bias In Children's Word Learning|C|Y||||||||||||||Y||
63346.0|12CF4661CDB2EFE6E043814FD881EFE6|2.0|20020501000000|20030131000000|260750.0|||R01 AA13650-01||20020501000000|260750.0|260750.0|260750.0|08R1AA13650A|20020624000000|N||175000.0|85750.0||20020410000000|20020625000000|N|A||G|12852||||Behavioral Disinhibition in Early-onset Alcoholism|C|Y||||||||||||||Y||
63387.0|12CF4661CD9AEFE6E043814FD881EFE6|2.0|20010801000000|20020731000000|40196.0|||F32 AA05591-02||20011206000000|0.0|0.0|0.0|08F2AA05591A|20020530000000|N||40196.0|0.0||20010723000000|20020124000000|C|A||G|12852||||The Effects of Ethanol on the Developing Cerebellum|C|Y||||||||||||||Y||
63415.0|12CF4661CDBDEFE6E043814FD881EFE6|2.0|20020615000000|20040531000000|125741.0|||RSP#01D307||20020826000000|0.0|0.0|0.0||20020920000000|Y||99776.0|25965.0||20020425000000|20020925000000|N|A||NPT|52034|18500|||The Mind Project Online Curriculum in the Cognitive and Learning Sciences|A|Y||||||||||||||Y||
63565.0|12CF4661CD9FEFE6E043814FD881EFE6|2.0|20010901000000|20020831000000|141845.0|||R01 MH48494-11||20010901000000|146100.0|0.0|0.0|08R1MH48494C|20020530000000|N||95198.0|46647.0||20010821000000|20011119000000|C|A||G|12851||||Perceptual Classification, Learning and Memory|C|Y||||||||||||||Y||
63598.0|12CF4661CDA0EFE6E043814FD881EFE6|2.0|20010901000000|20030831000000|282065.0|||R01 DA13555-20||20010901000000|0.0|0.0|0.0|08R1DA13555A|20020612000000|N||207904.0|74161.0||20010824000000|20011119000000|C|A||G|12853||||Social Psychology Factors in Teen and Adult Smoking|C|Y||||||||||||||Y||
63685.0|12CF4661CDB8EFE6E043814FD881EFE6|2.0|20020501000000|20030430000000|332782.0|||R01 MH12717-33||20020501000000|295696.0|295581.0|295460.0|08R1MH12717H|20021030000000|N||225000.0|107782.0||20020419000000|20020625000000|R|A||G|12851||JUNE WALKER|3014433484|Information Processing, Search, and Retrieval|C|Y||||||||||||||Y||
63695.0|12CF4661CDB3EFE6E043814FD881EFE6|2.0|20020415000000|20030331000000|508885.0|||R37 HD22830-17||20020416000000|494743.0|509587.0|524872.0|08R7HD22830E|20020416000000|N||354078.0|154807.0||20020416000000|20020522000000|R|A||G|12636||||Dynamic Factors in the Development of Motor Skills|C|Y||||||||||||||Y||
63767.0|12CF4661CDB1EFE6E043814FD881EFE6|2.0|20020401000000|20050331000000|76935.0|||BCS-0130512||20020403000000|0.0|0.0|0.0|000000130512|20031219000000|N||51634.0|25301.0||20020403000000|20020522000000|R|A||G|18500||||Models for Classificaion and Memory|C|Y||||||||||||||Y||
63856.0|12CF4661CD9DEFE6E043814FD881EFE6|2.0|20010701000000|20020630000000|161896.0|||||20010725000000|0.0|0.0|0.0||20020530000000|N||161896.0|0.0||20010730000000|20010912000000|C|A||N|53143||||Animal Behavior Society Central Office|F|Y||||||||||||||Y||
63923.0|12CF4661CDBEEFE6E043814FD881EFE6|2.0|20020701000000|20040630000000|30000.0|||||20020701000000|0.0|0.0|0.0||20020521000000|N||30000.0|0.0||20020513000000|20020906000000|N|A||N|52084||||Examination of Neural Timing Circuits in Schizophrenia Using EBC Methodology|C|Y||||||||||||||Y||
64180.0|12CF4661CDC8EFE6E043814FD881EFE6|2.0|20020501000000|20030430000000|92517.0|||11520-01-412009880||20020723000000|0.0|0.0|0.0||20020726000000|Y||66215.0|26302.0||20020725000000|20020906000000|N|A||NPT|52034|18500|||Real-time Animal Telemetry|C|Y||||||||||||||Y||
64341.0|12CF4661CDA2EFE6E043814FD881EFE6|2.0|20011001000000|20020930000000|437787.0|||ALBERTS||20010924000000|0.0|0.0|0.0||20021024000000|Y||335726.0|102061.0||20010924000000|20011119000000|C|A||NPT|53419|19500|||Advanced Animal Habitat-Centrifuge|C|Y||||||||||||||Y||
64344.0|12CF4661CDA6EFE6E043814FD881EFE6|2.0|20011201000000|20021130000000|312898.0|||R01 DC00095-31||20011205000000|0.0|0.0|0.0|08R1DC00095I|20021204000000|N||240264.0|72634.0||20011128000000|20020124000000|C|A||G|12615||||Cutaneous Pattern Perception|C|Y||||||||||||||Y||
64425.0|12CF4661CDA7EFE6E043814FD881EFE6|2.0|20011201000000|20021130000000|502298.0|||R01 DC00111-26||20011201000000|517217.0|532583.0|0.0|08R1DC00111G|20011130000000|N||341532.0|160766.0||20011128000000|20020124000000|C|A||G|12615||||Speech Perception and Spoken Word Recognition|C|Y||||||||||||||Y||
64811.0|12CF4661CDA8EFE6E043814FD881EFE6|2.0|20020115000000|20021231000000|121157.0|||R01 DA02451-19||20020115000000|124792.0|0.0|0.0|08R1DA02451E|20020107000000|N||81806.0|39351.0||20011214000000|20020311000000|C|A||G|12853||||Neuropharmacology of Drugs of Abuse--Amphetamine|C|Y||||||||||||||Y||
64874.0|12CF4661CDAAEFE6E043814FD881EFE6|2.0|20020201000000|20030131000000|131239.0|||K05 DA00492-03||20020201000000|131239.0|131239.0|0.0|08K5DA00492A|20020128000000|N||121518.0|9721.0||20020128000000|20020411000000|C|A||G|12853||||The Social Psychology of Group Perception and Smoking|C|Y||||||||||||||Y||
65025.0|12CF4661CDB5EFE6E043814FD881EFE6|2.0|20020501000000|20030430000000|284431.0|||T32 HD07475-08||20020510000000|270164.0|260729.0|0.0|08T2HD07475B|20021003000000|N||266212.0|18219.0||20020419000000|20020625000000|C|A||G|12636||||Training Program in Integrative Development Process|C|Y||||||||||||||Y||
65140.0|12CF4661CDA9EFE6E043814FD881EFE6|2.0|20010701000000|20020630000000|40000.0|||60-02-HO-0203||20020111000000|0.0|0.0|0.0||20020529000000|N||40000.0|0.0||20020111000000|20020311000000|N|A||N|40200||||A Program Evaluation of the Amethyst House Addictions Treatment Center|F|Y||||||||||||||Y||
65309.0|12CF4661CDABEFE6E043814FD881EFE6|2.0|20010928000000|20020831000000|56000.0|||SUB NO. 5-72221||20020128000000|0.0|0.0|0.0||20020530000000|Y||37584.0|18416.0||20020130000000|20020311000000|N|A||NPT|54017|12500|||Electrophysiology of Limbic Circuits in an Animal Model of Intense Alcohol Craving|C|Y||||||||||||||Y||
65392.0|12CF4661CDAEEFE6E043814FD881EFE6|2.0|20020401000000|20040331000000|179158.0|||R01 NS37348-04||20020401000000|0.0|0.0|0.0|08R1NS37348A|20030130000000|N||121496.0|57662.0||20020325000000|20020522000000|C|A||G|12658||||Mechanisms of Plasticity in the Adult Primate Brain|C|Y||||||||||||||Y||
65490.0|12CF4661CDCEEFE6E043814FD881EFE6|2.0|20020901000000|20030831000000|147829.0|||R21 DA15647-01||20020903000000|147696.0|0.0|0.0|08R1DA15647A|20020903000000|N||100000.0|47829.0||20020903000000|20021108000000|N|A||G|12853||||Neuro-Robotic Models of Learning and Addiction|C|Y||||||||||||||Y||
65493.0|12CF4661CDADEFE6E043814FD881EFE6|2.0|20020401000000|20030331000000|326368.0|||R01 MH62013-02||20020401000000|236307.0|220932.0|220803.0|08R1MH62013A|20020322000000|N||220602.0|105766.0||20020322000000|20020522000000|C|A||G|12851||||Cerebellar Neural Networks and Eyeblink Conditioning|C|Y||||||||||||||Y||
65494.0|12CF4661CDD0EFE6E043814FD881EFE6|2.0|20020801000000|20040229000000|51529.0|||||20021009000000|0.0|0.0|0.0||20031213000000|N||51529.0|0.0||20021009000000|20021121000000|R|A||N|50971||||Ascorbate Function in the Striatum of HD Mice|C|Y||||||||||||||Y||
65530.0|12CF4661CDBBEFE6E043814FD881EFE6|2.0|20020701000000|20030630000000|492440.0|||T32 DC00012-24||20020717000000|492440.0|0.0|0.0|08T2DC00012E|20020717000000|N||461215.0|31225.0||20020425000000|20020906000000|C|A||G|12615||||Training in Speech, Hearing, and Sensory Communication|C|Y||||||||||||||Y||
65588.0|12CF4661CDB0EFE6E043814FD881EFE6|2.0|20020401000000|20030331000000|216156.0|||R01 DA14119-02||20020401000000|223500.0|223500.0|0.0|08R1DA14119A|20020402000000|N||150000.0|66156.0||20020402000000|20020522000000|C|A||G|12853||||Cognitive Modeling of Risky Decisions in Substance Users|C|Y||||||||||||||Y||
65698.0|12CF4661CDB4EFE6E043814FD881EFE6|2.0|20010925000000|20020831000000|25542.0|||4-71591-01-360||20020418000000|0.0|0.0|0.0||20020418000000|Y||17142.0|8400.0||20020418000000|20020522000000|R|A||NPT|51922|12853|||Drug Abuse Prevention: A Lifecourse Perspectives IV|C|Y||||||||||||||Y||
65905.0|12CF4661CDAFEFE6E043814FD881EFE6|2.0|20020501000000|20040120000000|73423.0|||R01 HD37819-04||20020501000000|0.0|0.0|0.0|08R1HD37819A|20040120000000|N||49277.0|24146.0||20020325000000|20020625000000|C|A||G|12636||||Early Number Development: A Domain General Approach|C|Y||||||||||||||Y||
65918.0|12CF4661CDD3EFE6E043814FD881EFE6|2.0|20021201000000|20031130000000|418971.0|||R01 DC000095-32||20021203000000|397241.0|473334.0|436864.0|08RDC000095J|20030127000000|N||303535.0|115436.0||20021204000000|20030121000000|R|A||G|12615||||Cutaneous Pattern Perception|C|Y||||||||||||||Y||
65942.0|12CF4661CDBCEFE6E043814FD881EFE6|2.0|20020701000000|20030930000000|58049.0|||T32 MH19879-10||20020701000000|0.0|0.0|0.0|08T2MH19879B|20030605000000|N||53749.0|4300.0||20020425000000|20020906000000|C|A||G|12851||||Modeling in Cognition|C|Y||||||||||||||Y||
65965.0|12CF4661CDBAEFE6E043814FD881EFE6|2.0|20020701000000|20030630000000|223205.0|||T32 MH17146-19||20020724000000|223205.0|0.0|0.0|08T2MH17146D|20020730000000|N||209906.0|13299.0||20020425000000|20020906000000|C|A||G|12851||||Research Training in Clinical Science|C|Y||||||||||||||Y||
65981.0|12CF4661CDACEFE6E043814FD881EFE6|2.0|19990501000000|20030131000000|85485.0|||KK0001^M5||20020429000000|0.0|0.0|0.0||20020429000000|Y||58821.0|26664.0||20020306000000|20020522000000|C|A||NPT|51651|12851|||Perceiving Groups as Entities|C|Y||||||||||||||Y||
66121.0|12CF4661CDC0EFE6E043814FD881EFE6|2.0|20020601000000|20040531000000|71917.0|||R01 MH56871-04||20020606000000|0.0|0.0|0.0|08R1MH56871A|20030226000000|N||49740.0|22177.0||20020520000000|20020723000000|C|A||G|12851||||Interactions Between Perceptual and Conceptual Learning|C|Y||||||||||||||Y||
66180.0|12CF4661CDC3EFE6E043814FD881EFE6|2.0|20020601000000|20030531000000|111098.0|||R01 MH60200-04||20020604000000|0.0|0.0|0.0|08R1MH60200A|20020605000000|N||76036.0|35062.0||20020521000000|20020723000000|C|A||G|12851||||A Crosslinguistic Study of Nominal Category Formation|C|Y||||||||||||||Y||
66202.0|12CF4661CDB7EFE6E043814FD881EFE6|2.0|20020508000000|20030507000000|26214.0|||F31 NS41747-02||20020516000000|0.0|0.0|0.0|08F1NS41747A|20020516000000|N||26214.0|0.0||20020419000000|20020625000000|C|A||G|12658||||Electrophysiology of the Rat Subthalamic Nucleus|C|Y||||||||||||||Y||
66266.0|12CF4661CDC2EFE6E043814FD881EFE6|2.0|20020601000000|20040531000000|215519.0|||R01 MH28355-26||20020621000000|0.0|0.0|0.0|08R1MH28355G|20030418000000|N||156551.0|58968.0||20020521000000|20020723000000|C|A||G|12851||||Ontogeny of Control and Organization of Behavior|C|Y||||||||||||||Y||
66374.0|12CF4661CDB9EFE6E043814FD881EFE6|2.0|20000615000000|20030531000000|77296.0|||BCS-9910720^AMENDMENT 002||20020422000000|0.0|0.0|0.0|000009910720|20020422000000|N||53441.0|23855.0||20020422000000|20020522000000|C|A||G|18500||||Attention in Associative Learning|C|Y||||||||||||||Y||
66384.0|12CF4661CDB6EFE6E043814FD881EFE6|2.0|19990401000000|20040331000000|65000.0|||IBN-9817175^AMENDMENT 003||20020419000000|0.0|0.0|0.0|000009817175|20030314000000|N||43625.0|21375.0||20020419000000|20020522000000|C|A||G|18500||||Search Modes and Repertoires in Traditional Pavlovian Paradigms|C|Y||||||||||||||Y||
66449.0|12CF4661CDC1EFE6E043814FD881EFE6|2.0|20020601000000|20030531000000|310947.0|||R37 AA12502-03||20020601000000|277260.0|281029.0|0.0|08R1AA12502A|20020531000000|N||265715.0|45232.0||20020520000000|20020723000000|C|A||G|12852||||Adolescent Alcohol Abuse: A Twin-Study Perspective|C|Y||||||||||||||Y||
66471.0|12CF4661CDC4EFE6E043814FD881EFE6|2.0|20020701000000|20030630000000|186250.0|||R01 MH62150-02||20020816000000|186250.0|0.0|0.0|08R1MH62150A|20020816000000|N||125000.0|61250.0||20020619000000|20020925000000|C|A||G|12851||||Visual Processing in Schizophrenia and SPD|C|Y||||||||||||||Y||
66520.0|12CF4661CDBFEFE6E043814FD881EFE6|2.0|20000301000000|20030228000000|32456.0|||4-63573-00-180^A2||20020502000000|0.0|0.0|0.0||20020517000000|Y||21783.0|10673.0||20020515000000|20020625000000|C|A||NPT|51922|12500|||Novelty, Dopamine and Response to Amphetamine|C|Y||||||||||||||Y||
66631.0|12CF4661CDC7EFE6E043814FD881EFE6|2.0|20020801000000|20030731000000|149279.0|||R01 HD28675-09||20020820000000|149279.0|149279.0|0.0|08R1HD28675C|20020821000000|N||112500.0|36779.0||20020723000000|20020925000000|C|A||G|12636||||Shape Bias in Children's Word Learning|C|Y||||||||||||||Y||
66689.0|12CF4661CDC9EFE6E043814FD881EFE6|2.0|20020801000000|20040331000000|157228.0|||R01 MH57024-05||20020815000000|0.0|0.0|0.0|08R1MH57024A|20040315000000|N||105522.0|51706.0||20020726000000|20020925000000|C|A||G|12851||||How Chronic Conduct Problems Develop|C|Y||||||||||||||Y||
66784.0|12CF4661CDCCEFE6E043814FD881EFE6|2.0|20020901000000|20030831000000|146100.0|||R01 MH48494-12||20020905000000|0.0|0.0|0.0|08R1MH48494C|20020905000000|N||98054.0|48046.0||20020820000000|20021108000000|C|A||G|12851||||Perceptual Classification Learning and Memory|C|Y||||||||||||||Y||
67069.0|12CF4661CDD7EFE6E043814FD881EFE6|2.0|20020901000000|20030831000000|66000.0|||5-72297||20030131000000|0.0|0.0|0.0||20030131000000|Y||44295.0|21705.0||20030131000000|20030224000000|R|A||NPT|54017|12852|||Electrophysiology of Limbic Circuits in an Animal Model of Intense Alcohol Craving|C|Y||||||||||||||Y||
67147.0|12CF4661CDD8EFE6E043814FD881EFE6|2.0|20030301000000|20040229000000|121294.0|||IBN-0234047||20030301000000|121294.0|121294.0|0.0|000000234047|20030205000000|N||96426.0|24868.0||20030205000000|20030422000000|R|A||G|18500||||The Role of Social Organization on Development and Learning|C|Y||||||||||||||Y||
67161.0|12CF4661CDC6EFE6E043814FD881EFE6|2.0|20020701000000|20030630000000|150232.0|||||20020717000000|0.0|0.0|0.0||20020717000000|N||150232.0|0.0||20020717000000|20020906000000|C|A||N|53143||||Animal Behavior Society Central Office|C|Y||||||||||||||Y||
67168.0|12CF4661CDE1EFE6E043814FD881EFE6|2.0|20030401000000|20040229000000|347271.0|||R01 MH057717-04A2||20030403000000|263044.0|265815.0|0.0|08RMH057717B|20030407000000|N||250000.0|97271.0||20030407000000|20030522000000|N|A||G|12851||||Perceptual Processes, Evidence and Configurality|C|Y||||||||||||||Y||
67287.0|12CF4661CDCAEFE6E043814FD881EFE6|2.0|20020801000000|20030731000000|185003.0|||R01 MH63993-02||20020831000000|154070.0|0.0|0.0|08R1MH63993A|20020906000000|N||150000.0|35003.0||20020730000000|20020925000000|C|A||G|12851||||Modeling Perception and Memory: Studies in Priming|C|Y||||||||||||||Y||
67421.0|12CF4661CDCBEFE6E043814FD881EFE6|2.0|20010701000000|20020831000000|7450.0|||||20020813000000|0.0|0.0|0.0||20020920000000|Y||5000.0|2450.0||20020813000000|20020925000000|E|A||OPT|54040|12500|||A Modular Neuropsychological Test Battery: Midwest Normative Data Collection|C|Y||||||||||||||Y||
67517.0|12CF4661CDCDEFE6E043814FD881EFE6|2.0|20010925000000|20020831000000|6063.0|||4-71591-01-360^A1||20020823000000|0.0|0.0|0.0||20020823000000|Y||4069.0|1994.0||20020823000000|20020925000000|E|A||NPT|51922|12853|||Drug Abuse Prevention: A Lifecourse Perspectives IV|C|Y||||||||||||||Y||
67528.0|12CF4661CDCFEFE6E043814FD881EFE6|2.0|19980901000000|20030831000000|23433.0|||IBN-9809883^A003||20020909000000|0.0|0.0|0.0|000009809883|20021105000000|N||18746.0|4687.0||20020910000000|20021108000000|E|A||G|18500||||Experiential Influences on Perceptual, Communicative and Neural Capacities|C|Y||||||||||||||Y||
67815.0|12CF4661CDF5EFE6E043814FD881EFE6|2.0|20030701000000|20040630000000|38970.0|||04-216||20040121000000|0.0|0.0|0.0||20040121000000|N||33887.0|5083.0||20030822000000|20040325000000|N|A||N|51954||||Key Transitions in Preschoolers' Number and Arithmetic Development: The Psychological Foundations of Mathematics Education|C|Y||||||||||||||Y||
67850.0|12CF4661CDD1EFE6E043814FD881EFE6|2.0|20021001000000|20031031000000|405018.0|||ALBERTS||20021023000000|0.0|0.0|0.0||20030930000000|Y||310597.0|94421.0||20021023000000|20021121000000|C|A||OPT|53419|19500|||Advanced Animal Habitat Centrifuge|C|Y||||||||||||||Y||
67877.0|12CF4661CDD2EFE6E043814FD881EFE6|2.0|20021201000000|20031130000000|517217.0|||R01 DC000111-27||20021201000000|532583.0|0.0|0.0|08R1DC00111G|20030115000000|N||351628.0|165589.0||20021119000000|20030121000000|C|A||G|12615||||Speech Perception and Spoken Word Recognition|C|Y||||||||||||||Y||
67912.0|12CF4661CDDEEFE6E043814FD881EFE6|2.0|20030701000000|20050630000000|75250.0|||R03 MH066149-01A1||20030701000000|0.0|0.0|0.0|08RMH066149A|20040616000000|N||50000.0|25250.0||20030324000000|20030903000000|N|A||G|12851||||ERPs in Schizophrenia and Alcohol Dependence|C|Y||||||||||||||Y||
68087.0|12CF4661CDF6EFE6E043814FD881EFE6|2.0|20030901000000|20040731000000|265653.0|||R01 MH048494-13||20030903000000|265390.0|265114.0|264825.0|08RMH048494D|20030903000000|N||180000.0|85653.0||20030903000000|20031215000000|R|A||G|12851||||Perceptual Classification, Learning, and Memory|C|Y||||||||||||||Y||
68152.0|12CF4661CDF2EFE6E043814FD881EFE6|2.0|20030901000000|20040531000000|223869.0|||R01 MH060200-05||20030926000000|223689.0|223689.0|223689.0|08RMH060200B|20030929000000|N||148750.0|75119.0||20030812000000|20031215000000|R|A||G|12851||||A Cross Linguistic Study of Nominal Category Formation|C|Y||||||||||||||Y||
68157.0|12CF4661CDF3EFE6E043814FD881EFE6|2.0|20030901000000|20040831000000|493961.0|||R01 DA013555-21||20030901000000|532967.0|534823.0|502194.0|08R1DA13555B|20040503000000|N||328213.0|165748.0||20030820000000|20031215000000|R|A||G|12853||||Social Psychological Factors in Teen and Adult Smoking|C|Y||||||||||||||Y||
68209.0|12CF4661CDD4EFE6E043814FD881EFE6|2.0|20030101000000|20041231000000|124792.0|||R01 DA002451-20||20030116000000|0.0|0.0|0.0|08R1DA02451E|20041102000000|N||84260.0|40532.0||20021205000000|20030224000000|C|A||G|12853||||Neuropharmocology of Drugs of Abuse--Amphetamine|C|Y||||||||||||||Y||
