univ_fiscal_yr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fin_balance_typ_cd|fin_obj_typ_cd|univ_fiscal_prd_cd|fdoc_typ_cd|fs_origin_cd|fdoc_nbr|trn_entr_seq_nbr|trn_ldgr_entr_desc|trn_ldgr_entr_amt|trn_debit_crdt_cd|transaction_dt|org_doc_nbr|project_cd|org_reference_id|fdoc_ref_typ_cd|fs_ref_origin_cd|fdoc_ref_nbr|fdoc_reversal_dt|trn_encum_updt_cd|trn_post_dt|timestamp|
2009.0|BL|4631501|-----|4776|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|15631.21|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|4776|---|CB|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|9250.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|4802|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|164.55|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|4910|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|4638.32|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|4938|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|5234.39|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|4938|---|CB|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|20526.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5000|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|45524.75|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5000|---|CB|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|25949.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5007|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|931.87|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5025|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|3.2|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5027|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|866.68|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5055|---|CB|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|49340.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5200|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|5861.45|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5215|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|2908.33|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5400|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|9130.61|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5500|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|578533.66|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5500|---|CB|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|619381.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5600|---|CB|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|211188.36| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5610|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|1053.54|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5625|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|52351.63|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5760|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|51670.61|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5771|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|6033.72|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5772|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|48719.96|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|5773|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|3240.97|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|6000|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|1359.11|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|6100|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|12748.63|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|6100|---|CB|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|36826.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|6200|---|AC|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|836.79|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7000|---|CB|EE|CB|ACLO|02|AC4631501|1.0|Description Hidden|1500.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7015|---|AC|EE|CB|ACLO|02|AC4631501|1.0|Description Hidden|26562.08|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7015|---|CB|EE|CB|ACLO|02|AC4631501|1.0|Description Hidden|1500.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7016|---|AC|EE|CB|ACLO|02|AC4631501|1.0|Description Hidden|4014.45|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7030|---|AC|EE|CB|ACLO|02|AC4631501|1.0|Description Hidden|8376.3|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7030|---|CB|EE|CB|ACLO|02|AC4631501|1.0|Description Hidden|116430.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7035|---|AC|EE|CB|ACLO|02|AC4631501|1.0|Description Hidden|72596.08|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7035|---|CB|EE|CB|ACLO|02|AC4631501|1.0|Description Hidden|1500.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631501|-----|7900|---|CB|EX|CB|ACLO|02|AC4631501|1.0|Description Hidden|-149356.98| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|1133|---|AC|IN|CB|ACLO|02|AC4631502|1.0|Description Hidden|73659.98|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|1133|---|CB|IN|CB|ACLO|02|AC4631502|1.0|Description Hidden|73659.98| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|2000|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|35416.61|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|2000|---|CB|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|51003.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|4010|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|112.17|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|4055|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|38.62|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|4061|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|1360.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|4300|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|7.59|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|5000|---|CB|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|2380.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|5027|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|14.25|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|5500|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|24553.28|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|5500|---|CB|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|34664.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|5600|---|CB|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|13906.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|5625|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|3206.44|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|5760|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|2606.61|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|5772|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|3842.68|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|6000|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|426.48|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|6100|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|1350.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|6100|---|CB|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|2040.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|6200|---|AC|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|1578.21|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631502|-----|7900|---|CB|EX|CB|ACLO|02|AC4631502|1.0|Description Hidden|-30333.02| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|1133|---|AC|IN|CB|ACLO|02|AC4631503|1.0|Description Hidden|37140.32|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|1133|---|CB|IN|CB|ACLO|02|AC4631503|1.0|Description Hidden|37140.32| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|2000|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|8376.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|2010|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|8258.41|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|2320|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|10800.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|2388|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|10700.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|3000|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|1368.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|3000|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|1650.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|3500|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|399.75|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4010|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|75.55|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4035|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|200.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4061|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|530.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4061|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|500.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4110|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|314.74|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4110|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|300.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4115|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|65.4|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4166|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|79.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|4300|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|6.72|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5000|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|349.23|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5007|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|48.75|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5027|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|27.5|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5500|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|12380.11|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5500|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|12380.11| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5600|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|1554.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5610|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|362.8|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5625|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|748.21|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5700|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|616.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|5760|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|708.49|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|6100|---|AC|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|717.66|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|6100|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|1000.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631503|-----|7900|---|CB|EX|CB|ACLO|02|AC4631503|1.0|Description Hidden|-235.79| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|1133|---|AC|IN|CB|ACLO|02|AC4631504|1.0|Description Hidden|253589.0|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|1133|---|CB|IN|CB|ACLO|02|AC4631504|1.0|Description Hidden|253589.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|2000|---|CB|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|72100.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|2010|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|42279.9|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|2388|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|1500.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|3000|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|16531.66|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|3500|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|6666.5|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|3800|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|1124.73|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|3801|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|5.4|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4010|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|321.76|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4035|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|2475.51|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4035|---|CB|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|2974.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4055|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|146.73|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4061|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|4655.58|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4074|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|25000.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4074|---|CB|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|25000.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4075|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|59523.18|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4075|---|CB|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|74867.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4089|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|860.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4110|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|863.46|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4115|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|615.55|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4166|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|301.92|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4300|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|489.73|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4301|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|104.8|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4303|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|31.34|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4308|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|932.72|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4520|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|1500.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4581|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|110.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4616|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|793.42|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4700|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|267.77|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|4938|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|1547.49|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5000|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|345.49|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5007|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|406.78|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5025|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|70.99|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5027|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|454.19|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5028|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|6.95|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5039|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|80.72|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5055|---|CB|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|7331.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5200|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|1025.02|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5215|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|685.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5500|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|61333.19|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5500|---|CB|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|59574.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5600|---|CB|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|8428.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5625|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|3299.31|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|5760|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|4170.85|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|6100|---|AC|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|2995.35|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|6100|---|CB|EX|CB|ACLO|02|AC4631504|1.0|Description Hidden|3315.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|7015|---|AC|EE|CB|ACLO|02|AC4631504|1.0|Description Hidden|1199.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|7030|---|AC|EE|CB|ACLO|02|AC4631504|1.0|Description Hidden|4115.43|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631504|-----|7035|---|AC|EE|CB|ACLO|02|AC4631504|1.0|Description Hidden|4751.58|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|1133|---|AC|IN|CB|ACLO|02|AC4631505|1.0|Description Hidden|31200.0|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|1133|---|CB|IN|CB|ACLO|02|AC4631505|1.0|Description Hidden|31200.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|4035|---|AC|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|14.98|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|4110|---|AC|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|100.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|4616|---|AC|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|87.5|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|5000|---|AC|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|8.75|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|5000|---|CB|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|3000.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|5199|---|AC|TE|CB|ACLO|02|AC4631505|1.0|Description Hidden|373.84|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|5610|---|AC|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|521.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|5821|---|AC|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|28200.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|5821|---|CB|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|28200.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631505|-----|6100|---|AC|EX|CB|ACLO|02|AC4631505|1.0|Description Hidden|1893.93|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631506|-----|1133|---|AC|IN|CB|ACLO|02|AC4631506|1.0|Description Hidden|2007010.98|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631506|-----|1133|---|CB|IN|CB|ACLO|02|AC4631506|1.0|Description Hidden|2007010.98| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631506|-----|2000|---|AC|EX|CB|ACLO|02|AC4631506|1.0|Description Hidden|104110.25|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631506|-----|2000|---|CB|EX|CB|ACLO|02|AC4631506|1.0|Description Hidden|572245.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631506|-----|2008|---|AC|EX|CB|ACLO|02|AC4631506|1.0|Description Hidden|229049.06|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631506|-----|2008|---|CB|EX|CB|ACLO|02|AC4631506|1.0|Description Hidden|431684.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4631506|-----|2010|---|AC|EX|CB|ACLO|02|AC4631506|1.0|Description Hidden|214080.17|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
