univ_fiscal_yr|fin_coa_cd|account_nbr|org_level_cd|obj_id|ver_nbr|org_fin_coa_cd|org_cd|
2010.0|BL|0211908|4.0|19CAA330-84BB-6F3F-CCDC-AAED6CF4DCAE|2.0|IU|UNIV|
2010.0|BL|0211909|1.0|992221CD-B44D-201A-18B1-1BCDED649DE5|2.0|BL|PSY|
2010.0|BL|0211909|2.0|9DAE15C8-73AA-CE48-A8DD-5FE0890C68FB|2.0|BL|ARSC|
2010.0|BL|0211909|3.0|AEF70770-8804-B8BA-F87A-CBAEC6D8F29B|2.0|BL|BL|
2010.0|BL|0211909|4.0|98AEF4CB-8189-5A7F-C532-10D483D75A0F|2.0|IU|UNIV|
2010.0|BL|1031400|1.0|C7353C8E-97BA-C175-76C5-FBDA64563221|2.0|BL|PSY|
2010.0|BL|1031400|2.0|DB6003BA-9BD3-466D-98B6-6E5DE1900A95|2.0|BL|ARSC|
2010.0|BL|1031400|3.0|52EC620D-0B9D-C77E-8C68-7DF16A4B8C79|2.0|BL|BL|
2010.0|BL|1031400|4.0|9682222B-36AD-9FA5-02D1-E79A147882DE|2.0|IU|UNIV|
2010.0|BL|2231401|1.0|78CFDE7A-0CBA-8185-5B0A-D1BDB95AEE71|2.0|BL|PSY|
2010.0|BL|2231401|2.0|041ACB3D-4057-A5B1-3BCB-1BBCCAAB1F33|2.0|BL|ARSC|
2010.0|BL|2231401|3.0|C92E180E-D522-462D-CAF8-C279BC2784BA|2.0|BL|BL|
2010.0|BL|2231401|4.0|247D315D-69C6-5BD8-350B-AFA036E67AC0|2.0|IU|UNIV|
2010.0|BL|2231402|1.0|53DF17FE-D54F-DABE-F681-E9125D8045A5|2.0|BL|PSY|
2010.0|BL|2231402|2.0|8A18D6A2-13AF-7C65-1A74-7D3C7EF03540|2.0|BL|ARSC|
2010.0|BL|2231402|3.0|52D6ECA6-7DD8-276A-293F-B6C6AFD9DF54|2.0|BL|BL|
2010.0|BL|2231402|4.0|82972E90-1638-1211-B301-04F1FC9BD88D|2.0|IU|UNIV|
2010.0|BL|2231406|1.0|85B30A99-D7D5-DC04-A9AC-35A755C53A9A|2.0|BL|PSY|
2010.0|BL|2231406|2.0|D5A3A468-6F71-7EAE-3623-0CC90854753D|2.0|BL|ARSC|
2010.0|BL|2231406|3.0|96B560CD-3C59-2E92-1B7B-9F0E495968E5|2.0|BL|BL|
2010.0|BL|2231406|4.0|6298477C-1820-0C40-2061-F95AE393A83C|2.0|IU|UNIV|
2010.0|BL|2231409|1.0|225F84B1-8BC6-03B5-CABF-082AE568EF68|2.0|BL|PSY|
2010.0|BL|2231409|2.0|154C19A9-A281-D653-0EF3-BBE4C826F8D4|2.0|BL|ARSC|
2010.0|BL|2231409|3.0|DB091079-8EAC-01ED-8D86-5497AA1CCA3A|2.0|BL|BL|
2010.0|BL|2231409|4.0|FCFA2F6C-7A65-138D-FE20-8D9D6BC381D4|2.0|IU|UNIV|
2010.0|BL|2231411|1.0|BD00A72D-A7BF-DFDB-3FCF-32BFF84D18D2|2.0|BL|PSY|
2010.0|BL|2231411|2.0|05AFD80D-F9EC-1103-C312-B34ACC6A7305|2.0|BL|ARSC|
2010.0|BL|2231411|3.0|DFD05A92-EFFF-3FCE-0670-19F0D12304FA|2.0|BL|BL|
2010.0|BL|2231411|4.0|50F7A5CF-BD44-1899-DF58-A5D52B7320CA|2.0|IU|UNIV|
2010.0|BL|2231416|1.0|289B82BC-7261-F54C-6C58-1DF0C6649B00|2.0|BL|PSY|
2010.0|BL|2231416|2.0|6E07020D-AED1-00F0-970E-66811125047D|2.0|BL|ARSC|
2010.0|BL|2231416|3.0|C955E784-CD54-1D79-C53A-F1FB6ECAE000|2.0|BL|BL|
2010.0|BL|2231416|4.0|DF237276-FB54-A4FD-B3EA-FE7D6BBC0386|2.0|IU|UNIV|
2010.0|BL|2231419|1.0|4DFF1F05-C31C-0DBC-B593-50A0CC652AE8|2.0|BL|PSY|
2010.0|BL|2231419|2.0|D2BEE906-E148-B281-1273-2F3658D1EF51|2.0|BL|ARSC|
2010.0|BL|2231419|3.0|2DB87392-74B3-EDD1-0D25-AA0B82EFF686|2.0|BL|BL|
2010.0|BL|2231419|4.0|97D3C111-5755-2A48-AEBF-AAB1346BD21A|2.0|IU|UNIV|
2010.0|BL|2231423|1.0|7B1E745E-01F0-7EDA-85A0-46743A51E0A5|2.0|BL|PSY|
2010.0|BL|2231423|2.0|0070CF46-4DEF-1BD8-EA5A-65781E7B04B5|2.0|BL|ARSC|
2010.0|BL|2231423|3.0|0096E9B4-BAF3-A1B9-A6BA-D333AE77D2CC|2.0|BL|BL|
2010.0|BL|2231423|4.0|3F4CA1FC-94FA-058F-B8BD-ED3FB49CB50E|2.0|IU|UNIV|
2010.0|BL|2231433|1.0|66FEC196-44D6-667B-99DC-DAFC56F41B03|2.0|BL|PSY|
2010.0|BL|2231433|2.0|C4A272CF-9444-8604-98C1-8A237A25E513|2.0|BL|ARSC|
2010.0|BL|2231433|3.0|67DABFD1-9854-4C30-8052-FEC1F7ABF9DF|2.0|BL|BL|
2010.0|BL|2231433|4.0|F531624A-AF70-3934-6DAB-298E7CB770B8|2.0|IU|UNIV|
2010.0|BL|2231445|1.0|44843451-C5F2-CDDC-E483-1CC9EC7F5D26|2.0|BL|PSY|
2010.0|BL|2231445|2.0|9580DF18-1EE3-DE60-A4B1-236D39EE8950|2.0|BL|ARSC|
2010.0|BL|2231445|3.0|04449AEF-C110-2F2C-4541-65E5A3895C9B|2.0|BL|BL|
2010.0|BL|2231445|4.0|21492AAE-AB7C-B32E-B148-47C00EC945FA|2.0|IU|UNIV|
2010.0|BL|2231447|1.0|904DCF3F-6994-6832-F967-A81C4087464C|2.0|BL|PSY|
2010.0|BL|2231447|2.0|DD7259A9-14E8-2AA6-03CE-2CD6C5CB97EC|2.0|BL|ARSC|
2010.0|BL|2231447|3.0|0A9D80B1-59FE-EA41-36CB-699F099398AA|2.0|BL|BL|
2010.0|BL|2231447|4.0|31EBF36A-162E-6DB1-63C9-183C9810546D|2.0|IU|UNIV|
2010.0|BL|2231453|1.0|96AC68B3-7AC3-2DB2-6B80-5425CCCEF042|2.0|BL|PSY|
2010.0|BL|2231453|2.0|479E3CA8-A915-E987-4A19-0ED596F32F09|2.0|BL|ARSC|
2010.0|BL|2231453|3.0|E934D686-C049-BDC8-D62C-69182F25FDC2|2.0|BL|BL|
2010.0|BL|2231453|4.0|D5397D6A-B9FB-FE7B-9308-8BB308192B42|2.0|IU|UNIV|
2010.0|BL|2231458|1.0|C905956E-C37F-BB39-53A0-CAB93F5E5EA1|2.0|BL|PSY|
2010.0|BL|2231458|2.0|3B69F6CA-D2CE-0418-C6B6-970B67B8D558|2.0|BL|ARSC|
2010.0|BL|2231458|3.0|29771318-97C5-4A43-51C8-E7B540316F5A|2.0|BL|BL|
2010.0|BL|2231458|4.0|7BBE73D8-F88F-7FA3-3B5F-056C522EFC8B|2.0|IU|UNIV|
2010.0|BL|2231459|1.0|282755F7-1999-2FAB-EDAE-59E961548A40|2.0|BL|PSY|
2010.0|BL|2231459|2.0|F2F9C22E-DD85-64D4-CDAE-C400ED9CE732|2.0|BL|ARSC|
2010.0|BL|2231459|3.0|6CB49F86-8253-6D76-AB13-2D96D1AC24E6|2.0|BL|BL|
2010.0|BL|2231459|4.0|205A0BCC-F9E9-C6CC-FE5C-103E585C5356|2.0|IU|UNIV|
2010.0|BL|2231466|1.0|327DAB9F-D3FD-FAB0-408C-F7CB502EE9E8|2.0|BL|PSY|
2010.0|BL|2231466|2.0|64F14E5F-FE0A-91A0-6BC2-2E7AB7E458E0|2.0|BL|ARSC|
2010.0|BL|2231466|3.0|0D0843EB-A96B-DEE8-CF38-CC8B1A6559D1|2.0|BL|BL|
2010.0|BL|2231466|4.0|E2FC8E24-9E54-D02A-016C-9D7D668D9513|2.0|IU|UNIV|
2010.0|BL|2231473|1.0|96C073F6-D3BD-6847-9502-5E8EA7BBC04B|2.0|BL|PSY|
2010.0|BL|2231473|2.0|44F0B01D-2C43-AB7E-9BF3-6A6088A794D3|2.0|BL|ARSC|
2010.0|BL|2231473|3.0|27021184-1A44-0DB3-82ED-DFD3F7E00E77|2.0|BL|BL|
2010.0|BL|2231473|4.0|5B3BBDD4-24C4-0D6C-8379-BC7F356541E5|2.0|IU|UNIV|
2010.0|BL|2231477|1.0|81C1A278-C3F2-A1B1-F3FB-A5A13EC8F6AC|2.0|BL|PSY|
2010.0|BL|2231477|2.0|40CB0EA8-C054-D0BF-B000-ED3F09F38082|2.0|BL|ARSC|
2010.0|BL|2231477|3.0|8DF70664-ABDD-09AE-A41D-2D1FAE885199|2.0|BL|BL|
2010.0|BL|2231477|4.0|C0214EF4-A971-CB05-03AF-079D40EB13A4|2.0|IU|UNIV|
2010.0|BL|2231479|1.0|A32CB797-1109-40E8-4294-0A2E54604870|2.0|BL|PSY|
2010.0|BL|2231479|2.0|88247C1D-D8C2-436E-8364-2199389891CE|2.0|BL|ARSC|
2010.0|BL|2231479|3.0|09AF978B-1376-7F8A-8AF8-D168C105D646|2.0|BL|BL|
2010.0|BL|2231479|4.0|3537BED7-FF64-1F6C-0345-96A63A15A45E|2.0|IU|UNIV|
2010.0|BL|2231485|1.0|79BD3C8D-6808-DA75-C33D-10E4405747B9|2.0|BL|PSY|
2010.0|BL|2231485|2.0|EB065DAE-AB48-1520-ED96-95377210A381|2.0|BL|ARSC|
2010.0|BL|2231485|3.0|E74A0A4C-087E-1DA8-4C76-F5E1721C0CB1|2.0|BL|BL|
2010.0|BL|2231485|4.0|7B9440E6-1754-59B6-98D3-50DD7F196572|2.0|IU|UNIV|
2010.0|BL|2231489|1.0|219715AB-505F-F795-8251-07B8965070EF|2.0|BL|PSY|
2010.0|BL|2231489|2.0|D07456D8-165B-6290-9A2D-7FA077FCDBB9|2.0|BL|ARSC|
2010.0|BL|2231489|3.0|87D661C9-0BD1-2AED-01F5-E51FF3CA461E|2.0|BL|BL|
2010.0|BL|2231489|4.0|DAF20FC1-715E-9A7A-68A6-948CB3C90E7F|2.0|IU|UNIV|
2010.0|BL|2231493|1.0|744803D7-FB5A-DE9A-21A7-E3A6B0C20A07|2.0|BL|PSY|
2010.0|BL|2231493|2.0|C04C49CC-9E9E-75C5-E505-D06B90E57369|2.0|BL|ARSC|
2010.0|BL|2231493|3.0|E42CD352-B5BE-C3FF-53D8-C3B51D911844|2.0|BL|BL|
2010.0|BL|2231493|4.0|DAA7731D-6A19-C481-4006-60F45381E842|2.0|IU|UNIV|
2010.0|BL|2231495|1.0|6137AF34-174A-7A95-0BE2-B28916007762|2.0|BL|PSY|
2010.0|BL|2231495|2.0|DE808858-3834-A519-9E28-E93959EB341C|2.0|BL|ARSC|
2010.0|BL|2231495|3.0|C3E11AB5-9692-8729-8B84-561FD0AE0F00|2.0|BL|BL|
2010.0|BL|2231495|4.0|848FA549-833A-0D97-4BD9-DB1E2A208EDF|2.0|IU|UNIV|
2010.0|BL|2331405|1.0|909732B0-88F3-BB07-D225-4918A6576204|2.0|BL|PSY|
2010.0|BL|2331405|2.0|86B1DF57-0790-124D-83F6-377C77CD51AC|2.0|BL|ARSC|
2010.0|BL|2331405|3.0|1B2427F0-5822-F91C-2CC7-56CAE8109594|2.0|BL|BL|
2010.0|BL|2331405|4.0|56CC82BE-D5BA-C817-2C1E-3B22800445A2|2.0|IU|UNIV|
2010.0|BL|2331412|1.0|34244402-C764-4BF3-6445-637CAD6A4EC9|2.0|BL|PSY|
2010.0|BL|2331412|2.0|BE707104-7570-ABB6-CFA9-FB71946F6D91|2.0|BL|ARSC|
2010.0|BL|2331412|3.0|7DD6CF6D-807D-A027-EAA1-91889CAC795F|2.0|BL|BL|
2010.0|BL|2331412|4.0|8711BB9F-1F80-87A7-51CB-4ADB8FDEE012|2.0|IU|UNIV|
2010.0|BL|2331415|1.0|BECADECB-9E16-4488-575F-EFD2E411AEA0|2.0|BL|PSY|
2010.0|BL|2331415|2.0|B4A96B28-B6BD-C0C6-ED3F-2523BC4AA0F0|2.0|BL|ARSC|
2010.0|BL|2331415|3.0|17C66044-B620-80E9-F6CC-9D5B0B356BFF|2.0|BL|BL|
2010.0|BL|2331415|4.0|67D4BBC4-705C-C0EF-4EFC-ADF3D9601523|2.0|IU|UNIV|
2010.0|BL|2331420|1.0|12F0EC81-B0E3-8B5F-30FF-B1AD3980D93B|2.0|BL|PSY|
2010.0|BL|2331420|2.0|FF5DFA77-20E4-8AE6-D802-FEFC6E5CC8EF|2.0|BL|ARSC|
2010.0|BL|2331420|3.0|E3B06435-8000-0562-C1FB-CD63973C2F00|2.0|BL|BL|
2010.0|BL|2331420|4.0|BB419499-C35E-A371-68F6-879FE6BA68A5|2.0|IU|UNIV|
2010.0|BL|2331440|1.0|EB95AD7B-7161-F2EC-2C2F-21F2530E885D|2.0|BL|PSY|
2010.0|BL|2331440|2.0|72AF5820-7309-55F1-D9DB-C4EDD526F19F|2.0|BL|ARSC|
2010.0|BL|2331440|3.0|C9FFA850-E76A-4048-F180-9B5132D01DFE|2.0|BL|BL|
2010.0|BL|2331440|4.0|F09168D5-B08E-03E2-B5EA-1FD260635F70|2.0|IU|UNIV|
2010.0|BL|2331450|1.0|69E1A3FD-4CCD-DA49-89ED-8058BA8722B8|2.0|BL|PSY|
2010.0|BL|2331450|2.0|9F16B9C3-0032-F885-EBD0-61C96A043D6A|2.0|BL|ARSC|
2010.0|BL|2331450|3.0|0788D8ED-D4A5-4858-B610-7655C34BC714|2.0|BL|BL|
2010.0|BL|2331450|4.0|BC36B97A-C2F9-AA3E-3B94-122DFDAA492E|2.0|IU|UNIV|
2010.0|BL|2331460|1.0|4ED17AD9-7F5C-D6B7-44D7-84C54DBF0321|2.0|BL|PSY|
2010.0|BL|2331460|2.0|A8E7FC0E-C729-8277-CDFE-97425240D8FC|2.0|BL|ARSC|
2010.0|BL|2331460|3.0|EC2702E4-6410-A122-8410-871C4FF902FE|2.0|BL|BL|
2010.0|BL|2331460|4.0|F1867A25-929B-6FE7-FADD-0432BC7F1AD0|2.0|IU|UNIV|
2010.0|BL|2331473|1.0|49C86BB4-347C-B86C-78D7-8FF4F29866AC|2.0|BL|PSY|
2010.0|BL|2331473|2.0|B89B9BFA-157A-DEED-8CAA-1445A72EA654|2.0|BL|ARSC|
2010.0|BL|2331473|3.0|03F1F373-1CD9-3F25-DDCA-BDD7BE6E2A39|2.0|BL|BL|
2010.0|BL|2331473|4.0|4628EA4B-B80B-DC35-F3DA-0443CB8C8F20|2.0|IU|UNIV|
2010.0|BL|2331474|1.0|739AFB9A-62C2-000C-B2B1-06639C626273|2.0|BL|PSY|
2010.0|BL|2331474|2.0|5CEA8139-3586-758B-606B-DC544B689E66|2.0|BL|ARSC|
2010.0|BL|2331474|3.0|EAA87207-A13A-D04F-6B16-9483D04A72A2|2.0|BL|BL|
2010.0|BL|2331474|4.0|E7C129F8-F21C-09EB-0F3D-1E27AEB27B97|2.0|IU|UNIV|
2010.0|BL|2331475|1.0|642ECA6F-B106-D4B4-388C-5E893133B64F|2.0|BL|PSY|
2010.0|BL|2331475|2.0|9DE78F28-3541-589D-C959-56E6895DCAB8|2.0|BL|ARSC|
2010.0|BL|2331475|3.0|FCA094EC-A902-8A82-7A31-62EE63AE8BDB|2.0|BL|BL|
2010.0|BL|2331475|4.0|D15FD4AF-0BEB-4712-EC94-61845B083DF1|2.0|IU|UNIV|
2010.0|BL|2331491|1.0|63B4B65E-036E-122D-1985-16ED06EE714A|2.0|BL|PSY|
2010.0|BL|2331491|2.0|76C104C4-6B50-583B-D583-6165D579320C|2.0|BL|ARSC|
2010.0|BL|2331491|3.0|84A46E59-E5CA-875E-A55F-944F9BA31707|2.0|BL|BL|
2010.0|BL|2331491|4.0|3457060C-DAF5-D77E-642F-97C949C69EA4|2.0|IU|UNIV|
2010.0|BL|2931476|1.0|76C59D52-085A-7270-4A9A-89316BD46081|2.0|BL|PSY|
2010.0|BL|2931476|2.0|3336941E-67C0-848C-6608-A2A4EE15D882|2.0|BL|ARSC|
2010.0|BL|2931476|3.0|FAC407E6-E0E5-69F6-6C20-9D5E787EEE41|2.0|BL|BL|
2010.0|BL|2931476|4.0|85A51FA5-94B4-481D-BB0E-A6BCA67BAEC7|2.0|IU|UNIV|
