fin_coa_cd|org_cd|cgprpsl_nbr|obj_id|ver_nbr|cgprpsl_prmorg_ind|row_actv_ind|
BL|PSY|35804.0|12BF192106D69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35936.0|12BF192106D79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|35956.0|12BF192106D89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36012.0|12BF192106D99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36043.0|12BF192106DA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36292.0|12BF192106DB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36294.0|12BF192106DC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36299.0|12BF192106DD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36318.0|12BF192106DE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36458.0|12BF192106DF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36465.0|12BF192106E09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36501.0|12BF192106E19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36541.0|12BF192106E29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36651.0|12BF192106E39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36727.0|12BF192106E49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36806.0|12BF192106E59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36808.0|12BF192106E69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36886.0|12BF192106E79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36888.0|12BF192106E89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36889.0|12BF192106E99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36890.0|12BF192106EA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36891.0|12BF192106EB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|36903.0|12BF192106EC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37085.0|12BF192106ED9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37127.0|12BF192106EE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37130.0|12BF192106EF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37133.0|12BF192106F09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37135.0|12BF192106F19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37143.0|12BF192106F29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37170.0|12BF192106F39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37203.0|12BF192106F49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37302.0|12BF192106F59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37373.0|12BF192106F69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37374.0|12BF192106F79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37385.0|12BF192106F89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37409.0|12BF192106F99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37469.0|12BF192106FA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37509.0|12BF192106FB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37573.0|12BF192106FC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37623.0|12BF192106FD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37634.0|12BF192106FE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37715.0|12BF192106FF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37718.0|12BF192107009D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37866.0|12BF192107019D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37868.0|12BF192107029D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|37896.0|12BF192107039D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38151.0|12BF192107049D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38158.0|12BF192107059D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38266.0|12BF192107069D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38276.0|12BF192107079D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38285.0|12BF192107089D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38328.0|12BF192107099D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38431.0|12BF1921070A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38642.0|12BF1921070B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38666.0|12BF1921070C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38785.0|12BF1921070D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38861.0|12BF1921070E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|38869.0|12BF1921070F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39030.0|12BF192107109D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39100.0|12BF192107119D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39154.0|12BF192107129D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39289.0|12BF192107139D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39448.0|12BF192107149D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39470.0|12BF192107159D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39473.0|12BF192107169D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39485.0|12BF192107179D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39486.0|12BF192107189D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39556.0|12BF192107199D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39562.0|12BF1921071A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39598.0|12BF1921071B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39601.0|12BF1921071C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39603.0|12BF1921071D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39607.0|12BF1921071E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39769.0|12BF1921071F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39797.0|12BF192107209D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39805.0|12BF192107219D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39818.0|12BF192107229D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39825.0|12BF192107239D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39915.0|12BF192107249D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39928.0|12BF192107259D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39931.0|12BF192107269D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39935.0|12BF192107279D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39954.0|12BF192107289D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|39979.0|12BF192107299D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40068.0|12BF1921072A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40198.0|12BF1921072B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40220.0|12BF1921072C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40417.0|12BF1921072D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40434.0|12BF1921072E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40607.0|12BF1921072F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40701.0|12BF192107309D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40720.0|12BF192107319D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40787.0|12BF192107329D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40796.0|12BF192107339D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|40803.0|12BF192107349D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41059.0|12BF192107359D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41084.0|12BF192107369D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41145.0|12BF192107379D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41223.0|12BF192107389D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41370.0|12BF192107399D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41388.0|12BF1921073A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41410.0|12BF1921073B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41604.0|12BF1921073C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41610.0|12BF1921073D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41752.0|12BF1921073E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41803.0|12BF1921073F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41811.0|12BF192107409D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41829.0|12BF192107419D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41830.0|12BF192107429D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41832.0|12BF192107439D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|41986.0|12BF192107449D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42038.0|12BF192107459D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42039.0|12BF192107469D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42066.0|12BF192107479D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42074.0|12BF192107489D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42112.0|12BF192107499D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42117.0|12BF1921074A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42251.0|12BF1921074B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42473.0|12BF1921074C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42495.0|12BF1921074D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42504.0|12BF1921074E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42516.0|12BF1921074F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42517.0|12BF192107509D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42565.0|12BF192107519D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42602.0|12BF192107529D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42691.0|12BF192107539D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42723.0|12BF192107549D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42750.0|12BF192107559D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42774.0|12BF192107569D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42782.0|12BF192107579D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42947.0|12BF192107589D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42953.0|12BF192107599D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|42983.0|12BF1921075A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43039.0|12BF1921075B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43212.0|12BF1921075C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43239.0|12BF1921075D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43377.0|12BF1921075E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43612.0|12BF1921075F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43625.0|12BF192107609D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43665.0|12BF192107619D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43666.0|12BF192107629D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43750.0|12BF192107639D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|43993.0|12BF192107649D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44138.0|12BF192107659D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44354.0|12BF192107669D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44355.0|12BF192107679D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44367.0|12BF192107689D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44391.0|12BF192107699D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44406.0|12BF1921076A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44500.0|12BF1921076B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44525.0|12BF1921076C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44576.0|12BF1921076D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44584.0|12BF1921076E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44586.0|12BF1921076F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44616.0|12BF192107709D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44627.0|12BF192107719D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44628.0|12BF192107729D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44634.0|12BF192107739D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44643.0|12BF192107749D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44855.0|12BF192107759D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44879.0|12BF192107769D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|44887.0|12BF192107779D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45025.0|12BF192107789D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45130.0|12BF192107799D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45241.0|12BF1921077A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45273.0|12BF1921077B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45317.0|12BF1921077C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45356.0|12BF1921077D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45392.0|12BF1921077E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45397.0|12BF1921077F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45454.0|12BF192107809D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45461.0|12BF192107819D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45503.0|12BF192107829D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45515.0|12BF192107839D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45563.0|12BF192107849D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45565.0|12BF192107859D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45585.0|12BF192107869D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45691.0|12BF192107879D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45771.0|12BF192107889D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|45777.0|12BF192107899D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46043.0|12BF1921078A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46207.0|12BF1921078B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46209.0|12BF1921078C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46215.0|12BF1921078D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46225.0|12BF1921078E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46372.0|12BF1921078F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46452.0|12BF192107909D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46483.0|12BF192107919D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46497.0|12BF192107929D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46758.0|12BF192107939D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|46795.0|12BF192107949D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47149.0|12BF192107959D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47157.0|12BF192107969D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47197.0|12BF192107979D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47212.0|12BF192107989D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47213.0|12BF192107999D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47214.0|12BF1921079A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47219.0|12BF1921079B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47319.0|12BF1921079C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47328.0|12BF1921079D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47333.0|12BF1921079E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47334.0|12BF1921079F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47354.0|12BF192107A09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47366.0|12BF192107A19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47381.0|12BF192107A29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47425.0|12BF192107A39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47440.0|12BF192107A49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47658.0|12BF192107A59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47835.0|12BF192107A69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|47867.0|12BF192107A79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48120.0|12BF192107A89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48150.0|12BF192107A99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48154.0|12BF192107AA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48210.0|12BF192107AB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48302.0|12BF192107AC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48349.0|12BF192107AD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48379.0|12BF192107AE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48382.0|12BF192107AF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48435.0|12BF192107B09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48442.0|12BF192107B19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48445.0|12BF192107B29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48682.0|12BF192107B39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48880.0|12BF192107B49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48945.0|12BF192107B59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|48987.0|12BF192107B69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49030.0|12BF192107B79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49031.0|12BF192107B89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49044.0|12BF192107B99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49062.0|12BF192107BA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49201.0|12BF192107BB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49231.0|12BF192107BC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49300.0|12BF192107BD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49332.0|12BF192107BE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49374.0|12BF192107BF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49421.0|12BF192107C09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49527.0|12BF192107C19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49624.0|12BF192107C29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49680.0|12BF192107C39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49786.0|12BF192107C49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49954.0|12BF192107C59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49967.0|12BF192107C69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49979.0|12BF192107C79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|49990.0|12BF192107C89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50007.0|12BF192107C99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50014.0|12BF192107CA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50018.0|12BF192107CB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50020.0|12BF192107CC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50023.0|12BF192107CD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50167.0|12BF192107CE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50239.0|12BF192107CF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50242.0|12BF192107D09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50244.0|12BF192107D19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50245.0|12BF192107D29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50247.0|12BF192107D39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50262.0|12BF192107D49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50263.0|12BF192107D59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50264.0|12BF192107D69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50274.0|12BF192107D79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50275.0|12BF192107D89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50278.0|12BF192107D99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50292.0|12BF192107DA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50313.0|12BF192107DB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50520.0|12BF192107DC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50708.0|12BF192107DD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50776.0|12BF192107DE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50795.0|12BF192107DF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50809.0|12BF192107E09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50893.0|12BF192107E19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|50894.0|12BF192107E29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51208.0|12BF192107E39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51224.0|12BF192107E49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51250.0|12BF192107E59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51301.0|12BF192107E69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51343.0|12BF192107E79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51372.0|12BF192107E89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51494.0|12BF192107E99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51505.0|12BF192107EA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51635.0|12BF192107EB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51932.0|12BF192107EC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|51972.0|12BF192107ED9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52034.0|12BF192107EE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52127.0|12BF192107EF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52256.0|12BF192107F09D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52350.0|12BF192107F19D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52410.0|12BF192107F29D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52561.0|12BF192107F39D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52596.0|12BF192107F49D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52806.0|12BF192107F59D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52890.0|12BF192107F69D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52896.0|12BF192107F79D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52901.0|12BF192107F89D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52905.0|12BF192107F99D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52914.0|12BF192107FA9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52921.0|12BF192107FB9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52942.0|12BF192107FC9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|52954.0|12BF192107FD9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53119.0|12BF192107FE9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53150.0|12BF192107FF9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53155.0|12BF192108009D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53501.0|12BF192108019D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53546.0|12BF192108029D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53650.0|12BF192108039D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53652.0|12BF192108049D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53668.0|12BF192108059D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53673.0|12BF192108069D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53678.0|12BF192108079D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53685.0|12BF192108089D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53766.0|12BF192108099D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53798.0|12BF1921080A9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53819.0|12BF1921080B9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53832.0|12BF1921080C9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53860.0|12BF1921080D9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53874.0|12BF1921080E9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|53917.0|12BF1921080F9D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54155.0|12BF192108109D6CE043814FD8819D6C|1.0|Y|Y|
BL|PSY|54170.0|12BF192108119D6CE043814FD8819D6C|1.0|Y|Y|
