entity_emp_id|obj_id|ver_nbr|entity_id|entity_afltn_id|emp_stat_cd|emp_typ_cd|base_slry_amt|prmry_ind|actv_ind|last_updt_dt|prmry_dept_cd|emp_id|emp_rec_id|
KFS3150|KFS3150|1.0|KFS3150|KFS3150|R|P|50000.0|Y|Y|20121207233012|IN-IN|0000072281|1|
KFS3151|KFS3151|1.0|KFS3151|KFS3151|A|P|50000.0|Y|Y|20121207233012|BL-PSY|0000072386|1|
KFS3152|KFS3152|1.0|KFS3152|KFS3152|T|P|50000.0|Y|Y|20121207233012|IN-DSAD|0000072635|1|
KFS3153|KFS3153|1.0|KFS3153|KFS3153|A|P|50000.0|Y|Y|20121207233012|BL-PSY|0000072684|1|
KFS3154|KFS3154|1.0|KFS3154|KFS3154|R|P|50000.0|Y|Y|20121207233012|BL-BL|0000072711|1|
KFS3155|KFS3155|1.0|KFS3155|KFS3155|A|P|50000.0|Y|Y|20121207233012|BL-PHYP|0000072955|1|
KFS3156|KFS3156|1.0|KFS3156|KFS3156|A|P|50000.0|Y|Y|20121207233012|BA-RPAS|0000072964|1|
KFS3157|KFS3157|1.0|KFS3157|KFS3157|A|P|50000.0|Y|Y|20121207233012|BL-LIBR|0000072973|1|
KFS3158|KFS3158|1.0|KFS3158|KFS3158|A|P|50000.0|Y|Y|20121207233012|SE-REGR|0000073000|1|
KFS3159|KFS3159|1.0|KFS3159|KFS3159|A|N|50000.0|Y|Y|20121207233012|BL-ARSD|0000073014|1|
KFS3160|KFS3160|1.0|KFS3160|KFS3160|A|P|50000.0|Y|Y|20121207233012|IN-BURS|0000073059|1|
KFS3161|KFS3161|1.0|KFS3161|KFS3161|A|P|50000.0|Y|Y|20121207233012|UA-VPPF|0000073091|1|
KFS3162|KFS3162|1.0|KFS3162|KFS3162|A|P|50000.0|Y|Y|20121207233012|UA-PRES|0000073112|1|
KFS3163|KFS3163|1.0|KFS3163|KFS3163|R|P|50000.0|Y|Y|20121207233012|SE-PD|0000073190|1|
KFS3164|KFS3164|1.0|KFS3164|KFS3164|T|P|50000.0|Y|Y|20121207233012|EA-NURS|0000073198|1|
KFS3165|KFS3165|1.0|KFS3165|KFS3165|A|P|50000.0|Y|Y|20121207233012|NW-NURS|0000073246|1|
KFS3166|KFS3166|1.0|KFS3166|KFS3166|A|P|50000.0|Y|Y|20121207233012|UA-INTP|0000073261|1|
KFS3167|KFS3167|1.0|KFS3167|KFS3167|A|P|50000.0|Y|Y|20121207233012|SB-PHYS|0000073397|1|
KFS3168|KFS3168|1.0|KFS3168|KFS3168|A|P|50000.0|Y|Y|20121207233012|IN-EDUC|0000073462|1|
KFS3169|KFS3169|1.0|KFS3169|KFS3169|A|P|50000.0|Y|Y|20121207233012|IN-PLAN|0000073635|1|
KFS3170|KFS3170|1.0|KFS3170|KFS3170|A|N|50000.0|Y|Y|20121207233012|BL-NELC|0000073951|1|
KFS3171|KFS3171|1.0|KFS3171|KFS3171|A|P|50000.0|Y|Y|20121207233012|UA-ATHL|0000074224|1|
KFS3172|KFS3172|1.0|KFS3172|KFS3172|A|P|50000.0|Y|Y|20121207233012|EA-EXAF|0000074346|1|
KFS3173|KFS3173|1.0|KFS3173|KFS3173|A|P|50000.0|Y|Y|20121207233012|IN-RAON|0000074792|1|
KFS3174|KFS3174|1.0|KFS3174|KFS3174|A|P|50000.0|Y|Y|20121207233012|UA-REAL|0000077199|1|
KFS3175|KFS3175|1.0|KFS3175|KFS3175|R|P|50000.0|Y|Y|20121207233012|BL-BL|0000078495|1|
KFS3176|KFS3176|1.0|KFS3176|KFS3176|R|P|50000.0|Y|Y|20121207233012|IN-CLN|0000078538|1|
KFS3177|KFS3177|1.0|KFS3177|KFS3177|R|P|50000.0|Y|Y|20121207233012|BL-BL|0000078704|1|
KFS3178|KFS3178|1.0|KFS3178|KFS3178|T|P|50000.0|Y|Y|20121207233012|SE-EXAF|0000078705|1|
KFS3179|KFS3179|1.0|KFS3179|KFS3179|A|P|50000.0|Y|Y|20121207233012|BL-SSER|0000078836|1|
KFS3180|KFS3180|1.0|KFS3180|KFS3180|A|P|50000.0|Y|Y|20121207233012|SB-SBUE|0000078861|1|
KFS3181|KFS3181|1.0|KFS3181|KFS3181|A|P|50000.0|Y|Y|20121207233012|BL-PHYP|0000078988|1|
KFS3182|KFS3182|1.0|KFS3182|KFS3182|A|P|50000.0|Y|Y|20121207233012|SB-PD|0000079143|1|
KFS3183|KFS3183|1.0|KFS3183|KFS3183|A|P|50000.0|Y|Y|20121207233012|BA-BRAD|0000079154|1|
KFS3184|KFS3184|1.0|KFS3184|KFS3184|A|P|50000.0|Y|Y|20121207233012|IN-DMAN|0000079256|1|
KFS3185|KFS3185|1.0|KFS3185|KFS3185|A|N|50000.0|Y|Y|20121207233012|IN-DSOH|0000079324|1|
KFS3186|KFS3186|1.0|KFS3186|KFS3186|A|P|50000.0|Y|Y|20121207233012|BL-JAMH|0000079600|1|
KFS3187|KFS3187|1.0|KFS3187|KFS3187|A|P|50000.0|Y|Y|20121207233012|IN-MRES|0000079607|1|
KFS3188|KFS3188|1.0|KFS3188|KFS3188|A|P|50000.0|Y|Y|20121207233012|BL-COGS|0000079833|1|
KFS3189|KFS3189|1.0|KFS3189|KFS3189|A|P|50000.0|Y|Y|20121207233012|BL-BI|0000080352|1|
KFS3190|KFS3190|1.0|KFS3190|KFS3190|A|P|50000.0|Y|Y|20121207233012|IN-LART|0000080592|1|
KFS3191|KFS3191|1.0|KFS3191|KFS3191|A|P|50000.0|Y|Y|20121207233012|UA-TREA|0000080744|1|
KFS3192|KFS3192|1.0|KFS3192|KFS3192|A|N|50000.0|Y|Y|20121207233012|BL-BL|0000080774|1|
KFS3193|KFS3193|1.0|KFS3193|KFS3193|A|P|50000.0|Y|Y|20121207233012||0000080785|1|
KFS3194|KFS3194|1.0|KFS3194|KFS3194|A|P|50000.0|Y|Y|20121207233012|SE-ACT|0000080791|1|
KFS3195|KFS3195|1.0|KFS3195|KFS3195|A|N|50000.0|Y|Y|20121207233012|BL-CTED|0000081449|1|
KFS3196|KFS3196|1.0|KFS3196|KFS3196|A|N|50000.0|Y|Y|20121207233012|NW-EDUC|0000081583|1|
KFS3197|KFS3197|1.0|KFS3197|KFS3197|A|N|50000.0|Y|Y|20121207233012|IN-PNEF|0000082069|1|
KFS3198|KFS3198|1.0|KFS3198|KFS3198|A|N|50000.0|Y|Y|20121207233012|IN-PSYC|0000082539|1|
KFS3199|KFS3199|1.0|KFS3199|KFS3199|A|P|50000.0|Y|Y|20121207233012|BL-LIBR|0000083100|1|
KFS3200|KFS3200|1.0|KFS3200|KFS3200|A|P|50000.0|Y|Y|20121207233012|BA-AUTM|0000084064|1|
KFS3201|KFS3201|1.0|KFS3201|KFS3201|A|P|50000.0|Y|Y|20121207233012|BL-HIST|0000084235|1|
KFS3202|KFS3202|1.0|KFS3202|KFS3202|R|P|50000.0|Y|Y|20121207233012|IN-MEDN|0000084649|1|
KFS3203|KFS3203|1.0|KFS3203|KFS3203|T|P|50000.0|Y|Y|20121207233012|BL-LCTM|0000084702|1|
KFS3204|KFS3204|1.0|KFS3204|KFS3204|A|N|50000.0|Y|Y|20121207233012|BL-LIBR|0000084827|1|
KFS3205|KFS3205|1.0|KFS3205|KFS3205|A|N|50000.0|Y|Y|20121207233012|IN-IN|0000084848|1|
KFS3206|KFS3206|1.0|KFS3206|KFS3206|A|N|50000.0|Y|Y|20121207233012|IN-PGAS|0000084964|1|
KFS3207|KFS3207|1.0|KFS3207|KFS3207|A|P|50000.0|Y|Y|20121207233012|IN-CFSG|0000084978|1|
KFS3208|KFS3208|1.0|KFS3208|KFS3208|A|P|50000.0|Y|Y|20121207233012|IN-ENHS|0000085015|1|
KFS3209|KFS3209|1.0|KFS3209|KFS3209|A|P|50000.0|Y|Y|20121207233012|BL-ISS|0000085050|1|
KFS3210|KFS3210|1.0|KFS3210|KFS3210|A|N|50000.0|Y|Y|20121207233012|BL-PSY|0000001854|1|
KFS3211|KFS3211|1.0|KFS3211|KFS3211|D|P|50000.0|Y|Y|20121207233012|KO-REGR|0000085125|1|
KFS3212|KFS3212|1.0|KFS3212|KFS3212|A|P|50000.0|Y|Y|20121207233012|BL-OASD|0000085144|1|
KFS3213|KFS3213|1.0|KFS3213|KFS3213|A|P|50000.0|Y|Y|20121207233012|IN-NEUR|0000085390|1|
KFS3214|KFS3214|1.0|KFS3214|KFS3214|A|P|50000.0|Y|Y|20121207233012|BL-CLAS|0000085449|1|
KFS3215|KFS3215|1.0|KFS3215|KFS3215|A|P|50000.0|Y|Y|20121207233012|BL-AXSV|0000085550|1|
KFS3216|KFS3216|1.0|KFS3216|KFS3216|A|P|50000.0|Y|Y|20121207233012|BL-ARSD|0000085599|1|
KFS3217|KFS3217|1.0|KFS3217|KFS3217|A|N|50000.0|Y|Y|20121207233012|BL-SPEA|0000085634|1|
KFS3218|KFS3218|1.0|KFS3218|KFS3218|A|P|50000.0|Y|Y|20121207233012|IN-ENRL|0000085654|1|
KFS3219|KFS3219|1.0|KFS3219|KFS3219|A|N|50000.0|Y|Y|20121207233012|BL-LIBR|0000085715|1|
KFS3220|KFS3220|1.0|KFS3220|KFS3220|A|P|50000.0|Y|Y|20121207233012|IN-ACCT|0000085795|1|
KFS3221|KFS3221|1.0|KFS3221|KFS3221|A|N|50000.0|Y|Y|20121207233012|BL-SPEA|0000086002|1|
KFS3222|KFS3222|1.0|KFS3222|KFS3222|A|P|50000.0|Y|Y|20121207233012|BL-SOC|0000086284|1|
KFS3223|KFS3223|1.0|KFS3223|KFS3223|A|P|50000.0|Y|Y|20121207233012|KO-BOOK|0000086404|1|
KFS3224|KFS3224|1.0|KFS3224|KFS3224|A|P|50000.0|Y|Y|20121207233012|IN-REGR|0000086715|1|
KFS3225|KFS3225|1.0|KFS3225|KFS3225|A|P|50000.0|Y|Y|20121207233012|EA-HUFA|0000087398|1|
KFS3226|KFS3226|1.0|KFS3226|KFS3226|A|P|50000.0|Y|Y|20121207233012|BL-VPGA|0000087651|1|
KFS3227|KFS3227|1.0|KFS3227|KFS3227|T|P|50000.0|Y|Y|20121207233012||0000088072|1|
KFS3228|KFS3228|1.0|KFS3228|KFS3228|A|P|50000.0|Y|Y|20121207233012|BA-RPAS|0000088366|1|
KFS3229|KFS3229|1.0|KFS3229|KFS3229|A|P|50000.0|Y|Y|20121207233012|IN-MMGE|0000089297|1|
KFS3230|KFS3230|1.0|KFS3230|KFS3230|A|P|50000.0|Y|Y|20121207233012|IN-BIOS|0000089772|1|
KFS3231|KFS3231|1.0|KFS3231|KFS3231|R|P|50000.0|Y|Y|20121207233012|IN-IN|0000090698|1|
KFS3232|KFS3232|1.0|KFS3232|KFS3232|R|P|50000.0|Y|Y|20121207233012|IN-LIBR|0000090883|1|
KFS3233|KFS3233|1.0|KFS3233|KFS3233|A|P|50000.0|Y|Y|20121207233012|KO-GENA|0000090982|1|
KFS3234|KFS3234|1.0|KFS3234|KFS3234|T|P|50000.0|Y|Y|20121207233012||0000091128|1|
KFS3235|KFS3235|1.0|KFS3235|KFS3235|A|P|50000.0|Y|Y|20121207233012|IN-PEDC|0000091139|1|
KFS3236|KFS3236|1.0|KFS3236|KFS3236|A|P|50000.0|Y|Y|20121207233012|BA-RPAS|0000091160|1|
KFS3237|KFS3237|1.0|KFS3237|KFS3237|A|N|50000.0|Y|Y|20121207233012|BL-IIDC|0000091225|1|
KFS3238|KFS3238|1.0|KFS3238|KFS3238|A|P|50000.0|Y|Y|20121207233012|EA-AAOA|0000091482|1|
KFS3239|KFS3239|1.0|KFS3239|KFS3239|A|P|50000.0|Y|Y|20121207233012|IN-SURC|0000091583|1|
KFS3240|KFS3240|1.0|KFS3240|KFS3240|A|P|50000.0|Y|Y|20121207233012||0000091690|1|
KFS3241|KFS3241|1.0|KFS3241|KFS3241|A|N|50000.0|Y|Y|20121207233012|BL-AMST|0000091698|1|
KFS3242|KFS3242|1.0|KFS3242|KFS3242|A|P|50000.0|Y|Y|20121207233012|IN-PUR|0000091822|1|
KFS3243|KFS3243|1.0|KFS3243|KFS3243|A|P|50000.0|Y|Y|20121207233012|IN-DMSC|0000091900|1|
KFS3244|KFS3244|1.0|KFS3244|KFS3244|A|P|50000.0|Y|Y|20121207233012|IN-RADY|0000091998|1|
KFS3245|KFS3245|1.0|KFS3245|KFS3245|A|P|50000.0|Y|Y|20121207233012||0000092110|1|
KFS3246|KFS3246|1.0|KFS3246|KFS3246|A|P|50000.0|Y|Y|20121207233012|EA-AAOA|0000092263|1|
KFS3247|KFS3247|1.0|KFS3247|KFS3247|A|P|50000.0|Y|Y|20121207233012|SE-SDC|0000092287|1|
KFS3248|KFS3248|1.0|KFS3248|KFS3248|A|P|50000.0|Y|Y|20121207233012|UA-VPUR|0000092416|1|
KFS3249|KFS3249|1.0|KFS3249|KFS3249|A|P|50000.0|Y|Y|20121207233012|BL-CDCT|0000092426|1|
KFS3250|KFS3250|1.0|KFS3250|KFS3250|A|P|50000.0|Y|Y|20121207233012|UA-BUDU|0000092459|1|
KFS3251|KFS3251|1.0|KFS3251|KFS3251|A|N|50000.0|Y|Y|20121207233012|BL-ORIE|0000092515|1|
KFS3252|KFS3252|1.0|KFS3252|KFS3252|A|P|50000.0|Y|Y|20121207233012|NW-EXEC|0000092596|1|
KFS3253|KFS3253|1.0|KFS3253|KFS3253|A|P|50000.0|Y|Y|20121207233012|IN-HR|0000093147|1|
KFS3254|KFS3254|1.0|KFS3254|KFS3254|A|N|50000.0|Y|Y|20121207233012|UA-PRES|0000093275|1|
KFS3255|KFS3255|1.0|KFS3255|KFS3255|A|P|50000.0|Y|Y|20121207233012|IN-BUS|0000093386|1|
KFS3256|KFS3256|1.0|KFS3256|KFS3256|T|P|50000.0|Y|Y|20121207233012|IN-IN|0000093454|1|
KFS3257|KFS3257|1.0|KFS3257|KFS3257|A|P|50000.0|Y|Y|20121207233012|IN-DSAD|0000093511|1|
KFS3258|KFS3258|1.0|KFS3258|KFS3258|A|P|50000.0|Y|Y|20121207233012|UA-FMOP|0000093590|1|
KFS3259|KFS3259|1.0|KFS3259|KFS3259|A|P|50000.0|Y|Y|20121207233012|UA-FMOP|0000093591|1|
KFS3260|KFS3260|1.0|KFS3260|KFS3260|A|N|50000.0|Y|Y|20121207233012|BL-CSCI|0000093708|1|
KFS3261|KFS3261|1.0|KFS3261|KFS3261|A|N|50000.0|Y|Y|20121207233012|IN-LART|0000093839|1|
KFS3262|KFS3262|1.0|KFS3262|KFS3262|T|N|50000.0|Y|Y|20121207233012|IN-GEOL|0000093883|1|
KFS3263|KFS3263|1.0|KFS3263|KFS3263|T|N|50000.0|Y|Y|20121207233012|BL-BL|0000094068|1|
KFS3264|KFS3264|1.0|KFS3264|KFS3264|A|N|50000.0|Y|Y|20121207233012|IN-PBIO|0000094131|1|
KFS3265|KFS3265|1.0|KFS3265|KFS3265|T|N|50000.0|Y|Y|20121207233012|BL-LIBG|0000094457|1|
KFS3266|KFS3266|1.0|KFS3266|KFS3266|A|P|50000.0|Y|Y|20121207233012|UA-VPIT|0000094828|1|
KFS3267|KFS3267|1.0|KFS3267|KFS3267|T|P|50000.0|Y|Y|20121207233012|BL-BL|0000095036|1|
KFS3268|KFS3268|1.0|KFS3268|KFS3268|T|N|50000.0|Y|Y|20121207233012|BL-HALL|0000095567|1|
KFS3269|KFS3269|1.0|KFS3269|KFS3269|A|P|50000.0|Y|Y|20121207233012|IN-RESG|0000095769|1|
KFS3270|KFS3270|1.0|KFS3270|KFS3270|A|P|50000.0|Y|Y|20121207233012|BL-FRIT|0000096428|1|
KFS3272|KFS3272|1.0|KFS3272|KFS3272|T|N|50000.0|Y|Y|20121207233012||0000096769|1|
KFS3273|KFS3273|1.0|KFS3273|KFS3273|R|P|50000.0|Y|Y|20121207233012|BL-BL|0000096866|1|
KFS3274|KFS3274|1.0|KFS3274|KFS3274|D|P|50000.0|Y|Y|20121207233012|BL-BL|0000096968|1|
KFS3275|KFS3275|1.0|KFS3275|KFS3275|R|P|50000.0|Y|Y|20121207233012|KO-LIBR|0000097511|1|
KFS3276|KFS3276|1.0|KFS3276|KFS3276|A|P|50000.0|Y|Y|20121207233012||0000097541|1|
KFS3277|KFS3277|1.0|KFS3277|KFS3277|A|N|50000.0|Y|Y|20121207233012|IN-HIST|0000097604|1|
KFS3278|KFS3278|1.0|KFS3278|KFS3278|A|P|50000.0|Y|Y|20121207233012|IN-LART|0000097610|1|
KFS3279|KFS3279|1.0|KFS3279|KFS3279|A|P|50000.0|Y|Y|20121207233012|KO-ACSP|0000097680|1|
KFS3280|KFS3280|1.0|KFS3280|KFS3280|A|P|50000.0|Y|Y|20121207233012|UA-FMOP|0000097682|1|
KFS3281|KFS3281|1.0|KFS3281|KFS3281|T|N|50000.0|Y|Y|20121207233012||0000097704|1|
KFS3282|KFS3282|1.0|KFS3282|KFS3282|T|P|50000.0|Y|Y|20121207233012|BL-BL|0000097729|1|
KFS3283|KFS3283|1.0|KFS3283|KFS3283|A|P|50000.0|Y|Y|20121207233012|BL-BL|0000097732|1|
KFS3284|KFS3284|1.0|KFS3284|KFS3284|A|P|50000.0|Y|Y|20121207233012|BL-SPMG|0000097740|1|
KFS3285|KFS3285|1.0|KFS3285|KFS3285|A|P|50000.0|Y|Y|20121207233012|UA-VPAD|0000097763|1|
KFS3286|KFS3286|1.0|KFS3286|KFS3286|R|P|50000.0|Y|Y|20121207233012|KO-KO|0000097788|1|
KFS3287|KFS3287|1.0|KFS3287|KFS3287|A|P|50000.0|Y|Y|20121207233012|KO-CTSD|0000097922|1|
KFS3288|KFS3288|1.0|KFS3288|KFS3288|A|P|50000.0|Y|Y|20121207233012|IN-TCEM|0000098077|1|
KFS3289|KFS3289|1.0|KFS3289|KFS3289|A|P|50000.0|Y|Y|20121207233012|UA-RISK|0000098101|1|
KFS3290|KFS3290|1.0|KFS3290|KFS3290|A|N|50000.0|Y|Y|20121207233012|BL-LAWL|0000098144|1|
KFS3291|KFS3291|1.0|KFS3291|KFS3291|A|P|50000.0|Y|Y|20121207233012|UA-RISK|0000098234|1|
KFS3292|KFS3292|1.0|KFS3292|KFS3292|A|P|50000.0|Y|Y|20121207233012|IN-DMOO|0000098284|1|
KFS3293|KFS3293|1.0|KFS3293|KFS3293|A|P|50000.0|Y|Y|20121207233012|IN-MDCO|0000098460|1|
KFS3294|KFS3294|1.0|KFS3294|KFS3294|A|P|50000.0|Y|Y|20121207233013|IN-NEUR|0000098538|1|
KFS3295|KFS3295|1.0|KFS3295|KFS3295|A|P|50000.0|Y|Y|20121207233013|SE-CONF|0000098678|1|
KFS3296|KFS3296|1.0|KFS3296|KFS3296|A|P|50000.0|Y|Y|20121207233013|BL-MUS|0000098859|1|
KFS3297|KFS3297|1.0|KFS3297|KFS3297|A|N|50000.0|Y|Y|20121207233013|BL-GEOL|0000098864|1|
KFS3298|KFS3298|1.0|KFS3298|KFS3298|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000098865|1|
KFS3299|KFS3299|1.0|KFS3299|KFS3299|A|P|50000.0|Y|Y|20121207233013|SB-CTED|0000098988|1|
KFS3300|KFS3300|1.0|KFS3300|KFS3300|A|P|50000.0|Y|Y|20121207233013|SB-ACP|0000099046|1|
KFS3301|KFS3301|1.0|KFS3301|KFS3301|A|P|50000.0|Y|Y|20121207233013|IN-PHED|0000099355|1|
KFS3302|KFS3302|1.0|KFS3302|KFS3302|A|P|50000.0|Y|Y|20121207233013|IN-RMHO|0000099394|1|
KFS3303|KFS3303|1.0|KFS3303|KFS3303|A|N|50000.0|Y|Y|20121207233013|BL-SPEA|0000099418|1|
KFS3304|KFS3304|1.0|KFS3304|KFS3304|A|P|50000.0|Y|Y|20121207233013|EA-MULT|0000099435|1|
KFS3305|KFS3305|1.0|KFS3305|KFS3305|A|P|50000.0|Y|Y|20121207233013|EA-AAOA|0000099459|1|
KFS3306|KFS3306|1.0|KFS3306|KFS3306|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000099978|1|
KFS3307|KFS3307|1.0|KFS3307|KFS3307|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000099997|1|
KFS3308|KFS3308|1.0|KFS3308|KFS3308|A|P|50000.0|Y|Y|20121207233013|SE-CTSD|0000100034|1|
KFS3309|KFS3309|1.0|KFS3309|KFS3309|A|N|50000.0|Y|Y|20121207233013|BL-BUS|0000100077|1|
KFS3310|KFS3310|1.0|KFS3310|KFS3310|A|N|50000.0|Y|Y|20121207233013|BL-CHEM|0000100165|1|
KFS3311|KFS3311|1.0|KFS3311|KFS3311|A|N|50000.0|Y|Y|20121207233013|IN-MRES|0000100313|1|
KFS3312|KFS3312|1.0|KFS3312|KFS3312|A|N|50000.0|Y|Y|20121207233013|BL-PHYS|0000100482|1|
KFS3313|KFS3313|1.0|KFS3313|KFS3313|A|P|50000.0|Y|Y|20121207233013|BL-SOC|0000101078|1|
KFS3314|KFS3314|1.0|KFS3314|KFS3314|A|P|50000.0|Y|Y|20121207233013|IN-HERR|0000101826|1|
KFS3315|KFS3315|1.0|KFS3315|KFS3315|A|P|50000.0|Y|Y|20121207233013|SB-SBUE|0000102106|1|
KFS3316|KFS3316|1.0|KFS3316|KFS3316|R|P|50000.0|Y|Y|20121207233013|BL-BL|0000103609|1|
KFS3317|KFS3317|1.0|KFS3317|KFS3317|A|P|50000.0|Y|Y|20121207233013|UA-PUR|0000103626|1|
KFS3318|KFS3318|1.0|KFS3318|KFS3318|A|P|50000.0|Y|Y|20121207233013|BL-ANTH|0000103676|1|
KFS3319|KFS3319|1.0|KFS3319|KFS3319|A|P|50000.0|Y|Y|20121207233013|UA-VPAD|0000103808|1|
KFS3320|KFS3320|1.0|KFS3320|KFS3320|A|P|50000.0|Y|Y|20121207233013|IN-LIBR|0000103872|1|
KFS3321|KFS3321|1.0|KFS3321|KFS3321|A|P|50000.0|Y|Y|20121207233013|IN-PHED|0000103883|1|
KFS3322|KFS3322|1.0|KFS3322|KFS3322|A|P|50000.0|Y|Y|20121207233013|IN-ANAT|0000103916|1|
KFS3323|KFS3323|1.0|KFS3323|KFS3323|A|P|50000.0|Y|Y|20121207233013|IN-ALUM|0000103931|1|
KFS3324|KFS3324|1.0|KFS3324|KFS3324|A|P|50000.0|Y|Y|20121207233013|BL-PL|0000104006|1|
KFS3325|KFS3325|1.0|KFS3325|KFS3325|T|P|50000.0|Y|Y|20121207233013|UA-TREA|0000104336|1|
KFS3326|KFS3326|1.0|KFS3326|KFS3326|A|P|50000.0|Y|Y|20121207233013|NW-REG|0000104464|1|
KFS3327|KFS3327|1.0|KFS3327|KFS3327|A|P|50000.0|Y|Y|20121207233013|IN-ENGT|0000104681|1|
KFS3328|KFS3328|1.0|KFS3328|KFS3328|A|P|50000.0|Y|Y|20121207233013|UA-INTP|0000104722|1|
KFS3329|KFS3329|1.0|KFS3329|KFS3329|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000104760|1|
KFS3330|KFS3330|1.0|KFS3330|KFS3330|A|P|50000.0|Y|Y|20121207233013|BL-IIDC|0000104797|1|
KFS3331|KFS3331|1.0|KFS3331|KFS3331|A|P|50000.0|Y|Y|20121207233013|BL-SPAN|0000104815|1|
KFS3332|KFS3332|1.0|KFS3332|KFS3332|A|P|50000.0|Y|Y|20121207233013|UA-VPAD|0000105079|1|
KFS3333|KFS3333|1.0|KFS3333|KFS3333|A|P|50000.0|Y|Y|20121207233013|IN-DMAN|0000105313|1|
KFS3334|KFS3334|1.0|KFS3334|KFS3334|A|N|50000.0|Y|Y|20121207233013|IN-ENGT|0000105411|1|
KFS3335|KFS3335|1.0|KFS3335|KFS3335|A|P|50000.0|Y|Y|20121207233013|SB-INTS|0000105777|1|
KFS3336|KFS3336|1.0|KFS3336|KFS3336|T|P|50000.0|Y|Y|20121207233013|BL-BL|0000105784|1|
KFS3337|KFS3337|1.0|KFS3337|KFS3337|A|P|50000.0|Y|Y|20121207233013|BL-DFAC|0000105978|1|
KFS3338|KFS3338|1.0|KFS3338|KFS3338|A|P|50000.0|Y|Y|20121207233013|BA-IDS|0000106067|1|
KFS3339|KFS3339|1.0|KFS3339|KFS3339|A|P|50000.0|Y|Y|20121207233013|BL-HIST|0000106068|1|
KFS3340|KFS3340|1.0|KFS3340|KFS3340|A|N|50000.0|Y|Y|20121207233013|BL-AFRO|0000106073|1|
KFS3341|KFS3341|1.0|KFS3341|KFS3341|A|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000106083|1|
KFS3342|KFS3342|1.0|KFS3342|KFS3342|A|P|50000.0|Y|Y|20121207233013|IN-RESG|0000106162|1|
KFS3343|KFS3343|1.0|KFS3343|KFS3343|A|P|50000.0|Y|Y|20121207233013|IN-ENGT|0000106602|1|
KFS3344|KFS3344|1.0|KFS3344|KFS3344|A|P|50000.0|Y|Y|20121207233013|SB-FAID|0000106784|1|
KFS3345|KFS3345|1.0|KFS3345|KFS3345|A|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000107726|1|
KFS3346|KFS3346|1.0|KFS3346|KFS3346|A|P|50000.0|Y|Y|20121207233013|BL-AHRV|0000107729|1|
KFS3347|KFS3347|1.0|KFS3347|KFS3347|A|P|50000.0|Y|Y|20121207233013|IN-BURS|0000107744|1|
KFS3348|KFS3348|1.0|KFS3348|KFS3348|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000107944|1|
KFS3349|KFS3349|1.0|KFS3349|KFS3349|A|N|50000.0|Y|Y|20121207233013|BL-SLEG|0000108185|1|
KFS3350|KFS3350|1.0|KFS3350|KFS3350|A|P|50000.0|Y|Y|20121207233013|IN-MRES|0000108202|1|
KFS3351|KFS3351|1.0|KFS3351|KFS3351|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000108866|1|
KFS3352|KFS3352|1.0|KFS3352|KFS3352|A|P|50000.0|Y|Y|20121207233013|IN-INFO|0000109064|1|
KFS3353|KFS3353|1.0|KFS3353|KFS3353|A|P|50000.0|Y|Y|20121207233013|IN-HR|0000109516|1|
KFS3354|KFS3354|1.0|KFS3354|KFS3354|R|P|50000.0|Y|Y|20121207233013|IN-ANES|0000109979|1|
KFS3355|KFS3355|1.0|KFS3355|KFS3355|R|N|50000.0|Y|Y|20121207233013|IN-PNEO|0000110089|1|
KFS3356|KFS3356|1.0|KFS3356|KFS3356|A|P|50000.0|Y|Y|20121207233013|UA-ALUM|0000110164|1|
KFS3357|KFS3357|1.0|KFS3357|KFS3357|A|P|50000.0|Y|Y|20121207233013|BA-RPAS|0000110189|1|
KFS3358|KFS3358|1.0|KFS3358|KFS3358|A|N|50000.0|Y|Y|20121207233013|BL-KINE|0000110260|1|
KFS3359|KFS3359|1.0|KFS3359|KFS3359|A|P|50000.0|Y|Y|20121207233013|IN-DMAS|0000110311|1|
KFS3360|KFS3360|1.0|KFS3360|KFS3360|A|P|50000.0|Y|Y|20121207233013|BA-BKST|0000110486|1|
KFS3361|KFS3361|1.0|KFS3361|KFS3361|P|P|50000.0|Y|Y|20121207233013|BL-EDUC|0000110495|1|
KFS3362|KFS3362|1.0|KFS3362|KFS3362|A|N|50000.0|Y|Y|20121207233013|BL-CSCI|0000110520|1|
KFS3363|KFS3363|1.0|KFS3363|KFS3363|A|P|50000.0|Y|Y|20121207233013|EA-NURS|0000110528|1|
KFS3364|KFS3364|1.0|KFS3364|KFS3364|A|N|50000.0|Y|Y|20121207233013|BA-IDS|0000110555|1|
KFS3365|KFS3365|1.0|KFS3365|KFS3365|A|P|50000.0|Y|Y|20121207233013|IN-HPHY|0000110596|1|
KFS3366|KFS3366|1.0|KFS3366|KFS3366|A|P|50000.0|Y|Y|20121207233013|UA-MASV|0000110613|1|
