cptlast_nbr|ast_pmt_seq_nbr|obj_id|ver_nbr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fs_origin_cd|fdoc_typ_cd|fdoc_nbr|fdoc_post_yr|fdoc_post_prd_cd|fdoc_post_dt|project_cd|org_reference_id|acct_charge_amt|po_number|requisition_nbr|ast_depr1_base_amt|ast_acum_depr1_amt|ast_prvyrdepr1_amt|ast_prd1_depr1_amt|ast_prd2_depr1_amt|ast_prd3_depr1_amt|ast_prd4_depr1_amt|ast_prd5_depr1_amt|ast_prd6_depr1_amt|ast_prd7_depr1_amt|ast_prd8_depr1_amt|ast_prd9_depr1_amt|ast_prd10depr1_amt|ast_prd11depr1_amt|ast_prd12depr1_amt|ast_trnfr_pmt_cd|
376781.0|144.0|6DAAF0BDDDB5CE85E0404F8189D808BA|1.0|BL|2224736|-----|7500|---|01|PCDO|FX5728305|2009.0|11|20050511000000|----------||66.45|---------||66.45|32.53|8.31|0.69|0.7|0.69|0.69|0.69|0.69|0.7|0.69|0.69|0.69|0.0|0.0|N|
376781.0|145.0|6DAAF0BDDDB6CE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|TOPS|AP171896|2009.0|11|20050516000000|----------||102.6|815112172|JJ04094|102.6|50.23|12.82|1.07|1.07|1.07|1.07|1.07|1.07|1.06|1.07|1.07|1.07|0.0|0.0|N|
376781.0|146.0|6DAAF0BDDDB7CE85E0404F8189D808BA|1.0|BL|2224736|-----|7500|---|01|PCDO|UF4846605|2009.0|11|20050527000000|----------||53.76|---------||53.76|26.32|6.72|0.56|0.56|0.56|0.56|0.56|0.56|0.56|0.56|0.56|0.56|0.0|0.0|N|
376781.0|147.0|6DAAF0BDDDB8CE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|TOPS|AP215249|2009.0|1|20050713000000|----------||-47.5|---------||-47.5|-23.26|-5.94|-0.49|-0.5|-0.49|-0.5|-0.49|-0.5|-0.49|-0.5|-0.49|-0.5|0.0|0.0|N|
376781.0|148.0|6DAAF0BDDDB9CE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|TOPS|AP217207|2009.0|1|20050715000000|----------||-47.5|---------||-47.5|-23.26|-5.94|-0.49|-0.5|-0.49|-0.5|-0.49|-0.5|-0.49|-0.5|-0.49|-0.5|0.0|0.0|N|
376781.0|149.0|6DAAF0BDDDBACE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|TOPS|AP233761|2009.0|2|20050808000000|----------||4003.73|205040015|JJ04123|4003.73|1960.16|500.46|41.71|41.71|41.7|41.71|41.7|41.71|41.7|41.71|41.7|41.71|0.0|0.0|N|
376781.0|150.0|6DAAF0BDDDBBCE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|TOPS|AP233761|2009.0|2|20050830000000|----------||-4003.73|205040015|JJ04123|-4003.73|-1960.16|-500.46|-41.71|-41.71|-41.7|-41.71|-41.7|-41.71|-41.7|-41.71|-41.7|-41.71|0.0|0.0|N|
376781.0|151.0|6DAAF0BDDDBCCE85E0404F8189D808BA|1.0|BL|2224736|-----|7500|---|01|TOPS|AP233761|2009.0|2|20050830000000|----------||4003.73|205040015|JJ04123|4003.73|1960.16|500.46|41.71|41.71|41.7|41.71|41.7|41.71|41.7|41.71|41.7|41.71|0.0|0.0|N|
376781.0|152.0|6DAAF0BDDDBDCE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|CM|1207|2009.0|6|20051221000000|----------||-607.5|CM||-607.5|-297.42|-75.94|-6.33|-6.33|-6.33|-6.32|-6.33|-6.33|-6.33|-6.33|-6.32|-6.33|0.0|0.0|N|
376781.0|153.0|6DAAF0BDDDBECE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|CM|1208|2009.0|6|20051221000000|----------||-303.75|CM||-303.75|-148.71|-37.97|-3.16|-3.17|-3.16|-3.17|-3.16|-3.16|-3.17|-3.16|-3.17|-3.16|0.0|0.0|N|
376781.0|154.0|6DAAF0BDDDBFCE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|TOPS|AP026342|2009.0|6|20051221000000|----------||303.75|---------||303.75|148.71|37.97|3.16|3.17|3.16|3.17|3.16|3.16|3.17|3.16|3.17|3.16|0.0|0.0|N|
376781.0|155.0|6DAAF0BDDDC0CE85E0404F8189D808BA|1.0|BL|4824805|-----|7530|---|01|TOPS|AP026348|2009.0|6|20051221000000|----------||607.5|---------||607.5|297.42|75.94|6.33|6.33|6.33|6.32|6.33|6.33|6.33|6.33|6.32|6.33|0.0|0.0|N|
376781.0|156.0|6DAAF0BDDDC1CE85E0404F8189D808BA|1.0|BL|4824822|-----|7530|---|01|CM|10048|2009.0|10|20070405000000|----------||-303.75|CM||-303.75|-148.71|-37.97|-3.16|-3.17|-3.16|-3.17|-3.16|-3.16|-3.17|-3.16|-3.17|-3.16|0.0|0.0|N|
376781.0|157.0|6DAAF0BDDDC2CE85E0404F8189D808BA|1.0|BL|4824822|-----|7530|---|01|CM|10047|2009.0|10|20070405000000|----------||-607.5|CM||-607.5|-297.42|-75.94|-6.33|-6.33|-6.33|-6.32|-6.33|-6.33|-6.33|-6.33|-6.32|-6.33|0.0|0.0|N|
376781.0|158.0|6DAAF0BDDD7ACE85E0404F8189D808BA|1.0|BL|4824822|-----|7530|---|01|GEC|IV9613607|2009.0|12|20070622000000|----------||911.25|1207/120||911.25|446.13|113.91|9.49|9.5|9.49|9.49|9.49|9.49|9.5|9.49|9.49|9.49|0.0|0.0|N|
376781.0|159.0|6DAAF0BDDD7BCE85E0404F8189D808BA|1.0|BL|2324789|-----|7530|---|01|GEC|IV9613607|2009.0|12|20070622000000|----------||-911.25|C1207/120||-911.25|-446.13|-113.91|-9.49|-9.5|-9.49|-9.49|-9.49|-9.49|-9.5|-9.49|-9.49|-9.49|0.0|0.0|N|
376781.0|160.0|6DAAF0BDDD7CCE85E0404F8189D808BA|1.0|BL|2324789|-----|7530|---|01|MPAY|RB3653708|2009.0|10|20070405000000|----------||607.5|1207||607.5|297.42|234.14|6.33|6.33|6.33|6.32|6.33|6.33|6.33|6.33|6.32|6.33|0.0|0.0|N|
376781.0|161.0|6DAAF0BDDD7DCE85E0404F8189D808BA|1.0|BL|2324789|-----|7530|---|01|MPAY|RB3653708|2009.0|10|20070405000000|----------||303.75|1208||303.75|148.71|117.07|3.16|3.17|3.16|3.17|3.16|3.16|3.17|3.16|3.17|3.16|0.0|0.0|N|
377192.0|1.0|6DAAF0BDDD7ECE85E0404F8189D808BA|1.0|BL|2224742|-----|7000|---|01|TOPS|AP722622|2009.0|4|20031008000000|----------||34661.76|204080156|IZ03002|34661.76|24191.02|4332.72|361.06|361.06|361.06|361.06|361.06|361.06|361.06|361.06|361.06|361.06|0.0|0.0|N|
377193.0|1.0|6DAAF0BDDD7FCE85E0404F8189D808BA|1.0|BL|4324756|-----|7000|---|01|TOPS|AP721927|2009.0|4|20031008000000|----------||7120.0|204080306|II03013|7120.0|4969.17|1186.67|74.17|74.16|74.17|74.17|74.16|74.17|74.17|74.16|74.17|74.17|0.0|0.0|N|
377193.0|2.0|6DAAF0BDDD80CE85E0404F8189D808BA|1.0|BL|4324756|-----|7030|---|01|GEC|FX4045904|2009.0|6|20031229000000|----------||7120.0|20408030||7120.0|4969.17|1186.67|74.17|74.16|74.17|74.17|74.16|74.17|74.17|74.16|74.17|74.17|0.0|0.0|N|
377193.0|3.0|6DAAF0BDDD81CE85E0404F8189D808BA|1.0|BL|4324756|-----|7000|---|01|GEC|FX4045904|2009.0|6|20031229000000|----------||-7120.0|C20408030||-7120.0|-4969.17|-1186.67|-74.17|-74.16|-74.17|-74.17|-74.16|-74.17|-74.17|-74.16|-74.17|-74.17|0.0|0.0|N|
377208.0|1.0|6DAAF0BDDD82CE85E0404F8189D808BA|1.0|BL|4024713|-----|7000|---|01|TOPS|AP725243|2009.0|4|20031010000000|----------||5100.0|201080060|LA00003|5100.0|2033.93|364.29|30.35|30.36|30.36|30.36|30.35|30.36|30.36|30.35|30.36|30.36|0.0|0.0|N|
377208.0|2.0|6DAAF0BDDD83CE85E0404F8189D808BA|1.0|BL|4024713|-----|7000|---|01|TOPS|AP752534|2009.0|5|20031112000000|----------||2800.0|201080060|LA00003|2800.0|1116.67|200.0|16.67|16.66|16.67|16.67|16.66|16.67|16.67|16.66|16.67|16.67|0.0|0.0|N|
377231.0|1.0|6DAAF0BDDD84CE85E0404F8189D808BA|1.0|BL|2224717|-----|7000|---|01|TOPS|AP724315|2009.0|4|20031010000000|----------||139295.7|203060238|FI02053|139295.7|77773.43|13929.57|1160.8|1160.79|1160.8|1160.8|1160.8|1160.79|1160.8|1160.8|1160.8|1160.79|0.0|0.0|N|
377231.0|2.0|6DAAF0BDDD85CE85E0404F8189D808BA|1.0|BL|2224717|-----|7000|---|01|TOPS|AP763265|2009.0|6|20031204000000|----------||15477.3|203060238|FI02053|15477.3|8641.49|1547.73|128.97|128.98|128.98|128.98|128.98|128.97|128.98|128.98|128.97|128.98|0.0|0.0|N|
377403.0|1.0|6DAAF0BDDD86CE85E0404F8189D808BA|1.0|BL|5424700|-----|7000|---|01|TOPS|AP732325|2009.0|4|20031020000000|----------||5014.0|214090067|FZ03024|5014.0|3499.35|626.75|52.23|52.23|52.23|52.23|52.23|52.23|52.23|52.23|52.23|52.22|0.0|0.0|N|
377428.0|1.0|6DAAF0BDDD87CE85E0404F8189D808BA|1.0|BL|4024713|-----|7000|---|01|TOPS|AP733784|2009.0|4|20031021000000|----------||5000.0|201080060|LA00003|5000.0|1994.05|357.14|29.76|29.76|29.76|29.77|29.76|29.76|29.76|29.76|29.77|29.76|0.0|0.0|N|
377428.0|2.0|6DAAF0BDDD88CE85E0404F8189D808BA|1.0|BL|4024713|-----|7000|---|01|TOPS|AP753302|2009.0|5|20031112000000|----------||2700.0|201080060|LA00003|2700.0|1076.79|192.86|16.07|16.07|16.08|16.07|16.07|16.07|16.07|16.07|16.07|16.08|0.0|0.0|N|
377429.0|1.0|6DAAF0BDDD89CE85E0404F8189D808BA|1.0|BL|4024713|-----|7000|---|01|TOPS|AP733799|2009.0|4|20031021000000|----------||5100.0|201080060|LA00003|5100.0|2033.93|364.29|30.35|30.36|30.36|30.36|30.35|30.36|30.36|30.35|30.36|30.36|0.0|0.0|N|
377429.0|2.0|6DAAF0BDDD8ACE85E0404F8189D808BA|1.0|BL|4024713|-----|7000|---|01|TOPS|AP753293|2009.0|5|20031112000000|----------||2800.0|201080060|LA00003|2800.0|1116.67|200.0|16.67|16.66|16.67|16.67|16.66|16.67|16.67|16.66|16.67|16.67|0.0|0.0|N|
377430.0|1.0|6DAAF0BDDD8BCE85E0404F8189D808BA|1.0|BL|4324635|-----|7030|---|01|TOPS|AP688299|2009.0|2|20031021000000|----------||431.51|204080024|400313|431.51|301.16|53.94|4.49|4.5|4.49|4.5|4.49|4.5|4.49|4.5|4.49|4.5|0.0|0.0|N|
377430.0|2.0|6DAAF0BDDD8CCE85E0404F8189D808BA|1.0|BL|4324635|-----|7030|---|01|TOPS|AP685855|2009.0|2|20031021000000|----------||884.64|204080024|400313|884.64|617.4|110.57|9.22|9.22|9.21|9.22|9.21|9.21|9.22|9.22|9.21|9.21|0.0|0.0|N|
377430.0|3.0|6DAAF0BDDD8DCE85E0404F8189D808BA|1.0|BL|4324635|-----|7030|---|01|TOPS|AP733723|2009.0|4|20031021000000|----------||5086.97|204080024|400313|5086.97|3550.28|635.87|52.99|52.99|52.99|52.99|52.98|52.99|52.99|52.99|52.99|52.99|0.0|0.0|N|
377430.0|4.0|6DAAF0BDDD8ECE85E0404F8189D808BA|1.0|BL|4324635|-----|7030|---|01|TOPS|AP679718|2009.0|2|20031021000000|----------||207.95|204080024|400313|207.95|145.13|25.99|2.17|2.16|2.17|2.16|2.17|2.17|2.16|2.17|2.17|2.16|0.0|0.0|N|
377514.0|1.0|6DAAF0BDDD8FCE85E0404F8189D808BA|1.0|BL|4824433|-----|7030|---|01|TOPS|AP739583|2009.0|4|20031028000000|----------||5829.2|204090149|400627|5829.2|3254.64|582.92|48.58|48.57|48.58|48.58|48.57|48.58|48.58|48.57|48.58|48.58|0.0|0.0|N|
377537.0|1.0|6DAAF0BDDD90CE85E0404F8189D808BA|1.0|BL|4624755|-----|7030|---|01|TOPS|AP741895|2009.0|4|20031030000000|----------||15700.0|203020015|RO02038|15700.0|10957.29|1962.5|163.54|163.54|163.54|163.54|163.54|163.55|163.54|163.54|163.54|163.54|0.0|0.0|N|
377537.0|2.0|6DAAF0BDDD91CE85E0404F8189D808BA|1.0|BL|4324750|-----|7030|---|01|TOPS|AP741895|2009.0|4|20031030000000|----------||10000.0|203020015|RO02038|10000.0|6979.17|1250.0|104.17|104.16|104.17|104.17|104.16|104.17|104.17|104.16|104.17|104.17|0.0|0.0|N|
377578.0|1.0|6DAAF0BDDD92CE85E0404F8189D808BA|1.0|BL|2224742|-----|7000|---|01|TOPS|AP742551|2009.0|4|20031031000000|----------||9367.56|204080309|IZ03003|9367.56|6440.2|1170.94|97.58|97.58|97.58|97.57|97.58|97.58|97.58|97.58|97.58|97.58|0.0|0.0|N|
377672.0|1.0|6DAAF0BDDD93CE85E0404F8189D808BA|1.0|BL|4624627|-----|7030|---|01|TOPS|AP744807|2009.0|5|20031104000000|----------||5260.0|204100047|400724|5260.0|3616.25|657.5|54.8|54.79|54.79|54.79|54.79|54.79|54.8|54.79|54.79|54.79|0.0|0.0|N|
377678.0|1.0|6DAAF0BDDD94CE85E0404F8189D808BA|1.0|BL|5424700|-----|7000|---|01|TOPS|AP745356|2009.0|5|20031105000000|----------||6687.0|214090067|FZ03024|6687.0|5254.07|955.29|79.61|79.6|79.61|79.61|79.61|79.6|79.61|79.61|79.6|79.61|0.0|0.0|N|
377678.0|2.0|6DAAF0BDDD95CE85E0404F8189D808BA|1.0|BL|2324705|-----|7000|---|01|GEC|BZ6576204|2009.0|8|20040210000000|----------||6687.0|21409006||6687.0|5254.07|955.29|79.61|79.6|79.61|79.61|79.61|79.6|79.61|79.61|79.6|79.61|0.0|0.0|N|
377678.0|3.0|6DAAF0BDDD96CE85E0404F8189D808BA|1.0|BL|5424700|-----|7000|---|01|GEC|BZ6576204|2009.0|8|20040210000000|----------||-6687.0|C21409006||-6687.0|-5254.07|-955.29|-79.61|-79.6|-79.61|-79.61|-79.61|-79.6|-79.61|-79.61|-79.6|-79.61|0.0|0.0|N|
377756.0|1.0|6DAAF0BDDD97CE85E0404F8189D808BA|1.0|BL|4124639|-----|7030|---|01|TOPS|AP750569|2009.0|5|20031110000000|----------||5995.0|814100873|C0412168|5995.0|4121.56|749.37|62.45|62.45|62.45|62.45|62.44|62.45|62.45|62.45|62.44|62.45|0.0|0.0|N|
377756.0|2.0|6DAAF0BDDD98CE85E0404F8189D808BA|1.0|BL|4124639|-----|7030|---|01|TOPS|AP743430|2009.0|5|20031110000000|----------||352.35|814100873|C0412168|352.35|242.24|44.05|3.67|3.67|3.67|3.67|3.67|3.67|3.67|3.67|3.67|3.67|0.0|0.0|N|
377756.0|3.0|6DAAF0BDDD99CE85E0404F8189D808BA|1.0|BL|4124639|-----|7030|---|01|TOPS|AP760036|2009.0|5|20031120000000|----------||600.3|814100873|C0412168|600.3|412.71|75.04|6.25|6.25|6.25|6.26|6.25|6.25|6.26|6.25|6.25|6.26|0.0|0.0|N|
377794.0|1.0|6DAAF0BDDD9ACE85E0404F8189D808BA|1.0|BL|2224742|-----|7000|---|01|TOPS|AP753565|2009.0|5|20031113000000|----------||42664.7|204080199|IZ03005|42664.7|23465.58|4266.47|355.54|355.54|355.54|355.54|355.54|355.54|355.54|355.54|355.54|355.53|0.0|0.0|N|
377794.0|2.0|6DAAF0BDDD9BCE85E0404F8189D808BA|1.0|BL|2224742|-----|7000|---|01|TOPS|AP753835|2009.0|5|20031113000000|----------||1008.95|204080199|IZ03005|1008.95|554.92|100.89|8.41|8.41|8.41|8.41|8.4|8.41|8.41|8.41|8.4|8.41|0.0|0.0|N|
377794.0|3.0|6DAAF0BDDD9CCE85E0404F8189D808BA|1.0|BL|2224742|-----|7000|---|01|TOPS|AP770926|2009.0|6|20031205000000|----------||5437.42|204080199|IZ03005|5437.42|2990.58|543.74|45.31|45.32|45.31|45.31|45.31|45.31|45.32|45.31|45.31|45.31|0.0|0.0|N|
377883.0|1.0|6DAAF0BDDD9DCE85E0404F8189D808BA|1.0|BL|4624627|-----|7030|---|01|TOPS|AP760160|2009.0|5|20031120000000|----------||5015.0|204100046|400711|5015.0|3447.81|626.88|52.24|52.24|52.24|52.24|52.23|52.24|52.24|52.24|52.24|52.24|0.0|0.0|N|
378060.0|1.0|6DAAF0BDDD56CE85E0404F8189D808BA|1.0|BL|5424700|-----|7000|---|01|TOPS|AP767363|2009.0|6|20031202000000|----------||6687.0|214090067|FZ03024|6687.0|4527.66|835.87|69.66|69.66|69.65|69.66|69.66|69.65|69.66|69.65|69.66|69.66|0.0|0.0|N|
378068.0|1.0|6DAAF0BDDD57CE85E0404F8189D808BA|1.0|BL|2224742|-----|7000|---|01|TOPS|AP752517|2009.0|6|20031204000000|----------||63493.75|204080296|IZ03004|63493.75|42990.56|7936.72|661.39|661.39|661.4|661.39|661.39|661.4|661.39|661.39|661.4|661.39|0.0|0.0|N|
378072.0|1.0|6DAAF0BDDD58CE85E0404F8189D808BA|1.0|BL|4824439|-----|7030|---|01|TOPS|AP769355|2009.0|6|20031204000000|----------||7367.44|204110082|401016|7367.44|3990.7|736.74|61.4|61.39|61.4|61.39|61.4|61.4|61.39|61.4|61.39|61.4|0.0|0.0|N|
378073.0|1.0|6DAAF0BDDD59CE85E0404F8189D808BA|1.0|BL|4824439|-----|7030|---|01|TOPS|AP769355|2009.0|6|20031204000000|----------||7367.44|204110082|401016|7367.44|3990.7|736.74|61.4|61.39|61.4|61.39|61.4|61.4|61.39|61.4|61.39|61.4|0.0|0.0|N|
378084.0|1.0|6DAAF0BDDD5ACE85E0404F8189D808BA|1.0|BL|5424700|-----|7000|---|01|TOPS|AP772982|2009.0|6|20031209000000|----------||3966.0|814111654|C0417716|3966.0|2148.25|396.6|33.05|33.05|33.05|33.05|33.05|33.05|33.05|33.05|33.05|33.05|0.0|0.0|N|
378084.0|2.0|6DAAF0BDDD5BCE85E0404F8189D808BA|1.0|BL|4024720|-----|7000|---|01|TOPS|AP772982|2009.0|6|20031209000000|----------||3966.0|814111654|C0417716|3966.0|2148.25|396.6|33.05|33.05|33.05|33.05|33.05|33.05|33.05|33.05|33.05|33.05|0.0|0.0|N|
378265.0|1.0|6DAAF0BDDD5CCE85E0404F8189D808BA|1.0|BL|4824810|-----|7030|---|01|TOPS|AP788600|2009.0|6|20031231000000|----------||24955.0|204100115|JX03001|24955.0|16636.67|3119.38|259.95|259.94|259.95|259.95|259.95|259.95|259.94|259.95|259.95|259.95|0.0|0.0|N|
378266.0|1.0|6DAAF0BDDD5DCE85E0404F8189D808BA|1.0|BL|4024720|-----|7000|---|01|TOPS|AP788622|2009.0|6|20031231000000|----------||80692.8|204100213|IX03001|80692.8|53795.2|10086.6|840.55|840.55|840.55|840.55|840.55|840.55|840.55|840.55|840.55|840.55|0.0|0.0|N|
378267.0|1.0|6DAAF0BDDD5ECE85E0404F8189D808BA|1.0|BL|1024600|-----|7000|---|01|TOPS|AP788474|2009.0|6|20031231000000|----------||7333.71|814120166|401129|7333.71|3911.31|733.37|61.11|61.12|61.11|61.12|61.11|61.12|61.11|61.11|61.12|61.11|0.0|0.0|N|
378310.0|1.0|6DAAF0BDDD5FCE85E0404F8189D808BA|1.0|BL|2224683|-----|7000|---|01|TOPS|AP791428|2009.0|7|20040106000000|----------||14335.7|204110149|400395|14335.7|119.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|Y|
378310.0|2.0|6DAAF0BDDD60CE85E0404F8189D808BA|1.0|IN|4183032|-----|7000|---|01|TOPS|AP791428|2009.0|7|20040106000000|----------||16552.38|204110149|400395|16552.38|137.94|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|Y|
378310.0|3.0|6DAAF0BDDD61CE85E0404F8189D808BA|1.0|BL|2224683|-----|7000|---|01|AT|FU0533704|2009.0|8|20040202000000|||14335.7|204110149|400395|14335.7|7645.71|1433.57|119.46|119.46|119.47|119.46|119.47|119.46|119.46|119.47|119.46|119.47|0.0|0.0|N|
378310.0|4.0|6DAAF0BDDD62CE85E0404F8189D808BA|1.0|BL|2224683|-----|7000|---|01|AT|FU0533704|2009.0|8|20040202000000|||16552.38|204110149|400395|16552.38|8827.94|1655.24|137.94|137.93|137.94|137.94|137.93|137.94|137.94|137.93|137.94|137.94|0.0|0.0|N|
378310.0|5.0|6DAAF0BDDD63CE85E0404F8189D808BA|1.0|BL|2224683|-----|7000|---|01|AT|FU0533704|2009.0|8|20040202000000|----------||-14335.7|204110149|400395|-14335.7|-119.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|Y|
378310.0|6.0|6DAAF0BDDD64CE85E0404F8189D808BA|1.0|IN|4183032|-----|7000|---|01|AT|FU0533704|2009.0|8|20040202000000|----------||-16552.38|204110149|400395|-16552.38|-137.94|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|Y|
378310.0|7.0|6DAAF0BDDD65CE85E0404F8189D808BA|1.0|BL|2224683|-----|7000|---|01|TOPS|AP791720|2009.0|7|20040107000000|----------||8086.73|204110149|400395|8086.73|4312.92|808.67|67.39|67.39|67.39|67.39|67.39|67.38|67.39|67.39|67.39|67.39|0.0|0.0|N|
378310.0|8.0|6DAAF0BDDD66CE85E0404F8189D808BA|1.0|IN|4183032|-----|7000|---|01|TOPS|AP791720|2009.0|7|20040107000000|----------||228.73|204110149|400395|228.73|121.99|22.87|1.9|1.91|1.91|1.9|1.91|1.9|1.91|1.91|1.9|1.91|0.0|0.0|N|
378310.0|9.0|6DAAF0BDDD67CE85E0404F8189D808BA|1.0|IN|4183032|-----|7000|---|01|TOPS|AP791720|2009.0|7|20040107000000|----------||221.45|204110149|400395|221.45|118.11|22.14|1.85|1.84|1.85|1.84|1.85|1.84|1.85|1.85|1.84|1.85|0.0|0.0|N|
378310.0|10.0|6DAAF0BDDD68CE85E0404F8189D808BA|1.0|BL|2224683|-----|7000|---|01|TOPS|AP791720|2009.0|7|20040107000000|----------||7829.19|204110149|400395|7829.19|4175.57|782.92|65.24|65.24|65.25|65.24|65.24|65.24|65.25|65.24|65.24|65.25|0.0|0.0|N|
378310.0|11.0|6DAAF0BDDD69CE85E0404F8189D808BA|1.0|IN|4183032|-----|7000|---|01|TOPS|AP791720|2009.0|7|20040107000000|----------||199.61|204110149|400395|199.61|106.46|19.96|1.67|1.66|1.66|1.67|1.66|1.67|1.66|1.66|1.67|1.66|0.0|0.0|N|
378310.0|12.0|6DAAF0BDDD6ACE85E0404F8189D808BA|1.0|BL|2224683|-----|7000|---|01|TOPS|AP791720|2009.0|7|20040107000000|----------||7056.59|204110149|400395|7056.59|3763.51|705.66|58.8|58.81|58.8|58.81|58.8|58.81|58.8|58.8|58.81|58.8|0.0|0.0|N|
378330.0|1.0|6DAAF0BDDD6BCE85E0404F8189D808BA|1.0|BL|4624804|CS001|7030|---|01|TOPS|AP793498|2009.0|7|20040108000000|----------||28363.82|204100212|IV03002|28363.82|18909.21|3545.48|295.46|295.45|295.46|295.45|295.46|295.46|295.45|295.46|295.46|295.45|0.0|0.0|N|
378330.0|2.0|6DAAF0BDDD6CCE85E0404F8189D808BA|1.0|BL|4024720|-----|7030|---|01|TOPS|AP793498|2009.0|7|20040108000000|----------||40167.34|204100212|IV03002|40167.34|26778.23|5020.92|418.41|418.41|418.41|418.41|418.41|418.41|418.41|418.41|418.41|418.41|0.0|0.0|N|
378330.0|3.0|6DAAF0BDDD6DCE85E0404F8189D808BA|1.0|BL|4624804|CS001|7030|---|01|TOPS|AP840426|2009.0|9|20040309000000|----------||3200.0|204100212|IV03002|3200.0|2133.33|400.0|33.33|33.34|33.33|33.33|33.34|33.33|33.33|33.34|33.33|33.33|0.0|0.0|N|
378330.0|4.0|6DAAF0BDDD6ECE85E0404F8189D808BA|1.0|BL|4024720|-----|7030|---|01|TOPS|AP856062|2009.0|9|20040326000000|----------||1600.0|204100212|IV03002|1600.0|1066.67|200.0|16.67|16.66|16.67|16.67|16.66|16.67|16.67|16.66|16.67|16.67|0.0|0.0|N|
378330.0|5.0|6DAAF0BDDD6FCE85E0404F8189D808BA|1.0|BL|4624804|-----|7030|---|01|TOPS|AP838507|2009.0|9|20040304000000|----------||-21500.0|---------||-21500.0|-14333.33|-2687.5|-223.96|-223.96|-223.96|-223.95|-223.96|-223.96|-223.96|-223.96|-223.96|-223.95|0.0|0.0|N|
378330.0|6.0|6DAAF0BDDD70CE85E0404F8189D808BA|1.0|BL|4024720|-----|7030|---|01|TOPS|AP023746|2009.0|4|20041028000000|----------||-1600.0|---------||-1600.0|-1066.67|-200.0|-16.67|-16.66|-16.67|-16.67|-16.66|-16.67|-16.67|-16.66|-16.67|-16.67|0.0|0.0|N|
378330.0|7.0|6DAAF0BDDD71CE85E0404F8189D808BA|1.0|BL|4624804|CS001|7030|---|01|GEC|VU5557605|2009.0|9|20050307000000|----------||19771.0|AP002374||19771.0|13180.67|2471.38|205.95|205.94|205.95|205.95|205.95|205.95|205.94|205.95|205.95|205.95|0.0|0.0|N|
378330.0|8.0|6DAAF0BDDD72CE85E0404F8189D808BA|1.0|BL|4624804|-----|7030|---|01|GEC|VU5557605|2009.0|9|20050307000000|----------||-19771.0|CAP002374||-19771.0|-13180.67|-2471.38|-205.95|-205.94|-205.95|-205.95|-205.95|-205.95|-205.94|-205.95|-205.95|-205.95|0.0|0.0|N|
378330.0|9.0|6DAAF0BDDD73CE85E0404F8189D808BA|1.0|BL|4024721|-----|7000|---|01|GEC|JZ7070905|2009.0|9|20050310000000|----------||3200.0|IV03002:||3200.0|2133.33|400.0|33.33|33.34|33.33|33.33|33.34|33.33|33.33|33.34|33.33|33.33|0.0|0.0|N|
378330.0|10.0|6DAAF0BDDD74CE85E0404F8189D808BA|1.0|BL|4624804|-----|7030|---|01|GEC|JZ7070905|2009.0|9|20050310000000|----------||-3200.0|CIV03002:||-3200.0|-2133.33|-400.0|-33.33|-33.34|-33.33|-33.33|-33.34|-33.33|-33.33|-33.34|-33.33|-33.33|0.0|0.0|N|
378330.0|11.0|6DAAF0BDDD75CE85E0404F8189D808BA|1.0|BL|4624804|-----|7030|---|01|GEC|LS5558505|2009.0|9|20050321000000|----------||21500.0|IV03002:||21500.0|14333.33|2687.5|223.96|223.96|223.96|223.95|223.96|223.96|223.96|223.96|223.96|223.95|0.0|0.0|N|
378330.0|12.0|6DAAF0BDDD76CE85E0404F8189D808BA|1.0|BL|4624804|CS001|7030|---|01|GEC|LS5558505|2009.0|9|20050321000000|----------||-21500.0|CIV03002:||-21500.0|-14333.33|-2687.5|-223.96|-223.96|-223.96|-223.95|-223.96|-223.96|-223.96|-223.96|-223.96|-223.95|0.0|0.0|N|
378330.0|13.0|6DAAF0BDDD77CE85E0404F8189D808BA|1.0|BL|4624804|CS001|7030|---|01|GEC|SW3163305|2009.0|10|20050411000000|----------||24000.0|AP059219||24000.0|16000.0|3000.0|250.0|250.0|250.0|250.0|250.0|250.0|250.0|250.0|250.0|250.0|0.0|0.0|N|
