ca_icr_acct_gnrtd_id|obj_id|ver_nbr|fin_coa_cd|account_nbr|icr_fin_coa_cd|icr_fin_acct_nbr|acln_pct|dobj_maint_cd_actv_ind|
10819.0|AF204E1BF5129BC4E040007F0100096E|1.0|BL|4624693|BL|1023287|100|Y|
10820.0|AF204E1BF5139BC4E040007F0100096E|1.0|BL|4624694|BL|1023287|100|Y|
10821.0|AF204E1BF5149BC4E040007F0100096E|1.0|BL|4624720|BL|1023287|100|Y|
10822.0|AF204E1BF5159BC4E040007F0100096E|1.0|BL|4624721|BL|1023287|100|Y|
10823.0|AF204E1BF5169BC4E040007F0100096E|1.0|BL|4624722|BL|1023287|100|Y|
10824.0|AF204E1BF5179BC4E040007F0100096E|1.0|BL|4624723|BL|1023287|100|Y|
10825.0|AF204E1BF5189BC4E040007F0100096E|1.0|BL|4624724|BL|1023287|100|Y|
10826.0|AF204E1BF5199BC4E040007F0100096E|1.0|BL|4624725|BL|1023287|100|Y|
10827.0|AF204E1BF51A9BC4E040007F0100096E|1.0|BL|4624726|BL|1023287|100|Y|
10828.0|AF204E1BF51B9BC4E040007F0100096E|1.0|BL|4624727|BL|1023287|100|Y|
10829.0|AF204E1BF51C9BC4E040007F0100096E|1.0|BL|4624728|BL|1023287|100|Y|
10830.0|AF204E1BF51D9BC4E040007F0100096E|1.0|BL|4624729|BL|1023287|100|Y|
10831.0|AF204E1BF51E9BC4E040007F0100096E|1.0|BL|4624730|BL|1023287|100|Y|
10832.0|AF204E1BF51F9BC4E040007F0100096E|1.0|BL|4624731|BL|1023287|100|Y|
10833.0|AF204E1BF5209BC4E040007F0100096E|1.0|BL|4624732|BL|1023287|100|Y|
10834.0|AF204E1BF5219BC4E040007F0100096E|1.0|BL|4624733|BL|1023287|100|Y|
10835.0|AF204E1BF5229BC4E040007F0100096E|1.0|BL|4624734|BL|1023287|100|Y|
10836.0|AF204E1BF5239BC4E040007F0100096E|1.0|BL|4624735|BL|1023287|100|Y|
10837.0|AF204E1BF5249BC4E040007F0100096E|1.0|BL|4624736|BL|1023287|100|Y|
10838.0|AF204E1BF5259BC4E040007F0100096E|1.0|BL|4624737|BL|1023287|100|Y|
10839.0|AF204E1BF5269BC4E040007F0100096E|1.0|BL|4624738|BL|1023287|100|Y|
10840.0|AF204E1BF5279BC4E040007F0100096E|1.0|BL|4624739|BL|1023287|100|Y|
10841.0|AF204E1BF5289BC4E040007F0100096E|1.0|BL|4624740|BL|1023287|100|Y|
10842.0|AF204E1BF5299BC4E040007F0100096E|1.0|BL|4624741|BL|1023287|100|Y|
10843.0|AF204E1BF52A9BC4E040007F0100096E|1.0|BL|4624742|BL|1023287|100|Y|
10844.0|AF204E1BF52B9BC4E040007F0100096E|1.0|BL|4624743|BL|1023287|100|Y|
10845.0|AF204E1BF52C9BC4E040007F0100096E|1.0|BL|4624744|BL|1023287|100|Y|
10846.0|AF204E1BF52D9BC4E040007F0100096E|1.0|BL|4624695|BL|1023287|100|Y|
10847.0|AF204E1BF52E9BC4E040007F0100096E|1.0|BL|4624696|BL|1023287|100|Y|
10848.0|AF204E1BF52F9BC4E040007F0100096E|1.0|BL|4624697|BL|1023287|100|Y|
10849.0|AF204E1BF5309BC4E040007F0100096E|1.0|BL|4624698|BL|1023287|100|Y|
10850.0|AF204E1BF5319BC4E040007F0100096E|1.0|BL|4624699|BL|1023287|100|Y|
10851.0|AF204E1BF5329BC4E040007F0100096E|1.0|BL|4624700|BL|1023287|100|Y|
10852.0|AF204E1BF5339BC4E040007F0100096E|1.0|BL|4624701|BL|1023287|100|Y|
10853.0|AF204E1BF5349BC4E040007F0100096E|1.0|BL|4624702|BL|1023287|100|Y|
10854.0|AF204E1BF5359BC4E040007F0100096E|1.0|BL|4624703|BL|1023287|100|Y|
10855.0|AF204E1BF5369BC4E040007F0100096E|1.0|BL|4624704|BL|1023287|100|Y|
10856.0|AF204E1BF5379BC4E040007F0100096E|1.0|BL|4624705|BL|1023287|100|Y|
10857.0|AF204E1BF5389BC4E040007F0100096E|1.0|BL|4624706|BL|1023287|100|Y|
10858.0|AF204E1BF5399BC4E040007F0100096E|1.0|BL|4624707|BL|1023287|100|Y|
10859.0|AF204E1BF53A9BC4E040007F0100096E|1.0|BL|4624708|BL|1023287|100|Y|
10860.0|AF204E1BF53B9BC4E040007F0100096E|1.0|BL|4624709|BL|1023287|100|Y|
10861.0|AF204E1BF53C9BC4E040007F0100096E|1.0|BL|4624710|BL|1023287|100|Y|
10862.0|AF204E1BF53D9BC4E040007F0100096E|1.0|BL|4624711|BL|1023287|100|Y|
10863.0|AF204E1BF53E9BC4E040007F0100096E|1.0|BL|4624712|BL|1023287|100|Y|
10864.0|AF204E1BF53F9BC4E040007F0100096E|1.0|BL|4624713|BL|1023287|100|Y|
10865.0|AF204E1BF5409BC4E040007F0100096E|1.0|BL|4624714|BL|1023287|100|Y|
10866.0|AF204E1BF5419BC4E040007F0100096E|1.0|BL|4624715|BL|1023287|100|Y|
10867.0|AF204E1BF5429BC4E040007F0100096E|1.0|BL|4624716|BL|1023287|100|Y|
10868.0|AF204E1BF5439BC4E040007F0100096E|1.0|BL|4624717|BL|1023287|100|Y|
10869.0|AF204E1BF5449BC4E040007F0100096E|1.0|BL|4624718|BL|1023287|100|Y|
10870.0|AF204E1BF5459BC4E040007F0100096E|1.0|BL|4624719|BL|1023287|100|Y|
10871.0|AF204E1BF5469BC4E040007F0100096E|1.0|BL|4624618|BL|1023287|100|Y|
10872.0|AF204E1BF5479BC4E040007F0100096E|1.0|BL|4624619|BL|1023287|100|Y|
10873.0|AF204E1BF5489BC4E040007F0100096E|1.0|BL|4624620|BL|1023287|100|Y|
10874.0|AF204E1BF5499BC4E040007F0100096E|1.0|BL|4624621|BL|1023287|100|Y|
10875.0|AF204E1BF54A9BC4E040007F0100096E|1.0|BL|4624622|BL|1023287|100|Y|
10876.0|AF204E1BF54B9BC4E040007F0100096E|1.0|BL|4624623|BL|1023287|100|Y|
10877.0|AF204E1BF54C9BC4E040007F0100096E|1.0|BL|4624624|BL|1023287|100|Y|
10878.0|AF204E1BF54D9BC4E040007F0100096E|1.0|BL|4624625|BL|1023287|100|Y|
10879.0|AF204E1BF54E9BC4E040007F0100096E|1.0|BL|4624626|BL|1023287|100|Y|
10880.0|AF204E1BF54F9BC4E040007F0100096E|1.0|BL|4624627|BL|1023287|100|Y|
10881.0|AF204E1BF5509BC4E040007F0100096E|1.0|BL|4624628|BL|1023287|100|Y|
10882.0|AF204E1BF5519BC4E040007F0100096E|1.0|BL|4624629|BL|1023287|100|Y|
10883.0|AF204E1BF5529BC4E040007F0100096E|1.0|BL|4624630|BL|1023287|100|Y|
10884.0|AF204E1BF5539BC4E040007F0100096E|1.0|BL|4624631|BL|1023287|100|Y|
10885.0|AF204E1BF5549BC4E040007F0100096E|1.0|BL|4624632|BL|1023287|100|Y|
10886.0|AF204E1BF5559BC4E040007F0100096E|1.0|BL|4624633|BL|1023287|100|Y|
10887.0|AF204E1BF5569BC4E040007F0100096E|1.0|BL|4624634|BL|1023287|100|Y|
10888.0|AF204E1BF5579BC4E040007F0100096E|1.0|BL|4624635|BL|1023287|100|Y|
10889.0|AF204E1BF5589BC4E040007F0100096E|1.0|BL|4624636|BL|1023287|100|Y|
10890.0|AF204E1BF5599BC4E040007F0100096E|1.0|BL|4624637|BL|1023287|100|Y|
10891.0|AF204E1BF55A9BC4E040007F0100096E|1.0|BL|4624638|BL|1023287|100|Y|
10892.0|AF204E1BF55B9BC4E040007F0100096E|1.0|BL|4624639|BL|1042987|100|Y|
10893.0|AF204E1BF55C9BC4E040007F0100096E|1.0|BL|4624640|BL|1023287|100|Y|
10894.0|AF204E1BF55D9BC4E040007F0100096E|1.0|BL|4624641|BL|1023287|100|Y|
10895.0|AF204E1BF55E9BC4E040007F0100096E|1.0|BL|4624642|BL|1023287|100|Y|
10896.0|AF204E1BF55F9BC4E040007F0100096E|1.0|BL|4624643|BL|1023287|100|Y|
10897.0|AF204E1BF5609BC4E040007F0100096E|1.0|BL|4624540|BL|1023287|100|Y|
10898.0|AF204E1BF5619BC4E040007F0100096E|1.0|BL|4624541|BL|1023287|100|Y|
10899.0|AF204E1BF5629BC4E040007F0100096E|1.0|BL|4624542|BL|1023287|100|Y|
10900.0|AF204E1BF5639BC4E040007F0100096E|1.0|BL|4624543|BL|1023287|100|Y|
10901.0|AF204E1BF5649BC4E040007F0100096E|1.0|BL|4624544|BL|1023287|100|Y|
10902.0|AF204E1BF5659BC4E040007F0100096E|1.0|BL|4624545|BL|1023287|100|Y|
10903.0|AF204E1BF5669BC4E040007F0100096E|1.0|BL|4624546|BL|1023287|100|Y|
10904.0|AF204E1BF5679BC4E040007F0100096E|1.0|BL|4624547|BL|1023287|100|Y|
10905.0|AF204E1BF5689BC4E040007F0100096E|1.0|BL|4624548|BL|1023287|100|Y|
10906.0|AF204E1BF5699BC4E040007F0100096E|1.0|BL|4624549|BL|1023287|100|Y|
10907.0|AF204E1BF56A9BC4E040007F0100096E|1.0|BL|4624550|BL|1023287|100|Y|
10908.0|AF204E1BF56B9BC4E040007F0100096E|1.0|BL|4624551|BL|1023287|100|Y|
10909.0|AF204E1BF56C9BC4E040007F0100096E|1.0|BL|4624552|BL|1023287|100|Y|
10910.0|AF204E1BF56D9BC4E040007F0100096E|1.0|BL|4624553|BL|1023287|100|Y|
10911.0|AF204E1BF56E9BC4E040007F0100096E|1.0|BL|4624554|BL|1023287|100|Y|
10912.0|AF204E1BF56F9BC4E040007F0100096E|1.0|BL|4624555|BL|1023287|100|Y|
10913.0|AF204E1BF5709BC4E040007F0100096E|1.0|BL|4624556|BL|1023287|100|Y|
10914.0|AF204E1BF5719BC4E040007F0100096E|1.0|BL|4624557|BL|1023287|100|Y|
10915.0|AF204E1BF5729BC4E040007F0100096E|1.0|BL|4624558|BL|1023287|100|Y|
10916.0|AF204E1BF5739BC4E040007F0100096E|1.0|BL|4624559|BL|1023287|100|Y|
10917.0|AF204E1BF5749BC4E040007F0100096E|1.0|BL|4624560|BL|1023287|100|Y|
10918.0|AF204E1BF5759BC4E040007F0100096E|1.0|BL|4624561|BL|1023287|100|Y|
10919.0|AF204E1BF5769BC4E040007F0100096E|1.0|BL|4624562|BL|1023287|100|Y|
10920.0|AF204E1BF5779BC4E040007F0100096E|1.0|BL|4624563|BL|1023287|100|Y|
10921.0|AF204E1BF5789BC4E040007F0100096E|1.0|BL|4624564|BL|1023287|100|Y|
10922.0|AF204E1BF5799BC4E040007F0100096E|1.0|BL|4624565|BL|1023287|100|Y|
10923.0|AF204E1BF57A9BC4E040007F0100096E|1.0|BL|4624795|BL|1023287|100|Y|
10924.0|AF204E1BF57B9BC4E040007F0100096E|1.0|BL|4624796|BL|1023287|100|Y|
10925.0|AF204E1BF57C9BC4E040007F0100096E|1.0|BL|4624797|BL|1023287|100|Y|
10926.0|AF204E1BF57D9BC4E040007F0100096E|1.0|BL|4624798|BL|1023287|100|Y|
10927.0|AF204E1BF57E9BC4E040007F0100096E|1.0|BL|4624799|BL|1023287|100|Y|
10928.0|AF204E1BF57F9BC4E040007F0100096E|1.0|BL|4624800|BL|1023287|100|Y|
10929.0|AF204E1BF5809BC4E040007F0100096E|1.0|BL|4624801|BL|1023287|100|Y|
10930.0|AF204E1BF5819BC4E040007F0100096E|1.0|BL|4624803|BL|1023287|100|Y|
10931.0|AF204E1BF5829BC4E040007F0100096E|1.0|BL|4624804|BL|1023287|100|Y|
10932.0|AF204E1BF5839BC4E040007F0100096E|1.0|BL|4624805|BL|1023287|100|Y|
10933.0|AF204E1BF5849BC4E040007F0100096E|1.0|BL|4624806|BL|1023287|100|Y|
10934.0|AF204E1BF5859BC4E040007F0100096E|1.0|BL|4624807|BL|1023287|100|Y|
10935.0|AF204E1BF5869BC4E040007F0100096E|1.0|BL|4624808|BL|1023287|100|Y|
10936.0|AF204E1BF5879BC4E040007F0100096E|1.0|BL|4624809|BL|1023287|100|Y|
10937.0|AF204E1BF5889BC4E040007F0100096E|1.0|BL|4624810|BL|1023287|100|Y|
10938.0|AF204E1BF5899BC4E040007F0100096E|1.0|BL|4624811|BL|1023287|100|Y|
10939.0|AF204E1BF58A9BC4E040007F0100096E|1.0|BL|4624812|BL|1023287|100|Y|
10940.0|AF204E1BF58B9BC4E040007F0100096E|1.0|BL|4624813|BL|1023287|100|Y|
10941.0|AF204E1BF58C9BC4E040007F0100096E|1.0|BL|4624814|BL|1023287|100|Y|
10942.0|AF204E1BF58D9BC4E040007F0100096E|1.0|BL|4624815|BL|1023287|100|Y|
10943.0|AF204E1BF58E9BC4E040007F0100096E|1.0|BL|4624816|BL|1023287|100|Y|
10944.0|AF204E1BF58F9BC4E040007F0100096E|1.0|BL|4624817|BL|1023287|100|Y|
10945.0|AF204E1BF5909BC4E040007F0100096E|1.0|BL|4624818|BL|1023287|100|Y|
10946.0|AF204E1BF5919BC4E040007F0100096E|1.0|BL|4624819|BL|1023287|100|Y|
10947.0|AF204E1BF5929BC4E040007F0100096E|1.0|BL|4624820|BL|1023287|100|Y|
10948.0|AF204E1BF5939BC4E040007F0100096E|1.0|BL|4624821|BL|1023287|100|Y|
10949.0|AF204E1BF5949BC4E040007F0100096E|1.0|BL|4624823|BL|1023287|100|Y|
10950.0|AF204E1BF5959BC4E040007F0100096E|1.0|BL|4624824|BL|1023287|100|Y|
10951.0|AF204E1BF5969BC4E040007F0100096E|1.0|BL|4624825|BL|1023287|100|Y|
10952.0|AF204E1BF5979BC4E040007F0100096E|1.0|BL|4624826|BL|1023287|100|Y|
10953.0|AF204E1BF5989BC4E040007F0100096E|1.0|BL|4624827|BL|1023287|100|Y|
10954.0|AF204E1BF5999BC4E040007F0100096E|1.0|BL|4624828|BL|1023287|100|Y|
10955.0|AF204E1BF59A9BC4E040007F0100096E|1.0|BL|4624833|BL|1023287|100|Y|
10956.0|AF204E1BF59B9BC4E040007F0100096E|1.0|BL|4624835|BL|1023287|100|Y|
10957.0|AF204E1BF59C9BC4E040007F0100096E|1.0|BL|4631300|BL|1023287|100|Y|
10958.0|AF204E1BF59D9BC4E040007F0100096E|1.0|BL|4631301|BL|1023287|100|Y|
10959.0|AF204E1BF59E9BC4E040007F0100096E|1.0|BL|4631303|BL|1023287|100|Y|
10960.0|AF204E1BF59F9BC4E040007F0100096E|1.0|BL|4631304|BL|1023287|100|Y|
10961.0|AF204E1BF5A09BC4E040007F0100096E|1.0|BL|4631305|BL|1023287|100|Y|
10962.0|AF204E1BF5A19BC4E040007F0100096E|1.0|BL|4631310|BL|1023287|100|Y|
10963.0|AF204E1BF5A29BC4E040007F0100096E|1.0|BL|4631311|BL|1023287|100|Y|
10964.0|AF204E1BF5A39BC4E040007F0100096E|1.0|BL|4631313|BL|1023287|100|Y|
10965.0|AF204E1BF5A49BC4E040007F0100096E|1.0|BL|4631314|BL|1023287|100|Y|
10966.0|AF204E1BF5A59BC4E040007F0100096E|1.0|BL|4631400|BL|1023287|100|Y|
10967.0|AF204E1BF5A69BC4E040007F0100096E|1.0|BL|4631401|BL|1023287|100|Y|
10968.0|AF204E1BF5A79BC4E040007F0100096E|1.0|BL|4631402|BL|1023287|100|Y|
10969.0|AF204E1BF5A89BC4E040007F0100096E|1.0|BL|4631403|BL|1023287|100|Y|
10970.0|AF204E1BF5A99BC4E040007F0100096E|1.0|BL|4631404|BL|1023287|100|Y|
10971.0|AF204E1BF5AA9BC4E040007F0100096E|1.0|BL|4631405|BL|1023287|100|Y|
10972.0|AF204E1BF5AB9BC4E040007F0100096E|1.0|BL|4631406|BL|1023287|100|Y|
10973.0|AF204E1BF5AC9BC4E040007F0100096E|1.0|BL|4631407|BL|1023287|100|Y|
10974.0|AF204E1BF5AD9BC4E040007F0100096E|1.0|BL|4631408|BL|1023287|100|Y|
10975.0|AF204E1BF5AE9BC4E040007F0100096E|1.0|BL|4631409|BL|1023287|100|Y|
10976.0|AF204E1BF5AF9BC4E040007F0100096E|1.0|BL|4631410|BL|1023287|100|Y|
10977.0|AF204E1BF5B09BC4E040007F0100096E|1.0|BL|4631411|BL|1023287|100|Y|
10978.0|AF204E1BF5B19BC4E040007F0100096E|1.0|BL|4631412|BL|1023287|100|Y|
10979.0|AF204E1BF5B29BC4E040007F0100096E|1.0|BL|4631413|BL|1023287|100|Y|
10980.0|AF204E1BF5B39BC4E040007F0100096E|1.0|BL|4631414|BL|1023287|100|Y|
10981.0|AF204E1BF5B49BC4E040007F0100096E|1.0|BL|4631415|BL|1023287|100|Y|
10982.0|AF204E1BF5B59BC4E040007F0100096E|1.0|BL|4631416|BL|1023287|100|Y|
10983.0|AF204E1BF5B69BC4E040007F0100096E|1.0|BL|4631417|BL|1023287|100|Y|
10984.0|AF204E1BF5B79BC4E040007F0100096E|1.0|BL|4631418|BL|1023287|100|Y|
10985.0|AF204E1BF5B89BC4E040007F0100096E|1.0|BL|4631419|BL|1023287|100|Y|
10986.0|AF204E1BF5B99BC4E040007F0100096E|1.0|BL|4631420|BL|1023287|100|Y|
10987.0|AF204E1BF5BA9BC4E040007F0100096E|1.0|BL|4631421|BL|1023287|100|Y|
10988.0|AF204E1BF5BB9BC4E040007F0100096E|1.0|BL|4631422|BL|1023287|100|Y|
10989.0|AF204E1BF5BC9BC4E040007F0100096E|1.0|BL|4631423|BL|1023287|100|Y|
10990.0|AF204E1BF5BD9BC4E040007F0100096E|1.0|BL|4631424|BL|1023287|100|Y|
10991.0|AF204E1BF5BE9BC4E040007F0100096E|1.0|BL|4631425|BL|1023287|100|Y|
10992.0|AF204E1BF5BF9BC4E040007F0100096E|1.0|BL|4631426|BL|1023287|100|Y|
10993.0|AF204E1BF5C09BC4E040007F0100096E|1.0|BL|4631427|BL|1023287|100|Y|
10994.0|AF204E1BF5C19BC4E040007F0100096E|1.0|BL|4631428|BL|1023287|100|Y|
10995.0|AF204E1BF5C29BC4E040007F0100096E|1.0|BL|4631429|BL|1023287|100|Y|
10996.0|AF204E1BF5C39BC4E040007F0100096E|1.0|BL|4631430|BL|1023287|100|Y|
10997.0|AF204E1BF5C49BC4E040007F0100096E|1.0|BL|4631431|BL|1023287|100|Y|
10998.0|AF204E1BF5C59BC4E040007F0100096E|1.0|BL|4631458|BL|1023287|100|Y|
10999.0|AF204E1BF5C69BC4E040007F0100096E|1.0|BL|4631459|BL|1023287|100|Y|
11000.0|AF204E1BF5C79BC4E040007F0100096E|1.0|BL|4631460|BL|1023287|100|Y|
11001.0|AF204E1BF5C89BC4E040007F0100096E|1.0|BL|4631461|BL|1023287|100|Y|
11002.0|AF204E1BF5C99BC4E040007F0100096E|1.0|BL|4631462|BL|1023287|100|Y|
11003.0|AF204E1BF5CA9BC4E040007F0100096E|1.0|BL|4631463|BL|1023287|100|Y|
11004.0|AF204E1BF5CB9BC4E040007F0100096E|1.0|BL|4631464|BL|1023287|100|Y|
11005.0|AF204E1BF5CC9BC4E040007F0100096E|1.0|BL|4631465|BL|1023287|100|Y|
11006.0|AF204E1BF5CD9BC4E040007F0100096E|1.0|BL|4631466|BL|1023287|100|Y|
11007.0|AF204E1BF5CE9BC4E040007F0100096E|1.0|BL|4631467|BL|1023287|100|Y|
11008.0|AF204E1BF5CF9BC4E040007F0100096E|1.0|BL|4631468|BL|1023287|100|Y|
11009.0|AF204E1BF5D09BC4E040007F0100096E|1.0|BL|4631469|BL|1023287|100|Y|
11010.0|AF204E1BF5D19BC4E040007F0100096E|1.0|BL|4631470|BL|1023287|100|Y|
11011.0|AF204E1BF5D29BC4E040007F0100096E|1.0|BL|4631471|BL|1023287|100|Y|
11012.0|AF204E1BF5D39BC4E040007F0100096E|1.0|BL|4631472|BL|1023287|100|Y|
11013.0|AF204E1BF5D49BC4E040007F0100096E|1.0|BL|4631473|BL|1023287|100|Y|
11014.0|AF204E1BF5D59BC4E040007F0100096E|1.0|BL|4631474|BL|1023287|100|Y|
11015.0|AF204E1BF5D69BC4E040007F0100096E|1.0|BL|4631475|BL|1023287|100|Y|
11016.0|AF204E1BF5D79BC4E040007F0100096E|1.0|BL|4631476|BL|1023287|100|Y|
11017.0|AF204E1BF5D89BC4E040007F0100096E|1.0|BL|4631477|BL|1023287|100|Y|
11018.0|AF204E1BF5D99BC4E040007F0100096E|1.0|BL|4631478|BL|1023287|100|Y|
11019.0|AF204E1BF5DA9BC4E040007F0100096E|1.0|BL|4631479|BL|1023287|100|Y|
11020.0|AF204E1BF5DB9BC4E040007F0100096E|1.0|BL|4631480|BL|1023287|100|Y|
11021.0|AF204E1BF5DC9BC4E040007F0100096E|1.0|BL|4631481|BL|1023287|100|Y|
11022.0|AF204E1BF5DD9BC4E040007F0100096E|1.0|BL|4631482|BL|1023287|100|Y|
11023.0|AF204E1BF5DE9BC4E040007F0100096E|1.0|BL|4631483|BL|1023287|100|Y|
11024.0|AF204E1BF5DF9BC4E040007F0100096E|1.0|BL|4631432|BL|1023287|100|Y|
11025.0|AF204E1BF5E09BC4E040007F0100096E|1.0|BL|4631433|BL|1023287|100|Y|
11026.0|AF204E1BF5E19BC4E040007F0100096E|1.0|BL|4631434|BL|1023287|100|Y|
11027.0|AF204E1BF5E29BC4E040007F0100096E|1.0|BL|4631435|BL|1023287|100|Y|
11028.0|AF204E1BF5E39BC4E040007F0100096E|1.0|BL|4631436|BL|1023287|100|Y|
11029.0|AF204E1BF5E49BC4E040007F0100096E|1.0|BL|4631437|BL|1023287|100|Y|
11030.0|AF204E1BF5E59BC4E040007F0100096E|1.0|BL|4631438|BL|1023287|100|Y|
11031.0|AF204E1BF5E69BC4E040007F0100096E|1.0|BL|4631439|BL|1023287|100|Y|
11032.0|AF204E1BF5E79BC4E040007F0100096E|1.0|BL|4631440|BL|1023287|100|Y|
11033.0|AF204E1BF5E89BC4E040007F0100096E|1.0|BL|4631441|BL|1023287|100|Y|
11034.0|AF204E1BF5E99BC4E040007F0100096E|1.0|BL|4631442|BL|1023287|100|Y|
11035.0|AF204E1BF5EA9BC4E040007F0100096E|1.0|BL|4631443|BL|1023287|100|Y|
11036.0|AF204E1BF5EB9BC4E040007F0100096E|1.0|BL|4631444|BL|1023287|100|Y|
11037.0|AF204E1BF5EC9BC4E040007F0100096E|1.0|BL|4631445|BL|1023287|100|Y|
11038.0|AF204E1BF5ED9BC4E040007F0100096E|1.0|BL|4631446|BL|1023287|100|Y|
11039.0|AF204E1BF5EE9BC4E040007F0100096E|1.0|BL|4631447|BL|1023287|100|Y|
11040.0|AF204E1BF5EF9BC4E040007F0100096E|1.0|BL|4631448|BL|1023287|100|Y|
11041.0|AF204E1BF5F09BC4E040007F0100096E|1.0|BL|4631449|BL|1023287|100|Y|
11042.0|AF204E1BF5F19BC4E040007F0100096E|1.0|BL|4631450|BL|1023287|100|Y|
11043.0|AF204E1BF5F29BC4E040007F0100096E|1.0|BL|4631451|BL|1023287|100|Y|
11044.0|AF204E1BF5F39BC4E040007F0100096E|1.0|BL|4631452|BL|1023287|100|Y|
11045.0|AF204E1BF5F49BC4E040007F0100096E|1.0|BL|4631453|BL|1023287|100|Y|
11046.0|AF204E1BF5F59BC4E040007F0100096E|1.0|BL|4631454|BL|1023287|100|Y|
11047.0|AF204E1BF5F69BC4E040007F0100096E|1.0|BL|4631455|BL|1023287|100|Y|
11048.0|AF204E1BF5F79BC4E040007F0100096E|1.0|BL|4631456|BL|1023287|100|Y|
11049.0|AF204E1BF5F89BC4E040007F0100096E|1.0|BL|4631457|BL|1023287|100|Y|
11050.0|AF204E1BF5F99BC4E040007F0100096E|1.0|BL|4624745|BL|1023287|100|Y|
11051.0|AF204E1BF5FA9BC4E040007F0100096E|1.0|BL|4624746|BL|1023287|100|Y|
11052.0|AF204E1BF5FB9BC4E040007F0100096E|1.0|BL|4624747|BL|1023287|100|Y|
11053.0|AF204E1BF5FC9BC4E040007F0100096E|1.0|BL|4624748|BL|1023287|100|Y|
11054.0|AF204E1BF5FD9BC4E040007F0100096E|1.0|BL|4624749|BL|1023287|100|Y|
11055.0|AF204E1BF5FE9BC4E040007F0100096E|1.0|BL|4624750|BL|1023287|100|Y|
11056.0|AF204E1BF5FF9BC4E040007F0100096E|1.0|BL|4624751|BL|1023287|100|Y|
11057.0|AF204E1BF6009BC4E040007F0100096E|1.0|BL|4624752|BL|1023287|100|Y|
11058.0|AF204E1BF6019BC4E040007F0100096E|1.0|BL|4624753|BL|1023287|100|Y|
11059.0|AF204E1BF6029BC4E040007F0100096E|1.0|BL|4624754|BL|1023287|100|Y|
11060.0|AF204E1BF6039BC4E040007F0100096E|1.0|BL|4624755|BL|1023287|100|Y|
11061.0|AF204E1BF6049BC4E040007F0100096E|1.0|BL|4624756|BL|1023287|100|Y|
11062.0|AF204E1BF6059BC4E040007F0100096E|1.0|BL|4624757|BL|1023287|100|Y|
11063.0|AF204E1BF6069BC4E040007F0100096E|1.0|BL|4624758|BL|1023287|100|Y|
11064.0|AF204E1BF6079BC4E040007F0100096E|1.0|BL|4624759|BL|1023287|100|Y|
11065.0|AF204E1BF6089BC4E040007F0100096E|1.0|BL|4624760|BL|1023287|100|Y|
11066.0|AF204E1BF6099BC4E040007F0100096E|1.0|BL|4624761|BL|1023287|100|Y|
11067.0|AF204E1BF60A9BC4E040007F0100096E|1.0|BL|4624762|BL|1023287|100|Y|
11068.0|AF204E1BF60B9BC4E040007F0100096E|1.0|BL|4624763|BL|1023287|100|Y|
11069.0|AF204E1BF60C9BC4E040007F0100096E|1.0|BL|4624764|BL|1023287|100|Y|
11070.0|AF204E1BF60D9BC4E040007F0100096E|1.0|BL|4624765|BL|1023287|100|Y|
11071.0|AF204E1BF60E9BC4E040007F0100096E|1.0|BL|4624766|BL|1023287|100|Y|
11072.0|AF204E1BF60F9BC4E040007F0100096E|1.0|BL|4624767|BL|1023287|100|Y|
11073.0|AF204E1BF6109BC4E040007F0100096E|1.0|BL|4624768|BL|1023287|100|Y|
11074.0|AF204E1BF6119BC4E040007F0100096E|1.0|BL|4624769|BL|1023287|100|Y|
11075.0|AF204E1BF6129BC4E040007F0100096E|1.0|BL|4624770|BL|1023287|100|Y|
11076.0|AF204E1BF6139BC4E040007F0100096E|1.0|BL|4624771|BL|1023287|100|Y|
11077.0|AF204E1BF6149BC4E040007F0100096E|1.0|BL|4624772|BL|1023287|100|Y|
11078.0|AF204E1BF6159BC4E040007F0100096E|1.0|BL|4624773|BL|1023287|100|Y|
11079.0|AF204E1BF6169BC4E040007F0100096E|1.0|BL|4624774|BL|1023287|100|Y|
11080.0|AF204E1BF6179BC4E040007F0100096E|1.0|BL|4624775|BL|1023287|100|Y|
11081.0|AF204E1BF6189BC4E040007F0100096E|1.0|BL|4624776|BL|1023287|100|Y|
11082.0|AF204E1BF6199BC4E040007F0100096E|1.0|BL|4624777|BL|1023287|100|Y|
11083.0|AF204E1BF61A9BC4E040007F0100096E|1.0|BL|4624778|BL|1023287|100|Y|
11084.0|AF204E1BF61B9BC4E040007F0100096E|1.0|BL|4624779|BL|1023287|100|Y|
11085.0|AF204E1BF61C9BC4E040007F0100096E|1.0|BL|4624780|BL|1023287|100|Y|
11086.0|AF204E1BF61D9BC4E040007F0100096E|1.0|BL|4624781|BL|1023287|100|Y|
11087.0|AF204E1BF61E9BC4E040007F0100096E|1.0|BL|4624782|BL|1023287|100|Y|
11088.0|AF204E1BF61F9BC4E040007F0100096E|1.0|BL|4624783|BL|1023287|100|Y|
11089.0|AF204E1BF6209BC4E040007F0100096E|1.0|BL|4624784|BL|1023287|100|Y|
11090.0|AF204E1BF6219BC4E040007F0100096E|1.0|BL|4624785|BL|1023287|100|Y|
11091.0|AF204E1BF6229BC4E040007F0100096E|1.0|BL|4624786|BL|1023287|100|Y|
11092.0|AF204E1BF6239BC4E040007F0100096E|1.0|BL|4624787|BL|1023287|100|Y|
