univ_fiscal_yr|fin_coa_cd|fin_obj_sub_type_cd|obj_id|ver_nbr|cptlztn_fobj_cd|accum_depr_fobj_cd|depr_exp_fobj_cd|row_actv_ind|
2011.0|SE|LA|F6C8C64D-169B-9AF9-1BF5-4C9855B8F6B8|2.0|8603|||Y|
2011.0|SE|LE|C9D6FD09-FBE1-584D-5452-B4733E6CF138|2.0|8608|8908|5158|Y|
2011.0|SE|LF|4D1536A3-CDFC-88D0-D95F-3B5BF55F055A|2.0|8614|8913|5159|Y|
2011.0|SE|LI|E40CC837-5AF8-083F-63E5-8C33AB8C8ED7|2.0|8613|8913|5159|Y|
2011.0|SE|LR|FF068F85-D9AE-8CB1-2C7D-F1AC9F526D74|2.0|8665|8965|5119|Y|
2011.0|SE|UC|0C3C8949-FF5F-DEF0-1780-D603F0C577FE|2.0|8618|8933|5133|Y|
2011.0|SE|UF|11667881-937C-7011-4BEA-7CF1D38BBE9E|2.0|8619|8933|5133|Y|
2011.0|SE|UO|E009B5C9-7107-A827-42DE-777546164842|2.0||||Y|
2011.0|UA|AM|CA70F838-7D21-27E0-A3AA-EC66B6D45DA3|2.0|8615|||Y|
2011.0|UA|BD|CB7B2D5E-ED0E-E695-DC14-5CAB191F4E59|2.0|8601|8901|5112|Y|
2011.0|UA|BF|6DE94781-0907-3A6B-29FB-4435A3974E4F|2.0|8605|8905|5112|Y|
2011.0|UA|BI|249DCB40-6594-ED99-FE8A-75EAB6E9EC11|2.0|8629|8929|5129|Y|
2011.0|UA|BR|A80BDAF8-FA64-1587-96BB-7D81F6BC925E|2.0|8601|8907|5117|Y|
2011.0|UA|BY|3D3A130A-72D1-F217-0A2E-5DE309ADBBE6|2.0|8641|||Y|
2011.0|UA|C1|9DF522C7-6D22-B5F3-9E52-3B0004B6F89C|2.0|8627|8927|5127|Y|
2011.0|UA|C2|BAEF901F-76C5-D646-2012-1F1F20E3D3A7|2.0|8628|8928|5128|Y|
2011.0|UA|CF|89FB5E82-D2A1-D942-92AC-E19DFFEC262C|2.0|8611|8910|5115|Y|
2011.0|UA|CL|F22ABFDA-9955-A58E-E5DF-B9865450D0CD|2.0|9603|||Y|
2011.0|UA|CM|B13018C3-9572-C49E-9823-6479EFDEC093|2.0|8610|8910|5115|Y|
2011.0|UA|CO|9A8B1C81-211D-B66D-B57D-6CD0F94E58C6|2.0||||Y|
2011.0|UA|CP|C9EA0EBE-3DF7-636D-717A-934206ED5DE1|2.0||||Y|
2011.0|UA|ES|33C77206-8A6B-2B87-6656-FAA74B760B79|2.0|8630|8930|5156|Y|
2011.0|UA|IF|0FD74294-0574-84C8-7820-1D979863810C|2.0|8604|8904|5157|Y|
2011.0|UA|LA|89F749EB-B0F2-E199-8AE6-2E53E8398786|2.0|8603|||Y|
2011.0|UA|LE|D5048AE1-2EE5-CAB9-CB99-841EC85DEC86|2.0|8608|8908|5158|Y|
2011.0|UA|LF|084844CA-1987-5711-91FC-045DAE6CD200|2.0|8614|8913|5159|Y|
2011.0|UA|LI|BA54F289-6718-EDCE-8A7F-DCEAD4A34A32|2.0|8613|8913|5159|Y|
2011.0|UA|LR|4AE3DD13-CF79-56CE-7FAC-CF7BD8333C74|2.0|8665|8965|5119|Y|
2011.0|UA|UC|8450AD67-68BE-F8D6-0924-2896ACDCCAEA|2.0|8618|8933|5133|Y|
2011.0|UA|UF|B13148B6-8FCF-984C-E75D-B9516568EF55|2.0|8619|8933|5133|Y|
2011.0|UA|UO|CDE15045-AD23-4129-2F3C-50D1C97BC9A5|2.0||||Y|
2012.0|BA|AM|75773C3E-604B-33E3-E8A6-4E5C65DF1C0F|2.0|8615|||Y|
2012.0|BA|BD|83C28ECB-FFB8-D906-545C-C52A79288FA9|2.0|8601|8901|5112|Y|
2012.0|BA|BF|2F5E2CFA-06B9-1A1E-59AA-EE835C958A80|2.0|8605|8905|5112|Y|
2012.0|BA|BI|8AD8015C-0548-1789-D928-BCB0B1C4649A|2.0|8629|8929|5129|Y|
2012.0|BA|BR|E0FC28A8-C5E2-BB39-AF56-8E0EABF5AD4B|2.0|8601|8907|5117|Y|
2012.0|BA|BY|5FA123ED-825A-A0B2-C828-F0628D8C8E4A|2.0|8641|||Y|
2012.0|BA|C1|38EE9B84-D0E4-B43E-E40D-D77F7D07A349|2.0|8627|8927|5127|Y|
2012.0|BA|C2|D2AC20D8-7CBE-DDD2-8579-366F411D8DCA|2.0|8628|8928|5128|Y|
2012.0|BA|CF|EB933FE1-CE05-6ACD-DD3C-570BFE341136|2.0|8611|8910|5115|Y|
2012.0|BA|CL|A37241BA-0414-76B6-31AD-512D03B062E2|2.0|9603|||Y|
2012.0|BA|CM|CC936357-1544-4434-3F3A-916EBC034DAF|2.0|8610|8910|5115|Y|
2012.0|BA|CO|5A8FE581-4ED0-372B-80B1-88AF1DC62E31|2.0||||Y|
2012.0|BA|CP|FA8D323C-500D-098B-0DBE-5F4F9F74BB59|2.0||||Y|
2012.0|BA|ES|574361D2-ABCB-B011-DC91-E2174A4A3434|2.0|8630|8930|5156|Y|
2012.0|BA|IF|F1386AE8-9627-5E38-A590-32B51017D587|2.0|8604|8904|5157|Y|
2012.0|BA|LA|F02D8F19-1044-CF12-161C-B0B5CED29BF7|2.0|8603|||Y|
2012.0|BA|LE|B963071D-275C-24D7-BEFD-F2529FE5BFDA|2.0|8608|8908|5158|Y|
2012.0|BA|LF|DDB3D671-D585-CDDD-6836-7BB40517C337|2.0|8614|8913|5159|Y|
2012.0|BA|LI|AB22ACBC-FA14-AB71-1928-6C084DFFE515|2.0|8613|8913|5159|Y|
2012.0|BA|LR|1B71E9B8-1A79-1322-267E-F097B8649255|2.0|8665|8965|5119|Y|
2012.0|BA|NA|D539473E-F4DF-E7BA-1659-88A8ADDE793D|2.0|8610|8910|5115|Y|
2012.0|BA|UC|B54D6A64-4CB3-7A08-10E5-4B02E4A6395E|2.0|8618|8933|5133|Y|
2012.0|BA|UF|83BC5F1E-4795-76C5-C9AF-916B9455992F|2.0|8619|8933|5133|Y|
2012.0|BA|UO|70DF038C-DBC0-5DDE-52C5-D7B982801377|2.0||||Y|
2012.0|BL|AM|129373AD-D591-59E6-0A31-C9C7E32F377C|2.0|8615|||Y|
2012.0|BL|BD|76755469-B73F-7737-4346-3BC2B5034BB9|2.0|8601|8901|5112|Y|
2012.0|BL|BF|B65C39C8-D886-2C57-D7D2-C749A0AEAE19|2.0|8605|8905|5112|Y|
2012.0|BL|BI|25DFB162-FD13-177A-4CFF-C4A19628E0DD|2.0|8629|8929|5129|Y|
2012.0|BL|BR|88EBA378-5D11-5B2C-4A1B-B52F948C0622|2.0|8601|8907|5117|Y|
2012.0|BL|BX|2AAA3239-BD7C-8879-4416-8B1D241F25E5|2.0|8640|8945|5117|Y|
2012.0|BL|BY|65E13B3D-2A58-8290-230A-468665A7E69B|2.0|8641|||Y|
2012.0|BL|C1|14A079A6-7A2F-DD93-F5E3-A36E89F61D01|2.0|8627|8927|5127|Y|
2012.0|BL|C2|DA6C0EA7-8145-6F2A-97F6-F7E24E67B56F|2.0|8628|8928|5128|Y|
2012.0|BL|CF|8FBA63FD-C25C-8508-440F-1990423593D4|2.0|8611|8910|5115|Y|
2012.0|BL|CL|328B40BB-3F38-4461-CF6D-91F37F550455|2.0|9603|||Y|
2012.0|BL|CM|805C446E-B496-EDC2-42B8-F476BFDF2DB2|2.0|8610|8910|5115|Y|
2012.0|BL|CO|DAB23D01-5CB2-2533-A1F5-886DB875C311|2.0||||Y|
2012.0|BL|CP|7F1382FF-F984-FAA6-6359-2318EF2F42B9|2.0||||Y|
2012.0|BL|ES|8BBE6080-1D6B-B337-AF2C-7099CF99CB6B|2.0|8630|8930|5156|Y|
2012.0|BL|IF|848A2553-5CAE-D59C-5B80-7EA51C65FF12|2.0|8604|8904|5157|Y|
2012.0|BL|LA|962DEADC-8AC6-0141-B1EA-C4EA143736E7|2.0|8603|||Y|
2012.0|BL|LE|506A62A2-8984-B20D-9714-7712104898F9|2.0|8608|8908|5158|Y|
2012.0|BL|LF|FCED04C0-F72F-0153-9B4C-3627875B4D8F|2.0|8614|8913|5159|Y|
2012.0|BL|LI|897E2F84-EB9D-0290-566A-F4E7233C21EE|2.0|8613|8913|5159|Y|
2012.0|BL|LR|9A1C59AB-F704-9423-535F-A7B32701A52F|2.0|8665|8965|5119|Y|
2012.0|BL|UC|C459A35F-9016-F3E5-1431-79BAA3EABA84|2.0|8618|8933|5133|Y|
2012.0|BL|UF|D29C6A3D-4F15-C734-E626-7E20DDEF2DE1|2.0|8619|8933|5133|Y|
2012.0|BL|UO|3493DD82-7F78-4A16-E80B-ED869D6203F6|2.0||||Y|
2012.0|EA|AM|344780F9-83D2-E0C1-2DE0-CCDB00EA4C5E|2.0|8615|||Y|
2012.0|EA|BD|3DD140DA-A856-D0D7-8534-CAAD5E20B440|2.0|8601|8901|5112|Y|
2012.0|EA|BF|9C2C2A3C-82F8-49D3-70E1-E648FA8C8FF0|2.0|8605|8905|5112|Y|
2012.0|EA|BI|2A4DFA51-CCE5-D1C6-0BCD-A3D5319E6D6A|2.0|8629|8929|5129|Y|
2012.0|EA|BR|B066C546-D1F7-8130-F779-D002C8291FDA|2.0|8601|8907|5117|Y|
2012.0|EA|BX|2A1E9D0D-9B7A-01CB-82E4-F070AC688A16|2.0|8640|8945|5117|Y|
2012.0|EA|BY|BD581251-1EC4-AA16-84AC-932EE0C25682|2.0|8641|||Y|
2012.0|EA|C1|418D5A15-A346-13D6-72E8-285D04EC2290|2.0|8627|8927|5127|Y|
2012.0|EA|C2|29B92F9C-2183-C6D3-EC33-CDC9677BD30B|2.0|8628|8928|5128|Y|
2012.0|EA|CF|6084E93E-DF00-0243-7E31-3D8318466EF1|2.0|8611|8910|5115|Y|
2012.0|EA|CL|1D7ABAF1-85C6-1D6F-A2F4-DE589DD1EF24|2.0|9603|||Y|
2012.0|EA|CM|1035D09B-32A3-760E-8396-A79221DDC7C7|2.0|8610|8910|5115|Y|
2012.0|EA|CO|CC8B642E-75B6-22C8-F507-7241F07E28FD|2.0||||Y|
2012.0|EA|CP|4D29438C-109D-3004-6F1D-D2DEC44B2360|2.0||||Y|
2012.0|EA|ES|D48C6D09-EB3E-EC9B-B856-D1450BFA7C89|2.0|8630|8930|5156|Y|
2012.0|EA|IF|4AB23BF2-CCD9-657B-5B93-3979D56B6DD4|2.0|8604|8904|5157|Y|
2012.0|EA|LA|9CC1DB5C-530C-BBAE-77AB-F9AF7460D7C5|2.0|8603|||Y|
2012.0|EA|LE|6A3F3415-6639-ED90-D454-DB5A2E14C61B|2.0|8608|8908|5158|Y|
2012.0|EA|LF|91A58135-27CF-78C5-9B97-0EC33FC2415C|2.0|8614|8913|5159|Y|
2012.0|EA|LI|9F80D5C4-D645-2484-3001-15C85C3EB977|2.0|8613|8913|5159|Y|
2012.0|EA|LR|CB01CFE0-1CB1-2D34-53EB-2D7BBECC220C|2.0|8665|8965|5119|Y|
2012.0|EA|UC|80AA3425-9DE9-BA0C-AB24-5A2793AD13EA|2.0|8618|8933|5133|Y|
2012.0|EA|UF|71F6B0D0-0B3C-8AB6-A743-5258671BD5E3|2.0|8619|8933|5133|Y|
2012.0|EA|UO|ED998241-C0D6-1CC9-6046-8287D9F01FEE|2.0||||Y|
2012.0|FW|AM|3B95F7B9-6419-F59F-C17E-F50BF7A3412F|2.0|8615|||Y|
2012.0|FW|BD|C775CD2E-4947-7721-BF5D-8E03E6953452|2.0|8601|8901|5112|Y|
2012.0|FW|BF|DD9E56CD-329B-9370-4CC5-FF17C2A5CFE7|2.0|8605|8905|5112|Y|
2012.0|FW|BI|CACA5963-9AA4-6716-A9E8-B007DFE4679E|2.0|8629|8929|5129|Y|
2012.0|FW|C2|A731A193-3A3E-93ED-7FEE-F9859517B5F2|2.0|8628|8928|5128|Y|
2012.0|FW|CF|16235D15-7B66-F4DD-17DC-6A4A97E6B546|2.0|8611|8910|5115|Y|
2012.0|FW|CL|5077C933-1455-44DB-821D-9602DD9C9B3A|2.0|9603|||Y|
2012.0|FW|CM|CF086289-56C0-814A-3770-9EB50E55F8F7|2.0|8610|8910|5115|Y|
2012.0|FW|CO|934AB702-13A0-EC81-0E6D-3596049B513A|2.0||||Y|
2012.0|FW|CP|D35AB23B-31F6-11B8-3A36-E0336099DE11|2.0||||Y|
2012.0|FW|ES|94AACA63-166D-92EE-9D78-610ED9E3B137|2.0|8630|8930|5156|Y|
2012.0|FW|IF|170F6FD6-5496-AEAD-2107-5A7351255648|2.0|8604|8904|5157|Y|
2012.0|FW|LA|88683ACA-3716-E017-A6E1-7F503E027796|2.0|8603|||Y|
2012.0|FW|LE|C5D2F1CB-F968-81C4-BE47-18203EA4BE8C|2.0|8608|8908|5158|Y|
2012.0|FW|LF|98CCCF29-B454-7806-3368-B1F337719AAE|2.0|8614|8913|5159|Y|
2012.0|FW|LI|EB25613A-D72C-B009-C172-D2842982587D|2.0|8613|8913|5159|Y|
2012.0|FW|LR|DBC17E32-56FC-12D6-2709-013986E3EE75|2.0|8665|8965|5119|Y|
2012.0|FW|UC|4B656EDD-30D0-D7FF-C583-DC41F8DAEC9B|2.0|8618|8933|5133|Y|
2012.0|FW|UF|714E183A-50DF-533E-E7D3-4D952F91EC02|2.0|8619|8933|5133|Y|
2012.0|FW|UO|49456F7B-AFCE-4480-895E-73E43FFF2C94|2.0||||Y|
2012.0|HO|AM|7BB3A59B-403F-B893-D454-8F72FF063E85|2.0|8615|||Y|
2012.0|HO|BD|A0033A21-32BE-957C-93B5-7C60F8DD69C3|2.0|8601|8901|5112|Y|
2012.0|HO|BF|D2E0A29D-3862-59CD-E64C-3CFC148B3FAB|2.0|8601|8901|5112|Y|
2012.0|HO|CF|38DF37AD-6001-E1F1-A3DD-680A72CED518|2.0|8611|8910|5115|Y|
2012.0|HO|CL|5F5C934D-B3C2-167A-B5CD-84BA792C1FBE|2.0|9603|||Y|
2012.0|HO|CM|2ECC6FF1-EC84-3AF1-49CC-3D474D571D0E|2.0|8610|8910|5115|Y|
2012.0|HO|CO|2862CD50-F0A5-7909-EE31-78AF3CFD3A7E|2.0||||Y|
2012.0|HO|CP|C83D7810-4AF2-AC68-D217-F6E4DDA4BD5A|2.0||||Y|
2012.0|HO|ES|9FA7F5D9-700F-094F-334F-5D6E6D003AEA|2.0|8630|8930|5115|Y|
2012.0|HO|IF|16924FE7-8841-015E-8401-A776FD4EB3FB|2.0|8604|8904|5115|Y|
2012.0|HO|LA|7EE6090F-EB79-6B2D-9305-51C335260B5D|2.0|8603|||Y|
2012.0|HO|LE|C3A01777-1B33-9D81-103D-0566C1AFE292|2.0|8608|8908|5115|Y|
2012.0|HO|LF|99C1149C-EB0B-452B-CD2F-B6DD2F359D10|2.0|8614|8913|5115|Y|
2012.0|HO|LI|67A183F8-3C0E-1456-C535-AC3DC8FA16C4|2.0|8613|8913|5115|Y|
2012.0|HO|UC|BAFB3D7B-1DF3-3625-A8DE-C446B47B95A8|2.0|8618|8910|5115|Y|
2012.0|HO|UF|435A231A-2068-D9BC-7EF6-55F4C85906A0|2.0|8619|8910|5115|Y|
2012.0|HO|UO|62ACF114-CC17-67BD-6404-61F93A9E51B0|2.0||||Y|
2012.0|IA|AM|822C4E30-1158-7006-A4D7-D7B83400B07D|2.0|8615|||Y|
2012.0|IA|BD|9E550288-B33F-172E-8992-3D7A3E3E4092|2.0|8601|8901|5112|Y|
2012.0|IA|BF|E9D03116-4F01-2D9C-23E8-EBFD73D8B180|2.0|8605|8905|5112|Y|
2012.0|IA|BI|201C5777-8269-F754-7050-9473721843FA|2.0|8629|8929|5129|Y|
2012.0|IA|BR|4462DF6D-E776-F119-4387-7290F3920C68|2.0|8601|8907|5117|Y|
2012.0|IA|BX|CA98392C-CE59-D572-B5BA-8DB8467D7D63|2.0|8640|8945|5117|Y|
2012.0|IA|BY|8A159FBC-2D82-1FE2-A3D1-25E14AA0FEC1|2.0|8641|||Y|
2012.0|IA|C1|85890F79-F302-CA3A-4F27-6C089D01BD8E|2.0|8627|8927|5127|Y|
2012.0|IA|C2|CFACC5B2-4B92-0ECE-BA85-62923DD99521|2.0|8628|8928|5128|Y|
2012.0|IA|CF|80DAB2D8-D5C7-FFE0-03AB-B7CF112CD640|2.0|8611|8910|5115|Y|
2012.0|IA|CL|145994EB-C200-CE9F-5B62-C5F6703C60EB|2.0|9603|||Y|
2012.0|IA|CM|361F37D5-5D80-576A-8F3C-560357023AB1|2.0|8610|8910|5115|Y|
2012.0|IA|CO|364AC1C1-5FF2-04D1-500C-D16970E2BE72|2.0||||Y|
2012.0|IA|CP|9B973B30-D914-6DDE-0C00-D555CD126F64|2.0||||Y|
2012.0|IA|ES|17063FE2-6A08-E75E-25DD-777FAB74D012|2.0|8630|8930|5156|Y|
2012.0|IA|IF|C54B7FDD-12EB-A5D8-F458-B51C591C146F|2.0|8604|8904|5157|Y|
2012.0|IA|LA|91FB4A61-3974-B939-B26E-CF2BD610F25C|2.0|8603|||Y|
2012.0|IA|LE|9E9E01D1-56B6-A5A3-D7E8-BED1F0DDA798|2.0|8608|8908|5158|Y|
2012.0|IA|LF|E6654B69-1ED2-266A-67EC-1B544DB488F5|2.0|8614|8913|5159|Y|
2012.0|IA|LI|53CF165C-3339-EC71-EB9E-C1AE0A8E4492|2.0|8613|8913|5159|Y|
2012.0|IA|LR|5575EEA1-0267-0DA6-2078-C13F1738AA10|2.0|8665|8965|5119|Y|
2012.0|IA|UC|940DAC5A-D4D3-12DD-0DC8-4B325806BFEE|2.0|8618|8933|5133|Y|
2012.0|IA|UF|4794815A-07E2-861E-314F-EDB8921C499E|2.0|8619|8933|5133|Y|
2012.0|IA|UO|9A9C5298-956F-6AF2-34D1-D51D31E3D8E7|2.0||||Y|
2012.0|IN|AM|84DF4888-87B0-D843-2B4F-58B7CFAEB70E|2.0|8615|||Y|
2012.0|IN|BD|CC7DD868-1E7E-D45B-8346-448D4F072398|2.0|8601|8901|5112|Y|
2012.0|IN|BF|3DF14480-4463-C3B3-6758-7EA1F201180D|2.0|8605|8905|5112|Y|
2012.0|IN|BI|D6FC674F-49A5-1314-CF55-F143F2EB27A3|2.0|8629|8929|5129|Y|
2012.0|IN|BR|38F1AC48-179C-9BC3-390D-7050B57D1F03|2.0|8601|8907|5117|Y|
2012.0|IN|BX|13C5E78E-0403-E66E-F313-D7720D882BFA|2.0|8640|8945|5117|Y|
2012.0|IN|BY|10DD9341-86A6-821A-B903-D98614A0B435|2.0|8641|||Y|
2012.0|IN|C1|D0293542-C656-B88C-F372-F141E15E3384|2.0|8627|8927|5127|Y|
2012.0|IN|C2|9BAF9167-11D8-1E8E-D0FF-97D617B87D4A|2.0|8628|8928|5128|Y|
2012.0|IN|CF|82DAF683-AFBC-1F18-93F2-D2CEDD1CC122|2.0|8611|8910|5115|Y|
2012.0|IN|CL|E401BAC5-2B42-2E48-886A-108C0A1D5A59|2.0|9603|||Y|
2012.0|IN|CM|9CFF9E9E-2A12-CA52-46EA-9B902382F183|2.0|8610|8910|5115|Y|
2012.0|IN|CO|AA425DDF-1841-D02C-7BEF-D252CF53533B|2.0||||Y|
2012.0|IN|CP|23083EE4-E248-6B78-3553-DE83ED773F45|2.0||||Y|
2012.0|IN|ES|E77EF6DC-6C1D-3E9F-049F-DC53385950EA|2.0|8630|8930|5156|Y|
2012.0|IN|IF|F98A46F3-04DF-C643-671E-E112B0529F8C|2.0|8604|8904|5157|Y|
2012.0|IN|LA|218A6EA0-7909-2D21-998F-FA7187A411CB|2.0|8603|||Y|
2012.0|IN|LE|C97C5FFE-86AA-FF0A-60D5-C204BA63339D|2.0|8608|8908|5158|Y|
2012.0|IN|LF|239AF249-7640-4EB8-4B5A-CAC6E2C2E413|2.0|8614|8913|5159|Y|
2012.0|IN|LI|66FEA262-55C6-DEC2-D30A-7F63F580E363|2.0|8613|8913|5159|Y|
2012.0|IN|LR|67E51651-7AD9-B562-2C92-E067F6978BE2|2.0|8665|8965|5119|Y|
2012.0|IN|NA|827B0A8B-EAF0-7F6D-6975-389BF6008FE5|2.0|8610|8910|5112|Y|
2012.0|IN|UC|D6FAD779-45B9-AAFC-6F71-65B6B6D90D2B|2.0|8618|8933|5133|Y|
2012.0|IN|UF|74491607-E93D-DA0E-A5BA-15B4E6F9F1A9|2.0|8619|8933|5133|Y|
2012.0|IN|UO|693E6AD8-02CC-124F-7563-5032D0FB5B87|2.0||||Y|
2012.0|KO|AM|C1E3D3C3-2260-8056-8624-D3FDD5A5EAAE|2.0|8615|||Y|
2012.0|KO|BD|41ED6F1D-82C2-419F-04FD-C4FF71C1FD6E|2.0|8601|8901|5112|Y|
2012.0|KO|BF|E2365195-3FAD-AB6D-5924-36F4B14EE731|2.0|8605|8905|5112|Y|
2012.0|KO|BI|BF1ECDA7-5014-89E3-7658-770D5C2E0F1E|2.0|8629|8929|5129|Y|
2012.0|KO|BR|DA079044-CFB2-C886-AE9B-F7CB2864E771|2.0|8601|8907|5117|Y|
2012.0|KO|BX|C5083AF9-6D7C-FC85-FDB4-EDDF73713DB0|2.0|8640|8945|5117|Y|
2012.0|KO|BY|C3F71204-1FE5-2C43-D664-2AFD480E6C9C|2.0|8641|||Y|
2012.0|KO|C1|EE71F527-9BFC-68D5-2379-EBC707AF6CA5|2.0|8627|8927|5127|Y|
2012.0|KO|C2|6D33413D-D9D8-A056-A5EF-E856444B7C91|2.0|8628|8928|5128|Y|
2012.0|KO|CF|62BFCD4D-DF5C-E78D-FFDD-223EF91277D1|2.0|8611|8910|5115|Y|
2012.0|KO|CL|815D7335-19E3-B248-B22B-AF28AA25C8D6|2.0|9603|||Y|
2012.0|KO|CM|DD2D6F8C-BF15-59AE-6C76-58F387091811|2.0|8610|8910|5115|Y|
2012.0|KO|CO|B07602F1-FADA-FB42-C103-63CB49F44932|2.0||||Y|
2012.0|KO|CP|FE2868F5-9975-18F8-B14B-24E2C469838D|2.0||||Y|
2012.0|KO|ES|B51DDC97-B174-D308-C22E-3D084680A9C7|2.0|8630|8930|5156|Y|
2012.0|KO|IF|858575A0-C004-C2D1-295C-0BCE567491CB|2.0|8604|8904|5157|Y|
2012.0|KO|LA|E09E5569-314E-0A35-0D9D-A2D59E2BB0E2|2.0|8603|||Y|
2012.0|KO|LE|1BE983EC-4243-E948-763D-7AB2C9518A80|2.0|8608|8908|5158|Y|
2012.0|KO|LF|2E530321-47EB-EFE7-CF9E-B4D2B57A090E|2.0|8614|8913|5159|Y|
2012.0|KO|LI|DED7FD54-5928-A345-B0EE-11A66AD75079|2.0|8613|8913|5159|Y|
2012.0|KO|LR|4404FD0F-1425-3544-0F1A-9C509E8B3F64|2.0|8665|8965|5119|Y|
2012.0|KO|UC|FCDCD417-E9DB-7EA9-E7AD-3FE0D25DA23C|2.0|8618|8933|5133|Y|
2012.0|KO|UF|6D7710C4-7064-9624-21AE-2070849783DA|2.0|8619|8933|5133|Y|
2012.0|KO|UO|373F34F7-36F6-F3CC-CB50-8B6A2C661BF3|2.0||||Y|
2012.0|NW|AM|23F607EA-EFAA-0309-F781-A6F9146FC2CE|2.0|8615|||Y|
2012.0|NW|BD|A404E647-3456-5205-977D-B7EB62A82E50|2.0|8601|8901|5112|Y|
2012.0|NW|BF|B5082381-5D0F-B042-80AE-6F7315765290|2.0|8605|8905|5112|Y|
2012.0|NW|BI|B96B9347-9EDB-A6AE-B2CF-7822B91E7039|2.0|8629|8929|5129|Y|
2012.0|NW|BR|B1C98A73-014D-B4B3-9D98-CA2FDB14F1E6|2.0|8601|8907|5117|Y|
2012.0|NW|BX|70926D18-AEC5-1E29-949F-7AEFB04F3539|2.0|8640|8945|5117|Y|
2012.0|NW|BY|8187DA79-F4E2-D1AE-F39A-E03107D7BAB4|2.0|8641|||Y|
2012.0|NW|C1|373D2B81-6C82-8D13-9D31-9CCC44E31509|2.0|8627|8927|5127|Y|
2012.0|NW|C2|4BDD3131-4149-13C7-8821-CA1F899C3E6D|2.0|8628|8928|5128|Y|
2012.0|NW|CF|C481B599-CB41-B0D4-D5A5-2C0795731C49|2.0|8611|8910|5115|Y|
2012.0|NW|CL|65A62D7B-1DDE-188A-8E8A-21B931FE75FD|2.0|9603|||Y|
2012.0|NW|CM|C9CE470C-BAF7-356F-C5BE-EC5834990C5E|2.0|8610|8910|5115|Y|
2012.0|NW|CO|A0A0D744-CA4E-2925-20F1-BA09CD918AB3|2.0||||Y|
2012.0|NW|CP|B01700FB-FD00-D393-1682-1BA193AC505E|2.0||||Y|
2012.0|NW|ES|A999425F-0DE7-60A9-BF66-4A2FA41B2EF2|2.0|8630|8930|5156|Y|
2012.0|NW|IF|52A9FF6B-7A9A-25A7-414D-76F30A928D63|2.0|8604|8904|5157|Y|
2012.0|NW|LA|76EAE5C7-E1E0-72CB-C0AA-72EE0BD3BBCC|2.0|8603|||Y|
2012.0|NW|LE|B92E09EC-01EA-3E67-CD67-12744531C5AF|2.0|8608|8908|5158|Y|
2012.0|NW|LF|E8F2CAE7-78D3-6F15-50C6-F2D8B38A27B6|2.0|8614|8913|5159|Y|
2012.0|NW|LI|7ED45B23-D4B9-F69B-2E1C-DFB9B6D538B0|2.0|8613|8913|5159|Y|
2012.0|NW|LR|B90FCA97-CAC3-372D-5889-6613AFFC8B1B|2.0|8665|8965|5119|Y|
2012.0|NW|UC|E7BAC085-99C2-2662-FBF2-CC45351A054F|2.0|8618|8933|5133|Y|
2012.0|NW|UF|77BF0329-FB50-B19A-1E22-B4A7CF3924D1|2.0|8619|8933|5133|Y|
2012.0|NW|UO|6EEB6E24-E376-B023-0B3F-76419C2583A3|2.0||||Y|
2012.0|SB|AM|B721670E-C843-9AD2-44FF-BDEDCA05B4ED|2.0|8615|||Y|
2012.0|SB|BD|435FA5C0-3357-5E32-709F-04DCF6AC7ABD|2.0|8601|8901|5112|Y|
2012.0|SB|BF|FA7ED2B1-9A2C-1CB4-40F3-23CD7974689D|2.0|8605|8905|5112|Y|
2012.0|SB|BI|54821135-1A13-6EF8-3590-C3054C9CDF1A|2.0|8629|8929|5129|Y|
2012.0|SB|BR|E2A7C2CC-9523-C741-5EED-04B640C8ED3F|2.0|8601|8907|5117|Y|
2012.0|SB|BX|B528D004-52AC-4D83-6311-F746BBB961EF|2.0|8640|8945|5117|Y|
2012.0|SB|BY|DD4E373F-54AC-8854-4EC5-9DB54D45290B|2.0|8641|||Y|
2012.0|SB|C1|C6F272D9-8C4E-566D-CD7C-A46EB0F9259C|2.0|8627|8927|5127|Y|
2012.0|SB|C2|A0DD29B3-120E-75E0-6929-8BFD36463AE8|2.0|8628|8928|5128|Y|
2012.0|SB|CF|B66A19DF-CDE1-017C-C8B3-590593C1F855|2.0|8611|8910|5115|Y|
2012.0|SB|CL|AB91F7A9-9072-5580-ECA9-907611223546|2.0|9603|||Y|
2012.0|SB|CM|D6FB8D85-9D4A-7479-7E0A-7D1D2BFF1F65|2.0|8610|8910|5115|Y|
2012.0|SB|CO|50C603E9-487A-9A64-9607-310D8DC813BD|2.0||||Y|
2012.0|SB|CP|2918D404-6990-C706-FD20-C5A272223F80|2.0||||Y|
2012.0|SB|ES|21375329-C792-5446-81C3-A8AE7FE5947E|2.0|8630|8930|5156|Y|
2012.0|SB|IF|ADE9B8B6-C300-F352-6FF2-2751C3D1A2A1|2.0|8604|8904|5157|Y|
2012.0|SB|LA|5DB105C9-5EA8-968F-4730-319D2EC0A34F|2.0|8603|||Y|
2012.0|SB|LE|F214896B-9889-0A57-703A-D73E4D03EBB1|2.0|8608|8908|5158|Y|
2012.0|SB|LF|418B5D01-359C-B51D-8860-43A63B82B56F|2.0|8614|8913|5159|Y|
2012.0|SB|LI|EB3D7FF1-5AA4-E2E0-4B66-C379AA914E49|2.0|8613|8913|5159|Y|
