fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|
EA|4769258|35A5641EAFED91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|4160100413|AAOA|NA|EA|STATEJ|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101B|47374|||20070613140624|20070701000000|20070930000000|EA|2367200|EA|2367200|EA|4769249|EA|4769258|10||000|EA|0367287||O|N|N|Y|Y|Y|N|U|N|N|
EA|4769259|35A5641EAFEE91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|4160100413|AAOA|NA|EA|STATEJ|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101B|47374|||20070613141002|20070701000000|20070930000000|EA|2367200|EA|2367200|EA|4769249|EA|4769259|10||000|EA|0367287||O|N|N|Y|Y|Y|N|U|N|N|
EA|4769260|35A5641EAFEF91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|4160100413|AAOA|NA|EA|STATEJ|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101B|47374|||20070613141322|20070701000000|20070930000000|EA|2367200|EA|2367200|EA|4769249|EA|4769260|10||000|EA|0367287||O|N|N|Y|Y|Y|N|U|N|N|
EA|4769301|35A5641EAFF091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970508145210|19970508000000|19980630000000|EA|4769318|||||EA|4769301|10||000|EA|0368187||L|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769302|35A5641EAFF191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970508145708|19970508000000|19980630000000|EA|4769319|||||EA|4769302|10||000|EA|0368187||L|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769303|35A5641EAFF291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970508150141|19970508000000|19980630000000|EA|4769320|||||EA|4769303|10||000|EA|0368187||L|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769304|35A5641EAFF391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970508150601|19970508000000|19980630000000|EA|4769321|||||EA|4769304|10||000|EA|0368187||L|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769305|35A5641EAFF491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970508151007|19970508000000|19980630000000|EA|4769322|||||EA|4769305|10||000|EA|0368187||L|N|N|Y|Y|Y|N|93.667|N|Y|
EA|4769306|35A5641EAFF591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970508151349|19970508000000|19980630000000|EA|4769323|||||EA|4769306|10||000|EA|0368187||L|N|N|Y|Y|Y|N|17.235|N|Y|
EA|4769307|35A5641EAFF691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970508151955|19970508000000|19980630000000|EA|4769324|||||EA|4769307|10||000|EA|0368187||L|N|N|Y|Y|Y|N|NF|N|Y|
EA|4769308|35A5641EAFF791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970508152457|19970508000000|19980630000000|EA|4769325|||||EA|4769308|10||000|EA|0368187||L|N|N|Y|Y|Y|N|NF|N|Y|
EA|4769309|35A5641EAFF891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970617142732|19970501000000|19980331000000|EA|4769311|||||EA|4769309|10||000|EA|0368187||L|N|N|Y|Y|Y|N|84.181|N|Y|
EA|4769310|35A5641EAFF991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971208170512|19971101000000|20020815000000|EA|2367200|||||EA|4769310|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|4769311|35A5641EAFFA91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19980515161533|19980401000000|19990331000000|EA|4769394|||||EA|4769311|10||000|EA|0368187||C|N|N|Y|Y|Y|N|84.181|N|Y|
EA|4769312|35A5641EAFFB91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|6274603810|AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|||20020628150435|20020101000000|20021231000000|EA|2367200|||||EA|4769312|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.048|N|Y|
EA|4769313|35A5641EAFFC91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|6274603810|AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|||20030117094857|20030101000000|20031231000000|EA|2367200|||||EA|4769313|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.048|N|Y|
EA|4769314|35A5641EAFFD91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|6274603810|AAOA|NA|EA|STATEE|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|||20030117095005|20040101000000|20041231000000|EA|2367200|||||EA|4769314|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.048|N|Y|
EA|4769316|35A5641EAFFE91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19880701000000|19880701000000|19890630000000|EA|4769317|||||EA|4769316|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769317|35A5641EAFFF91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19880801000000|19880801000000|19970806000000|EA|2367200|||||EA|4769317|10||000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769318|35A5641EB00091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971121075602|19980701000000|19990630000000|EA|2367200|||||EA|4769318|10||000|EA|0368187||C|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769319|35A5641EB00191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971121080054|19980701000000|19990630000000|EA|2367200|||||EA|4769319|10||000|EA|0368187||C|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769320|35A5641EB00291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971121080534|19980701000000|19990630000000|EA|2367200|||||EA|4769320|10||000|EA|0368187||C|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769321|35A5641EB00391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971121081015|19980701000000|19990630000000|EA|2367200|||||EA|4769321|10||000|EA|0368187||C|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769322|35A5641EB00491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971121081353|19980701000000|19990630000000|EA|2367200|||||EA|4769322|10||000|EA|0368187||C|N|N|Y|Y|Y|N|93.667|N|Y|
EA|4769323|35A5641EB00591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971121081723|19980701000000|19990630000000|EA|2367200|||||EA|4769323|10||000|EA|0368187||C|N|N|Y|Y|Y|N|17.235|N|Y|
EA|4769324|35A5641EB00691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971121082054|19980701000000|19990630000000|EA|2367200|||||EA|4769324|10||000|EA|0368187||C|N|N|Y|Y|Y|N|NF|N|Y|
EA|4769325|35A5641EB00791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19971121082536|19980701000000|19990630000000|EA|2367200|||||EA|4769325|10||000|EA|0368187||C|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769326|35A5641EB00891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19900101000000|19900101000000|19901231000000|EA|4769317|||||EA|4769326|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769327|35A5641EB00991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19900101000000|19900101000000|19901231000000|EA|4769317|||||EA|4769327|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769328|35A5641EB00A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19980914123855|19980701000000|19990630000000|EA|2367200|||||EA|4769328|10||000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769329|35A5641EB00B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19900701000000|19900701000000|19901231000000|EA|4769317|||||EA|4769329|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769330|35A5641EB00C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19900701000000|19900701000000|19910630000000|EA|4769317|||||EA|4769330|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769331|35A5641EB00D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19900701000000|19900701000000|19910630000000|EA|4769317|||||EA|4769331|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769332|35A5641EB00E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910101000000|19910101000000|19911231000000|EA|4769317|||||EA|4769332|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769333|35A5641EB00F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19900101000000|19900101000000|19911231000000|EA|4769317|||||EA|4769333|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769334|35A5641EB01091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910101000000|19910101000000|19911231000000|EA|4769317|||||EA|4769334|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769335|35A5641EB01191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910101000000|19910101000000|19911231000000|EA|4769317|||||EA|4769335|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769336|35A5641EB01291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910101000000|19910101000000|19911231000000|EA|4769317|||||EA|4769336|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769337|35A5641EB01391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|6274603810|AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19900701000000|19900701000000|20030122000000|EA|2367200|||||EA|4769337|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769338|35A5641EB01491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910701000000|19910701000000|19920630000000|EA|4769317|||||EA|4769338|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769339|35A5641EB01591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910701000000|19910701000000|19920630000000|EA|4769317|||||EA|4769339|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769340|35A5641EB01691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920101000000|19920101000000|19921231000000|EA|4769366|||||EA|4769340|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769341|35A5641EB01791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920101000000|19920101000000|19921231000000|EA|4769367|||||EA|4769341|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769342|35A5641EB01891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920101000000|19920101000000|19921231000000|EA|4769368|||||EA|4769342|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769343|35A5641EB01991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920101000000|19920101000000|19921231000000|EA|4769369|||||EA|4769343|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769344|35A5641EB01A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920101000000|19920101000000|19921231000000|EA|4769370|||||EA|4769344|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769345|35A5641EB01B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3100603967|5566404040||CTSD|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910701000000|19910701000000|19930630000000|EA|4769360|||||EA|4769345|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769346|35A5641EB01C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920701000000|19920701000000|19940630000000|EA|4769317|||||EA|4769346|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769347|35A5641EB01D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920701000000|19920701000000|19930630000000|EA|4769317|||||EA|4769347|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769348|35A5641EB01E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920701000000|19920701000000|19930630000000|EA|4769372|||||EA|4769348|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769349|35A5641EB01F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920701000000|19920701000000|19930630000000|EA|4769359|||||EA|4769349|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769350|35A5641EB02091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930101000000|19930101000000|19931231000000|EA|4769366|||||EA|4769350|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769351|35A5641EB02191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930101000000|19930101000000|19931231000000|EA|4769367|||||EA|4769351|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769352|35A5641EB02291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930101000000|19930101000000|19931231000000|EA|4769368|||||EA|4769352|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769353|35A5641EB02391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930101000000|19930101000000|19931231000000|EA|4769369|||||EA|4769353|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769354|35A5641EB02491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930101000000|19930101000000|19931231000000|EA|4769370|||||EA|4769354|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769355|35A5641EB02591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3100603967|5566404040||CTSD|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||19921216000000|19921216000000|19930630000000|EA|0369300|||||EA|4769355|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769356|35A5641EB02691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19921001000000|19921001000000|19930930000000|EA|4769317|||||EA|4769356|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769357|35A5641EB02791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930701000000|19930701000000|19940630000000|EA|4769317|||||EA|4769357|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769358|35A5641EB02891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930701000000|19930701000000|19940630000000|EA|4769372|||||EA|4769358|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769359|35A5641EB02991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930701000000|19930701000000|19940630000000|EA|4769317|||||EA|4769359|10||000|EA|0368187||L|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769360|35A5641EB02A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3100603967|5566404040||CTSD|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930701000000|19930701000000|19960630000000|EA|0369300|||||EA|4769360|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|4769361|35A5641EB02B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19940110000000|19940101000000|19940630000000|EA|4769366|||||EA|4769361|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N|13.633|N|Y|
