fin_coa_cd|org_cd|cgprpsl_nbr|obj_id|ver_nbr|cgawd_prm_org_ind|row_actv_ind|
BL|PSY|35936.0|12E3D852EFB49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|35956.0|12E3D852EFB59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36012.0|12E3D852EFB69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36043.0|12E3D852EFB79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36292.0|12E3D852EFB89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36294.0|12E3D852EFB99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36299.0|12E3D852EFBA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36318.0|12E3D852EFBB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36458.0|12E3D852EFBC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36465.0|12E3D852EFBD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36501.0|12E3D852EFBE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36541.0|12E3D852EFBF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36651.0|12E3D852EFC09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36727.0|12E3D852EFC19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36806.0|12E3D852EFC29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36808.0|12E3D852F17F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36886.0|12E3D852EFC39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36888.0|12E3D852EFC49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36889.0|12E3D852EFC59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36890.0|12E3D852EFC69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36891.0|12E3D852EFC79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|36903.0|12E3D852EFC89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37085.0|12E3D852EFC99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37127.0|12E3D852EFCA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37130.0|12E3D852EFCB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37133.0|12E3D852EFCC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37135.0|12E3D852EFCD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37143.0|12E3D852EFCE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37170.0|12E3D852EFCF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37203.0|12E3D852EFD09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37302.0|12E3D852F0FD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37373.0|12E3D852EFD19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37374.0|12E3D852EFD29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37385.0|12E3D852EFD39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37409.0|12E3D852EFD49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37469.0|12E3D852EFD59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37509.0|12E3D852EFD69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37573.0|12E3D852EFD79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37623.0|12E3D852EFD89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37634.0|12E3D852EFD99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37715.0|12E3D852EFDA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37718.0|12E3D852EFDB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37866.0|12E3D852EFDC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37868.0|12E3D852EFDD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|37896.0|12E3D852EFDE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38151.0|12E3D852EFDF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38158.0|12E3D852EFE09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38266.0|12E3D852EFE19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38276.0|12E3D852EFE29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38285.0|12E3D852EFE39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38328.0|12E3D852EFE49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38431.0|12E3D852EFE59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38642.0|12E3D852EFE69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38666.0|12E3D852EFE79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38785.0|12E3D852EFE89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38861.0|12E3D852F15D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|38869.0|12E3D852EFE99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39030.0|12E3D852EFEA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39100.0|12E3D852EFEB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39154.0|12E3D852EFEC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39289.0|12E3D852EFED9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39448.0|12E3D852EFEE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39470.0|12E3D852EFEF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39473.0|12E3D852F17A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39485.0|12E3D852EFF09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39486.0|12E3D852EFF19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39556.0|12E3D852EFF29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39562.0|12E3D852EFF39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39598.0|12E3D852EFF49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39601.0|12E3D852EFF59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39603.0|12E3D852EFF69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39607.0|12E3D852EFF79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39769.0|12E3D852F1709D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39797.0|12E3D852EFF89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39805.0|12E3D852F1359D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39818.0|12E3D852EFF99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39825.0|12E3D852EFFA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39915.0|12E3D852F1599D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39928.0|12E3D852F1A09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39931.0|12E3D852EFFB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39935.0|12E3D852EFFC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39954.0|12E3D852EFFD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|39979.0|12E3D852EFFE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40068.0|12E3D852EFFF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40198.0|12E3D852F0009D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40220.0|12E3D852F0019D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40417.0|12E3D852F0029D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40434.0|12E3D852F0FC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40607.0|12E3D852F0039D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40701.0|12E3D852F0049D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40720.0|12E3D852F0059D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40787.0|12E3D852F0069D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40796.0|12E3D852F0079D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|40803.0|12E3D852F0089D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41059.0|12E3D852F0099D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41084.0|12E3D852F00A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41145.0|12E3D852F00B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41223.0|12E3D852F1049D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41370.0|12E3D852F00C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41388.0|12E3D852F1009D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41410.0|12E3D852F00D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41604.0|12E3D852F00E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41610.0|12E3D852F00F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41752.0|12E3D852F0109D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41803.0|12E3D852F1809D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41811.0|12E3D852F0119D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41829.0|12E3D852F0129D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41830.0|12E3D852F0139D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41832.0|12E3D852F0149D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|41986.0|12E3D852F0159D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42038.0|12E3D852F0169D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42039.0|12E3D852F0179D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42066.0|12E3D852F0189D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42074.0|12E3D852F0199D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42112.0|12E3D852F01A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42117.0|12E3D852F01B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42251.0|12E3D852F1349D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42473.0|12E3D852F01C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42495.0|12E3D852F01D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42504.0|12E3D852F01E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42516.0|12E3D852F01F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42517.0|12E3D852F0209D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42565.0|12E3D852F0219D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42602.0|12E3D852F0229D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42691.0|12E3D852F1719D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42723.0|12E3D852F0239D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42750.0|12E3D852F1589D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42774.0|12E3D852F0249D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42782.0|12E3D852F0259D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42947.0|12E3D852F0269D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42953.0|12E3D852F0279D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|42983.0|12E3D852F0289D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43039.0|12E3D852F0299D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43212.0|12E3D852F1029D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43239.0|12E3D852F14C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43377.0|12E3D852F02A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43612.0|12E3D852F02B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43625.0|12E3D852F02C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43665.0|12E3D852F02D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43666.0|12E3D852F02E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43750.0|12E3D852F02F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|43993.0|12E3D852F0309D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44138.0|12E3D852F0319D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44354.0|12E3D852F1789D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44355.0|12E3D852F0329D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44367.0|12E3D852F0339D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44391.0|12E3D852F0349D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44406.0|12E3D852F0359D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44500.0|12E3D852F0369D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44525.0|12E3D852F0379D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44576.0|12E3D852F0389D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44584.0|12E3D852F1819D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44586.0|12E3D852F0399D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44616.0|12E3D852F03A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44627.0|12E3D852F17B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44628.0|12E3D852F03B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44634.0|12E3D852F03C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44643.0|12E3D852F03D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44855.0|12E3D852F1019D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44879.0|12E3D852F03E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|44887.0|12E3D852F03F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45025.0|12E3D852F1779D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45130.0|12E3D852F0409D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45241.0|12E3D852F0FF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45273.0|12E3D852F1799D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45317.0|12E3D852F0419D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45356.0|12E3D852F0429D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45392.0|12E3D852F0439D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45397.0|12E3D852F0449D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45454.0|12E3D852F13C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45461.0|12E3D852F1729D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45503.0|12E3D852F0459D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45515.0|12E3D852F0469D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45563.0|12E3D852F19C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45565.0|12E3D852F0479D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45585.0|12E3D852F0489D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45691.0|12E3D852F0499D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45771.0|12E3D852F1329D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|45777.0|12E3D852F04A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46043.0|12E3D852F04B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46207.0|12E3D852F04C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46209.0|12E3D852F04D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46215.0|12E3D852F04E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46225.0|12E3D852F04F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46372.0|12E3D852F1059D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46452.0|12E3D852F0509D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46483.0|12E3D852F0519D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46497.0|12E3D852F0529D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46758.0|12E3D852F0539D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|46795.0|12E3D852F0549D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47149.0|12E3D852F0559D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47157.0|12E3D852F1039D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47197.0|12E3D852F0569D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47212.0|12E3D852F0579D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47213.0|12E3D852F1759D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47214.0|12E3D852F0589D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47219.0|12E3D852F0599D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47319.0|12E3D852F05A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47328.0|12E3D852F05B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47333.0|12E3D852F1829D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47334.0|12E3D852F05C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47354.0|12E3D852F13B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47366.0|12E3D852F05D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47381.0|12E3D852F05E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47425.0|12E3D852F05F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47440.0|12E3D852F0609D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47658.0|12E3D852F0619D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47835.0|12E3D852F0629D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|47867.0|12E3D852F0639D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48120.0|12E3D852F1769D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48150.0|12E3D852F0649D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48154.0|12E3D852F0659D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48210.0|12E3D852F0669D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48302.0|12E3D852F0679D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48349.0|12E3D852F1739D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48379.0|12E3D852F0689D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48382.0|12E3D852F1A19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48435.0|12E3D852F0699D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48442.0|12E3D852F06A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48445.0|12E3D852F06B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48682.0|12E3D852F06C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48880.0|12E3D852F1749D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48945.0|12E3D852F06D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|48987.0|12E3D852F17C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49030.0|12E3D852F06E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49031.0|12E3D852F19B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49044.0|12E3D852F06F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49062.0|12E3D852F0709D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49201.0|12E3D852F1339D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49231.0|12E3D852F0719D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49300.0|12E3D852F0729D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49332.0|12E3D852F0739D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49374.0|12E3D852F0749D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49421.0|12E3D852F0759D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49527.0|12E3D852F0769D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49624.0|12E3D852F0779D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49680.0|12E3D852F0789D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49786.0|12E3D852F12C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49954.0|12E3D852F0799D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49967.0|12E3D852F1839D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49979.0|12E3D852F07A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|49990.0|12E3D852F07B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50007.0|12E3D852F07C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50014.0|12E3D852F07D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50018.0|12E3D852F07E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50020.0|12E3D852F07F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50023.0|12E3D852F17D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50167.0|12E3D852F0809D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50239.0|12E3D852F0819D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50242.0|12E3D852F1999D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50244.0|12E3D852F0829D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50245.0|12E3D852F0839D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50247.0|12E3D852F0849D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50262.0|12E3D852F0859D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50263.0|12E3D852F0869D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50264.0|12E3D852F0879D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50274.0|12E3D852F0889D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50275.0|12E3D852F0899D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50278.0|12E3D852F08A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50292.0|12E3D852F08B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50313.0|12E3D852F08C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50520.0|12E3D852F08D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50708.0|12E3D852F1289D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50776.0|12E3D852F08E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50795.0|12E3D852F08F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50809.0|12E3D852F0909D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50893.0|12E3D852F10A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|50894.0|12E3D852F0919D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51208.0|12E3D852F11E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51224.0|12E3D852F13A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51250.0|12E3D852F0929D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51301.0|12E3D852F0939D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51343.0|12E3D852F0949D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51372.0|12E3D852F0959D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51494.0|12E3D852F0969D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51505.0|12E3D852F0979D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51635.0|12E3D852F0989D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51932.0|12E3D852F0999D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|51972.0|12E3D852F09A9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52034.0|12E3D852F09B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52127.0|12E3D852F09C9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52256.0|12E3D852F09D9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52350.0|12E3D852F09E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52410.0|12E3D852F09F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52561.0|12E3D852F0A09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52596.0|12E3D852F0A19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52806.0|12E3D852F0A29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52890.0|12E3D852F0A39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52896.0|12E3D852F0A49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52901.0|12E3D852F14B9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52905.0|12E3D852F0A59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52914.0|12E3D852F0A69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52921.0|12E3D852F0A79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52942.0|12E3D852F17E9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|52954.0|12E3D852F0A89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53119.0|12E3D852F0A99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53150.0|12E3D852F0AA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53155.0|12E3D852F0AB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53501.0|12E3D852F0AC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53546.0|12E3D852F0AD9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53650.0|12E3D852F0AE9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53652.0|12E3D852F0AF9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53668.0|12E3D852F0B09D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53673.0|12E3D852F0B19D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53678.0|12E3D852F0B29D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53685.0|12E3D852F0B39D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53766.0|12E3D852F0B49D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53798.0|12E3D852F0B59D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53819.0|12E3D852F0B69D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53832.0|12E3D852F0B79D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53860.0|12E3D852F13F9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53874.0|12E3D852F0B89D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|53917.0|12E3D852F0B99D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|54155.0|12E3D852F1099D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|54170.0|12E3D852F0BA9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|54177.0|12E3D852F0BB9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|54180.0|12E3D852F0BC9D14E043814FD8819D14|1.0|Y|Y|
BL|PSY|54230.0|12E3D852F0BD9D14E043814FD8819D14|1.0|Y|Y|
