univ_fiscal_yr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fin_balance_typ_cd|fin_obj_typ_cd|acln_annl_bal_amt|fin_beg_bal_ln_amt|contr_gr_bb_ac_amt|mo1_acct_ln_amt|mo2_acct_ln_amt|mo3_acct_ln_amt|mo4_acct_ln_amt|mo5_acct_ln_amt|mo6_acct_ln_amt|mo7_acct_ln_amt|mo8_acct_ln_amt|mo9_acct_ln_amt|mo10_acct_ln_amt|mo11_acct_ln_amt|mo12_acct_ln_amt|mo13_acct_ln_amt|timestamp|
2009.0|BL|4831458|-----|4012|---|AC|EX|0.0|0.0|11.45|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4035|---|AC|EX|0.0|0.0|2265.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4055|---|AC|EX|0.0|0.0|39.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4055|---|CB|EX|0.0|0.0|800.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4060|---|AC|EX|0.0|0.0|12.94|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4086|---|AC|EX|0.0|0.0|49.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4087|---|CB|EX|0.0|0.0|3200.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4100|---|AC|EX|0.0|0.0|55.87|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4110|---|AC|EX|0.0|0.0|53.74|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4115|---|AC|EX|0.0|0.0|122.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4300|---|AC|EX|0.0|0.0|84.58|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4370|---|AC|EX|0.0|0.0|3.61|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4500|---|AC|EX|0.0|0.0|3200.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4580|---|AC|EX|0.0|0.0|1200.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4616|---|AC|EX|0.0|0.0|496.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4700|---|AC|EX|0.0|0.0|370.94|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4700|---|CB|EX|0.0|0.0|800.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|4928|---|AC|EX|0.0|0.0|47.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5000|---|AC|EX|0.0|0.0|16889.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5000|---|CB|EX|0.0|0.0|28497.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5025|---|AC|EX|0.0|0.0|57.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5027|---|AC|EX|0.0|0.0|96.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5215|---|AC|EX|0.0|0.0|635.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5500|---|AC|EX|0.0|0.0|56071.53|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5500|---|CB|EX|0.0|0.0|56369.56|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5600|---|AC|EX|0.0|0.0|5468.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5600|---|CB|EX|0.0|0.0|8645.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5625|---|AC|EX|0.0|0.0|3966.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5700|---|AC|EX|0.0|0.0|15416.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5700|---|CB|EX|0.0|0.0|21444.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5760|---|AC|EX|0.0|0.0|1864.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5765|---|AC|EX|0.0|0.0|431.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5770|---|AC|EX|0.0|0.0|1912.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5771|---|AC|EX|0.0|0.0|2417.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5773|---|AC|EX|0.0|0.0|202.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|5775|---|AC|EX|0.0|0.0|3005.88|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|6000|---|AC|EX|0.0|0.0|3951.11|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|6000|---|CB|EX|0.0|0.0|8118.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|6080|---|AC|EX|0.0|0.0|74.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|6100|---|AC|EX|0.0|0.0|1094.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|6100|---|CB|EX|0.0|0.0|2000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|6180|---|AC|EX|0.0|0.0|128.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|7000|---|AC|EE|0.0|0.0|12675.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|7000|---|CB|EE|0.0|0.0|13615.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831458|-----|7035|---|AC|EE|0.0|0.0|939.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|1131|---|AC|IN|0.0|0.0|12423.38|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|1131|---|CB|IN|0.0|0.0|-2399.84|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|1800|---|AC|IN|0.0|0.0|135176.78|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|1800|---|CB|IN|0.0|0.0|150000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|2000|---|AC|EX|0.0|0.0|22528.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|2000|---|CB|EX|0.0|0.0|24675.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|2300|---|AC|EX|0.0|0.0|12050.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|2300|---|CB|EX|0.0|0.0|28500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|2500|---|CB|EX|0.0|0.0|9000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|3000|---|AC|EX|0.0|0.0|28987.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|4086|---|AC|EX|0.0|0.0|77.21|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|4300|---|AC|EX|0.0|0.0|9.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5000|---|AC|EX|0.0|0.0|25450.91|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5000|---|CB|EX|0.0|0.0|27300.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5400|---|AC|EX|0.0|0.0|1051.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5500|---|AC|EX|0.0|0.0|47165.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5500|---|CB|EX|0.0|0.0|47585.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5600|---|AC|EX|0.0|0.0|1232.36|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5600|---|CB|EX|0.0|0.0|1063.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5610|---|AC|EX|0.0|0.0|31.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5625|---|AC|EX|0.0|0.0|591.36|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5700|---|AC|EX|0.0|0.0|1474.84|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5700|---|CB|EX|0.0|0.0|2527.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|5770|---|AC|EX|0.0|0.0|506.58|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|6000|---|AC|EX|0.0|0.0|3317.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|6000|---|CB|EX|0.0|0.0|4050.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|7000|---|AC|EE|0.0|0.0|3127.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|7000|---|CB|EE|0.0|0.0|5300.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831459|-----|7900|---|CB|EX|0.0|0.0|-2399.84|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|1800|---|AC|IN|0.0|0.0|8240.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|1800|---|CB|IN|0.0|0.0|8240.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|2300|---|AC|EX|0.0|0.0|1300.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|2300|---|CB|EX|0.0|0.0|1200.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|3000|---|AC|EX|0.0|0.0|2530.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|5000|---|AC|EX|0.0|0.0|1814.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|5000|---|CB|EX|0.0|0.0|5778.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|5500|---|AC|EX|0.0|0.0|554.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|5500|---|CB|EX|0.0|0.0|610.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|5600|---|AC|EX|0.0|0.0|8.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|5700|---|AC|EX|0.0|0.0|278.94|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|6000|---|AC|EX|0.0|0.0|1000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|7000|---|AC|EE|0.0|0.0|753.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831460|-----|7000|---|CB|EE|0.0|0.0|652.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|1131|---|AC|IN|0.0|0.0|33588.66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|1800|---|AC|IN|0.0|0.0|139662.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|1800|---|CB|IN|0.0|0.0|173251.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|2000|---|AC|EX|0.0|0.0|24315.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|2000|---|CB|EX|0.0|0.0|24344.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|2500|---|AC|EX|0.0|0.0|59090.56|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|2500|---|CB|EX|0.0|0.0|59520.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|3000|---|AC|EX|0.0|0.0|477.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4010|---|AC|EX|0.0|0.0|219.36|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4035|---|AC|EX|0.0|0.0|166.27|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4055|---|AC|EX|0.0|0.0|-214.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4061|---|AC|EX|0.0|0.0|794.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4110|---|AC|EX|0.0|0.0|682.92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4300|---|AC|EX|0.0|0.0|174.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4616|---|AC|EX|0.0|0.0|42.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4723|---|AC|EX|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|4925|---|AC|EX|0.0|0.0|18.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5000|---|AC|EX|0.0|0.0|6469.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5000|---|CB|EX|0.0|0.0|7806.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5027|---|AC|EX|0.0|0.0|42.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5500|---|AC|EX|0.0|0.0|56975.04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5500|---|CB|EX|0.0|0.0|56975.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5600|---|AC|EX|0.0|0.0|5091.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5600|---|CB|EX|0.0|0.0|6116.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5625|---|AC|EX|0.0|0.0|1410.86|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5700|---|AC|EX|0.0|0.0|9797.84|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5700|---|CB|EX|0.0|0.0|12782.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5760|---|AC|EX|0.0|0.0|804.17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5765|---|AC|EX|0.0|0.0|1113.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|5770|---|AC|EX|0.0|0.0|321.64|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|6000|---|AC|EX|0.0|0.0|4593.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|6000|---|CB|EX|0.0|0.0|5708.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|6100|---|AC|EX|0.0|0.0|208.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831461|-----|6200|---|AC|EX|0.0|0.0|637.32|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|1000|---|CB|IN|0.0|0.0|81763.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|1131|---|AC|IN|0.0|0.0|103360.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|1800|---|AC|IN|0.0|0.0|146552.87|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|1800|---|CB|IN|0.0|0.0|168150.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|1940|---|AC|EX|0.0|0.0|-35.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|1960|---|AC|EX|0.0|0.0|-779.85|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|2000|---|AC|EX|0.0|0.0|68169.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|2000|---|CB|EX|0.0|0.0|59703.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|2010|---|AC|EX|0.0|0.0|10038.95|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|2300|---|AC|EX|0.0|0.0|20000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|2300|---|CB|EX|0.0|0.0|31525.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|2500|---|CB|EX|0.0|0.0|8550.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|3000|---|AC|EX|0.0|0.0|11785.33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|3000|---|CB|EX|0.0|0.0|8645.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|3800|---|AC|EX|0.0|0.0|43.87|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|4010|---|AC|EX|0.0|0.0|221.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|4015|---|AC|EX|0.0|0.0|320.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
2009.0|BL|4831462|-----|4015|---|CB|EX|0.0|0.0|1103.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20060914000000|
