cptlast_nbr|obj_id|ver_nbr|cptlast_desc|cptlast_typ_cd|cptlast_cond_cd|cptlast_crt_dt|cptlast_receive_dt|cptlast_ln_rtrn_dt|cptlast_loan_dt|ast_expctreturn_dt|fdoc_post_prd_cd|fdoc_post_yr|org_owner_acct_nbr|org_owner_coa_cd|cptlast_vendor_nm|cptlast_acq_typ_cd|cptlast_totcst_amt|cptlast_rplc_amt|cptlast_sale_prc|ast_est_sell_prc|cptlast_salvag_amt|campus_cd|bldg_cd|bldg_room_nbr|bldg_sub_room_nbr|ast_retir_coa_cd|ast_retir_acct_nbr|ast_retire_reas_cd|ast_retir_prd_cd|ast_retir_fscl_yr|cash_rcpt_fdoc_nbr|ast_depr_mthd1_cd|ast_estfabrcmpl_dt|ast_fabresttot_amt|trnfr_fnd_fdoc_nbr|ast_invn_stat_cd|cptlast_tag_nbr|cptlast_lstinvn_dt|org_invn_nm|cptlast_oldtag_nbr|cptlast_mfr_nm|cptlast_mfrmdl_nbr|cptlast_serial_nbr|ast_rep_unvl_id|cg_agency_nbr|ast_pd_case_nbr|ast_invn_scan_cd|cptl_ast_in_srvc_dt|cptl_ast_gov_tag_nbr|cptl_ast_ntl_stock_nbr|cptl_ast_land_cnty_nm|cptl_ast_land_acrg_sz|cptl_ast_land_prcl_nbr|cptl_ast_depr_dt|fin_obj_sub_typ_cd|ast_fabr_est_retn_yrs|
385119.0|45086F424263C1AAE043814FD881C1AA|1.0|#93001, TIMEHARP 200, TCSPC PC BOARD FOR TIME-CORRELATED SINGLE PHOTON COUNTING -REVERSE START STOP MODE -SUPPORT FOR 4 CHANNEL ROUTING AND FLIM -4096 CHANNELS, MIN. WIDTH < 40PS -6 MEASUREMENT RANGES UP TO 4500NS -COUNT RATE UP TO 3 MCOUNTS PER SECOND -|383|E|20050124000000|||||07|2009.0|4824809|BL|SUMMER COMPANY|N|18937.0||||0.0|BL|BL071|235||||||||SL||||A|IU020260|20060717132657|BLAIR F SUMMER||SUMMER COMPANY|93001|TH22550242||||1|20050124000000||||||20050124000000|||
385143.0|45086F424264C1AAE043814FD881C1AA|1.0|#G1364D, 1100 SERIES MICRO FRACTION COLLECTOR. INCLUDES WELLPLATE TRAY, CAPILLARIES 25UM, 50UM ADN 100UM AND ACCESSORY KIT|383|G|20050124000000|||||07|2009.0|2324705|BL|STONE TECHNOLOGY|N|14832.75||||0.0|BL|BL071|103A||||||||SL||||A|IU020300|20060718072544|MARIA E STONE||STONE TECHNOLOGY|1100|DE13209887||||1|20050124000000||||||20050124000000|||
385145.0|45086F424265C1AAE043814FD881C1AA|1.0|#PTC-0240  DNA ENGINE TETRAD|383|G|20050125000000|||||07|2009.0|2324609|BL|STEELMAN RESEARCH|N|23098.75||||0.0|BL|BL109|099||||||||SL||||A|IU020367|20060909103537|MALCOLM Y STEELMAN||STEELMAN RESEARCH|PTC-0240|X1025315||||1|20050125000000||||||20050125000000|||
385158.0|45086F424266C1AAE043814FD881C1AA|1.0|C S BIO #CS336, FULLY AUTOMATED PEPTIDE SYNTHESIZER; EQUIPPED WITH A PC COMPUTER WITH MONITOR AND PRINTER, AND AUTOMATED SOFTWARE TO ALLOW COMPLETE AUTOMATED CONTROL OF SYNTHESIZER|383|G|20050126000000|||||07|2009.0|4524754|BL|SYMONS COMPANY|P|43210.0||||0.0|BL|BL072|A507||||||||SL||||A|IU020251|20060712070507|VICKY H SYMONS||SYMONS COMPANY|CS336|41201||||1|20050126000000||||||20050126000000|||
385351.0|45086F424268C1AAE043814FD881C1AA|1.0|#80-6505-03  ETTAN IPGPHOR II IEF UNIT|383|G|20050216000000|||||08|2009.0|5424601|BL|PATCH BIOSCIENCES|N|10846.19||||0.0|BL|BL109|099||||||||SL||||A|IU020380|20060910114347|ANIBAL F PATCH||PATCH BIOSCIENCES||01143562||||1|20050216000000||||||20050216000000|||
385442.0|45086F424269C1AAE043814FD881C1AA|1.0|80211221   ULTROSPEC 2100 PRO, CLASSIC|454|E|20050224000000|||||08|2009.0|1024700|BL|CORNWELL CORPORATION|P|6305.68||||0.0|BL|BL071|041||||||||SL||||A|IU020293|20060717150104|STEPHEN Z CORNWELL||CORNWELL CORPORATION|ULTROSPEC 2100 PRO|94340||||1|20050224000000||||||20050224000000|||
385443.0|45086F42426AC1AAE043814FD881C1AA|1.0|80211221   ULTROSPEC 2100 PRO, CLASSIC|454|E|20050224000000|||||08|2009.0|1024700|BL|BILODEAU CORPORATION|P|6305.68||||0.0|BL|BL071|045||||||||SL||||A|IU020294|20060717150333|JODIE C BILODEAU||BILODEAU CORPORATION|ULTROSPEC 2100 PRO|94345||||1|20050224000000||||||20050224000000|||
385444.0|45086F42426BC1AAE043814FD881C1AA|1.0|80211221   ULTROSPEC 2100 PRO, CLASSIC|454|E|20050224000000|||||08|2009.0|1024700|BL|DECKER CORPORATION|P|6305.68||||0.0|BL|BL071|045||||||||SL||||A|IU020295|20060717150302|ABEL N DECKER||DECKER CORPORATION|ULTROSPEC 2100 PRO|94611||||1|20050224000000||||||20050224000000|||
385445.0|45086F42426CC1AAE043814FD881C1AA|1.0|80211221   ULTROSPEC 2100 PRO, CLASSIC|454|E|20050224000000|||||08|2009.0|1024700|BL|BUCKINGHAM CORPORATION|P|6305.68||||0.0|BL|BL071|041||||||||SL||||A|IU020296|20060717150044|TANIA C BUCKINGHAM||BUCKINGHAM CORPORATION|ULTROSPEC 2100 PRO|94347||||1|20050224000000||||||20050224000000|||
385446.0|45086F42426DC1AAE043814FD881C1AA|1.0|80211221   ULTROSPEC 2100 PRO, CLASSIC|454|E|20050224000000|||||08|2009.0|1024700|BL|LUDLOW CORPORATION|P|6305.68||||0.0|BL|BL071|041||||||||SL||||A|IU020297|20060717150138|KARLA Z LUDLOW||LUDLOW CORPORATION|ULTROSPEC 2100 PRO|94609||||1|20050224000000||||||20050224000000|||
385447.0|45086F42426EC1AAE043814FD881C1AA|1.0|80211221   ULTROSPEC 2100 PRO, CLASSIC|454|E|20050224000000|||||08|2009.0|1024700|BL|LATIMER CORPORATION|P|6305.7||||0.0|BL|BL071|045||||||||SL||||A|IU020298|20060717150356|ISRAEL I LATIMER||LATIMER CORPORATION|ULTROSPEC 2100 PRO|94614||||1|20050224000000||||||20050224000000|||
385616.0|45086F42426FC1AAE043814FD881C1AA|1.0|#SS16SATA-FCR-1024-16250-RP SECURSTOR 16SATA FC-TO-SATA DUAL RAID DISK SUBSYSTEM: * 3U 16-BAY RACK MOUNT ENCLOSURE * QTY 2, 460W HOT-SWAP LOAD SHARING REDUNDANT POWER SUPPLIES * QTY 2, HOT-SAWP COOLING FAN MODULES * QTY 2, 72 HOUR RAID CACHE BATTERY BACK|214|G|20050315000000|||||09|2009.0|4024401|BL|LOWER CORPORATION|N|11776.46||||0.0|BL|BL109|099||||||||SL||||A|IU020382|20060919133500|DOMINIC X LOWER||LOWER CORPORATION||6675924||||1|20050315000000||||||20050315000000|||
385770.0|45086F424270C1AAE043814FD881C1AA|1.0|HP 10642 42U SHOCK RACK PALLET|220|G|20050329000000|||||09|2009.0|2224732|BL|SEDILLO CORPORATION|N|52103.0|0.0||0.0|0.0|BL|BL071|305||||||||SL||||A|IU022214|20060717074159|FRANCIS R SEDILLO||SEDILLO CORPORATION|HP10K|UR177696||||1|20050329000000||||||20050329000000|||
385771.0|45086F424271C1AAE043814FD881C1AA|1.0|HP 10642 42U SHOCK RACK PALLET|220|G|20050329000000|||||09|2009.0|2224773|BL|WORTH CORPORATION|N|93735.0||||0.0|BL|BL071|305||||||||SL||||A|IU020261|20060717074143|CONNIE S WORTH||WORTH CORPORATION|HP10K|UR171499||||1|20050329000000||||||20050329000000|||
386025.0|45086F424272C1AAE043814FD881C1AA|1.0|BTC-100X  HIGH MAGNIFICATION MINIRHIZOTRON CAMERA SYSTEM HIGH RESOLUTION COLOR CAMERA WITH SVHS OUTPUT.|236|E|20050419000000|||||10|2009.0|1024600|BL|CASTANON CORPORATION|N|27080.02||||0.0|BL|BL452|373||||||||SL||||A|IU020388|20061109000000|ROBBIE Q CASTANON||CASTANON CORPORATION|||||||20050419000000||||||20050419000000|||
386042.0|45086F424273C1AAE043814FD881C1AA|1.0|RQF-3 RAPID QUENCH-FLOW INSTRUMENT WITH WATER-JACKETED, THREE SYRINGE DRIVE UNIT AND SAMPLE LOADING VALAVES ALLOWING REAC TIONS TO BE PERFORMED WITH <20 UL PER SAMPLE PER SHOT AND PROVIDING >95% RECOVERY OF SAMPLES.  THE SYSTEM INCLUDES A COMPUTER-CONTRO|301|E|20050428000000|||||10|2009.0|4624813|BL|JUDY CORPORATION|P|29750.0||||0.0|BL|BL072|A668||||9|09|2007.0||SL||||R|IU022211|20050428000000|LENORE H JUDY||JUDY CORPORATION|FQF-3|1497|||||20050428000000||||||20050428000000|||
386050.0|45086F424274C1AAE043814FD881C1AA|1.0|IBM ESERVER XSERIES 336 8837 XEON 3.2GHZ PART # 883721U|214|G|20050428000000|||||10|2009.0|4024401|BL|COURSON CORPORATION|N|5117.0||||0.0|BL|BL109|099||||||||SL||||A|IU020386|20060919133359|KATY L COURSON||COURSON CORPORATION||KP-RY441||||1|20050428000000||||||20050428000000|||
386051.0|45086F424275C1AAE043814FD881C1AA|1.0|IBM ESERVER XSERIES 336 8837 XEON 3.2GHZ PART # 883721U|214|G|20050428000000|||||10|2009.0|4024401|BL|BELLO CORPORATION|N|5117.0||||0.0|BL|BL109|099||||||||SL||||A|IU020385|20060919133328|ELINOR C BELLO||BELLO CORPORATION||KP-RY445||||1|20050428000000||||||20050428000000|||
386128.0|45086F424276C1AAE043814FD881C1AA|1.0|ECONAIR AC-60 PLANT GROWTH CHAMBER MODIFIED TO BE 94" TOTAL HEIGHT WITH ADDITIVE HUMIDITY-- MAX. SIZE:   THAN 100" X 35" EXTERNAL WIDTH AND DEPTH. DAY LENGTH TEMPERATURE AND HUMIDITY MUST BE FULLY PROGRAMMABLE ON A 24HR CYCLE MUST PROVIDE 60 SQ FEET OF P|383|E|20050429000000|||||10|2009.0|1024600|BL|SCHNELL COMPANY|N|37300.0||||0.0|BL|BL101|325||||||||SL||||A|IU020384|20060911152838|TAMMY S SCHNELL||SCHNELL COMPANY|AC-60|050001||||1|20050429000000||||||20050429000000|||
386167.0|45086F424277C1AAE043814FD881C1AA|1.0|#LI-3000A  LI-COR PORTABLE AREA METER|401|G|20050510000000||20051001000000|20050706000000|20050930000000|11|2009.0|4124639|BL|KOCH COMPANY|N|6200.0||||0.0|BL|BL109|099||||||||SL||||A|IU020383|20060909083741|CONCETTA F KOCH||KOCH COMPANY|LI-300A|PAM2709||||1|20050510000000||||||20050510000000|||
386266.0|45086F424278C1AAE043814FD881C1AA|1.0|#PTC-0200  DNA ENGINE THERMAL CYCLER|383|E|20050520000000|||||11|2009.0|4124639|BL|BYNUM CORPORATION|N|7395.0||||0.0|BL|BL109|099||||||||SL||||A|IU022147|20061109000000|BRYAN B BYNUM||BYNUM CORPORATION|PTC-0200|582BR014674|||||20050520000000||||||20050520000000|||
386267.0|45086F424279C1AAE043814FD881C1AA|1.0|MJ/BIO-RAD MODEL PTC-200  DNA ENGINE CHASSIS PELTIER THERMAL CYCLER #PTC-0200 SPEED OF RAMPING:  UP TO 3 DEG C/SEC PROGRAMMABLE RAMP RATES:  YES THERMAL RANGE:  0-105 DEG C ACCURACY:  +/-0.3 DEG C OF PROGRAMMED TARGET AT 90 DEC C, NIST-TRACEABLE UNIFORMI|383|G|20050524000000|||||11|2009.0|4124639|BL|JORDAN CORPORATION|N|8179.79||||0.0|BL|BL109|099||||||||SL||||A|IU020387|20060910092352|SHEREE I JORDAN||JORDAN CORPORATION|PTC-200|EN028508||||1|20050524000000||||||20050524000000|||
386541.0|45086F42427AC1AAE043814FD881C1AA|1.0|#012892-000-02, GERSTEL TUBE CONDITIONER TC 2, INCLUDES AUX CONTRO- LLER 163|383|E|20050609000000|||||12|2009.0|4024721|BL|KOCH CORPORATION|N|6530.55||||0.0|BL|BL071|103A||||||||SL||||A|IU022205|20070116000000|JUDY X KOCH||KOCH CORPORATION|||||||20050609000000||||||20050609000000|||
386542.0|45086F42427BC1AAE043814FD881C1AA|1.0|MISC-EQUIP ALLEGRA X15R CENTRIFUGE 392932|333|E|20050609000000|||||12|2009.0|4124639|BL|CHAVIRA INTERNATIONAL|N|9179.68||||0.0|BL|BL101|200||||||||SL||||A|IU022152|20061114000000|ARIEL S CHAVIRA||CHAVIRA INTERNATIONAL|X15R|ALP05D14|||||20050609000000||||||20050609000000|||
386566.0|45086F42427CC1AAE043814FD881C1AA|1.0|#85210  TISSUELYSER (120V, 50/60HZ)|383|E|20050614000000|||||12|2009.0|4124639|BL|GUINN CORPORATION|N|8133.75||||0.0|BL|BL101|300||||||||SL||||A|IU022146|20060911151357|RHEA L GUINN||GUINN CORPORATION||125040430||||1|20050614000000||||||20050614000000|||
386567.0|45086F42427DC1AAE043814FD881C1AA|1.0|#81010  CENTRIFUGE 4-15C (12V,60HZ)|333|E|20050614000000|||||12|2009.0|4124639|BL|PUTNAM CORPORATION|N|10886.45||||0.0|BL|BL101|300||||||||SL||||A|IU022151|20060911151328|PAULA Q PUTNAM||PUTNAM CORPORATION|4-15C|108714||||1|20050614000000||||||20050614000000|||
386571.0|45086F42427EC1AAE043814FD881C1AA|1.0|#44834, PHOTOMETRICS CASCADE: 512B CAMERA|207|E|20050615000000|||||12|2009.0|4724757|BL|BOURQUE COMPANY|P|33973.01||||0.0|BL|BL072|A113||||||||SL||||A|IU022207|20061019000000|LISA U BOURQUE||BOURQUE COMPANY|5128|A050889010|||||20050615000000||||||20050615000000|||
386572.0|45086F42427FC1AAE043814FD881C1AA|1.0|#44834, PHOTOMETRICS CASCADE: 512B CAMERA|207|E|20050615000000|||||12|2009.0|4724757|BL|KROL COMPANY|P|33973.02||||0.0|BL|BL072|A113||||||||SL||||A|IU022208|20061019000000|MILLIE L KROL||KROL COMPANY|5128|A050889009|||||20050615000000||||||20050615000000|||
386573.0|45086F424280C1AAE043814FD881C1AA|1.0|#44926, PHOTOMETRICS COOLSNAP HQ MONOCHROME CAMERA|236|E|20050615000000|||||12|2009.0|4724757|BL|STOCK COMPANY|P|5003.4||||0.0|BL|BL072|A113||||||||SL||||A|IU022206|20061011000000|WILBUR R STOCK||STOCK COMPANY||05D881026|||||20050615000000||||||20050615000000|||
386578.0|45086F424281C1AAE043814FD881C1AA|1.0|BIODOCIT IMGING SYSTM 115V|442|G|20050615000000|||||12|2009.0|4624427|BL|PLOTKIN INTERNATIONAL|N|8092.0||||0.0|BL|BL109|099||||||||SL||||A|IU022149|20060910082124|LEWIS Y PLOTKIN||PLOTKIN INTERNATIONAL||113004-004||||1|20050615000000||||||20050615000000|||
386665.0|45086F424282C1AAE043814FD881C1AA|1.0|#U9260-0002  PREMIUM UPRIGHT ULTRA-LOW TEMPERATE FREEZER MODEL U410 410L/14.5CU.FT, 208/230V 60HZ|522|E|20050621000000|||||12|2009.0|4524400|BL|MCCARVER COMPANY|N|5578.0||||0.0|BL|BL109|099||||||||SL||||A|IU022150|20061003000000|ALISON X MCCARVER||MCCARVER COMPANY|U410|1009-5655-0704|||||20050621000000||||||20050621000000|||
386671.0|45086F424283C1AAE043814FD881C1AA|1.0|G1354A, 1100 QUATERNARY PUMP WITH DEGASSER|463|E|20050621000000|||||12|2009.0|4624762|BL|DEFELICE TECHNOLOGY|N|31631.2||||0.0|BL|BL072|A367||||9|04|2007.0||SL||||R|IU022218|20050628000000|ELLEN E DEFELICE||DEFELICE TECHNOLOGY|1100 SERIES|DE33229216|||||20050621000000||||||20050621000000|||
386861.0|45086F424284C1AAE043814FD881C1AA|1.0|TO INSTALL EQUIPMENT INTO AXOLOTL COLONY  
LOGIX 1.0 CUBIC FOOT CONDITIONING SYSTEM 
55L-R-320                                
|383|E|20050630000000|||||12|2009.0|2324690|BL|BUSSEY CORPORATION|N|5908.27||||0.0|BL|BL109|099||||9|04|2007.0||SL||||R|IU022156|20050712000000|LELA Y BUSSEY||BUSSEY CORPORATION||213467|||||20050630000000||||||20050630000000|||
386863.0|45086F424285C1AAE043814FD881C1AA|1.0|GATEWAY 840 SERIAL ATA SAN PART NUMBER: 1008401 -4.8TB (TOTAL 12) 400GB SERIAL ATA 7200RPM HOT SWAPPABLE HARD DRIVE -POINT-TO-POINT SATA BACKPLANE -2 U RACK-OPTIMIZED CHASSIS -2GBIT FIBRE CHANNEL HOST INTERFACE TO SERIAL ATA RAID CONTROL|214|E|20050630000000|||||12|2009.0|1024700|BL|MCCRAY COMPANY|N|7652.0||||0.0|BL|BL072|A202||||||||SL||||A|IU022225|20060816000000|MOHAMED J MCCRAY||MCCRAY COMPANY|840|0035528717|||||20050630000000||||||20050630000000|||
386864.0|45086F424286C1AAE043814FD881C1AA|1.0|GWQUOTE: 0427583.01 GATEWAY 9515 PART NUMBER: 1008407 -NO OPERATING SYSTEM INCLUDED -2U RACK-OPTIMIZEE CHASSIS -(2) INTEL 3.0GHZ XEON 800MHZ FSB 2MB L2 CACHE EM64T -4GB 400-MHZ DDR2 ECC SDRAM (2X2GB MODULES) -THREE LOW-PROFILE WITH THREE PCI-X EXPANSION|214|G|20050630000000|||||12|2009.0|1024700|BL|MCANDREW COMPANY|N|8201.0||||0.0|BL|BL072|A202||||||||SL||||A|IU022226|20060717072638|LESLEY Z MCANDREW||MCANDREW COMPANY|9515|BZDR51756334||||0|20050630000000||||||20050630000000|||
386907.0|45086F424287C1AAE043814FD881C1AA|1.0|#PTC-0200  DNA ENGINE CHASSIS|383|G|20050630000000|||||12|2009.0|4624439|BL|BRISENO CORPORATION|N|7317.93||||0.0|BL|BL109|099||||||||SL||||A|IU022154|20060909092750|HERIBERTO Z BRISENO||BRISENO CORPORATION|PTC-0200|EN028846||||1|20050630000000||||||20050630000000|||
386908.0|45086F424288C1AAE043814FD881C1AA|1.0|#PTC-0200  DNA ENGINE CHASSIS|383|G|20050630000000|||||12|2009.0|4624439|BL|MACE CORPORATION|N|7317.93||||0.0|BL|BL109|099||||||||SL||||A|IU022153|20060909092811|TINA Y MACE||MACE CORPORATION|PTC-0200|EN028803||||1|20050630000000||||||20050630000000|||
386944.0|45086F424289C1AAE043814FD881C1AA|1.0|DEMO ULTRASCAN CCD CAMERA FOR USE WITH JEOL 1010 TEM SPECIFICATIONS: OPERATING VOLTAGE:  UP TO 400KV CCD ACTIVE AREA:  61.2MM X 61.2MM CCD SIZE:  4080 X 4080 PIXELS; 15UM EA SCINTILLATOR:  ULTRA-HIGH SENSITIVITY (U) PHOSPHOR MAGNIFICATION ON CCD WITH RES|236|G|20050630000000|||||12|2009.0|2224654|BL|ROSEMOND CORPORATION|N|55158.4||||0.0|BL|BL101|040A||||||||SL||||A|IU022155|20060910122708|CAREY I ROSEMOND||ROSEMOND CORPORATION|GATAN|02082701||||1|20050630000000||||||20050630000000|||
386946.0|45086F42428AC1AAE043814FD881C1AA|1.0|FORMA MODEL 1284  4FT. BIOSAFETY CABINET BENCHTOP, CLASS II, TYPE A2, SLIDING WINDOW, 115V, 60HZ (DIMENSIONS - 54"WX64"HX32.1"  F-8)|104|G|20050630000000|||||12|2009.0|2224654|BL|CATO CORPORATION|N|5385.08|0.0|||0.0|BL|BL109|099||||||||SL||||A|IU022158|20060910104315|JEANNIE R CATO||CATO CORPORATION|1284|102177||||1|20050630000000||||||20050630000000|||
386947.0|45086F42428BC1AAE043814FD881C1AA|1.0|#DS-21-02M30, DALSA PANTERA - SA FAMILY CAMERALINK, 10BIT, 2 OUTPUTS, 1.6KX1.2K MONO SENSOR, 2 MILLION PIXELS RESOLUTION 30 FPS|383|E|20050630000000|||||12|2009.0|2224734|BL|MCPHEE TECHNOLOGY|N|5638.0||||0.0|BL|BL071|205||||||||SL||||A|N|20070116000000|CHRISTINA O MCPHEE||MCPHEE TECHNOLOGY||04327127|||||20050630000000||||||20050630000000|||
387959.0|45086F42428CC1AAE043814FD881C1AA|1.0|#9698833, TURBOMOLECULAR PUMP WITH 8" CONFLAT LFANCE, CONTROLLER, INLET SCREE, AND ALL CABLES|430|E|20050801000000|||||01|2009.0|2224734|BL|MAI CORPORATION|P|12791.18||||0.0|BL|BL071|205||||||||SL||||A|IU022228|20070116000000|NATHAN N MAI||MAI CORPORATION|969883|206454|||||20050801000000||||||20050801000000|||
387961.0|45086F42428DC1AAE043814FD881C1AA|1.0|MECHANICAL MOUNTS AND CHAMBER MODIFICATIONS FOR LBNL FISSION EXPT|325|E|20060614000000|||||12|2009.0|4324713|BL|CONNERS COMPANY|C|5529.14|0.0|0.0|0.0|0.0|BL|BL071|232||||||||SL|20051201000000|6000.0||A|N|20060706000000|SHANNA L CONNERS||CONNERS COMPANY|||||||20060614000000||||||20060614000000|||
388034.0|45086F42428EC1AAE043814FD881C1AA|1.0|TDS5052B   OSCILLOSCOPE 500 MHZ 2 CHANNEL DPO|410|E|20050805000000|||||02|2009.0|2324701|BL|WHEELER CORPORATION|P|12039.98||||0.0|BL|BL071|205||||||||SL||||A|IU022231|20070116000000|BRENDA Y WHEELER||WHEELER CORPORATION|TDS5052B|B020291|||||20050805000000||||||20050805000000|||
388039.0|45086F42428FC1AAE043814FD881C1AA|1.0|FRZR UPRT VAL 20.2FT 115V -85C|522|G|20050805000000|||||02|2009.0|4624627|BL|GRIECO INTERNATIONAL|N|7126.8||||0.0|BL|BL109|099||||||||SL||||A|IU022157|20060909100256|ELIAS L GRIECO||GRIECO INTERNATIONAL||U12P-216508-UP||||1|20050805000000||||||20050805000000|||
388070.0|45086F424290C1AAE043814FD881C1AA|1.0|BURLE #34349, APD 3075FM 12/10/ I 60:1 P20 8" FM, 8" CONFLAT FLANGE MOUNTED 75MM IMAGE GRADE DUAL MICROCHANNEL PLATE DETECTOR ASSEMBLY WITH PHOSPHOR SCREEN|383|E|20050810000000|||||02|2009.0|4824810|BL|DUQUETTE CORPORATION|N|15272.59||||0.0|BL|BL071|205||||||||SL||||A|N|20061004000000|BOBBIE R DUQUETTE||DUQUETTE CORPORATION|34349||||||20050810000000||||||20050810000000|||
388072.0|45086F424291C1AAE043814FD881C1AA|1.0|#BTSIAFRTD  FLUOR/MULTI DETEC RDE W/INJEC|383|G|20050810000000|||||02|2009.0|4124639|BL|LOLLAR SCIENTIFIC|N|25000.0||||0.0|BL|BL109|099||||||||SL||||A|IU022161|20060910074410|LEAH W LOLLAR||LOLLAR SCIENTIFIC||196791||||1|20050810000000||||||20050810000000|||
388122.0|45086F424292C1AAE043814FD881C1AA|1.0|E-501.00 PZT-AMP MODULE,-20 TO +120V,3 CHANS E-509.C3A, PZT SENSOR & CONT MODULE, CAP SENSOR, 3 CHANNELS E-515.03, DISPLAY MODULE FOR PZT, VOLT/DISPL 3 CHAN. P-517.3CL  XYZ PIEZO FLEXURE STAGE, 100 X 100 X 20 UM CAP SENSOR, LEMO CONN|383|G|20050816000000|||||02|2009.0|2324701|BL|STARNES INSTRUMENTS|N|25088.04|0.0||0.0|0.0|BL|BL071|235||||||||SL||||A|IU022233|20060717133150|JOHNNY N STARNES||STARNES INSTRUMENTS|E-501|2050385003/1||||1|20050816000000||||||20050816000000|||
388415.0|45086F424293C1AAE043814FD881C1AA|1.0|#52111-415, MASTERCYCLER GRDNT TRAD-IN PRM, 950001704|383|E|20050901000000|||||02|2009.0|2224795|BL|COWART INTERNATIONAL|N|5107.16||||0.0|BL|BL072|A658||||||||SL||||A|IU022232|20060711133140|GEORGETTE E COWART||COWART INTERNATIONAL|52111-415|54896||||1|20050901000000||||||20050901000000|||
388541.0|45086F424294C1AAE043814FD881C1AA|1.0|LEICA MZ7.5 STEREOMICROSCOPE 
|403|E|20050913000000|||||03|2009.0|2324701|BL|JEFFERS CORPORATION|N|8736.9||||0.0|BL|BL071|234C||||||||SL||||A|IU022239|20060717133520|KENNETH M JEFFERS||JEFFERS CORPORATION|MZ7.5|10446275||||1|20050913000000||||||20050913000000|||
388567.0|45086F424295C1AAE043814FD881C1AA|1.0|GATAN #626.DH  CRYOTRANSFER SINGLE TILT HOLDER WITH WORKSTATION & TOOLS|383|G|20050914000000|||||03|2009.0|2224654|BL|FINNEGAN CORPORATION|N|52456.55|0.0||0.0|0.0|BL|BL101|040||||||||SL||||A|IU022166|20060910123304|HUGO J FINNEGAN||FINNEGAN CORPORATION||05081601||||1|20050914000000||||||20050914000000|||
388570.0|45086F424296C1AAE043814FD881C1AA|1.0|AMERSHAM  #11000278  AKTAFPLC ACADEMIC EDITION    CHROMATOGRAPHY SYSTEM|383|G|20050914000000|||||03|2009.0|2224654|BL|REDFORD BIOSCIENCES|N|39413.03||||0.0|BL|BL109|099||||||||SL||||A|IU022162|20060910104254|FRIEDA D REDFORD||REDFORD BIOSCIENCES||01180036||||1|20050914000000||||||20050914000000|||
388587.0|45086F424297C1AAE043814FD881C1AA|1.0|THERMO FORMA MODEL 995 FREEZER|522|E|20050919000000|||||03|2009.0|5424403|BL|BROWNELL CORPORATION|N|8248.28||||0.0|BL|BL608|001||||||||SL||||A|IU022163|20061003000000|JOAN J BROWNELL||BROWNELL CORPORATION|995|808248-1209|||||20050919000000||||||20050919000000|||
388588.0|45086F424298C1AAE043814FD881C1AA|1.0|THERMO FORMA MODEL 995 FREEZER|522|E|20050919000000|||||03|2009.0|5424403|BL|LACOMBE CORPORATION|N|8248.28||||0.0|BL|BL608|001||||||||SL||||A|IU022164|20061003000000|ANDERSON H LACOMBE||LACOMBE CORPORATION|995|808248-1224|||||20050919000000||||||20050919000000|||
388639.0|45086F424299C1AAE043814FD881C1AA|1.0|#L2250035, PERKIN ELMER LS50B FLUOROMETER WELL PLATE READER ACCESSORY|303|G|20050927000000|||||03|2009.0|4824806|BL|LECLAIRE CORPORATION|P|7613.86||||0.0|BL|BL072|A600||||||||SL||||A|IU022245|20060710143522|GALEN I LECLAIRE||LECLAIRE CORPORATION|LS50B|MITL0508111||||1|20050927000000||||||20050927000000|||
388646.0|45086F42429AC1AAE043814FD881C1AA|1.0|EGG-3103/EGPS-3101   ELECTRON GUN, POWER SUPPLY, ELECTROSTATIC DEFLECTION, EMISSON CURRENT CONTROL, CABLE SET|426|E|20050928000000|||||03|2009.0|2324701|BL|SHULTS CORPORATION|N|21934.5||||0.0|BL|BL071|205||||||||SL||||A|IU022257|20070116000000|EDWIN F SHULTS||SHULTS CORPORATION|EGPS-3101|3101C-772|||||20050928000000||||||20050928000000|||
389083.0|45086F42429BC1AAE043814FD881C1AA|1.0|SURLITE I-30: Q-SWITCHED ND: YAG LASER 30 HZ, 380 MJ AT 1064 NM|304|E|20051001000000|||||03|2009.0|2324701|BL|HIDALGO CORPORATION|N|24000.0|0.0||0.0|0.0|BL|BL071|205||||||||SL||||A|IU022240|20070116000000|MISTY M HIDALGO||HIDALGO CORPORATION|I-30|4615-1|||||20051001000000||||||20051001000000|||
389084.0|45086F42429CC1AAE043814FD881C1AA|1.0|SD, ST, SQ-S: TEMPERATURE STABILIZED SECOND, THIRD, AND BBO FOURTH HARMONIC GENERATORS; PROVIDES REDUCED ENERGY AT 355 NM|489|E|20051001000000|||||03|2009.0|2324701|BL|PENNY CORPORATION|N|12850.0||||0.0|BL|BL071|205||||||||SL||||A|N|20070116000000|POLLY M PENNY||PENNY CORPORATION||NONE|||||20051001000000||||||20051001000000|||
389179.0|45086F42429DC1AAE043814FD881C1AA|1.0|SURLITE I-30: Q-SWITCHED ND: YAG LASER 30 HZ, 380 MJ AT 1064 NM|383|E|20051012000000|||||04|2009.0|2324701|BL|PATE CORPORATION|N|28750.0||||0.0|BL|BL071|205||||||||SL||||A|IU022241|20070124000000|CARSON F PATE||PATE CORPORATION||4615-2|||||20051012000000||||||20051012000000|||
