nmspc_cd|cmpnt_clss|prprty_nm|obj_id|ver_nbr|fnctnl_field_descr|active_ind|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|externalOrganizationB2bProductReferenceNumber|5D06BF9951097808E0404F8189D80667|1.0|Indicates the Reference Number for the External OrganizationB2b Product|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|externalOrganizationB2bProductTypeName|5D06BF99510A7808E0404F8189D80667|1.0|Indicates the Name of the External Organization B2b  Product Type |Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemAssignedToTradeInIndicator|5D06BF9951027808E0404F8189D80667|1.0|Indicator selected by a system user if there will be a product trade-in to reduce the amount owed for the purchase.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemAuxiliaryPartIdentifier|5D06BF9951087808E0404F8189D80667|1.0|Item auxiliary part identifier.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemCatalogNumber|5D06BF9951067808E0404F8189D80667|1.0|The vendor catalog number for this item. |Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemDescription|5D06BF9951077808E0404F8189D80667|1.0|The description for this item. |Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemIdentifier|5D06BF9950FE7808E0404F8189D80667|1.0|Item identifier.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemLineNumber|5D06BF9950FF7808E0404F8189D80667|1.0|The Item line number from the Requisition.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemQuantity|5D06BF99510B7808E0404F8189D80667|1.0|The number of items being requested for purchase on a specific line item|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemRestrictedIndicator|5D06BF99510D7808E0404F8189D80667|1.0|Restricted item - yes or no.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemTypeCode|5D06BF9951057808E0404F8189D80667|1.0|The code to identify this item type.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemUnitOfMeasureCode|5D06BF9951007808E0404F8189D80667|1.0|The code to identify this unit of measure.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|itemUnitPrice|5D06BF9951047808E0404F8189D80667|1.0|The cost per unit for the item or service on this line.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItem|purapDocumentIdentifier|5D06BF9951017808E0404F8189D80667|1.0|A system generated number assigned to a Requisition.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItemCapitalAsset|capitalAssetNumber|5D06BF99510E7808E0404F8189D80667|1.0|System generated asset number.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionItemCapitalAsset|itemCapitalAssetIdentifier|5D06BF99510F7808E0404F8189D80667|1.0|Item capital asset identifier.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionSource|active|5D06BF9951127808E0404F8189D80667|1.0|Indicates if this requisition source code is active.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionSource|requisitionSourceCode|5D06BF9951107808E0404F8189D80667|1.0|The code that identifies this source of requisition information.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionSource|requisitionSourceDescription|5D06BF9951117808E0404F8189D80667|1.0|The familiar title for this source of requisition information.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionStatus|statusCode|5D06BF9951137808E0404F8189D80667|1.0|The code to identify this requisition status.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RequisitionStatus|statusDescription|5D06BF9951147808E0404F8189D80667|1.0|The familiar title for this requisition status.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RestrictedMaterial|active|5D06BF99511A7808E0404F8189D80667|1.0|Indicates if this restricted material type is active.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RestrictedMaterial|restrictedMaterialCode|5D06BF9951157808E0404F8189D80667|1.0|The code to identify this type of restricted material.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RestrictedMaterial|restrictedMaterialDefaultDescription|5D06BF9951167808E0404F8189D80667|1.0|The default title for this type of restricted material.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RestrictedMaterial|restrictedMaterialDescription|5D06BF9951177808E0404F8189D80667|1.0|The familiar title for this type of restricted material.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RestrictedMaterial|restrictedMaterialWorkgroupName|5D06BF9951187808E0404F8189D80667|1.0|The name of a workgroup responsible for approving purchases of this restricted material.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.RestrictedMaterial|selected|5D06BF9951197808E0404F8189D80667|1.0|Selected.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.VendorStipulation|active|5D06BF9951487808E0404F8189D80667|1.0|Indicates if this vendor stipulation is active.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.VendorStipulation|vendorStipulationDescription|5D06BF9951477808E0404F8189D80667|1.0|The text for this vendor stipulation.|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.VendorStipulation|vendorStipulationIdentifier|5D06BF9951457808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-PURAP|org.kuali.kfs.module.purap.businessobject.VendorStipulation|vendorStipulationName|5D06BF9951467808E0404F8189D80667|1.0|The familiar title of this vendor stipulation.|Y|
KFS-SYS|org.kuali.kfs.sys.batch.BatchJobStatus|dependencyList|5D06BF9951C37808E0404F8189D80667|1.0|List of other jobs that this job is dependent upon.  (Which jobs must be successfully run before the current job can be run)|Y|
KFS-SYS|org.kuali.kfs.sys.batch.BatchJobStatus|group|5D06BF9951C27808E0404F8189D80667|1.0|The valid selections are:Scheduled: Jobs which are on the standard schedule. Jobs in this group are automatically executed by the schedulerJob.Unscheduled: Normal groups, all jobs are present in this group. These jobs must be executed manually.|Y|
KFS-SYS|org.kuali.kfs.sys.batch.BatchJobStatus|name|5D06BF9951C17808E0404F8189D80667|1.0|The name of the job prescribed by the system.|Y|
KFS-SYS|org.kuali.kfs.sys.batch.BatchJobStatus|namespaceCode|5D06BF9951C07808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.batch.BatchJobStatus|nextRunDate|5D06BF9951C57808E0404F8189D80667|1.0|Next date that this job is schedled to be run.|Y|
KFS-SYS|org.kuali.kfs.sys.batch.BatchJobStatus|status|5D06BF9951C67808E0404F8189D80667|1.0|The valid selections are:Scheduled: Job has been scheduled for later execution.Succeeded: Job finished executing successfully.Cancelled: Job was cancelled, either before or during execution.Running: Job is currently executing.Failed: Job failed during execution.|Y|
KFS-SYS|org.kuali.kfs.sys.batch.BatchJobStatus|stepList|5D06BF9951C47808E0404F8189D80667|1.0|List of steps required to complete this job.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BatchUpload|batchInputTypeName|5D06BF9951C77808E0404F8189D80667|1.0|Identifies the batch job associated with the file type.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BatchUpload|existingFileName|5D06BF9951C97808E0404F8189D80667|1.0|List of files existing on server.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BatchUpload|fileUserIdentifer|5D06BF9951C87808E0404F8189D80667|1.0|Text to appended to the save file name for later identification.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|active|5D06BF9951D27808E0404F8189D80667|1.0|The flag in a maintenance table that determines if a particular record (table row value) is available for use or not.  Typically, inactive values may not be used on transactions or assigned as attributes in other tables. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|alternateBuildingCode|5D06BF9951D17808E0404F8189D80667|1.0|An alternate code (free form text) assigned to a building|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|buildingAddressCityName|5D06BF9951CE7808E0404F8189D80667|1.0|The city name for this address. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|buildingAddressStateCode|5D06BF9951CF7808E0404F8189D80667|1.0|The state code for this address.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|buildingAddressZipCode|5D06BF9951D07808E0404F8189D80667|1.0|Defines zip code to city and state cross-references. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|buildingCode|5D06BF9951CB7808E0404F8189D80667|1.0|The record key for the building in the system. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|buildingName|5D06BF9951CC7808E0404F8189D80667|1.0|The familiar name for the building.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|buildingStreetAddress|5D06BF9951CD7808E0404F8189D80667|1.0|The street address.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.Building|campusCode|5D06BF9951CA7808E0404F8189D80667|1.0|The code uniquely identifying a particular campus.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BusinessObjectComponent|componentClass|5D06BF9951D47808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BusinessObjectComponent|componentLabel|5D06BF9951D57808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BusinessObjectComponent|namespaceCode|5D06BF9951D37808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BusinessObjectProperty|businessObjectComponent.componentLabel|5D06BF9951D87808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BusinessObjectProperty|componentClass|5D06BF9951D77808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BusinessObjectProperty|namespaceCode|5D06BF9951D67808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BusinessObjectProperty|propertyLabel|5D06BF9951DA7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.BusinessObjectProperty|propertyName|5D06BF9951D97808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|applicationDataType|5D06BF9951E87808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|applicationDefinedLength|5D06BF9951EA7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|componentClass|5D06BF9951E07808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|databaseDataType|5D06BF9951E77808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|databaseDefinedLength|5D06BF9951E97808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|decimalPlaces|5D06BF9951EB7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|encrypted|5D06BF9951EF7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|fieldName|5D06BF9951E67808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|functionalFieldDescription.businessObjectProperty.businessObjectComponent.componentLabel|5D06BF9951E17808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|functionalFieldDescription.businessObjectProperty.propertyLabel|5D06BF9951E37808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|functionalFieldDescription.description|5D06BF9951E47808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|maskPattern|5D06BF9951F07808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|namespaceCode|5D06BF9951DF7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|propertyName|5D06BF9951E27808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|referenceComponent|5D06BF9951EC7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|required|5D06BF9951ED7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|tableName|5D06BF9951E57808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.DataMappingFieldDefinition|validationPattern|5D06BF9951EE7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|documentNumber|5D06BF9951F17808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|financialDocumentLineNumber|5D06BF9951F27808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|financialDocumentPostingPeriodCode|5D06BF9951F47808E0404F8189D80667|1.0|One of a prescribed list of Accounting Periods when the document that generated this electronic payment claim was posted. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|financialDocumentPostingYear|5D06BF9951F57808E0404F8189D80667|1.0|The fiscal year when the document that generated this electronic payment claim was generated. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|generatingAccountingLine.amount|5D06BF9951F97808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|generatingAccountingLine.financialDocumentLineDescription|5D06BF9951F87808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|paymentClaimStatus|5D06BF9951F77808E0404F8189D80667|1.0|Descriptive text about whether this electronic payment record is claimed or unclaimed. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|paymentClaimStatusCode|5D06BF9951F67808E0404F8189D80667|1.0|Indicates whether this electronic payment record is claimed or unclaimed. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.ElectronicPaymentClaim|referenceFinancialDocumentNumber|5D06BF9951F37808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|correctedByDocumentId|5D06BF9952017808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|documentDescription|5D06BF9951FA7808E0404F8189D80667|1.0|A field used to enter the purpose or description of the document.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|documentNumber|5D06BF9951FC7808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|documentTemplateNumber|5D06BF9951FD7808E0404F8189D80667|1.0|Identifies which template header is used for a particular document type.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|explanation|5D06BF9951FE7808E0404F8189D80667|1.0|Fleld for additional explanation about the transaction - allows for greater detail if the Document Description does not provide enough space.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|financialDocumentInErrorNumber|5D06BF9952007808E0404F8189D80667|1.0|The document id is generated by the workflow environment and is unique to each installation of Kuali.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|financialDocumentStatusCode|5D06BF9951FF7808E0404F8189D80667|1.0|This code represents the status of this document.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|financialDocumentTotalAmount|5D06BF9952027808E0404F8189D80667|1.0|The total dollar amount for the document.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FinancialSystemDocumentHeader|organizationDocumentNumber|5D06BF9951FB7808E0404F8189D80667|1.0|The Document Number referenced by the organization which generated the transaction.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FunctionalFieldDescription|active|5D06BF99522D7808E0404F8189D80667|1.0|The flag in a maintenance table that determines if a particular record (table row value) is available for use or not.  Typically, inactive values may not be used on transactions or assigned as attributes in other tables.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FunctionalFieldDescription|businessObjectProperty.businessObjectComponent.componentLabel|5D06BF9952297808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FunctionalFieldDescription|businessObjectProperty.propertyLabel|5D06BF99522B7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FunctionalFieldDescription|componentClass|5D06BF9952287808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FunctionalFieldDescription|description|5D06BF99522C7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FunctionalFieldDescription|namespaceCode|5D06BF9952277808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.FunctionalFieldDescription|propertyName|5D06BF99522A7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|accountNumber|5D06BF9952307808E0404F8189D80667|1.0|The unique number to identify a pool of funds assigned to a specific institution entity for a specific function.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|acctSufficientFundsFinObjCd|5D06BF9952477808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|chartOfAccountsCode|5D06BF99522F7808E0404F8189D80667|1.0|An alphanumeric value that uniquely identifies a single chart.?|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|documentHeader.financialDocumentStatusCode|5D06BF99524A7808E0404F8189D80667|1.0|Indicates what status the document is in.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|documentNumber|5D06BF9952347808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|financialBalanceTypeCode|5D06BF9952367808E0404F8189D80667|1.0|Balance type categorizes transactions and balances into Budget, Actual or Encumbrance. There may be various types of each category. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|financialDocumentReversalDate|5D06BF9952417808E0404F8189D80667|1.0|The date the transaction should be reversed. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|financialDocumentTypeCode|5D06BF9952457808E0404F8189D80667|1.0|The e-doc Document Type Code used for this transaction.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|financialObjectCode|5D06BF9952327808E0404F8189D80667|1.0|A four character code assigned to transactions to classify the transaction as a specific income, expense, asset, liability or fund balance transaction. Global functionality is available for this document. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|financialObjectTypeCode|5D06BF99523A7808E0404F8189D80667|1.0|Identifies an object code as income, expense, asset, liability or fund balance. Multiple values exist for income and expense to support G/L functionality.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|financialSubObjectCode|5D06BF9952337808E0404F8189D80667|1.0|An optional element of the accounting string related to the university object code that allows you to create finer distinctions within a particular object code for a specific account (for example, income and expense class). |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|financialSystemOriginationCode|5D06BF9952447808E0404F8189D80667|1.0|The code which identifies the source of transaction.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|organizationDocumentNumber|5D06BF9952437808E0404F8189D80667|1.0|The Document Number referenced by the organization which generated the transaction.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|organizationReferenceId|5D06BF9952397808E0404F8189D80667|1.0|The Reference ID referenced by the organization which generated the transaction.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|projectCode|5D06BF9952487808E0404F8189D80667|1.0|Identifies particular transactions that might span multiple accounts. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|referenceFinancialDocumentNumber|5D06BF99523E7808E0404F8189D80667|1.0|A unique, sequential, system-assigned number for a document.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|referenceFinancialDocumentTypeCode|5D06BF99523D7808E0404F8189D80667|1.0|The short code that represents the particular type of document being processed, e.g., CR = Cash Receipts, JV = Journal Voucher, and DV = Disbursement Voucher. I|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|referenceFinancialSystemOriginationCode|5D06BF99523C7808E0404F8189D80667|1.0|The Origination Code used in the source system.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|subAccountNumber|5D06BF9952317808E0404F8189D80667|1.0|The code to define the sub-account.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|transactionDate|5D06BF9952377808E0404F8189D80667|1.0|The date the transaction was created.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|transactionDebitCreditCode|5D06BF9952467808E0404F8189D80667|1.0|Flags a financial transaction as either a debit or credit.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|transactionEncumbranceUpdateCode|5D06BF9952407808E0404F8189D80667|1.0|The code to indicate if the encumbrance should be updated based on this transaction. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|transactionEntryOffsetIndicator|5D06BF99523F7808E0404F8189D80667|1.0|The code to identify the type of offset transaction to be generated in the G/L.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|transactionEntryProcessedTs|5D06BF9952497808E0404F8189D80667|1.0|The date and time that the transaction was processed. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|transactionLedgerEntryAmount|5D06BF99523B7808E0404F8189D80667|1.0|The transaction amount.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|transactionLedgerEntryDescription|5D06BF9952387808E0404F8189D80667|1.0|The description for the transaction.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|transactionLedgerEntrySequenceNumber|5D06BF9952357808E0404F8189D80667|1.0|The sequence number for the transaction assigned by the system. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|universityFiscalPeriodCode|5D06BF9952427808E0404F8189D80667|1.0|Defines the various periods to which general ledger entries can be posted. Months of the year are the most obvious examples, but other periods include beginning balance, C&G beginning balance and period 13 for closing transactions. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GeneralLedgerPendingEntry|universityFiscalYear|5D06BF99522E7808E0404F8189D80667|1.0|1) An institution's defined yearly period used for the purposes of financial reporting.? 2) Defines the active fiscal years to which general ledger entries can be posted.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|activeIndicator|5D06BF9952527808E0404F8189D80667|1.0|The flag in a maintenance table that determines if a particular record (table row value) is available for use or not.? Typically, inactive values may not be used on transactions or assigned as attributes in other tables.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|createDate|5D06BF9952597808E0404F8189D80667|1.0|The time when the document was created.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|displayType|5D06BF9952617808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|documentTotalAmount|5D06BF9952627808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|emailAddress|5D06BF9952557808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|financialDocumentStatusName|5D06BF9952647808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|genericAmount|5D06BF9952537808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|genericBigText|5D06BF9952547808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|genericBoolean|5D06BF9952517808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|genericDate|5D06BF99524F7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|genericFiscalYear|5D06BF9952587808E0404F8189D80667|1.0|The institutional Fiscal Year.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|genericSystemId|5D06BF99524E7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|genericTimestamp|5D06BF9952507808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|initiatorNetworkId|5D06BF99525A7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|maxDollarAmount|5D06BF99525C7808E0404F8189D80667|1.0|Maximum amount for dollar range. |Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|minDollarAmount|5D06BF99525D7808E0404F8189D80667|1.0|Minimum amount for dollar range.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|moduleCode|5D06BF99524B7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|newCollectionRecord|5D06BF99525F7808E0404F8189D80667|1.0|This attribute indicates whether the object is a new record for a collection.|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|oneDigitTextCode|5D06BF99524C7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
KFS-SYS|org.kuali.kfs.sys.businessobject.GenericAttributes|percent|5D06BF99525B7808E0404F8189D80667|1.0|[INCOMPLETE]|Y|
