cg_cfda_nbr|obj_id|ver_nbr|cg_cfda_pgm_ttl_nm|cg_cfda_maint_typ_id|row_actv_ind|
17.502|237D10FAA787C0B0E043814FD881C0B0|1.0|Occupational Safety and Health_Susan Harwood Training Grants|AUTOMATIC|Y|
17.503|237D10FAA788C0B0E043814FD881C0B0|1.0|Occupational Safety and Health_State Program|AUTOMATIC|Y|
17.504|237D10FAA789C0B0E043814FD881C0B0|1.0|Consultation Agreements|AUTOMATIC|Y|
17.505|237D10FAAB70C0B0E043814FD881C0B0|1.0|OSHA Data Initiative|AUTOMATIC|Y|
17.600|237D10FAA78AC0B0E043814FD881C0B0|1.0|Mine Health and Safety Grants|AUTOMATIC|Y|
17.601|237D10FAA78BC0B0E043814FD881C0B0|1.0|Mine Health and Safety Counseling and Technical Assistance|AUTOMATIC|Y|
17.602|237D10FAA78CC0B0E043814FD881C0B0|1.0|Mine Health and Safety Education and Training|AUTOMATIC|Y|
17.700|237D10FAA78DC0B0E043814FD881C0B0|1.0|Women's Bureau|AUTOMATIC|Y|
17.720|237D10FAA78EC0B0E043814FD881C0B0|1.0|Employment Programs for People with Disabilities|AUTOMATIC|Y|
17.801|237D10FAA78FC0B0E043814FD881C0B0|1.0|Disabled Veterans' Outreach Program (DVOP)|AUTOMATIC|Y|
17.802|237D10FAA790C0B0E043814FD881C0B0|1.0|Veterans' Employment Program|AUTOMATIC|Y|
17.803|237D10FAA791C0B0E043814FD881C0B0|1.0|Uniformed Services Employment and Reemployment Rights|AUTOMATIC|Y|
17.804|237D10FAA792C0B0E043814FD881C0B0|1.0|Local Veterans' Employment Representative Program|AUTOMATIC|Y|
17.805|237D10FAA793C0B0E043814FD881C0B0|1.0|Homeless Veterans Reintegration Project|AUTOMATIC|Y|
17.806|237D10FAA794C0B0E043814FD881C0B0|1.0|Veteran's Preference in Federal Employment|AUTOMATIC|Y|
19.|237D10FAAB1FC0B0E043814FD881C0B0|1.0||MANUAL|Y|
19.200|237D10FAA795C0B0E043814FD881C0B0|1.0|Claims Against Foreign Governments|AUTOMATIC|Y|
19.201|237D10FAA796C0B0E043814FD881C0B0|1.0|Protection of Ships From Foreign Seizure|AUTOMATIC|Y|
19.202|237D10FAA797C0B0E043814FD881C0B0|1.0|Special Domestic Assignments|AUTOMATIC|Y|
19.204|237D10FAA798C0B0E043814FD881C0B0|1.0|Fishermen's Guaranty Fund|AUTOMATIC|Y|
19.300|237D10FAA799C0B0E043814FD881C0B0|1.0|Program for Study of Eastern Europe and the Independent States of the Former Soviet Union|AUTOMATIC|Y|
19.400|237D10FAA79AC0B0E043814FD881C0B0|1.0|Educational Exchange_Graduate Students|AUTOMATIC|Y|
19.401|237D10FAA79BC0B0E043814FD881C0B0|1.0|Educational Exchange_University Lecturers (Professors) and Research Scholars|AUTOMATIC|Y|
19.402|237D10FAA79CC0B0E043814FD881C0B0|1.0|International Visitors Program|AUTOMATIC|Y|
19.403|237D10FAA79DC0B0E043814FD881C0B0|1.0|American Council of Young Political Leaders|AUTOMATIC|Y|
19.404|237D10FAA79EC0B0E043814FD881C0B0|1.0|Professional Development_International Educators/Administrators|AUTOMATIC|Y|
19.405|237D10FAA79FC0B0E043814FD881C0B0|1.0|Educational Partnerships Program|AUTOMATIC|Y|
19.407|237D10FAA7A0C0B0E043814FD881C0B0|1.0|Teacher Exchange_New Independent States (NIS)|AUTOMATIC|Y|
19.408|237D10FAA7A1C0B0E043814FD881C0B0|1.0|Educational Exchange_Teachers from Secondary and Postsecondary Levels and School Administrators|AUTOMATIC|Y|
19.409|237D10FAA7A2C0B0E043814FD881C0B0|1.0|Creative Arts Grants|AUTOMATIC|Y|
19.410|237D10FAA7A3C0B0E043814FD881C0B0|1.0|Educational Exchange_Congress-Bundestag Youth Exchange|AUTOMATIC|Y|
19.411|237D10FAA7A4C0B0E043814FD881C0B0|1.0|Educational Exchange_NIS Secondary School Initiative|AUTOMATIC|Y|
19.413|237D10FAA7A5C0B0E043814FD881C0B0|1.0|Cultural Exchange (Performing Arts)|AUTOMATIC|Y|
19.414|237D10FAA7A6C0B0E043814FD881C0B0|1.0|Cultural Exchange (Visual Arts)|AUTOMATIC|Y|
19.415|237D10FAA7A7C0B0E043814FD881C0B0|1.0|Professional Exchanges_Annual Open Grant|AUTOMATIC|Y|
19.418|237D10FAA7A8C0B0E043814FD881C0B0|1.0|Educational Exchange_Fulbright American Studies Institutes|AUTOMATIC|Y|
19.419|237D10FAA7A9C0B0E043814FD881C0B0|1.0|Professional Development_Teacher Training|AUTOMATIC|Y|
19.420|237D10FAA7AAC0B0E043814FD881C0B0|1.0|Cooperative Grants|AUTOMATIC|Y|
19.421|237D10FAA7ABC0B0E043814FD881C0B0|1.0|Exchange_English Language Fellow Program|AUTOMATIC|Y|
19.422|237D10FAA7ACC0B0E043814FD881C0B0|1.0|Educational Exchange_Teaching Excellence Awards Program|AUTOMATIC|Y|
19.423|237D10FAA7ADC0B0E043814FD881C0B0|1.0|Exchange_English Language Specialist/Speaker Program|AUTOMATIC|Y|
19.424|237D10FAA7AEC0B0E043814FD881C0B0|1.0|Educational Partnerships Program|AUTOMATIC|Y|
19.425|237D10FAA7AFC0B0E043814FD881C0B0|1.0|Benjamin Gilman International Scholarship|AUTOMATIC|Y|
19.500|237D10FAAB71C0B0E043814FD881C0B0|1.0|Middle East Partnership Initiative (MEPI)|AUTOMATIC|Y|
19.510|237D10FAAB72C0B0E043814FD881C0B0|1.0|U.S. Refugee Admissions Program|AUTOMATIC|Y|
20.|237D10FAAB20C0B0E043814FD881C0B0|1.0||MANUAL|Y|
20.100|237D10FAA7B0C0B0E043814FD881C0B0|1.0|Aviation Education|AUTOMATIC|Y|
20.106|237D10FAA7B1C0B0E043814FD881C0B0|1.0|Airport Improvement Program|AUTOMATIC|Y|
20.107|237D10FAA7B2C0B0E043814FD881C0B0|1.0|Airway Science|AUTOMATIC|Y|
20.108|237D10FAA7B3C0B0E043814FD881C0B0|1.0|Aviation Research Grants|AUTOMATIC|Y|
20.109|237D10FAA7B4C0B0E043814FD881C0B0|1.0|Air Transportation Centers of Excellence|AUTOMATIC|Y|
20.205|237D10FAA7B5C0B0E043814FD881C0B0|1.0|Highway Planning and Construction|AUTOMATIC|Y|
20.215|237D10FAA7B6C0B0E043814FD881C0B0|1.0|Highway Training and Education|AUTOMATIC|Y|
20.217|237D10FAA7B7C0B0E043814FD881C0B0|1.0|Motor Carrier Safety|AUTOMATIC|Y|
20.218|237D10FAA7B8C0B0E043814FD881C0B0|1.0|National Motor Carrier Safety|AUTOMATIC|Y|
20.219|237D10FAA7B9C0B0E043814FD881C0B0|1.0|Recreational Trails Program|AUTOMATIC|Y|
20.301|237D10FAA7BAC0B0E043814FD881C0B0|1.0|Railroad Safety|AUTOMATIC|Y|
20.303|237D10FAA7BBC0B0E043814FD881C0B0|1.0|Grants-in-Aid for Railroad Safety_State Participation|AUTOMATIC|Y|
20.312|237D10FAA7BCC0B0E043814FD881C0B0|1.0|High Speed Ground Transportation_Next Generation High Speed Rail Program|AUTOMATIC|Y|
20.313|237D10FAA7BDC0B0E043814FD881C0B0|1.0|Railroad Research and Development|AUTOMATIC|Y|
20.500|237D10FAA7BEC0B0E043814FD881C0B0|1.0|Federal Transit_Capital Investment Grants|AUTOMATIC|Y|
20.502|237D10FAA7BFC0B0E043814FD881C0B0|1.0|Federal Transit Grants for University Research and Training|AUTOMATIC|Y|
20.503|237D10FAA7C0C0B0E043814FD881C0B0|1.0|Federal Transit Managerial Training Grants|AUTOMATIC|Y|
20.505|237D10FAA7C1C0B0E043814FD881C0B0|1.0|Federal Transit_Metropolitan Planning Grants|AUTOMATIC|Y|
20.507|237D10FAA7C2C0B0E043814FD881C0B0|1.0|Federal Transit_Formula Grants|AUTOMATIC|Y|
20.509|237D10FAA7C3C0B0E043814FD881C0B0|1.0|Formula Grants for Other Than Urbanized Areas|AUTOMATIC|Y|
20.511|237D10FAA7C4C0B0E043814FD881C0B0|1.0|Human Resource Programs|AUTOMATIC|Y|
20.512|237D10FAA7C5C0B0E043814FD881C0B0|1.0|Federal Transit Technical Assistance|AUTOMATIC|Y|
20.513|237D10FAA7C6C0B0E043814FD881C0B0|1.0|Capital Assistance Program for Elderly Persons and Persons with Disabilities|AUTOMATIC|Y|
20.514|237D10FAA7C7C0B0E043814FD881C0B0|1.0|Transit Planning and Research|AUTOMATIC|Y|
20.515|237D10FAA7C8C0B0E043814FD881C0B0|1.0|State Planning and Research|AUTOMATIC|Y|
20.516|237D10FAA7C9C0B0E043814FD881C0B0|1.0|Job Access_Reverse Commute|AUTOMATIC|Y|
20.518|237D10FAA7CAC0B0E043814FD881C0B0|1.0|Capital and Training Assistance Program for Over-the-Road Bus Accessibility|AUTOMATIC|Y|
20.600|237D10FAA7CBC0B0E043814FD881C0B0|1.0|State and Community Highway Safety|AUTOMATIC|Y|
20.601|237D10FAA7CCC0B0E043814FD881C0B0|1.0|Alcohol Traffic Safety and Drunk Driving Prevention Incentive Grants|AUTOMATIC|Y|
20.602|237D10FAA7CDC0B0E043814FD881C0B0|1.0|Occupant Protection|AUTOMATIC|Y|
20.603|237D10FAA7CEC0B0E043814FD881C0B0|1.0|Federal Highway Safety Data Improvements Incentive Grants|AUTOMATIC|Y|
20.604|237D10FAA7CFC0B0E043814FD881C0B0|1.0|Safety Incentive Grants for Use of Seatbelts|AUTOMATIC|Y|
20.605|237D10FAA7D0C0B0E043814FD881C0B0|1.0|Safety Incentives to Prevent Operation of Motor Vehicles by Intoxicated Persons|AUTOMATIC|Y|
20.607|237D10FAAB73C0B0E043814FD881C0B0|1.0|Alcohol Open Container Requirements|AUTOMATIC|Y|
20.608|237D10FAAB74C0B0E043814FD881C0B0|1.0|Minimum Penalties for Repeat Offenders for Driving While Intoxicated|AUTOMATIC|Y|
20.700|237D10FAA7D1C0B0E043814FD881C0B0|1.0|Pipeline Safety|AUTOMATIC|Y|
20.701|237D10FAA7D2C0B0E043814FD881C0B0|1.0|University Transportation Centers Program|AUTOMATIC|Y|
20.703|237D10FAA7D3C0B0E043814FD881C0B0|1.0|Interagency Hazardous Materials Public Sector Training and Planning Grants|AUTOMATIC|Y|
20.714|237D10FAA7D4C0B0E043814FD881C0B0|1.0|National Pipeline Mapping System|AUTOMATIC|Y|
20.801|237D10FAA7D5C0B0E043814FD881C0B0|1.0|Development and Promotion of Ports and Intermodal Transportation|AUTOMATIC|Y|
20.802|237D10FAA7D6C0B0E043814FD881C0B0|1.0|Federal Ship Financing Guarantees|AUTOMATIC|Y|
20.803|237D10FAA7D7C0B0E043814FD881C0B0|1.0|Maritime War Risk Insurance|AUTOMATIC|Y|
20.804|237D10FAA7D8C0B0E043814FD881C0B0|1.0|Operating_Differential Subsidies|AUTOMATIC|Y|
20.805|237D10FAA7D9C0B0E043814FD881C0B0|1.0|Ship Sales|AUTOMATIC|Y|
20.806|237D10FAA7DAC0B0E043814FD881C0B0|1.0|State Marine Schools|AUTOMATIC|Y|
20.807|237D10FAA7DBC0B0E043814FD881C0B0|1.0|U.S. Merchant Marine Academy|AUTOMATIC|Y|
20.808|237D10FAA7DCC0B0E043814FD881C0B0|1.0|Capital Construction Fund|AUTOMATIC|Y|
20.810|237D10FAA7DDC0B0E043814FD881C0B0|1.0|Supplementary Training|AUTOMATIC|Y|
20.812|237D10FAA7DEC0B0E043814FD881C0B0|1.0|Construction Reserve Fund|AUTOMATIC|Y|
20.813|237D10FAA7DFC0B0E043814FD881C0B0|1.0|Maritime Security Fleet Program|AUTOMATIC|Y|
20.900|237D10FAA7E0C0B0E043814FD881C0B0|1.0|Transportation_Consumer Affairs|AUTOMATIC|Y|
20.901|237D10FAA7E1C0B0E043814FD881C0B0|1.0|Payments for Essential Air Services|AUTOMATIC|Y|
20.903|237D10FAA7E2C0B0E043814FD881C0B0|1.0|Support Mechanisms for Disadvantaged Businesses|AUTOMATIC|Y|
20.904|237D10FAA7E3C0B0E043814FD881C0B0|1.0|Bonding Assistance Program|AUTOMATIC|Y|
20.905|237D10FAA7E4C0B0E043814FD881C0B0|1.0|Disadvantaged Business Enterprises_Short Term Lending Program|AUTOMATIC|Y|
20.906|237D10FAA7E5C0B0E043814FD881C0B0|1.0|Hispanic Serving Institutions_Entrepreneurial Training and Technical Assistance|AUTOMATIC|Y|
20.907|237D10FAA7E6C0B0E043814FD881C0B0|1.0|Minority Institutions|AUTOMATIC|Y|
20.908|237D10FAA7E7C0B0E043814FD881C0B0|1.0|Tribal Colleges_Entrepreneurial Training and Technical Assistance|AUTOMATIC|Y|
20.920|237D10FAA7E8C0B0E043814FD881C0B0|1.0|Transportation Statistics Research Grants|AUTOMATIC|Y|
20.930|237D10FAAB75C0B0E043814FD881C0B0|1.0|Payments for Small community Air Service Development|AUTOMATIC|Y|
21.|237D10FAAB21C0B0E043814FD881C0B0|1.0||MANUAL|Y|
21.003|237D10FAA7E9C0B0E043814FD881C0B0|1.0|Taxpayer Service|AUTOMATIC|Y|
21.004|237D10FAA7EAC0B0E043814FD881C0B0|1.0|Exchange of Federal Tax Information With State Tax Agencies|AUTOMATIC|Y|
21.006|237D10FAA7EBC0B0E043814FD881C0B0|1.0|Tax Counseling for the Elderly|AUTOMATIC|Y|
21.008|237D10FAA7ECC0B0E043814FD881C0B0|1.0|Low-Income Taxpayer Clinics|AUTOMATIC|Y|
21.020|237D10FAA7EDC0B0E043814FD881C0B0|1.0|Community Development Financial Institutions Program|AUTOMATIC|Y|
21.021|237D10FAA7EEC0B0E043814FD881C0B0|1.0|Bank Enterprise Award Program|AUTOMATIC|Y|
21.052|237D10FAA7EFC0B0E043814FD881C0B0|1.0|Alcohol, Tobacco, and Firearms_Training Assistance|AUTOMATIC|Y|
21.053|237D10FAA7F0C0B0E043814FD881C0B0|1.0|Gang Resistance Education and Training|AUTOMATIC|Y|
23.|237D10FAAB22C0B0E043814FD881C0B0|1.0||MANUAL|Y|
23.001|237D10FAA7F1C0B0E043814FD881C0B0|1.0|Appalachian Regional Development (See individual Appalachian Programs)|AUTOMATIC|Y|
23.002|237D10FAA7F2C0B0E043814FD881C0B0|1.0|Appalachian Area Development|AUTOMATIC|Y|
23.003|237D10FAA7F3C0B0E043814FD881C0B0|1.0|Appalachian Development Highway System|AUTOMATIC|Y|
23.008|237D10FAA7F4C0B0E043814FD881C0B0|1.0|Appalachian Local Access Roads|AUTOMATIC|Y|
23.009|237D10FAA7F5C0B0E043814FD881C0B0|1.0|Appalachian Local Development District Assistance|AUTOMATIC|Y|
23.011|237D10FAA7F6C0B0E043814FD881C0B0|1.0|Appalachian State Research, Technical Assistance, and Demonstration Projects|AUTOMATIC|Y|
27.|237D10FAAB23C0B0E043814FD881C0B0|1.0||MANUAL|Y|
27.001|237D10FAA7F7C0B0E043814FD881C0B0|1.0|Federal Civil Service Employment|AUTOMATIC|Y|
27.002|237D10FAA7F8C0B0E043814FD881C0B0|1.0|Federal Employment Assistance for Veterans|AUTOMATIC|Y|
27.003|237D10FAA7F9C0B0E043814FD881C0B0|1.0|Federal Student Temporary Employment Program|AUTOMATIC|Y|
27.005|237D10FAA7FAC0B0E043814FD881C0B0|1.0|Federal Employment for Individuals With Disabilities|AUTOMATIC|Y|
27.006|237D10FAA7FBC0B0E043814FD881C0B0|1.0|Federal Summer Employment|AUTOMATIC|Y|
27.011|237D10FAA7FCC0B0E043814FD881C0B0|1.0|Intergovernmental Personnel Act (IPA) Mobility Program|AUTOMATIC|Y|
27.013|237D10FAA7FDC0B0E043814FD881C0B0|1.0|Presidential Management Intern Program|AUTOMATIC|Y|
29.|237D10FAAB24C0B0E043814FD881C0B0|1.0||MANUAL|Y|
29.001|237D10FAA7FEC0B0E043814FD881C0B0|1.0|Clearinghouse Services, Civil Rights Discrimination Complaints|AUTOMATIC|Y|
30.|237D10FAAB25C0B0E043814FD881C0B0|1.0||MANUAL|Y|
30.001|237D10FAA7FFC0B0E043814FD881C0B0|1.0|Employment Discrimination_Title VII of the Civil Rights Act of 1964|AUTOMATIC|Y|
30.002|237D10FAA800C0B0E043814FD881C0B0|1.0|Employment Discrimination_State and Local Fair Employment Practices Agency Contracts|AUTOMATIC|Y|
30.005|237D10FAA801C0B0E043814FD881C0B0|1.0|Employment Discrimination_Private Bar Program|AUTOMATIC|Y|
30.008|237D10FAA802C0B0E043814FD881C0B0|1.0|Employment Discrimination_Age Discrimination in Employment|AUTOMATIC|Y|
30.009|237D10FAA803C0B0E043814FD881C0B0|1.0|Employment Discrimination Project Contracts_Indian Tribes|AUTOMATIC|Y|
30.010|237D10FAA804C0B0E043814FD881C0B0|1.0|Women's Bureau|AUTOMATIC|Y|
30.011|237D10FAA805C0B0E043814FD881C0B0|1.0|Employment Discrimination_Title I of The Americans with Disabilities Act|AUTOMATIC|Y|
32.|237D10FAAB26C0B0E043814FD881C0B0|1.0||MANUAL|Y|
32.001|237D10FAA806C0B0E043814FD881C0B0|1.0|Communications Information and Assistance and Investigation of Complaints|AUTOMATIC|Y|
33.|237D10FAAB27C0B0E043814FD881C0B0|1.0||MANUAL|Y|
33.001|237D10FAA807C0B0E043814FD881C0B0|1.0|Shipping Investigation of Complaints|AUTOMATIC|Y|
34.|237D10FAAB28C0B0E043814FD881C0B0|1.0||MANUAL|Y|
34.001|237D10FAA808C0B0E043814FD881C0B0|1.0|Labor Mediation and Conciliation|AUTOMATIC|Y|
34.002|237D10FAA809C0B0E043814FD881C0B0|1.0|Labor Management Cooperation|AUTOMATIC|Y|
36.|237D10FAAB29C0B0E043814FD881C0B0|1.0||MANUAL|Y|
36.001|237D10FAA80AC0B0E043814FD881C0B0|1.0|Fair Competition Counseling and Investigation of Complaints|AUTOMATIC|Y|
39.|237D10FAAB2AC0B0E043814FD881C0B0|1.0||MANUAL|Y|
39.001|237D10FAA80BC0B0E043814FD881C0B0|1.0|Business Services|AUTOMATIC|Y|
39.002|237D10FAA80CC0B0E043814FD881C0B0|1.0|Disposal of Federal Surplus Real Property|AUTOMATIC|Y|
39.003|237D10FAA80DC0B0E043814FD881C0B0|1.0|Donation of Federal Surplus Personal Property|AUTOMATIC|Y|
39.007|237D10FAA80EC0B0E043814FD881C0B0|1.0|Sale of Federal Surplus Personal Property|AUTOMATIC|Y|
39.009|237D10FAA80FC0B0E043814FD881C0B0|1.0|Federal Citizen Information Center|AUTOMATIC|Y|
39.011|237D10FAA810C0B0E043814FD881C0B0|1.0|Election Reform Payments|AUTOMATIC|Y|
40.|237D10FAAB2BC0B0E043814FD881C0B0|1.0||MANUAL|Y|
40.001|237D10FAA811C0B0E043814FD881C0B0|1.0|Depository Libraries for Government Publications|AUTOMATIC|Y|
40.002|237D10FAA812C0B0E043814FD881C0B0|1.0|Government Publications Sales and Distribution|AUTOMATIC|Y|
42.|237D10FAAB2CC0B0E043814FD881C0B0|1.0||MANUAL|Y|
42.001|237D10FAA813C0B0E043814FD881C0B0|1.0|Books for the Blind and Physically Handicapped|AUTOMATIC|Y|
42.002|237D10FAA814C0B0E043814FD881C0B0|1.0|Copyright Service|AUTOMATIC|Y|
42.003|237D10FAA815C0B0E043814FD881C0B0|1.0|Distribution of Library of Congress Cataloging|AUTOMATIC|Y|
42.005|237D10FAA816C0B0E043814FD881C0B0|1.0|Library of Congress Publications|AUTOMATIC|Y|
42.006|237D10FAA817C0B0E043814FD881C0B0|1.0|Library of Congress_Library Services|AUTOMATIC|Y|
42.007|237D10FAA818C0B0E043814FD881C0B0|1.0|Reference Services in Science, Technology and Business|AUTOMATIC|Y|
42.008|237D10FAA819C0B0E043814FD881C0B0|1.0|Semiconductor Chip Protection Service|AUTOMATIC|Y|
42.009|237D10FAAB76C0B0E043814FD881C0B0|1.0|Vessel Hull Design Protection Service|AUTOMATIC|Y|
43.|237D10FAAB2DC0B0E043814FD881C0B0|1.0||MANUAL|Y|
43.001|237D10FAA81AC0B0E043814FD881C0B0|1.0|Aerospace Education Services Program|AUTOMATIC|Y|
43.002|237D10FAA81BC0B0E043814FD881C0B0|1.0|Technology Transfer|AUTOMATIC|Y|
44.|237D10FAAB2EC0B0E043814FD881C0B0|1.0||MANUAL|Y|
44.001|237D10FAA81CC0B0E043814FD881C0B0|1.0|Credit Union Charter, Examination, Supervision, and Insurance|AUTOMATIC|Y|
44.002|237D10FAA81DC0B0E043814FD881C0B0|1.0|Community Development Revolving Loan Program for Credit Unions|AUTOMATIC|Y|
45.|237D10FAAB2FC0B0E043814FD881C0B0|1.0||MANUAL|Y|
45.024|237D10FAA81EC0B0E043814FD881C0B0|1.0|Promotion of the Arts_Grants to Organizations and Individuals|AUTOMATIC|Y|
45.025|237D10FAA81FC0B0E043814FD881C0B0|1.0|Promotion of the Arts_Partnership Agreements|AUTOMATIC|Y|
45.026|237D10FAA820C0B0E043814FD881C0B0|1.0|Promotion of the Arts_Leadership Initiatives|AUTOMATIC|Y|
45.129|237D10FAA821C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Federal/State Partnership|AUTOMATIC|Y|
45.130|237D10FAA822C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Challenge Grants|AUTOMATIC|Y|
45.149|237D10FAA823C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Division of Preservation and Access|AUTOMATIC|Y|
45.160|237D10FAA824C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Fellowships and Stipends|AUTOMATIC|Y|
45.161|237D10FAA825C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Research|AUTOMATIC|Y|
45.162|237D10FAA826C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Teaching and Learning Resources and Curriculum Development|AUTOMATIC|Y|
45.163|237D10FAA827C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Professional Development|AUTOMATIC|Y|
45.164|237D10FAA828C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Public Programs|AUTOMATIC|Y|
45.167|237D10FAA829C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_Extending the Reach Grants to Presidentially-Designated Minority Institutions|AUTOMATIC|Y|
45.168|237D10FAAB77C0B0E043814FD881C0B0|1.0|Promotion of the Humanities_We the People|AUTOMATIC|Y|
45.201|237D10FAA82AC0B0E043814FD881C0B0|1.0|Arts and Artifacts Indemnity|AUTOMATIC|Y|
45.301|237D10FAA82BC0B0E043814FD881C0B0|1.0|Museum for America Grants|AUTOMATIC|Y|
45.302|237D10FAA82CC0B0E043814FD881C0B0|1.0|Museum Assessment Program|AUTOMATIC|Y|
45.303|237D10FAA82DC0B0E043814FD881C0B0|1.0|Conservation Project Support|AUTOMATIC|Y|
45.304|237D10FAA82EC0B0E043814FD881C0B0|1.0|Conservation Assessment Program|AUTOMATIC|Y|
45.310|237D10FAA82FC0B0E043814FD881C0B0|1.0|State Library Program|AUTOMATIC|Y|
45.311|237D10FAA830C0B0E043814FD881C0B0|1.0|Native American and Native Hawaiian Library Services|AUTOMATIC|Y|
45.312|237D10FAA831C0B0E043814FD881C0B0|1.0|National Leadership Grants|AUTOMATIC|Y|
45.313|237D10FAA832C0B0E043814FD881C0B0|1.0|Librarians for the 21st Century|AUTOMATIC|Y|
46.|237D10FAAB30C0B0E043814FD881C0B0|1.0||MANUAL|Y|
46.001|237D10FAA833C0B0E043814FD881C0B0|1.0|Labor-Management Relations|AUTOMATIC|Y|
47.|237D10FAAB31C0B0E043814FD881C0B0|1.0||MANUAL|Y|
47.041|237D10FAA834C0B0E043814FD881C0B0|1.0|Engineering Grants|AUTOMATIC|Y|
47.049|237D10FAA835C0B0E043814FD881C0B0|1.0|Mathematical and Physical Sciences|AUTOMATIC|Y|
47.050|237D10FAA836C0B0E043814FD881C0B0|1.0|Geosciences|AUTOMATIC|Y|
47.070|237D10FAA837C0B0E043814FD881C0B0|1.0|Computer and Information Science and Engineering|AUTOMATIC|Y|
47.074|237D10FAA838C0B0E043814FD881C0B0|1.0|Biological Sciences|AUTOMATIC|Y|
47.075|237D10FAA839C0B0E043814FD881C0B0|1.0|Social, Behavioral, and Economic Sciences|AUTOMATIC|Y|
47.076|237D10FAA83AC0B0E043814FD881C0B0|1.0|Education and Human Resources|AUTOMATIC|Y|
47.078|237D10FAA83BC0B0E043814FD881C0B0|1.0|Polar Programs|AUTOMATIC|Y|
57.|237D10FAAB32C0B0E043814FD881C0B0|1.0||MANUAL|Y|
57.001|237D10FAA83CC0B0E043814FD881C0B0|1.0|Social Insurance for Railroad Workers|AUTOMATIC|Y|
58.|237D10FAAB33C0B0E043814FD881C0B0|1.0||MANUAL|Y|
58.001|237D10FAA83DC0B0E043814FD881C0B0|1.0|Securities_Investigation of Complaints and SEC Information|AUTOMATIC|Y|
59.|237D10FAAB34C0B0E043814FD881C0B0|1.0||MANUAL|Y|
59.002|237D10FAA83EC0B0E043814FD881C0B0|1.0|Economic Injury Disaster Loans|AUTOMATIC|Y|
59.005|237D10FAA83FC0B0E043814FD881C0B0|1.0|Business Development Assistance to Small Business|AUTOMATIC|Y|
59.006|237D10FAA840C0B0E043814FD881C0B0|1.0|8(a) Business Development|AUTOMATIC|Y|
59.007|237D10FAA841C0B0E043814FD881C0B0|1.0|7(i)  Technical Assistance|AUTOMATIC|Y|
59.008|237D10FAA842C0B0E043814FD881C0B0|1.0|Physical Disaster Loans|AUTOMATIC|Y|
59.009|237D10FAA843C0B0E043814FD881C0B0|1.0|Procurement Assistance to Small Businesses|AUTOMATIC|Y|
59.011|237D10FAA844C0B0E043814FD881C0B0|1.0|Small Business Investment Companies|AUTOMATIC|Y|
59.012|237D10FAA845C0B0E043814FD881C0B0|1.0|Small Business Loans|AUTOMATIC|Y|
59.016|237D10FAA846C0B0E043814FD881C0B0|1.0|Bond Guarantees for Surety Companies|AUTOMATIC|Y|
59.026|237D10FAA847C0B0E043814FD881C0B0|1.0|Service Corps of Retired Executives Association|AUTOMATIC|Y|
59.037|237D10FAA848C0B0E043814FD881C0B0|1.0|Small Business Development Center|AUTOMATIC|Y|
59.041|237D10FAA849C0B0E043814FD881C0B0|1.0|Certified Development Company Loans (504 Loans)|AUTOMATIC|Y|
59.043|237D10FAA84AC0B0E043814FD881C0B0|1.0|Women's Business Ownership Assistance|AUTOMATIC|Y|
59.044|237D10FAA84BC0B0E043814FD881C0B0|1.0|Veterans Entrepreneurial Training and Counseling|AUTOMATIC|Y|
59.046|237D10FAA84CC0B0E043814FD881C0B0|1.0|Microloan Program|AUTOMATIC|Y|
59.049|237D10FAA84DC0B0E043814FD881C0B0|1.0|Office of Small Disadvantaged Business Certification and Eligibility|AUTOMATIC|Y|
59.050|237D10FAA84EC0B0E043814FD881C0B0|1.0|Microenterprise Development Grants|AUTOMATIC|Y|
59.051|237D10FAA84FC0B0E043814FD881C0B0|1.0|New Markets Venture Capital|AUTOMATIC|Y|
64.|237D10FAAB35C0B0E043814FD881C0B0|1.0||MANUAL|Y|
64.005|237D10FAA850C0B0E043814FD881C0B0|1.0|Grants to States for Construction of State Home Facilities|AUTOMATIC|Y|
64.007|237D10FAA851C0B0E043814FD881C0B0|1.0|Blind Rehabilitation Centers|AUTOMATIC|Y|
64.008|237D10FAA852C0B0E043814FD881C0B0|1.0|Veterans Domiciliary Care|AUTOMATIC|Y|
64.009|237D10FAA853C0B0E043814FD881C0B0|1.0|Veterans Medical Care Benefits|AUTOMATIC|Y|
64.010|237D10FAA854C0B0E043814FD881C0B0|1.0|Veterans Nursing Home Care|AUTOMATIC|Y|
64.011|237D10FAA855C0B0E043814FD881C0B0|1.0|Veterans Dental Care|AUTOMATIC|Y|
64.012|237D10FAA856C0B0E043814FD881C0B0|1.0|Veterans Prescription Service|AUTOMATIC|Y|
64.013|237D10FAA857C0B0E043814FD881C0B0|1.0|Veterans Prosthetic Appliances|AUTOMATIC|Y|
