pur_comm_cd|obj_id|ver_nbr|pur_comm_desc|pur_sales_tax_ind|itm_rstrc_ind|snstv_dta_cd|dobj_maint_cd_actv_ind|
541519|486D34788FA5C267E0404F8189D8349E|1.0|Other Computer Related Services|N|N||Y|
5416|486D347888E8C267E0404F8189D8349E|1.0|Management, Scientific, and Technical Consulting Services|Y|N||Y|
54161|486D34788B51C267E0404F8189D8349E|1.0|Management Consulting Services|Y|N||Y|
541611|486D34788FA6C267E0404F8189D8349E|1.0|Administrative Management and General Management Consulting Services|N|N||Y|
541612|486D34788FA7C267E0404F8189D8349E|1.0|Human Resources Consulting Services|N|N||Y|
541613|486D34788FA8C267E0404F8189D8349E|1.0|Marketing Consulting Services|N|N||Y|
541614|486D34788FA9C267E0404F8189D8349E|1.0|Process, Physical Distribution, and Logistics Consulting Services|N|N||Y|
541618|486D34788FAAC267E0404F8189D8349E|1.0|Other Management Consulting Services|N|N||Y|
54162|486D34788B52C267E0404F8189D8349E|1.0|Environmental Consulting Services|Y|N||Y|
541620|486D34788FABC267E0404F8189D8349E|1.0|Environmental Consulting Services|N|N||Y|
54169|486D34788B53C267E0404F8189D8349E|1.0|Other Scientific and Technical Consulting Services|Y|N||Y|
541690|486D34788FACC267E0404F8189D8349E|1.0|Other Scientific and Technical Consulting Services|N|N||Y|
5417|486D347888E9C267E0404F8189D8349E|1.0|Scientific Research and Development Services|Y|N||Y|
54171|486D34788B54C267E0404F8189D8349E|1.0|Research and Development in the Physical, Engineering, and Life Sciences|Y|N||Y|
541711|486D34788FADC267E0404F8189D8349E|1.0|Research and Development in Biotechnology|N|N||Y|
541712|486D34788FAEC267E0404F8189D8349E|1.0|Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)|N|N||Y|
54172|486D34788B55C267E0404F8189D8349E|1.0|Research and Development in the Social Sciences and Humanities|Y|N||Y|
541720|486D34788FAFC267E0404F8189D8349E|1.0|Research and Development in the Social Sciences and Humanities|N|N||Y|
5418|486D347888EAC267E0404F8189D8349E|1.0|Advertising, Public Relations, and Related Services|Y|N||Y|
54181|486D34788B56C267E0404F8189D8349E|1.0|Advertising Agencies|Y|N||Y|
541810|486D34788FB0C267E0404F8189D8349E|1.0|Advertising Agencies|N|N||Y|
54182|486D34788B57C267E0404F8189D8349E|1.0|Public Relations Agencies|Y|N||Y|
541820|486D34788FB1C267E0404F8189D8349E|1.0|Public Relations Agencies|N|N||Y|
54183|486D34788B58C267E0404F8189D8349E|1.0|Media Buying Agencies|Y|N||Y|
541830|486D34788FB2C267E0404F8189D8349E|1.0|Media Buying Agencies|N|N||Y|
54184|486D34788B59C267E0404F8189D8349E|1.0|Media Representatives|Y|N||Y|
541840|486D34788FB3C267E0404F8189D8349E|1.0|Media Representatives|N|N||Y|
54185|486D34788B5AC267E0404F8189D8349E|1.0|Display Advertising|Y|N||Y|
541850|486D34788FB4C267E0404F8189D8349E|1.0|Display Advertising|N|N||Y|
54186|486D34788B5BC267E0404F8189D8349E|1.0|Direct Mail Advertising|Y|N||Y|
541860|486D34788FB5C267E0404F8189D8349E|1.0|Direct Mail Advertising|N|N||Y|
54187|486D34788B5CC267E0404F8189D8349E|1.0|Advertising Material Distribution Services|Y|N||Y|
541870|486D34788FB6C267E0404F8189D8349E|1.0|Advertising Material Distribution Services|N|N||Y|
54189|486D34788B5DC267E0404F8189D8349E|1.0|Other Services Related to Advertising|Y|N||Y|
541890|486D34788FB7C267E0404F8189D8349E|1.0|Other Services Related to Advertising|N|N||Y|
5419|486D347888EBC267E0404F8189D8349E|1.0|Other Professional, Scientific, and Technical Services|Y|N||Y|
54191|486D34788B5EC267E0404F8189D8349E|1.0|Marketing Research and Public Opinion Polling|Y|N||Y|
541910|486D34788FB8C267E0404F8189D8349E|1.0|Marketing Research and Public Opinion Polling|N|N||Y|
54192|486D34788B5FC267E0404F8189D8349E|1.0|Photographic Services|Y|N||Y|
541921|486D34788FB9C267E0404F8189D8349E|1.0|Photography Studios, Portrait|N|N||Y|
541922|486D34788FBAC267E0404F8189D8349E|1.0|Commercial Photography|N|N||Y|
54193|486D34788B60C267E0404F8189D8349E|1.0|Translation and Interpretation Services|Y|N||Y|
541930|486D34788FBBC267E0404F8189D8349E|1.0|Translation and Interpretation Services|N|N||Y|
54194|486D34788B61C267E0404F8189D8349E|1.0|Veterinary Services|Y|N||Y|
541940|486D34788FBCC267E0404F8189D8349E|1.0|Veterinary Services|N|N||Y|
54199|486D34788B62C267E0404F8189D8349E|1.0|All Other Professional, Scientific, and Technical Services|Y|N||Y|
541990|486D34788FBDC267E0404F8189D8349E|1.0|All Other Professional, Scientific, and Technical Services|N|N||Y|
55|486D34788793C267E0404F8189D8349E|1.0|Management of Companies and Enterprises|Y|N||Y|
551|486D347887E5C267E0404F8189D8349E|1.0|Management of Companies and Enterprises|Y|N||Y|
5511|486D347888ECC267E0404F8189D8349E|1.0|Management of Companies and Enterprises|Y|N||Y|
55111|486D34788B63C267E0404F8189D8349E|1.0|Management of Companies and Enterprises|Y|N||Y|
551111|486D34788FBEC267E0404F8189D8349E|1.0|Offices of Bank Holding Companies|N|N||Y|
551112|486D34788FBFC267E0404F8189D8349E|1.0|Offices of Other Holding Companies|N|N||Y|
551114|486D34788FC0C267E0404F8189D8349E|1.0|Corporate, Subsidiary, and Regional Managing Offices|N|N||Y|
56|486D34788794C267E0404F8189D8349E|1.0|Administrative and Support and Waste Management and Remediation Services|Y|N||Y|
561|486D347887E6C267E0404F8189D8349E|1.0|Administrative and Support Services|Y|N||Y|
5611|486D347888EDC267E0404F8189D8349E|1.0|Office Administrative Services|Y|N||Y|
56111|486D34788B64C267E0404F8189D8349E|1.0|Office Administrative Services|Y|N||Y|
561110|486D34788FC1C267E0404F8189D8349E|1.0|Office Administrative Services|N|N||Y|
5612|486D347888EEC267E0404F8189D8349E|1.0|Facilities Support Services|Y|N||Y|
56121|486D34788B65C267E0404F8189D8349E|1.0|Facilities Support Services|Y|Y||Y|
561210|486D34788FC2C267E0404F8189D8349E|1.0|Facilities Support Services|N|N||Y|
5613|486D347888EFC267E0404F8189D8349E|1.0|Employment Services|Y|N||Y|
56131|486D34788B66C267E0404F8189D8349E|1.0|Employment Placement Agencies and Executive Search Services|Y|Y||Y|
561311|486D34788FC3C267E0404F8189D8349E|1.0|Employment Placement Agencies|N|N||Y|
561312|486D34788FC4C267E0404F8189D8349E|1.0|Executive Search Services|N|N||Y|
56132|486D34788B67C267E0404F8189D8349E|1.0|Temporary Help Services|Y|Y||Y|
561320|486D34788FC5C267E0404F8189D8349E|1.0|Temporary Help Services|N|N||Y|
56133|486D34788B68C267E0404F8189D8349E|1.0|Professional Employer Organizations|Y|Y||Y|
561330|486D34788FC6C267E0404F8189D8349E|1.0|Professional Employer Organizations|N|N||Y|
5614|486D347888F0C267E0404F8189D8349E|1.0|Business Support Services|Y|N||Y|
56141|486D34788B69C267E0404F8189D8349E|1.0|Document Preparation Services|Y|Y||Y|
561410|486D34788FC7C267E0404F8189D8349E|1.0|Document Preparation Services|N|N||Y|
56142|486D34788B6AC267E0404F8189D8349E|1.0|Telephone Call Centers|Y|Y||Y|
561421|486D34788FC8C267E0404F8189D8349E|1.0|Telephone Answering Services|N|N||Y|
561422|486D34788FC9C267E0404F8189D8349E|1.0|Telemarketing Bureaus and Other Contact Centers|N|N||Y|
56143|486D34788B6BC267E0404F8189D8349E|1.0|Business Service Centers|Y|Y||Y|
561431|486D34788FCAC267E0404F8189D8349E|1.0|Private Mail Centers|N|N||Y|
561439|486D34788FCBC267E0404F8189D8349E|1.0|Other Business Service Centers (including Copy Shops)|N|N||Y|
56144|486D34788B6CC267E0404F8189D8349E|1.0|Collection Agencies|Y|Y||Y|
561440|486D34788FCCC267E0404F8189D8349E|1.0|Collection Agencies|N|N||Y|
56145|486D34788B6DC267E0404F8189D8349E|1.0|Credit Bureaus|Y|Y||Y|
561450|486D34788FCDC267E0404F8189D8349E|1.0|Credit Bureaus|N|N||Y|
56149|486D34788B6EC267E0404F8189D8349E|1.0|Other Business Support Services|Y|Y||Y|
561491|486D34788FCEC267E0404F8189D8349E|1.0|Repossession Services|N|N||Y|
561492|486D34788FCFC267E0404F8189D8349E|1.0|Court Reporting and Stenotype Services|N|N||Y|
561499|486D34788FD0C267E0404F8189D8349E|1.0|All Other Business Support Services|N|N||Y|
5615|486D347888F1C267E0404F8189D8349E|1.0|Travel Arrangement and Reservation Services|Y|N||Y|
56151|486D34788B6FC267E0404F8189D8349E|1.0|Travel Agencies|Y|Y||Y|
561510|486D34788FD1C267E0404F8189D8349E|1.0|Travel Agencies|N|N||Y|
56152|486D34788B70C267E0404F8189D8349E|1.0|Tour Operators|Y|Y||Y|
561520|486D34788FD2C267E0404F8189D8349E|1.0|Tour Operators|N|N||Y|
56159|486D34788B71C267E0404F8189D8349E|1.0|Other Travel Arrangement and Reservation Services|Y|Y||Y|
561591|486D34788FD3C267E0404F8189D8349E|1.0|Convention and Visitors Bureaus|N|N||Y|
561599|486D34788FD4C267E0404F8189D8349E|1.0|All Other Travel Arrangement and Reservation Services|N|N||Y|
5616|486D347888F2C267E0404F8189D8349E|1.0|Investigation and Security Services|Y|N||Y|
56161|486D34788B72C267E0404F8189D8349E|1.0|Investigation, Guard, and Armored Car Services|Y|Y||Y|
561611|486D34788FD5C267E0404F8189D8349E|1.0|Investigation Services|N|N||Y|
561612|486D34788FD6C267E0404F8189D8349E|1.0|Security Guards and Patrol Services|N|N||Y|
561613|486D34788FD7C267E0404F8189D8349E|1.0|Armored Car Services|N|N||Y|
56162|486D34788B73C267E0404F8189D8349E|1.0|Security Systems Services|Y|Y||Y|
561621|486D34788FD8C267E0404F8189D8349E|1.0|Security Systems Services (except Locksmiths)|N|N||Y|
561622|486D34788FD9C267E0404F8189D8349E|1.0|Locksmiths|N|N||Y|
5617|486D347888F3C267E0404F8189D8349E|1.0|Services to Buildings and Dwellings|Y|N||Y|
56171|486D34788B74C267E0404F8189D8349E|1.0|Exterminating and Pest Control Services|Y|Y||Y|
561710|486D34788FDAC267E0404F8189D8349E|1.0|Exterminating and Pest Control Services|N|N||Y|
56172|486D34788B75C267E0404F8189D8349E|1.0|Janitorial Services|Y|Y||Y|
561720|486D34788FDBC267E0404F8189D8349E|1.0|Janitorial Services|N|N||Y|
56173|486D34788B76C267E0404F8189D8349E|1.0|Landscaping Services|Y|Y||Y|
561730|486D34788FDCC267E0404F8189D8349E|1.0|Landscaping Services|N|N||Y|
56174|486D34788B77C267E0404F8189D8349E|1.0|Carpet and Upholstery Cleaning Services|Y|Y||Y|
561740|486D34788FDDC267E0404F8189D8349E|1.0|Carpet and Upholstery Cleaning Services|N|N||Y|
56179|486D34788B78C267E0404F8189D8349E|1.0|Other Services to Buildings and Dwellings|Y|Y||Y|
561790|486D34788FDEC267E0404F8189D8349E|1.0|Other Services to Buildings and Dwellings|N|N||Y|
5619|486D347888F4C267E0404F8189D8349E|1.0|Other Support Services|Y|N||Y|
56191|486D34788B79C267E0404F8189D8349E|1.0|Packaging and Labeling Services|Y|Y||Y|
561910|486D34788FDFC267E0404F8189D8349E|1.0|Packaging and Labeling Services|N|N||Y|
56192|486D34788B7AC267E0404F8189D8349E|1.0|Convention and Trade Show Organizers|Y|Y||Y|
561920|486D34788FE0C267E0404F8189D8349E|1.0|Convention and Trade Show Organizers|N|N||Y|
56199|486D34788B7BC267E0404F8189D8349E|1.0|All Other Support Services|Y|Y||Y|
561990|486D34788FE1C267E0404F8189D8349E|1.0|All Other Support Services|N|N||Y|
562|486D347887E7C267E0404F8189D8349E|1.0|Waste Management and Remediation Services|Y|N||Y|
5621|486D347888F5C267E0404F8189D8349E|1.0|Waste Collection|Y|N||Y|
56211|486D34788B7CC267E0404F8189D8349E|1.0|Waste Collection|Y|Y||Y|
562111|486D34788FE2C267E0404F8189D8349E|1.0|Solid Waste Collection|N|N||Y|
562112|486D34788FE3C267E0404F8189D8349E|1.0|Hazardous Waste Collection|N|N||Y|
562119|486D34788FE4C267E0404F8189D8349E|1.0|Other Waste Collection|N|N||Y|
5622|486D347888F6C267E0404F8189D8349E|1.0|Waste Treatment and Disposal|Y|N||Y|
56221|486D34788B7DC267E0404F8189D8349E|1.0|Waste Treatment and Disposal|Y|Y||Y|
562211|486D34788FE5C267E0404F8189D8349E|1.0|Hazardous Waste Treatment and Disposal|N|N||Y|
562212|486D34788FE6C267E0404F8189D8349E|1.0|Solid Waste Landfill|N|N||Y|
562213|486D34788FE7C267E0404F8189D8349E|1.0|Solid Waste Combustors and Incinerators|N|N||Y|
562219|486D34788FE8C267E0404F8189D8349E|1.0|Other Nonhazardous Waste Treatment and Disposal|N|N||Y|
5629|486D347888F7C267E0404F8189D8349E|1.0|Remediation and Other Waste Management Services|Y|N||Y|
56291|486D34788B7EC267E0404F8189D8349E|1.0|Remediation Services|Y|Y||Y|
562910|486D34788FE9C267E0404F8189D8349E|1.0|Remediation Services|N|N||Y|
56292|486D34788B7FC267E0404F8189D8349E|1.0|Materials Recovery Facilities|Y|Y||Y|
562920|486D34788FEAC267E0404F8189D8349E|1.0|Materials Recovery Facilities|N|N||Y|
56299|486D34788B80C267E0404F8189D8349E|1.0|All Other Waste Management Services|Y|Y||Y|
562991|486D34788FEBC267E0404F8189D8349E|1.0|Septic Tank and Related Services|N|N||Y|
562998|486D34788FECC267E0404F8189D8349E|1.0|All Other Miscellaneous Waste Management Services|N|N||Y|
61|486D34788795C267E0404F8189D8349E|1.0|Educational Services|Y|N||Y|
611|486D347887E8C267E0404F8189D8349E|1.0|Educational Services|Y|N||Y|
6111|486D347888F8C267E0404F8189D8349E|1.0|Elementary and Secondary Schools|Y|N||Y|
61111|486D34788B81C267E0404F8189D8349E|1.0|Elementary and Secondary Schools|Y|Y||Y|
611110|486D34788FEDC267E0404F8189D8349E|1.0|Elementary and Secondary Schools|N|N||Y|
6112|486D347888F9C267E0404F8189D8349E|1.0|Junior Colleges|Y|N||Y|
61121|486D34788B82C267E0404F8189D8349E|1.0|Junior Colleges|Y|Y||Y|
611210|486D34788FEEC267E0404F8189D8349E|1.0|Junior Colleges|N|N||Y|
6113|486D347888FAC267E0404F8189D8349E|1.0|Colleges, Universities, and Professional Schools|Y|N||Y|
61131|486D34788B83C267E0404F8189D8349E|1.0|Colleges, Universities, and Professional Schools|Y|Y||Y|
611310|486D34788FEFC267E0404F8189D8349E|1.0|Colleges, Universities, and Professional Schools|N|N||Y|
6114|486D347888FBC267E0404F8189D8349E|1.0|Business Schools and Computer and Management Training|Y|N||Y|
61141|486D34788B84C267E0404F8189D8349E|1.0|Business and Secretarial Schools|Y|Y||Y|
611410|486D34788FF0C267E0404F8189D8349E|1.0|Business and Secretarial Schools|N|N||Y|
61142|486D34788B85C267E0404F8189D8349E|1.0|Computer Training|Y|Y||Y|
611420|486D34788FF1C267E0404F8189D8349E|1.0|Computer Training|N|N||Y|
61143|486D34788B86C267E0404F8189D8349E|1.0|Professional and Management Development Training|Y|Y||Y|
611430|486D34788FF2C267E0404F8189D8349E|1.0|Professional and Management Development Training|N|N||Y|
6115|486D347888FCC267E0404F8189D8349E|1.0|Technical and Trade Schools|Y|N||Y|
61151|486D34788B87C267E0404F8189D8349E|1.0|Technical and Trade Schools|Y|Y||Y|
611511|486D34788FF3C267E0404F8189D8349E|1.0|Cosmetology and Barber Schools|N|N||Y|
611512|486D34788FF4C267E0404F8189D8349E|1.0|Flight Training|N|N||Y|
611513|486D34788FF5C267E0404F8189D8349E|1.0|Apprenticeship Training|N|N||Y|
611519|486D34788FF6C267E0404F8189D8349E|1.0|Other Technical and Trade Schools|N|N||Y|
6116|486D347888FDC267E0404F8189D8349E|1.0|Other Schools and Instruction|Y|N||Y|
61161|486D34788B88C267E0404F8189D8349E|1.0|Fine Arts Schools|Y|Y||Y|
611610|486D34788FF7C267E0404F8189D8349E|1.0|Fine Arts Schools|N|N||Y|
61162|486D34788B89C267E0404F8189D8349E|1.0|Sports and Recreation Instruction|Y|Y||Y|
611620|486D34788FF8C267E0404F8189D8349E|1.0|Sports and Recreation Instruction|N|N||Y|
61163|486D34788B8AC267E0404F8189D8349E|1.0|Language Schools|Y|Y||Y|
611630|486D34788FF9C267E0404F8189D8349E|1.0|Language Schools|N|N||Y|
61169|486D34788B8BC267E0404F8189D8349E|1.0|All Other Schools and Instruction|Y|Y||Y|
611691|486D34788FFAC267E0404F8189D8349E|1.0|Exam Preparation and Tutoring|N|N||Y|
611692|486D34788FFBC267E0404F8189D8349E|1.0|Automobile Driving Schools|N|N||Y|
611699|486D34788FFCC267E0404F8189D8349E|1.0|All Other Miscellaneous Schools and Instruction|N|N||Y|
6117|486D347888FEC267E0404F8189D8349E|1.0|Educational Support Services|Y|N||Y|
61171|486D34788B8CC267E0404F8189D8349E|1.0|Educational Support Services|Y|Y||Y|
611710|486D34788FFDC267E0404F8189D8349E|1.0|Educational Support Services|N|N||Y|
62|486D34788796C267E0404F8189D8349E|1.0|Health Care and Social Assistance|Y|N||Y|
621|486D347887E9C267E0404F8189D8349E|1.0|Ambulatory Health Care Services|Y|N||Y|
6211|486D347888FFC267E0404F8189D8349E|1.0|Offices of Physicians|Y|N||Y|
62111|486D34788B8DC267E0404F8189D8349E|1.0|Offices of Physicians|Y|Y||Y|
621111|486D34788FFEC267E0404F8189D8349E|1.0|Offices of Physicians (except Mental Health Specialists)|N|N||Y|
621112|486D34788FFFC267E0404F8189D8349E|1.0|Offices of Physicians, Mental Health Specialists|N|N||Y|
6212|486D34788900C267E0404F8189D8349E|1.0|Offices of Dentists|Y|N||Y|
62121|486D34788B8EC267E0404F8189D8349E|1.0|Offices of Dentists|Y|Y||Y|
621210|486D34789000C267E0404F8189D8349E|1.0|Offices of Dentists|N|N||Y|
6213|486D34788901C267E0404F8189D8349E|1.0|Offices of Other Health Practitioners|Y|N||Y|
62131|486D34788B8FC267E0404F8189D8349E|1.0|Offices of Chiropractors|Y|Y||Y|
621310|486D34789001C267E0404F8189D8349E|1.0|Offices of Chiropractors|N|N||Y|
62132|486D34788B90C267E0404F8189D8349E|1.0|Offices of Optometrists|Y|Y||Y|
621320|486D34789002C267E0404F8189D8349E|1.0|Offices of Optometrists|N|N||Y|
62133|486D34788B91C267E0404F8189D8349E|1.0|Offices of Mental Health Practitioners (except Physicians)|Y|Y||Y|
621330|486D34789003C267E0404F8189D8349E|1.0|Offices of Mental Health Practitioners (except Physicians)|N|N||Y|
62134|486D34788B92C267E0404F8189D8349E|1.0|Offices of Physical, Occupational and Speech Therapists, and Audiologists|Y|Y||Y|
621340|486D34789004C267E0404F8189D8349E|1.0|Offices of Physical, Occupational and Speech Therapists, and Audiologists|N|N||Y|
62139|486D34788B93C267E0404F8189D8349E|1.0|Offices of All Other Health Practitioners|Y|Y||Y|
621391|486D34789005C267E0404F8189D8349E|1.0|Offices of Podiatrists|N|N||Y|
621399|486D34789006C267E0404F8189D8349E|1.0|Offices of All Other Miscellaneous Health Practitioners|N|N||Y|
6214|486D34788902C267E0404F8189D8349E|1.0|Outpatient Care Centers|Y|N||Y|
62141|486D34788B94C267E0404F8189D8349E|1.0|Family Planning Centers|Y|Y||Y|
621410|486D34789007C267E0404F8189D8349E|1.0|Family Planning Centers|N|N||Y|
62142|486D34788B95C267E0404F8189D8349E|1.0|Outpatient Mental Health and Substance Abuse Centers|Y|Y||Y|
621420|486D34789008C267E0404F8189D8349E|1.0|Outpatient Mental Health and Substance Abuse Centers|N|N||Y|
62149|486D34788B96C267E0404F8189D8349E|1.0|Other Outpatient Care Centers|Y|Y||Y|
621491|486D34789009C267E0404F8189D8349E|1.0|HMO Medical Centers|N|N||Y|
621492|486D3478900AC267E0404F8189D8349E|1.0|Kidney Dialysis Centers|N|N||Y|
621493|486D3478900BC267E0404F8189D8349E|1.0|Freestanding Ambulatory Surgical and Emergency Centers|N|N||Y|
621498|486D3478900CC267E0404F8189D8349E|1.0|All Other Outpatient Care Centers|N|N||Y|
6215|486D34788903C267E0404F8189D8349E|1.0|Medical and Diagnostic Laboratories|Y|N||Y|
62151|486D34788B97C267E0404F8189D8349E|1.0|Medical and Diagnostic Laboratories|Y|Y||Y|
621511|486D3478900DC267E0404F8189D8349E|1.0|Medical Laboratories|N|N||Y|
621512|486D3478900EC267E0404F8189D8349E|1.0|Diagnostic Imaging Centers|N|N||Y|
6216|486D34788904C267E0404F8189D8349E|1.0|Home Health Care Services|Y|N||Y|
62161|486D34788B98C267E0404F8189D8349E|1.0|Home Health Care Services|Y|Y||Y|
621610|486D3478900FC267E0404F8189D8349E|1.0|Home Health Care Services|N|N||Y|
6219|486D34788905C267E0404F8189D8349E|1.0|Other Ambulatory Health Care Services|Y|N||Y|
62191|486D34788B99C267E0404F8189D8349E|1.0|Ambulance Services|Y|Y||Y|
621910|486D34789010C267E0404F8189D8349E|1.0|Ambulance Services|N|N||Y|
62199|486D34788B9AC267E0404F8189D8349E|1.0|All Other Ambulatory Health Care Services|Y|Y||Y|
621991|486D34789011C267E0404F8189D8349E|1.0|Blood and Organ Banks|N|N||Y|
621999|486D34789012C267E0404F8189D8349E|1.0|All Other Miscellaneous Ambulatory Health Care Services|N|N||Y|
622|486D347887EAC267E0404F8189D8349E|1.0|Hospitals|Y|N||Y|
6221|486D34788906C267E0404F8189D8349E|1.0|General Medical and Surgical Hospitals|Y|N||Y|
62211|486D34788B9BC267E0404F8189D8349E|1.0|General Medical and Surgical Hospitals|Y|Y||Y|
622110|486D34789013C267E0404F8189D8349E|1.0|General Medical and Surgical Hospitals|N|N||Y|
6222|486D34788907C267E0404F8189D8349E|1.0|Psychiatric and Substance Abuse Hospitals|Y|N||Y|
62221|486D34788B9CC267E0404F8189D8349E|1.0|Psychiatric and Substance Abuse Hospitals|Y|Y||Y|
622210|486D34789014C267E0404F8189D8349E|1.0|Psychiatric and Substance Abuse Hospitals|N|N||Y|
6223|486D34788908C267E0404F8189D8349E|1.0|Specialty (except Psychiatric and Substance Abuse) Hospitals|Y|N||Y|
62231|486D34788B9DC267E0404F8189D8349E|1.0|Specialty (except Psychiatric and Substance Abuse) Hospitals|Y|Y||Y|
622310|486D34789015C267E0404F8189D8349E|1.0|Specialty (except Psychiatric and Substance Abuse) Hospitals|N|N||Y|
623|486D347887EBC267E0404F8189D8349E|1.0|Nursing and Residential Care Facilities|Y|N||Y|
6231|486D34788909C267E0404F8189D8349E|1.0|Nursing Care Facilities|Y|N||Y|
62311|486D34788B9EC267E0404F8189D8349E|1.0|Nursing Care Facilities|Y|Y||Y|
623110|486D34789016C267E0404F8189D8349E|1.0|Nursing Care Facilities|N|N||Y|
6232|486D3478890AC267E0404F8189D8349E|1.0|Residential Mental Retardation, Mental Health and Substance Abuse Facilities|Y|N||Y|
62321|486D34788B9FC267E0404F8189D8349E|1.0|Residential Mental Retardation Facilities|Y|Y||Y|
623210|486D34789017C267E0404F8189D8349E|1.0|Residential Mental Retardation Facilities|N|N||Y|
62322|486D34788BA0C267E0404F8189D8349E|1.0|Residential Mental Health and Substance Abuse Facilities|Y|Y||Y|
623220|486D34789018C267E0404F8189D8349E|1.0|Residential Mental Health and Substance Abuse Facilities|N|N||Y|
6233|486D3478890BC267E0404F8189D8349E|1.0|Community Care Facilities for the Elderly|Y|N||Y|
62331|486D34788BA1C267E0404F8189D8349E|1.0|Community Care Facilities for the Elderly|Y|Y||Y|
623311|486D34789019C267E0404F8189D8349E|1.0|Continuing Care Retirement Communities|N|N||Y|
623312|486D3478901AC267E0404F8189D8349E|1.0|Homes for the Elderly|N|N||Y|
6239|486D3478890CC267E0404F8189D8349E|1.0|Other Residential Care Facilities|Y|N||Y|
62399|486D34788BA2C267E0404F8189D8349E|1.0|Other Residential Care Facilities|Y|Y||Y|
623990|486D3478901BC267E0404F8189D8349E|1.0|Other Residential Care Facilities|N|N||Y|
624|486D347887ECC267E0404F8189D8349E|1.0|Social Assistance|Y|N||Y|
6241|486D3478890DC267E0404F8189D8349E|1.0|Individual and Family Services|Y|N||Y|
62411|486D34788BA3C267E0404F8189D8349E|1.0|Child and Youth Services|Y|Y||Y|
624110|486D3478901CC267E0404F8189D8349E|1.0|Child and Youth Services|N|N||Y|
62412|486D34788BA4C267E0404F8189D8349E|1.0|Services for the Elderly and Persons with Disabilities|Y|Y||Y|
624120|486D3478901DC267E0404F8189D8349E|1.0|Services for the Elderly and Persons with Disabilities|N|N||Y|
62419|486D34788BA5C267E0404F8189D8349E|1.0|Other Individual and Family Services|Y|Y||Y|
624190|486D3478901EC267E0404F8189D8349E|1.0|Other Individual and Family Services|N|N||Y|
6242|486D3478890EC267E0404F8189D8349E|1.0|Community Food and Housing, and Emergency and Other Relief Services|Y|N||Y|
62421|486D34788BA6C267E0404F8189D8349E|1.0|Community Food Services|Y|Y||Y|
624210|486D3478901FC267E0404F8189D8349E|1.0|Community Food Services|N|N||Y|
62422|486D34788BA7C267E0404F8189D8349E|1.0|Community Housing Services|Y|Y||Y|
624221|486D34789020C267E0404F8189D8349E|1.0|Temporary Shelters|N|N||Y|
624229|486D34789021C267E0404F8189D8349E|1.0|Other Community Housing Services|N|N||Y|
62423|486D34788BA8C267E0404F8189D8349E|1.0|Emergency and Other Relief Services|Y|Y||Y|
624230|486D34789022C267E0404F8189D8349E|1.0|Emergency and Other Relief Services|N|N||Y|
6243|486D3478890FC267E0404F8189D8349E|1.0|Vocational Rehabilitation Services|Y|N||Y|
62431|486D34788BA9C267E0404F8189D8349E|1.0|Vocational Rehabilitation Services|Y|Y||Y|
624310|486D34789023C267E0404F8189D8349E|1.0|Vocational Rehabilitation Services|N|N||Y|
6244|486D34788910C267E0404F8189D8349E|1.0|Child Day Care Services|Y|N||Y|
62441|486D34788BAAC267E0404F8189D8349E|1.0|Child Day Care Services|Y|Y||Y|
624410|486D34789024C267E0404F8189D8349E|1.0|Child Day Care Services|N|N||Y|
71|486D34788797C267E0404F8189D8349E|1.0|Arts, Entertainment, and Recreation|Y|N||Y|
711|486D347887EDC267E0404F8189D8349E|1.0|Performing Arts, Spectator Sports, and Related Industries|Y|N||Y|
7111|486D34788911C267E0404F8189D8349E|1.0|Performing Arts Companies|Y|N||Y|
71111|486D34788BABC267E0404F8189D8349E|1.0|Theater Companies and Dinner Theaters|Y|Y||Y|
711110|486D34789025C267E0404F8189D8349E|1.0|Theater Companies and Dinner Theaters|N|N||Y|
71112|486D34788BACC267E0404F8189D8349E|1.0|Dance Companies|Y|Y||Y|
711120|486D34789026C267E0404F8189D8349E|1.0|Dance Companies|N|N||Y|
71113|486D34788BADC267E0404F8189D8349E|1.0|Musical Groups and Artists|Y|Y||Y|
711130|486D34789027C267E0404F8189D8349E|1.0|Musical Groups and Artists|N|N||Y|
71119|486D34788BAEC267E0404F8189D8349E|1.0|Other Performing Arts Companies|Y|Y||Y|
711190|486D34789028C267E0404F8189D8349E|1.0|Other Performing Arts Companies|N|N||Y|
7112|486D34788912C267E0404F8189D8349E|1.0|Spectator Sports|Y|N||Y|
71121|486D34788BAFC267E0404F8189D8349E|1.0|Spectator Sports|Y|Y||Y|
711211|486D34789029C267E0404F8189D8349E|1.0|Sports Teams and Clubs|N|N||Y|
711212|486D3478902AC267E0404F8189D8349E|1.0|Racetracks|N|N||Y|
711219|486D3478902BC267E0404F8189D8349E|1.0|Other Spectator Sports|N|N||Y|
7113|486D34788913C267E0404F8189D8349E|1.0|Promoters of Performing Arts, Sports, and Similar Events|Y|N||Y|
71131|486D34788BB0C267E0404F8189D8349E|1.0|Promoters of Performing Arts, Sports, and Similar Events with Facilities|Y|Y||Y|
711310|486D3478902CC267E0404F8189D8349E|1.0|Promoters of Performing Arts, Sports, and Similar Events with Facilities|N|N||Y|
