campus_cd|bldg_cd|bldg_room_nbr|obj_id|ver_nbr|bldg_room_type|bldg_room_dept|bldg_room_desc|row_actv_ind|
NW|NW826A|001A|44017F9D405280D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|REAL ESTATE: LEASED TO OTHERS (SUPPLEM.)|HOUSE|Y|
NW|NW826A|101|44017F9D405380D6E043814FD88180D6|1.0||REAL ESTATE: LEASED TO OTHERS (SUPPLEM.)|HOUSE|Y|
NW|NW826A|101A|44017F9D405480D6E043814FD88180D6|1.0||REAL ESTATE: LEASED TO OTHERS (SUPPLEM.)|HOUSE|Y|
NW|NW826A|101B|44017F9D405580D6E043814FD88180D6|1.0||REAL ESTATE: LEASED TO OTHERS (SUPPLEM.)|HOUSE|Y|
NW|NW826A|102|44017F9D405680D6E043814FD88180D6|1.0||REAL ESTATE: LEASED TO OTHERS (SUPPLEM.)|HOUSE|Y|
NW|NW826A|199A|44017F9D405780D6E043814FD88180D6|1.0|HALLWAY|REAL ESTATE: LEASED TO OTHERS (SUPPLEM.)|HOUSE|Y|
NW|NW826A|199B|44017F9D405880D6E043814FD88180D6|1.0|ENTRY|REAL ESTATE: LEASED TO OTHERS (SUPPLEM.)|HOUSE|Y|
NW|NW827|100|44017F9D405980D6E043814FD88180D6|1.0|MECHANICAL|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
NW|NW827|101|44017F9D405A80D6E043814FD88180D6|1.0|LOUNGE|GENERAL CLASSROOMS/UNIVERSITY SPACE|STUDENT LOUNGE|Y|
NW|NW827|102|44017F9D405B80D6E043814FD88180D6|1.0|KITCHEN|CONFERENCE CENTER|PUBLIC MEETING SERV.|Y|
NW|NW827|105A|44017F9D405C80D6E043814FD88180D6|1.0|MEETING ROOM|CONFERENCE CENTER|PUBLIC MEETING|Y|
NW|NW827|105B|44017F9D405D80D6E043814FD88180D6|1.0|MEETING ROOM|CONFERENCE CENTER|PUBLIC MEETING|Y|
NW|NW827|105C|44017F9D405E80D6E043814FD88180D6|1.0|MEETING ROOM|CONFERENCE CENTER|PUBLIC MEETING|Y|
NW|NW827|107|44017F9D405F80D6E043814FD88180D6|1.0|PATTERSON|ACADEMIC AFFAIRS|ADMIN. OFFICE|Y|
NW|NW827|107A|44017F9D406080D6E043814FD88180D6|1.0|ROMEO|ACADEMIC AFFAIRS|ADMIN. OFFICE|Y|
NW|NW827|107B|44017F9D406180D6E043814FD88180D6|1.0|HELM|ACADEMIC AFFAIRS|ADMIN. OFFICE|Y|
NW|NW827|107C|44017F9D406280D6E043814FD88180D6|1.0|FILES|CHANCELLOR|OFFICE SERVICE|Y|
NW|NW827|107D|44017F9D406380D6E043814FD88180D6|1.0|CHANCELLOR|CHANCELLOR|ACAD/PROF OFFICE|Y|
NW|NW827|107E|44017F9D406480D6E043814FD88180D6|1.0|KATHY MALONE|CHANCELLOR|ADMIN. OFFICE|Y|
NW|NW827|107F|44017F9D406580D6E043814FD88180D6|1.0|VASQUEZ|GENERAL ADMINISTRATION|ADMIN. OFFICE|Y|
NW|NW827|107G|44017F9D406680D6E043814FD88180D6|1.0|SUPPLIES|CHANCELLOR|OFFICE SERVICE|Y|
NW|NW827|110|44017F9D406780D6E043814FD88180D6|1.0|CONFERENCE|CONFERENCE CENTER|PUBLIC MEETING|Y|
NW|NW827|111|44017F9D406880D6E043814FD88180D6|1.0|CONFERENCE|CHANCELLOR|OFFICE CONFERENCE|Y|
NW|NW827|113|44017F9D406980D6E043814FD88180D6|1.0|CONFERENCE/RECEPTION|CHANCELLOR|CONFERENCE SERVICE|Y|
NW|NW827|115|44017F9D406A80D6E043814FD88180D6|1.0||CHANCELLOR|OFFICE CONFERENCE|Y|
NW|NW827|116|44017F9D406B80D6E043814FD88180D6|1.0|LOCKERS|GENERAL CLASSROOMS/UNIVERSITY SPACE|LOUNGE SERVICE|Y|
NW|NW827|117|44017F9D406C80D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW827|118|44017F9D406D80D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW827|119|44017F9D406E80D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW827|120|44017F9D406F80D6E043814FD88180D6|1.0|STACKS|LIBRARY|LIBRARY COLLECTION|Y|
NW|NW827|120A|44017F9D407080D6E043814FD88180D6|1.0|PROCESSING|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|124|44017F9D407180D6E043814FD88180D6|1.0|REFERENCE|LIBRARY|CENTRAL COMPUTER/TELECOMM|Y|
NW|NW827|126|44017F9D407280D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW827|126A|44017F9D407380D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW827|128|44017F9D407480D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW827|128A|44017F9D407580D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW827|130|44017F9D407680D6E043814FD88180D6|1.0|LANGUAGE LAB|GENERAL CLASSROOMS/UNIVERSITY SPACE|STUDENT STUDY|Y|
NW|NW827|132|44017F9D407780D6E043814FD88180D6|1.0|STAFF LOCKERS|PHYSICAL PLANT|LOUNGE SERVICE|Y|
NW|NW827|132A|44017F9D407880D6E043814FD88180D6|1.0||PHYSICAL PLANT|LOUNGE SERVICE|Y|
NW|NW827|134|44017F9D407980D6E043814FD88180D6|1.0|DAVIS|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|135|44017F9D407A80D6E043814FD88180D6|1.0|VIDEO VIEWING|LIBRARY|STUDENT STUDY|Y|
NW|NW827|136|44017F9D407B80D6E043814FD88180D6|1.0|VIS HANDICAP&VEIW|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|140|44017F9D407C80D6E043814FD88180D6|1.0|LIBAUSKAS|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|140A|44017F9D407D80D6E043814FD88180D6|1.0|CONFERENCE ROOM|GENERAL CLASSROOMS/UNIVERSITY SPACE|OFFICE CONFERENCE|Y|
NW|NW827|140B|44017F9D407E80D6E043814FD88180D6|1.0|LIBRARIAN MORAN|LIBRARY|FACULTY OFFICE|Y|
NW|NW827|140C|44017F9D407F80D6E043814FD88180D6|1.0|ROSSELLI|LIBRARY|FACULTY OFFICE|Y|
NW|NW827|144|44017F9D408080D6E043814FD88180D6|1.0|TECH|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|144A|44017F9D408180D6E043814FD88180D6|1.0|SUPPLIES|LIBRARY|OFFICE SERVICE|Y|
NW|NW827|144B|44017F9D408280D6E043814FD88180D6|1.0|BOSMAN|LIBRARY|FACULTY OFFICE|Y|
NW|NW827|144C|44017F9D408380D6E043814FD88180D6|1.0|RECEIVING|GENERAL BUILDING SPACE|SHIPPING DOCK|Y|
NW|NW827|144D|44017F9D408480D6E043814FD88180D6|1.0|MCKEE|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|144E|44017F9D408580D6E043814FD88180D6|1.0|STILES|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|145|44017F9D408680D6E043814FD88180D6|1.0|STAFF LOUNGE|GENERAL CLASSROOMS/UNIVERSITY SPACE|STAFF LOUNGE|Y|
NW|NW827|146|44017F9D408780D6E043814FD88180D6|1.0|RUSINEK/REFERENCE|LIBRARY|FACULTY OFFICE|Y|
NW|NW827|147|44017F9D408880D6E043814FD88180D6|1.0|SYSTEM SERVICES|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|199|44017F9D408980D6E043814FD88180D6|1.0|LOBBY|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199A|44017F9D408A80D6E043814FD88180D6|1.0|CENTRAL NORTH STAIRS|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199B|44017F9D408B80D6E043814FD88180D6|1.0|EAST STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199C|44017F9D408C80D6E043814FD88180D6|1.0|HALLWAY/STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199D|44017F9D408D80D6E043814FD88180D6|1.0|SOUTH ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199E|44017F9D408E80D6E043814FD88180D6|1.0|NORTH ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199F|44017F9D408F80D6E043814FD88180D6|1.0|INTERNAL HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199G|44017F9D409080D6E043814FD88180D6|1.0||GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199H|44017F9D409180D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199J|44017F9D409280D6E043814FD88180D6|1.0|ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
NW|NW827|199K|44017F9D409380D6E043814FD88180D6|1.0|ELEVATOR|GENERAL BUILDING SPACE|ELEVATOR|Y|
NW|NW827|199L|44017F9D409480D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW827|199M|44017F9D409580D6E043814FD88180D6|1.0|WEST STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199N|44017F9D409680D6E043814FD88180D6|1.0|INTERNAL CORRIDOR|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|199P|44017F9D409780D6E043814FD88180D6|1.0|MECHANICAL|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
NW|NW827|200|44017F9D409880D6E043814FD88180D6|1.0|READING|LIBRARY|STUDENT STUDY|Y|
NW|NW827|201|44017F9D409980D6E043814FD88180D6|1.0|CCDL/CSRV: LUNDBERG|LIBRARY|ADMIN. OFFICE|Y|
NW|NW827|202|44017F9D409A80D6E043814FD88180D6|1.0|CCDL/CSRV: SUPPORT STAFF|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|203|44017F9D409B80D6E043814FD88180D6|1.0|CCDL/CSRV: BROWN|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|204|44017F9D409C80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|205|44017F9D409D80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|206|44017F9D409E80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|207|44017F9D409F80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|208|44017F9D40A080D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|209|44017F9D40A180D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|210|44017F9D40A280D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|211|44017F9D40A380D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|212|44017F9D40A480D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|223|44017F9D40A580D6E043814FD88180D6|1.0|DATA CENTER|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|224|44017F9D40A680D6E043814FD88180D6|1.0|GOVERNMENT PUBLIC.|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|224A|44017F9D40A780D6E043814FD88180D6|1.0|SUTHERLAND|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|226|44017F9D40A880D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW827|226A|44017F9D40A980D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW827|228|44017F9D40AA80D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW827|228A|44017F9D40AB80D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW827|230A|44017F9D40AC80D6E043814FD88180D6|1.0|COMPUTER CLASSROOM|GENERAL CLASSROOMS/UNIVERSITY SPACE|TEACHING LAB|Y|
NW|NW827|230B|44017F9D40AD80D6E043814FD88180D6|1.0|COMPUTER RM|LIBRARY|STUDENT STUDY|Y|
NW|NW827|232A|44017F9D40AE80D6E043814FD88180D6|1.0|SUTHERLAND|LIBRARY|ADMIN. OFFICE|Y|
NW|NW827|232B|44017F9D40AF80D6E043814FD88180D6|1.0|ENV. RES. CENTER|LIBRARY|OFFICE OTHER|Y|
NW|NW827|240|44017F9D40B080D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|241|44017F9D40B180D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|242|44017F9D40B280D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|299A|44017F9D40B380D6E043814FD88180D6|1.0|NORTH STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|299B|44017F9D40B480D6E043814FD88180D6|1.0|EAST STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|299C|44017F9D40B580D6E043814FD88180D6|1.0|SOUTH STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|299D|44017F9D40B680D6E043814FD88180D6|1.0|STAIRWELL/LANDING|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|300|44017F9D40B780D6E043814FD88180D6|1.0|READING|LIBRARY|STUDENT STUDY|Y|
NW|NW827|301|44017F9D40B880D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|302|44017F9D40B980D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|303|44017F9D40BA80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|304|44017F9D40BB80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|305|44017F9D40BC80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|306|44017F9D40BD80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|307|44017F9D40BE80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|308|44017F9D40BF80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|309|44017F9D40C080D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|310|44017F9D40C180D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|311|44017F9D40C280D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|312|44017F9D40C380D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|323|44017F9D40C480D6E043814FD88180D6|1.0|STORAGE ARCHIVES|LIBRARY|CENTRAL WAREHOUSE/STORAGE|Y|
NW|NW827|324|44017F9D40C580D6E043814FD88180D6|1.0|STEVENS/REFERENCE|LIBRARY|FACULTY OFFICE|Y|
NW|NW827|324A|44017F9D40C680D6E043814FD88180D6|1.0|CLERICAL|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|325|44017F9D40C780D6E043814FD88180D6|1.0|ARCHIVES|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|326|44017F9D40C880D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW827|326A|44017F9D40C980D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW827|327|44017F9D40CA80D6E043814FD88180D6|1.0|ARCHIVES|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|327A|44017F9D40CB80D6E043814FD88180D6|1.0|MCSHANE|LIBRARY|FACULTY OFFICE|Y|
NW|NW827|327B|44017F9D40CC80D6E043814FD88180D6|1.0|ARCHIVES|LIBRARY|LIBRARY PROCESSING|Y|
NW|NW827|327C|44017F9D40CD80D6E043814FD88180D6|1.0|CLOSET|LIBRARY|STUDY SERVICE|Y|
NW|NW827|328|44017F9D40CE80D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW827|328A|44017F9D40CF80D6E043814FD88180D6|1.0|CUSTODIAL CLOSET|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW827|330A|44017F9D40D080D6E043814FD88180D6|1.0|CLASSROOM|LIBRARY|CLASSROOM|Y|
NW|NW827|330B|44017F9D40D180D6E043814FD88180D6|1.0|CLASSROOM|LIBRARY|CLASSROOM|Y|
NW|NW827|331|44017F9D40D280D6E043814FD88180D6|1.0|EDUCATION RESOURCE|LIBRARY|STUDENT STUDY|Y|
NW|NW827|332A|44017F9D40D380D6E043814FD88180D6|1.0|CETA ACADEMIC: REED|LIBRARY|ADMIN. OFFICE|Y|
NW|NW827|332B|44017F9D40D480D6E043814FD88180D6|1.0|CETA AFFAIRS: SUPPORT STAFF|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|333A|44017F9D40D580D6E043814FD88180D6|1.0|CZAH|ACADEMIC AFFAIRS|ADMIN. OFFICE|Y|
NW|NW827|333B|44017F9D40D680D6E043814FD88180D6|1.0|TEACHING/LEARNING|ACADEMIC AFFAIRS|OFFICE OTHER|Y|
NW|NW827|334|44017F9D40D780D6E043814FD88180D6|1.0|CETA ACADEMIC: SUPPORT STAFF|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|335|44017F9D40D880D6E043814FD88180D6|1.0|CETA AFFAIRS: SUPPORT STAFF|LIBRARY|SUPPORT STAFF OFFICE|Y|
NW|NW827|336|44017F9D40D980D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|340|44017F9D40DA80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|341|44017F9D40DB80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|342|44017F9D40DC80D6E043814FD88180D6|1.0|FACULTY STUDY|LIBRARY|NON-STUDENT STUDY|Y|
NW|NW827|399A|44017F9D40DD80D6E043814FD88180D6|1.0|NORTH STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|399B|44017F9D40DE80D6E043814FD88180D6|1.0|EAST STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|399C|44017F9D40DF80D6E043814FD88180D6|1.0|SOUTH STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|399D|44017F9D40E080D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|399E|44017F9D40E180D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW827|399F|44017F9D40E280D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW829|101|44017F9D40E380D6E043814FD88180D6|1.0|STORAGE|IU POLICE DEPARTMENT|OFFICE SERVICE|Y|
NW|NW829|102|44017F9D40E480D6E043814FD88180D6|1.0|OFFICE|IU POLICE DEPARTMENT|OFFICE OTHER|Y|
NW|NW829|103|44017F9D40E580D6E043814FD88180D6|1.0|JANITOR|GENERAL BUILDING SPACE|JANITOR ROOM|Y|
NW|NW829|105|44017F9D40E680D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW829|105A|44017F9D40E780D6E043814FD88180D6|1.0|RESTROOM|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW829|107|44017F9D40E880D6E043814FD88180D6|1.0|OFFICE|IU POLICE DEPARTMENT|OFFICE OTHER|Y|
NW|NW829|108|44017F9D40E980D6E043814FD88180D6|1.0||IU POLICE DEPARTMENT|ARMORY SERVICE|Y|
NW|NW829|110|44017F9D40EA80D6E043814FD88180D6|1.0|LAW ENFORCEMENT|IU POLICE DEPARTMENT|ARMORY SERVICE|Y|
NW|NW829|111|44017F9D40EB80D6E043814FD88180D6|1.0|LAW ENFORCEMENT TRAI|IU POLICE DEPARTMENT|ARMORY SERVICE|Y|
NW|NW829|111A|44017F9D40EC80D6E043814FD88180D6|1.0||IU POLICE DEPARTMENT|ARMORY SERVICE|Y|
NW|NW829|199|44017F9D40ED80D6E043814FD88180D6|1.0|ENTRANCE|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW829|199A|44017F9D40EE80D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW829|199B|44017F9D40EF80D6E043814FD88180D6|1.0|HALL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW829|199C|44017F9D40F080D6E043814FD88180D6|1.0|CENTRAL HALL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW829|199D|44017F9D40F180D6E043814FD88180D6|1.0|BACK ENT/HALL/STAIR|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW829|201|44017F9D40F280D6E043814FD88180D6|1.0|OFFICE|IU POLICE DEPARTMENT|OFFICE OTHER|Y|
NW|NW829|203|44017F9D40F380D6E043814FD88180D6|1.0|OFFICE|IU POLICE DEPARTMENT|OFFICE OTHER|Y|
NW|NW829|203A|44017F9D40F480D6E043814FD88180D6|1.0|OFFICE|IU POLICE DEPARTMENT|OFFICE OTHER|Y|
NW|NW829|204|44017F9D40F580D6E043814FD88180D6|1.0|LAW ENFORCM TRAINING|IU POLICE DEPARTMENT|ARMORY SERVICE|Y|
NW|NW829|210|44017F9D40F680D6E043814FD88180D6|1.0|LAW ENFORCM TRAINING|IU POLICE DEPARTMENT|ARMORY SERVICE|Y|
NW|NW829|299|44017F9D40F780D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW829|299A|44017F9D40F880D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW830|002|44017F9D40F980D6E043814FD88180D6|1.0|GENERAL CAMPUS STOR.|GENERAL CLASSROOMS/UNIVERSITY SPACE|CENTRAL WAREHOUSE/STORAGE|Y|
NW|NW830|002A|44017F9D40FA80D6E043814FD88180D6|1.0|GENERAL CAMPUS STOR.|GENERAL CLASSROOMS/UNIVERSITY SPACE|CENTRAL WAREHOUSE/STORAGE|Y|
NW|NW830|002B|44017F9D40FB80D6E043814FD88180D6|1.0|GENERAL CAMPUS STOR.|GENERAL CLASSROOMS/UNIVERSITY SPACE|CENTRAL WAREHOUSE/STORAGE|Y|
NW|NW830|003|44017F9D40FC80D6E043814FD88180D6|1.0|DENTISTRY|DENTAL EDUCATION|CLASSROOM|Y|
NW|NW830|004|44017F9D40FD80D6E043814FD88180D6|1.0|LOCKER ROOM|DENTAL EDUCATION|ATHLETIC LOCKER|Y|
NW|NW830|006|44017F9D40FE80D6E043814FD88180D6|1.0|LOUNGE|DENTAL EDUCATION|PUBLIC LOUNGE|Y|
NW|NW830|007|44017F9D40FF80D6E043814FD88180D6|1.0|MECHANICAL|GENERAL BUILDING SPACE|MACHINE ROOM|Y|
NW|NW830|099A|44017F9D410080D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW830|099B|44017F9D410180D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW830|099C|44017F9D410280D6E043814FD88180D6|1.0|ELEVATOR|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW830|101|44017F9D410380D6E043814FD88180D6|1.0|RECEPTIONIST|DENTAL EDUCATION|SUPPORT STAFF OFFICE|Y|
NW|NW830|103|44017F9D410480D6E043814FD88180D6|1.0|INTERNAL HALLWAY|DENTAL EDUCATION|OFFICE SERVICE|Y|
NW|NW830|103A|44017F9D410580D6E043814FD88180D6|1.0||DENTAL EDUCATION|FACULTY OFFICE|Y|
NW|NW830|103B|44017F9D410680D6E043814FD88180D6|1.0|MOON|DENTAL EDUCATION|FACULTY OFFICE|Y|
NW|NW830|104|44017F9D410780D6E043814FD88180D6|1.0|DEPARTMENTAL LIBRARY|DENTAL EDUCATION|NON-STUDENT STUDY|Y|
NW|NW830|105|44017F9D410880D6E043814FD88180D6|1.0|DENTAL CLINIC|DENTAL EDUCATION|TEACHING CLINIC|Y|
NW|NW830|106|44017F9D410980D6E043814FD88180D6|1.0|XRAY|DENTAL EDUCATION|PATIENT TREATMENT/EXAM|Y|
NW|NW830|107|44017F9D410A80D6E043814FD88180D6|1.0|XRAY|DENTAL EDUCATION|PATIENT TREATMENT/EXAM|Y|
NW|NW830|108|44017F9D410B80D6E043814FD88180D6|1.0|XRAY|DENTAL EDUCATION|PATIENT TREATMENT/EXAM|Y|
NW|NW830|109|44017F9D410C80D6E043814FD88180D6|1.0|DARKROOM|DENTAL EDUCATION|TEACHING CLINIC SERVICE|Y|
NW|NW830|110|44017F9D410D80D6E043814FD88180D6|1.0|LAB+LECT|DENTAL EDUCATION|TEACHING LAB|Y|
NW|NW830|112|44017F9D410E80D6E043814FD88180D6|1.0|HOLM/WILEY/GUZEK|DENTAL EDUCATION|FACULTY OFFICE|Y|
NW|NW830|113|44017F9D410F80D6E043814FD88180D6|1.0|MEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW830|114|44017F9D411080D6E043814FD88180D6|1.0|WOMEN|GENERAL BUILDING SPACE|TOILET ROOM|Y|
NW|NW830|115|44017F9D411180D6E043814FD88180D6|1.0|STERILIZATION AREA|DENTAL EDUCATION|TEACHING CLINIC|Y|
NW|NW830|116|44017F9D411280D6E043814FD88180D6|1.0|JABLON|DENTAL EDUCATION|FACULTY OFFICE|Y|
NW|NW830|118|44017F9D411380D6E043814FD88180D6|1.0|KRAUSE|DENTAL EDUCATION|FACULTY OFFICE|Y|
NW|NW830|119|44017F9D411480D6E043814FD88180D6|1.0|ROBINSON|DENTAL EDUCATION|FACULTY OFFICE|Y|
NW|NW830|120|44017F9D411580D6E043814FD88180D6|1.0|WILLIAMS|DENTAL EDUCATION|SUPPORT STAFF OFFICE|Y|
NW|NW830|199|44017F9D411680D6E043814FD88180D6|1.0|HALLWAY|GENERAL BUILDING SPACE|HALLWAY|Y|
NW|NW830|199A|44017F9D411780D6E043814FD88180D6|1.0|STAIRWELL|GENERAL BUILDING SPACE|HALLWAY|Y|
